sample_id,material,SiO2,TiO2,Al2O3,FeO,Fe2O3,FeOT,MnO,MgO,CaO,Na2O,K2O,P2O5,latitude,longitude,elevation,tectonic,station,expedition,sampling technique,rock type,alteration,reference,method
LEE85NC-6-036-017,GL,50.1,1.52,15.4,,,9.73,0.2,7.67,11.3,2.68,0.25,0.18,40.983,-127.503,-3200,SPREADING_CENTER;GORDA RIDGE,LEE85NC-6-036,L6-85-NC,dredge,"basalt; basalt; , sparsely plag-ol-porphyritic",fresh,"Davis,1993(55)",EMP(405)
LEE85NC-6-036-018,GL,50.1,1.55,15.1,,,9.82,0.19,7.56,11.3,2.72,0.24,0.19,40.983,-127.503,-3200,SPREADING_CENTER;GORDA RIDGE,LEE85NC-6-036,L6-85-NC,dredge,"basalt; basalt; , sparsely plag-ol-porphyritic",fresh,"Davis,1993(55)",EMP(405)
LEE86NC-1-033-G,GL,50.5,1.67,15.4,,,9.93,0.18,7.57,11.1,2.76,0.25,0.19,40.98,-127.508,,SPREADING_CENTER;GORDA RIDGE,LEE86NC-1-033,L1-86-NC,dredge,"basalt; basalt; , sparsely plag-ol-porphyritic",fresh,"Davis,1993(55)",EMP(405)
LEE86NC-2-022-001,GL,50.8,1.66,15.4,,,10.1,0.18,7.47,11.2,2.79,0.27,0.2,40.975,-127.465,,SPREADING_CENTER;GORDA RIDGE,LEE86NC-2-022,L2-86-NC,dredge,"basalt; basalt; , sparsely plag-ol-porphyritic",fresh,"Davis,1993(55)",EMP(405)
LEE86NC-2-022-002,GL,51,1.73,15.1,,,10.2,0.19,7.68,11.1,2.82,0.28,0.21,40.975,-127.465,,SPREADING_CENTER;GORDA RIDGE,LEE86NC-2-022,L2-86-NC,dredge,"basalt; basalt; , sparsely plag-ol-porphyritic",fresh,"Davis,1993(55)",EMP(405)
LEE85NC-6-031-010,GL,51.7,1.05,14.8,,,8.66,0.18,8.32,12.6,2.44,0.11,0.1,40.773,-127.513,-3250,SPREADING_CENTER;GORDA RIDGE,LEE85NC-6-031,L6-85-NC,dredge,"basalt; basalt; , sparsely plag-ol-porphyritic",fresh,"Davis,1993(55)",EMP(405)
LEE85NC-6-031-011,GL,51.6,1.07,14.8,,,8.7,0.17,8.35,12.5,2.45,0.12,0.1,40.773,-127.513,-3250,SPREADING_CENTER;GORDA RIDGE,LEE85NC-6-031,L6-85-NC,dredge,"basalt; basalt; , sparsely plag-ol-porphyritic",fresh,"Davis,1993(55)",EMP(405)
LEE86NC-2-012-001,GL,51.3,1.03,15.6,,,8.43,0.16,8.33,12.7,2.38,0.14,0.12,40.765,-127.543,,SPREADING_CENTER;GORDA RIDGE,LEE86NC-2-012,L2-86-NC,dredge,"basalt; basalt; , sparsely plag-ol-porphyritic",fresh,"Davis,1993(55)",EMP(405)
LEE86NC-2-012-002,GL,51.1,1.03,15.3,,,8.5,0.17,8.4,12.6,2.37,0.14,0.11,40.765,-127.543,,SPREADING_CENTER;GORDA RIDGE,LEE86NC-2-012,L2-86-NC,dredge,"basalt; basalt; , sparsely plag-ol-porphyritic",fresh,"Davis,1993(55)",EMP(405)
TULCUR2-022-001,GL,50.15,1.14,15.73,9.1,,,0.16,8.65,12.58,2.24,0.12,0.11,48.447,-129.043,-2890 to -2934,SPREADING_CENTER;JUAN DE FUCA RIDGE,TULCUR2-022,CUROSS2,dredge,"basalt; basalt; , ",fresh,"Cousens,1995(79)",EMP(407)
TULCUR2-023-002,GL,49.8,1.16,16.11,8.8,,,0.17,8.97,12.61,2.3,0.14,0.1,48.385,-129.063,-2820 to -2830,SPREADING_CENTER;JUAN DE FUCA RIDGE,TULCUR2-023,CUROSS2,dredge,"basalt; basalt; , ",fresh,"Cousens,1995(79)",EMP(407)
TULCUR2-014-001,GL,49.83,1.11,16.08,8.87,,,0.16,9.02,12.46,2.27,0.14,0.1,48.392,-129.073,-2570,SPREADING_CENTER;JUAN DE FUCA RIDGE,TULCUR2-014,CUROSS2,camera tow,"basalt; basalt; , ",fresh,"Cousens,1995(79)",EMP(407)
TULCUR2-027-003,GL,48.89,2.17,16.27,9.91,,,0.13,7.66,10.53,3.03,0.6,0.31,48.188,-129.123,-2690 to -2710,SPREADING_CENTER;JUAN DE FUCA RIDGE,TULCUR2-027,CUROSS2,dredge,"basalt; basalt; , ",fresh,"Cousens,1995(79)",EMP(407)
TULCUR2-027-005,GL,49.16,2.34,15.65,10.8,,,0.21,6.82,10.6,2.94,0.51,0.31,48.188,-129.123,-2690 to -2710,SPREADING_CENTER;JUAN DE FUCA RIDGE,TULCUR2-027,CUROSS2,dredge,"basalt; basalt; , ",fresh,"Cousens,1995(79)",EMP(407)
TULCUR2-027-007,GL,49.36,2.42,15.63,10.93,,,0.19,6.73,10.52,3,0.54,0.31,48.188,-129.123,-2690 to -2710,SPREADING_CENTER;JUAN DE FUCA RIDGE,TULCUR2-027,CUROSS2,dredge,"basalt; basalt; , ",fresh,"Cousens,1995(79)",EMP(407)
TULCUR2-016-004,GL,49.25,2.35,15.68,10.72,,,0.18,6.94,10.48,3.08,0.51,0.29,48.167,-129.118,-2700,SPREADING_CENTER;JUAN DE FUCA RIDGE,TULCUR2-016,CUROSS2,camera tow,"basalt; basalt; , ",fresh,"Cousens,1995(79)",EMP(407)
TULCUR2-028-001,GL,51.07,1.12,14.47,9.79,,,0.2,8.34,12.85,2.2,0.04,0.1,48.207,-129.125,-2735 to -2770,SPREADING_CENTER;JUAN DE FUCA RIDGE,TULCUR2-028,CUROSS2,dredge,"basalt; basalt; , ",fresh,"Cousens,1995(79)",EMP(407)
TULCUR2-028-002,GL,50.93,1.38,14.7,10.02,,,0.14,7.83,11.87,2.62,0.11,0.11,48.207,-129.125,-2735 to -2770,SPREADING_CENTER;JUAN DE FUCA RIDGE,TULCUR2-028,CUROSS2,dredge,"basalt; basalt; , ",fresh,"Cousens,1995(79)",EMP(407)
TULCUR2-025-004,GL,50.48,1.06,14.94,9.51,,,0.18,8.41,12.93,2.32,0.03,0.09,48.212,-129.125,-2665 to -2700,SPREADING_CENTER;JUAN DE FUCA RIDGE,TULCUR2-025,CUROSS2,dredge,"basalt; basalt; , ",fresh,"Cousens,1995(79)",EMP(407)
TULCUR2-025-005,GL,51.38,1.2,14.63,10.2,,,0.18,7.89,12.57,2.3,0.05,0.09,48.212,-129.125,-2665 to -2700,SPREADING_CENTER;JUAN DE FUCA RIDGE,TULCUR2-025,CUROSS2,dredge,"basalt; basalt; , ",fresh,"Cousens,1995(79)",EMP(407)
KAK83NP-2-001-008,GL,50.4,1.65,15.3,,,9.92,0.18,7.63,11,2.77,0.14,0.16,42.9498,-126.621,-3285,SPREADING_CENTER;GORDA RIDGE,KAK83NP-2-001,KK2-83-NP,dredge,"basalt; basalt; , ",fresh,"Davis,1987(121)",EMP(444)
KAK83NP-2-001-012,GL,50,1.65,15.7,,,9.67,0.17,7.74,11,2.73,0.13,0.16,42.9498,-126.621,-3285,SPREADING_CENTER;GORDA RIDGE,KAK83NP-2-001,KK2-83-NP,dredge,"basalt; basalt; , ",fresh,"Davis,1987(121)",EMP(444)
KAK83NP-2-001-021,GL,50.4,1.59,15.7,,,9.75,0.17,7.75,11,2.78,0.14,0.17,42.9498,-126.621,-3285,SPREADING_CENTER;GORDA RIDGE,KAK83NP-2-001,KK2-83-NP,dredge,"basalt; basalt; , ",fresh,"Davis,1987(121)",EMP(444)
KAK83NP-2-001-031,GL,50.3,1.6,15.3,,,9.67,0.17,7.71,11.1,2.71,0.15,0.18,42.9498,-126.621,-3285,SPREADING_CENTER;GORDA RIDGE,KAK83NP-2-001,KK2-83-NP,dredge,"basalt; basalt; , ",fresh,"Davis,1987(121)",EMP(444)
KAK83NP-2-002-002,GL,49.6,1.35,15.7,,,9.22,0.18,8.48,11.6,2.56,0.07,0.13,42.907,-126.672,-3215,SPREADING_CENTER;GORDA RIDGE,KAK83NP-2-002,KK2-83-NP,dredge,"basalt; basalt; , ",,"Davis,1987(121)",EMP(444)
KAK83NP-2-002-003,GL,50.2,1.59,15.6,,,9.88,0.17,7.92,11.4,2.32,0.11,0.16,42.907,-126.672,-3215,SPREADING_CENTER;GORDA RIDGE,KAK83NP-2-002,KK2-83-NP,dredge,"basalt; basalt; , aphyric",fresh,"Davis,1987(121)",EMP(444)
KAK83NP-2-002-005,GL,51,1.73,14.9,,,9.66,0.17,7.62,11.2,2.74,0.12,0.15,42.907,-126.672,-3215,SPREADING_CENTER;GORDA RIDGE,KAK83NP-2-002,KK2-83-NP,dredge,"basalt; basalt; , ",fresh,"Davis,1987(121)",EMP(444)
KAK83NP-2-002-006,GL,49.7,1.35,15.9,,,9.1,0.18,8.47,11.7,2.55,0.07,0.11,42.907,-126.672,-3215,SPREADING_CENTER;GORDA RIDGE,KAK83NP-2-002,KK2-83-NP,dredge,"basalt; basalt; , ",fresh,"Davis,1987(121)",EMP(444)
KAK83NP-2-003-001,GL,50.6,1.45,15.4,,,9.29,0.18,7.74,11.6,2.68,0.18,0.14,42.845,-126.7,-3158,SPREADING_CENTER;GORDA RIDGE,KAK83NP-2-003,KK2-83-NP,dredge,"basalt; basalt; , ",fresh,"Davis,1987(121)",EMP(444)
KAK83NP-2-003-003,GL,51,1.48,15.2,,,9.17,0.17,7.79,11.9,2.73,0.16,0.18,42.845,-126.7,-3158,SPREADING_CENTER;GORDA RIDGE,KAK83NP-2-003,KK2-83-NP,dredge,"basalt; basalt; , ",,"Davis,1987(121)",EMP(444)
KAK83NP-2-003-004,GL,50.2,1.48,15.2,,,9.28,0.18,7.5,11.6,2.77,0.16,0.16,42.845,-126.7,-3158,SPREADING_CENTER;GORDA RIDGE,KAK83NP-2-003,KK2-83-NP,dredge,"basalt; basalt; , ",fresh,"Davis,1987(121)",EMP(444)
KAK83NP-2-003-004-A,GL,50.9,1.48,15,,,9.17,0.17,7.71,11.7,2.76,0.17,0.14,42.845,-126.7,-3158,SPREADING_CENTER;GORDA RIDGE,KAK83NP-2-003,KK2-83-NP,dredge,"basalt; basalt; , ",,"Davis,1987(121)",EMP(444)
KAK83NP-2-003-004-B,GL,51.1,1.9,14.6,,,10.4,0.16,7.2,11.1,2.93,0.15,0.18,42.845,-126.7,-3158,SPREADING_CENTER;GORDA RIDGE,KAK83NP-2-003,KK2-83-NP,dredge,"basalt; basalt; , ",,"Davis,1987(121)",EMP(444)
KAK83NP-2-003-004-C,GL,50,1.93,14,,,10.5,0.18,7.65,10.7,2.88,0.16,0.15,42.845,-126.7,-3158,SPREADING_CENTER;GORDA RIDGE,KAK83NP-2-003,KK2-83-NP,dredge,"basalt; basalt; , ",,"Davis,1987(121)",EMP(444)
KAK83NP-2-003-004-D,GL,51.8,2.02,14.3,,,10.3,0.18,6.87,11.2,2.76,0.16,0.21,42.845,-126.7,-3158,SPREADING_CENTER;GORDA RIDGE,KAK83NP-2-003,KK2-83-NP,dredge,"basalt; basalt; , ",,"Davis,1987(121)",EMP(444)
KAK83NP-2-003-004-E,GL,51.1,1.45,15,,,9.32,0.13,7.8,11.8,2.75,0.14,0.14,42.845,-126.7,-3158,SPREADING_CENTER;GORDA RIDGE,KAK83NP-2-003,KK2-83-NP,dredge,"basalt; basalt; , ",,"Davis,1987(121)",EMP(444)
KAK83NP-2-003-006,GL,50.7,1.47,14.9,,,9.1,0.17,7.69,11.7,2.7,0.17,0.16,42.845,-126.7,-3158,SPREADING_CENTER;GORDA RIDGE,KAK83NP-2-003,KK2-83-NP,dredge,"basalt; basalt; , ",fresh,"Davis,1987(121)",EMP(444)
KAK83NP-2-004-008-A,GL,50.2,0.96,16.6,,,7.9,0.14,9.12,12.2,2.51,0.04,0.09,42.757,-126.762,-3223,SPREADING_CENTER;GORDA RIDGE,KAK83NP-2-004,KK2-83-NP,dredge,"basalt; basalt; , ",,"Davis,1987(121)",EMP(444)
KAK83NP-2-004-015,GL,49.4,0.94,16.9,,,8.02,0.15,9.17,11.9,2.61,0.04,0.06,42.757,-126.762,-3223,SPREADING_CENTER;GORDA RIDGE,KAK83NP-2-004,KK2-83-NP,dredge,"basalt; basalt; , ",fresh,"Davis,1987(121)",EMP(444)
KAK83NP-2-004-005-A,GL,50.4,1.16,15.2,,,8.46,0.15,8.54,12.1,2.7,0.09,0.12,42.757,-126.762,-3223,SPREADING_CENTER;GORDA RIDGE,KAK83NP-2-004,KK2-83-NP,dredge,"basalt; basalt; , ",,"Davis,1987(121)",EMP(444)
KAK83NP-2-004-005-B,GL,50.5,1.13,15.9,,,8.42,0.16,8.51,12,2.74,0.08,0.08,42.757,-126.762,-3223,SPREADING_CENTER;GORDA RIDGE,KAK83NP-2-004,KK2-83-NP,dredge,"basalt; basalt; , ",,"Davis,1987(121)",EMP(444)
KAK83NP-2-006-004,GL,51,1.72,14.7,,,9.93,0.16,7.4,11.3,2.72,0.13,0.16,42.572,-126.852,-3288,SPREADING_CENTER;GORDA RIDGE,KAK83NP-2-006,KK2-83-NP,dredge,"basalt; basalt; , ",fresh,"Davis,1987(121)",EMP(444)
KAK83NP-2-006-009,GL,50.5,1.72,15.2,,,10,0.18,7.39,11,2.76,0.13,0.16,42.572,-126.852,-3288,SPREADING_CENTER;GORDA RIDGE,KAK83NP-2-006,KK2-83-NP,dredge,"basalt; basalt; , ",fresh,"Davis,1987(121)",EMP(444)
KAK83NP-2-006-012,GL,50.2,1.98,15.1,,,10.5,0.19,7.54,10.5,2.92,0.15,0.15,42.572,-126.852,-3288,SPREADING_CENTER;GORDA RIDGE,KAK83NP-2-006,KK2-83-NP,dredge,"basalt; basalt; , ",fresh,"Davis,1987(121)",EMP(444)
KAK83NP-2-006-018,GL,50.5,1.42,15.4,,,9.21,0.17,7.73,11.6,2.79,0.17,0.12,42.572,-126.852,-3288,SPREADING_CENTER;GORDA RIDGE,KAK83NP-2-006,KK2-83-NP,dredge,"basalt; basalt; , ",fresh,"Davis,1987(121)",EMP(444)
KAK83NP-2-007-004,GL,50,1.67,15.5,,,9.47,0.15,7.81,10.7,2.81,0.2,0.18,42.473,-126.888,-3658,SPREADING_CENTER;GORDA RIDGE,KAK83NP-2-007,KK2-83-NP,dredge,"basalt; basalt; , ",fresh,"Davis,1987(121)",EMP(444)
KAK83NP-2-007-008,GL,50.5,1.73,15.2,,,9.7,0.17,7.64,11.2,2.28,0.21,0.18,42.473,-126.888,-3658,SPREADING_CENTER;GORDA RIDGE,KAK83NP-2-007,KK2-83-NP,dredge,"basalt; basalt; , ",fresh,"Davis,1987(121)",EMP(444)
KAK83NP-2-007-012,GL,50.2,1.39,15.5,,,9.7,0.17,8.05,11.8,2.62,0.07,0.12,42.473,-126.888,-3658,SPREADING_CENTER;GORDA RIDGE,KAK83NP-2-007,KK2-83-NP,dredge,"basalt; basalt; , ",fresh,"Davis,1987(121)",EMP(444)
KAK83NP-2-007-014,GL,50.1,1.69,15.8,,,9.66,0.18,7.76,11,2.77,0.21,0.17,42.473,-126.888,-3658,SPREADING_CENTER;GORDA RIDGE,KAK83NP-2-007,KK2-83-NP,dredge,"basalt; basalt; , ",,"Davis,1987(121)",EMP(444)
KAK83NP-2-007-018,GL,50.5,1.6,15.3,,,9.57,0.18,7.69,11.5,2.46,0.18,0.15,42.473,-126.888,-3658,SPREADING_CENTER;GORDA RIDGE,KAK83NP-2-007,KK2-83-NP,dredge,"basalt; basalt; , ",,"Davis,1987(121)",EMP(444)
KAK83NP-2-009-001,GL,50.2,1.4,15.7,,,9.54,0.18,8.4,11.5,2.47,0.1,0.12,42.248,-127.077,-3048,SPREADING_CENTER;GORDA RIDGE,KAK83NP-2-009,KK2-83-NP,dredge,"basalt; basalt; , chilled glassy margin of pillow basalt",fresh,"Davis,1987(121)",EMP(444)
KAK83NP-2-009-002,GL,50.6,1.43,15.1,,,9.88,0.16,5.05,11.6,2.45,0.05,0.11,42.248,-127.077,-3048,SPREADING_CENTER;GORDA RIDGE,KAK83NP-2-009,KK2-83-NP,dredge,"basalt; basalt; , ",,"Davis,1987(121)",EMP(444)
KAK83NP-2-009-003,GL,50.5,1.42,15.2,,,10,0.2,7.83,11.3,2.61,0.08,0.08,42.248,-127.077,-3048,SPREADING_CENTER;GORDA RIDGE,KAK83NP-2-009,KK2-83-NP,dredge,"basalt; basalt; , ",fresh,"Davis,1987(121)",EMP(444)
KAK83NP-2-010-001,GL,50.8,1.56,14.2,,,10.5,0.18,7.53,11.7,2.53,0.1,0.12,42.375,-127.067,-3230,SPREADING_CENTER;GORDA RIDGE,KAK83NP-2-010,KK2-83-NP,dredge,"basalt; basalt; , ",fresh,"Davis,1987(121)",EMP(444)
KAK83NP-2-011-008,GL,50.2,1.65,14.7,,,10,0.18,7.86,11.2,2.66,0.11,0.15,42.12,-127.158,-3108,SPREADING_CENTER;GORDA RIDGE,KAK83NP-2-011,KK2-83-NP,dredge,"basalt; basalt; , ",fresh,"Davis,1987(121)",EMP(444)
KAK83NP-2-011-009,GL,50.3,1.9,14.6,,,11.3,0.21,7.1,10.5,2.73,0.11,0.15,42.12,-127.158,-3108,SPREADING_CENTER;GORDA RIDGE,KAK83NP-2-011,KK2-83-NP,dredge,"basalt; basalt; , ",fresh,"Davis,1987(121)",EMP(444)
KAK83NP-2-012-001,GL,50.2,1.76,14.5,,,10.6,0.19,7.52,11.1,2.66,0.11,0.16,42.035,-127.16,-3425,SPREADING_CENTER;GORDA RIDGE,KAK83NP-2-012,KK2-83-NP,dredge,"basalt; basalt; , ",fresh,"Davis,1987(121)",EMP(444)
KAK83NP-2-012-002,GL,49.8,1.64,15,,,10.3,0.18,8.05,11,2.69,0.1,0.14,42.035,-127.16,-3425,SPREADING_CENTER;GORDA RIDGE,KAK83NP-2-012,KK2-83-NP,dredge,"basalt; basalt; , ",fresh,"Davis,1987(121)",EMP(444)
KAK83NP-2-013-001,GL,50.2,1.28,15.7,,,9.3,0.17,8.43,11.8,2.45,0.08,0.09,41.803,-127.168,-3275,SPREADING_CENTER;GORDA RIDGE,KAK83NP-2-013,KK2-83-NP,dredge,"basalt; basalt; , ",,"Davis,1987(121)",EMP(444)
KAK83NP-2-013-002,GL,49.6,1.22,15.8,,,9.05,0.17,5.45,11.5,2.47,0.07,0.12,41.803,-127.168,-3275,SPREADING_CENTER;GORDA RIDGE,KAK83NP-2-013,KK2-83-NP,dredge,"basalt; basalt; , ",,"Davis,1987(121)",EMP(444)
KAK83NP-2-013-003,GL,50,1.28,15.8,,,9.27,0.18,8.61,11.8,2.41,0.07,0.11,41.803,-127.168,-3275,SPREADING_CENTER;GORDA RIDGE,KAK83NP-2-013,KK2-83-NP,dredge,"basalt; basalt; , ",,"Davis,1987(121)",EMP(444)
KAK83NP-2-014-001,GL,50.5,1.46,15.8,,,9.45,0.16,8.25,11.7,2.38,0.1,0.09,41.695,-127.232,-3260,SPREADING_CENTER;GORDA RIDGE,KAK83NP-2-014,KK2-83-NP,dredge,"basalt; basalt; , ",,"Davis,1987(121)",EMP(444)
KAK83NP-2-014-002,GL,49.7,1.42,15.4,,,9.7,0.16,8.46,11.2,2.55,0.11,0.12,41.695,-127.232,-3260,SPREADING_CENTER;GORDA RIDGE,KAK83NP-2-014,KK2-83-NP,dredge,"basalt; basalt; , ",fresh,"Davis,1987(121)",EMP(444)
KAK83NP-2-014-008,GL,50.4,1.27,15.2,,,9.39,0.16,8.44,11.9,2.4,0.06,0.1,41.695,-127.232,-3260,SPREADING_CENTER;GORDA RIDGE,KAK83NP-2-014,KK2-83-NP,dredge,"basalt; basalt; , ",fresh,"Davis,1987(121)",EMP(444)
KAK83NP-2-014-003,GL,49.7,1.43,14.8,,,9.85,0.17,8.46,11.3,2.51,0.1,0.11,41.695,-127.232,-3260,SPREADING_CENTER;GORDA RIDGE,KAK83NP-2-014,KK2-83-NP,dredge,"basalt; basalt; , ",,"Davis,1987(121)",EMP(444)
KAK83NP-2-014-018,GL,49.9,1.41,14.7,,,9.56,0.17,8.46,11.5,2.56,0.09,0.12,41.695,-127.232,-3260,SPREADING_CENTER;GORDA RIDGE,KAK83NP-2-014,KK2-83-NP,dredge,"basalt; basalt; , ",fresh,"Davis,1987(121)",EMP(444)
KAK83NP-2-015-001,GL,49.9,1.68,15,,,10.5,0.19,7.7,10.9,2.76,0.1,0.1,41.617,-127.305,-3390 to -3405,SPREADING_CENTER;GORDA RIDGE,KAK83NP-2-015,KK2-83-NP,dredge,"basalt; basalt; , ",fresh,"Davis,1987(121)",EMP(444)
KAK83NP-2-016-001,GL,50,1.89,14.8,,,10.8,0.21,7.08,11.2,2.76,0.24,0.21,41.522,-127.457,-3320 to -3340,SPREADING_CENTER;GORDA RIDGE,KAK83NP-2-016,KK2-83-NP,dredge,"basalt; basalt; , highly porphyritic; plag-pc up to centimeters across with disequilibrium textures; ol-pc with glass inclusions",fresh,"Davis,1987(121)",EMP(444)
KAK83NP-2-016-002,GL,50.5,1.95,14.3,,,11,0.2,7.12,11.2,2.35,0.27,0.2,41.522,-127.457,-3320 to -3340,SPREADING_CENTER;GORDA RIDGE,KAK83NP-2-016,KK2-83-NP,dredge,"basalt; basalt; , ",fresh,"Davis,1987(121)",EMP(444)
KAK83NP-2-016-003,GL,50,1.58,15.3,,,9.69,0.18,7.8,11.6,2.8,0.13,0.11,41.522,-127.457,-3320 to -3340,SPREADING_CENTER;GORDA RIDGE,KAK83NP-2-016,KK2-83-NP,dredge,"basalt; basalt; , highly porphyritic; plag-pc up to centimeters across with disequilibrium textures; ol-pc with glass inclusions",fresh,"Davis,1987(121)",EMP(444)
KAK83NP-2-017-001,GL,50.6,1.44,14.6,,,9.56,0.14,7.78,12,2.74,0.16,0.12,41.462,-127.225,-1700 to -1703,SPREADING_CENTER;GORDA RIDGE,KAK83NP-2-017,KK2-83-NP,dredge,"basalt; basalt; , ",,"Davis,1987(121)",EMP(444)
KAK83NP-2-017-006,GL,50.6,1.5,14.4,,,5.53,0.14,7.88,11.6,2.79,0.16,0.1,41.462,-127.225,-1700 to -1703,SPREADING_CENTER;GORDA RIDGE,KAK83NP-2-017,KK2-83-NP,dredge,"basalt; basalt; , ",,"Davis,1987(121)",EMP(444)
KAK83NP-2-017-010,GL,50.5,1.5,15.4,,,7.78,0.18,2.71,11.8,2.71,0.15,0.13,41.462,-127.225,-1700 to -1703,SPREADING_CENTER;GORDA RIDGE,KAK83NP-2-017,KK2-83-NP,dredge,"basalt; basalt; , chilled glassy margin of mn-encrusted pillow",fresh,"Davis,1987(121)",EMP(444)
KAK83NP-2-017-011,GL,50.3,1.49,14.8,,,9.6,0.16,7.83,11.8,2.79,0.16,0.11,41.462,-127.225,-1700 to -1703,SPREADING_CENTER;GORDA RIDGE,KAK83NP-2-017,KK2-83-NP,dredge,"basalt; basalt; , ",,"Davis,1987(121)",EMP(444)
KAK83NP-2-017-016,GL,51,1.54,15.4,,,9.21,0.17,7.68,11.9,2.59,0.19,0.15,41.462,-127.225,-1700 to -1703,SPREADING_CENTER;GORDA RIDGE,KAK83NP-2-017,KK2-83-NP,dredge,"basalt; basalt; , ",,"Davis,1987(121)",EMP(444)
LEE85NC-6-031,GL,52.2,1.09,14.4,,,8.58,0.17,8.34,11.6,2.51,0.12,0.08,40.773,-127.513,-3250,SPREADING_CENTER;GORDA RIDGE,LEE85NC-6-031,L6-85-NC,dredge,"basalt; basalt; , ",fresh,"Davis,1987(121)",EMP(444)
LEE85NC-6-036,GL,50,1.59,15.5,,,9.65,0.19,7.56,11.3,2.72,0.23,0.19,40.983,-127.503,-3200,SPREADING_CENTER;GORDA RIDGE,LEE85NC-6-036,L6-85-NC,dredge,"basalt; basalt; , ",fresh,"Davis,1987(121)",EMP(444)
ENV0085-006-010,GL,51.42,1.19,14.77,,,9.65,,7.85,12.71,2.23,0.15,0.1,49.409,-130.9,,SPREADING_CENTER;EXPLORER RIDGE,ENV0085-006,EN085,dredge,"basalt; basalt; , ",,"Michael,1989(147)",EMP(464)
ENV0085-006-021,GL,51.73,1.46,14.79,,,10.32,,7.24,11.98,2.41,0.25,0.16,49.409,-130.9,,SPREADING_CENTER;EXPLORER RIDGE,ENV0085-006,EN085,dredge,"basalt; basalt; , ",,"Michael,1989(147)",EMP(464)
ENVCSM5-011-001,GL,50.96,1.47,14.65,,,10.43,,7,12.02,2.39,0.29,0.19,49.45,-130.5,-2550,SPREADING_CENTER;EXPLORER RIDGE,ENVCSM5-011,CASM5,dredge,"basalt; basalt; , ",fresh,"Michael,1989(147)",EMP(464)
ENVCSM5-005-001,GL,51.14,1.49,14.66,,,10.18,,6.92,11.82,2.58,0.25,0.19,49.56,-130.43,-2300,SPREADING_CENTER;EXPLORER RIDGE,ENVCSM5-005,CASM5,dredge,"basalt; basalt; , ",fresh,"Michael,1989(147)",EMP(464)
TULCUR1-013-001,GL,49.46,1.25,16.44,,,9.46,,8.63,12.3,2.52,0.15,0.13,49.64,-130.378,-2100,SPREADING_CENTER;EXPLORER RIDGE,TULCUR1-013,CUROSS1,dredge,"basalt; basalt; , ",fresh,"Michael,1989(147)",EMP(464)
TULCUR1-013-011,GL,50.75,1.84,14.49,,,11.27,,6.58,10.99,3.03,0.35,0.24,49.64,-130.378,-2100,SPREADING_CENTER;EXPLORER RIDGE,TULCUR1-013,CUROSS1,dredge,"basalt; basalt; , ",,"Michael,1989(147)",EMP(464)
ENVCSM5-004-003,GL,50.34,1.86,14.87,,,11.59,,6.08,11.14,3.32,0.2,0.22,49.67,-130.341,-2050,SPREADING_CENTER;EXPLORER RIDGE,ENVCSM5-004,CASM5,dredge,"basalt; basalt; , ",,"Michael,1989(147)",EMP(464)
ENV0085-007-016,GL,50.44,1.82,14.36,,,11.81,,6.66,11.62,3.13,0.23,0.25,49.676,-130.327,,SPREADING_CENTER;EXPLORER RIDGE,ENV0085-007,EN085,dredge,"basalt; basalt; , ",,"Michael,1989(147)",EMP(464)
ENV0085-007-003,GL,51.36,1.69,14.72,,,10.37,,6.9,11.58,2.58,0.53,0.27,49.676,-130.327,,SPREADING_CENTER;EXPLORER RIDGE,ENV0085-007,EN085,dredge,"basalt; basalt; , ",,"Michael,1989(147)",EMP(464)
PS4CSM4-1502-001,GL,51.68,2.19,14.1,,,12.55,,5.59,10.44,2.76,0.56,0.22,49.72,-130.305,-1948,SPREADING_CENTER;EXPLORER RIDGE,PS4CSM4-1502-001,CASM4,submersible,"basalt; basalt; , ",fresh,"Michael,1989(147)",EMP(464)
PS4CSM4-1501-001,GL,51.11,2.17,14.03,,,12.33,,5.58,10.12,2.87,0.57,0.22,49.7235,-130.313,-1871,SPREADING_CENTER;EXPLORER RIDGE,PS4CSM4-1501-001,CASM4,submersible,"basalt; basalt; , very fresh lobe; aphyric, glassy to aphanitic; <1% vesicles .1-.2mm evenly distributed, some 1 to 2 cm vesicles",fresh,"Michael,1989(147)",EMP(464)
PS4SCSM-1488-001,GL,50.97,1.76,14.38,,,10.94,,6.5,11.32,2.63,0.41,0.21,49.733,-130.279,-1813,SPREADING_CENTER;EXPLORER RIDGE,PS4SCSM-1488-001,SCHISM,submersible,"basalt; basalt; , fresh pillow; abundant mc in aphanitic gm; 5% vesicles with irregular size & shape in concentric zones",fresh,"Michael,1989(147)",EMP(464)
PS4SCSM-1489-004,GL,50.69,2.21,13.89,,,12.69,,5.58,10.01,2.85,0.56,0.26,49.72,-130.28,-1900,SPREADING_CENTER;EXPLORER RIDGE,PS4SCSM-1489-004,SCHISM,submersible,"basalt; basalt; , fresh pillow; abundant mc in aphanitic gm; 2% vesicles with irregular size & shape in concentric zones",fresh,"Michael,1989(147)",EMP(464)
TULCUR1-018-001,GL,51.26,1.76,14.41,,,10.87,,6.76,11.23,2.61,0.5,0.24,49.735,-130.293,-1800,SPREADING_CENTER;EXPLORER RIDGE,TULCUR1-018,CUROSS1,dredge,"basalt; basalt; , ",,"Michael,1989(147)",EMP(464)
