sample_id,material,SiO2,TiO2,Al2O3,FeO,Fe2O3,FeOT,MnO,MgO,CaO,Na2O,K2O,P2O5,latitude,longitude,elevation,tectonic,station,expedition,sampling technique,rock type,alteration,reference,method
AII0118-32-004-011,GL,50.39,1.81,14.42,,,10.7,,6.73,11.63,2.88,0.22,0.18,10.94,-103.68,-2646 to -2686,SPREADING_CENTER;EAST PACIFIC RISE,AII0118-32-004,AII118,dredge,"basalt; basalt; , ",,"Melson,(1086)",EMP(3262)
AII0118-32-004-017,GL,50.4,1.88,14.56,,,10.63,,6.79,11.57,2.86,0.21,0.2,10.94,-103.68,-2646 to -2686,SPREADING_CENTER;EAST PACIFIC RISE,AII0118-32-004,AII118,dredge,"basalt; basalt; , ",,"Melson,(1086)",EMP(3262)
AII0118-32-004-027,GL,50.28,1.82,14.63,,,10.74,,6.82,11.69,2.85,0.19,0.18,10.94,-103.68,-2646 to -2686,SPREADING_CENTER;EAST PACIFIC RISE,AII0118-32-004,AII118,dredge,"basalt; basalt; , ",,"Melson,(1086)",EMP(3262)
ALV1986-006-001,GL,51.07,1.53,15.02,,,10.49,,7.33,12.15,2.61,0.15,0.16,10.94,-103.69,-2557,SPREADING_CENTER;EAST PACIFIC RISE,ALV1986-006,ALVIN 1986,submersible,"basalt; basalt; , ",,"Melson,(1086)",EMP(3262)
ALV1986-007-001,GL,50.75,1.82,14.89,,,10.39,,6.93,11.99,2.92,0.13,0.16,10.94,-103.69,-2541,SPREADING_CENTER;EAST PACIFIC RISE,ALV1986-007,ALVIN 1986,submersible,"basalt; basalt; , ",,"Melson,(1086)",EMP(3262)
ALV1986-010-001,GL,50.55,1.78,14.72,,,10.6,,7.1,11.88,2.94,0.14,0.18,10.94,-103.69,-2520,SPREADING_CENTER;EAST PACIFIC RISE,ALV1986-010,ALVIN 1986,submersible,"basalt; basalt; , ",,"Melson,(1086)",EMP(3262)
ALV1986-010-002,GL,50.25,1.66,14.72,,,10.79,,7.07,11.67,2.89,0.13,0.17,10.94,-103.69,-2520,SPREADING_CENTER;EAST PACIFIC RISE,ALV1986-010,ALVIN 1986,submersible,"basalt; basalt; , ",,"Melson,(1086)",EMP(3262)
ALV1985-001-001,GL,51.15,2.07,14.32,,,11.61,,6.34,11.1,2.99,0.18,0.17,10.93,-103.7,-2642,SPREADING_CENTER;EAST PACIFIC RISE,ALV1985-001,ALVIN 1985,submersible,"basalt; basalt; , ",,"Melson,(1086)",EMP(3262)
ALV1985-002-001,GL,51.43,2.01,14.13,,,11.29,,6.54,11.18,2.92,0.18,0.19,10.93,-103.69,-2595,SPREADING_CENTER;EAST PACIFIC RISE,ALV1985-002,ALVIN 1985,submersible,"basalt; basalt; , ",,"Melson,(1086)",EMP(3262)
ALV1985-003-001,GL,50.65,1.95,14.52,,,11.32,,6.79,11.2,2.92,0.17,0.18,10.93,-103.69,-2533,SPREADING_CENTER;EAST PACIFIC RISE,ALV1985-003,ALVIN 1985,submersible,"basalt; basalt; , ",,"Melson,(1086)",EMP(3262)
ALV1985-004-001,GL,50.6,1.72,14.77,,,10.18,,7.16,11.93,2.93,0.12,0.17,10.93,-103.69,-2544,SPREADING_CENTER;EAST PACIFIC RISE,ALV1985-004,ALVIN 1985,submersible,"basalt; basalt; , ",,"Melson,(1086)",EMP(3262)
ALV1985-005-001,GL,50.78,1.78,14.82,,,10.31,,7.09,11.71,2.93,0.13,0.17,10.93,-103.69,-2530,SPREADING_CENTER;EAST PACIFIC RISE,ALV1985-005,ALVIN 1985,submersible,"basalt; basalt; , ",,"Melson,(1086)",EMP(3262)
ALV1986-001-001,GL,51.2,1.94,14.56,,,10.96,,6.69,11.37,2.91,0.19,0.18,10.93,-103.69,-2539,SPREADING_CENTER;EAST PACIFIC RISE,ALV1986-001,ALVIN 1986,submersible,"basalt; basalt; , ",,"Melson,(1086)",EMP(3262)
ALV1986-002-001,GL,51.06,1.93,14.49,,,10.88,,6.84,11.42,2.9,0.16,0.18,10.93,-103.69,-2535,SPREADING_CENTER;EAST PACIFIC RISE,ALV1986-002,ALVIN 1986,submersible,"basalt; basalt; , ",,"Melson,(1086)",EMP(3262)
ALV1986-003-001,GL,51.06,2.3,13.68,,,12.53,,5.31,9.71,3.28,0.31,0.31,10.93,-103.69,-2534,SPREADING_CENTER;EAST PACIFIC RISE,ALV1986-003,ALVIN 1986,submersible,"basalt; basalt; , ",,"Melson,(1086)",EMP(3262)
ALV1986-004-001,GL,49.8,1.64,14.69,,,10.57,,7.1,11.9,2.84,0.13,0.15,10.93,-103.69,-2534,SPREADING_CENTER;EAST PACIFIC RISE,ALV1986-004,ALVIN 1986,submersible,"basalt; basalt; , ",,"Melson,(1086)",EMP(3262)
MELPROT-9-057-001,GL,50.56,1.85,14.35,,,10.89,,6.85,11.49,2.89,0.16,0.16,10.927,-103.687,-2514,SPREADING_CENTER;EAST PACIFIC RISE,MELPROT-9-057,PROTEA,dredge,"basalt; basalt; , ",fresh,"Melson,(1086)",EMP(3262)
MELPROT-9-057-002,GL,51.3,1.96,14.12,,,11.02,,6.43,10.9,3.2,0.2,0.21,10.927,-103.687,-2514,SPREADING_CENTER;EAST PACIFIC RISE,MELPROT-9-057,PROTEA,dredge,"basalt; basalt; , ",fresh,"Melson,(1086)",EMP(3262)
MELPROT-9-057-003,GL,50.81,1.84,14.47,,,10.8,,6.9,11.62,2.9,0.17,0.2,10.927,-103.687,-2514,SPREADING_CENTER;EAST PACIFIC RISE,MELPROT-9-057,PROTEA,dredge,"basalt; basalt; , ",fresh,"Melson,(1086)",EMP(3262)
MELPROT-9-057-004,GL,51.14,1.66,14.57,,,10.48,,7.07,11.99,2.92,0.12,0.19,10.927,-103.687,-2514,SPREADING_CENTER;EAST PACIFIC RISE,MELPROT-9-057,PROTEA,dredge,"basalt; basalt; , ",fresh,"Melson,(1086)",EMP(3262)
MELPROT-9-057-005,GL,50.99,1.84,14.42,,,10.76,,6.91,11.51,2.86,0.18,0.17,10.927,-103.687,-2514,SPREADING_CENTER;EAST PACIFIC RISE,MELPROT-9-057,PROTEA,dredge,"basalt; basalt; , ",fresh,"Melson,(1086)",EMP(3262)
MELPROT-9-057-007,GL,50.98,1.71,14.65,,,10.2,,7.07,11.84,2.96,0.14,0.15,10.927,-103.687,-2514,SPREADING_CENTER;EAST PACIFIC RISE,MELPROT-9-057,PROTEA,dredge,"basalt; basalt; , ",fresh,"Melson,(1086)",EMP(3262)
MELPROT-9-057-008,GL,51.28,1.77,14.39,,,10.58,,6.94,11.61,2.93,0.18,0.17,10.927,-103.687,-2514,SPREADING_CENTER;EAST PACIFIC RISE,MELPROT-9-057,PROTEA,dredge,"basalt; basalt; , ",fresh,"Melson,(1086)",EMP(3262)
MELPROT-9-057-009,GL,51,1.78,14.43,,,10.6,,6.94,11.52,2.85,0.16,0.17,10.927,-103.687,-2514,SPREADING_CENTER;EAST PACIFIC RISE,MELPROT-9-057,PROTEA,dredge,"basalt; basalt; , ",fresh,"Melson,(1086)",EMP(3262)
MELPROT-9-057-010,GL,50.82,1.78,14.64,,,10.56,,6.88,11.53,2.88,0.16,0.18,10.927,-103.687,-2514,SPREADING_CENTER;EAST PACIFIC RISE,MELPROT-9-057,PROTEA,dredge,"basalt; basalt; , ",fresh,"Melson,(1086)",EMP(3262)
MELPROT-9-057-011,GL,50.94,1.8,14.3,,,10.52,,6.92,11.68,2.92,0.15,0.17,10.927,-103.687,-2514,SPREADING_CENTER;EAST PACIFIC RISE,MELPROT-9-057,PROTEA,dredge,"basalt; basalt; , ",fresh,"Melson,(1086)",EMP(3262)
MELPROT-9-057-012,GL,51.23,2.04,14.24,,,11.43,,6.5,10.98,3.05,0.16,0.17,10.927,-103.687,-2514,SPREADING_CENTER;EAST PACIFIC RISE,MELPROT-9-057,PROTEA,dredge,"basalt; basalt; , ",fresh,"Melson,(1086)",EMP(3262)
MELPROT-9-057-013,GL,50.71,1.79,14.48,,,10.59,,6.97,11.46,2.93,0.16,0.16,10.927,-103.687,-2514,SPREADING_CENTER;EAST PACIFIC RISE,MELPROT-9-057,PROTEA,dredge,"basalt; basalt; , ",fresh,"Melson,(1086)",EMP(3262)
MELPROT-9-057-014,GL,50.51,2.08,14.1,,,11.52,,6.52,11.14,2.96,0.17,0.2,10.927,-103.687,-2514,SPREADING_CENTER;EAST PACIFIC RISE,MELPROT-9-057,PROTEA,dredge,"basalt; basalt; , ",fresh,"Melson,(1086)",EMP(3262)
MELPROT-9-057-015,GL,51.48,2.07,14,,,11.33,,6.12,10.53,3.09,0.25,0.22,10.927,-103.687,-2514,SPREADING_CENTER;EAST PACIFIC RISE,MELPROT-9-057,PROTEA,dredge,"basalt; basalt; , ",fresh,"Melson,(1086)",EMP(3262)
MELPROT-9-057-016,GL,51.02,1.78,14.46,,,10.6,,6.93,11.59,2.94,0.15,0.18,10.927,-103.687,-2514,SPREADING_CENTER;EAST PACIFIC RISE,MELPROT-9-057,PROTEA,dredge,"basalt; basalt; , ",fresh,"Melson,(1086)",EMP(3262)
MELPROT-9-057-017,GL,50.88,1.86,14.59,,,10.68,,7,11.62,2.89,0.15,0.16,10.927,-103.687,-2514,SPREADING_CENTER;EAST PACIFIC RISE,MELPROT-9-057,PROTEA,dredge,"basalt; basalt; , ",fresh,"Melson,(1086)",EMP(3262)
MELPROT-9-057-018,GL,51.23,2.02,14.22,,,11.28,,6.24,10.84,3.07,0.23,0.22,10.927,-103.687,-2514,SPREADING_CENTER;EAST PACIFIC RISE,MELPROT-9-057,PROTEA,dredge,"basalt; basalt; , ",fresh,"Melson,(1086)",EMP(3262)
MELPROT-9-057-029,GL,49.93,1.88,14.31,,,10.66,,6.81,11.77,2.88,0.17,0.19,10.927,-103.687,-2514,SPREADING_CENTER;EAST PACIFIC RISE,MELPROT-9-057,PROTEA,dredge,"basalt; basalt; , ",,"Melson,(1086)",EMP(3262)
MELPROT-9-057-030,GL,50.75,2.1,14.08,,,11.57,,6.44,10.92,2.99,0.2,0.17,10.927,-103.687,-2514,SPREADING_CENTER;EAST PACIFIC RISE,MELPROT-9-057,PROTEA,dredge,"basalt; basalt; , ",fresh,"Melson,(1086)",EMP(3262)
MELPROT-9-057-031,GL,50.34,2.08,14.04,,,11.61,,6.63,11.18,2.92,0.2,0.18,10.927,-103.687,-2514,SPREADING_CENTER;EAST PACIFIC RISE,MELPROT-9-057,PROTEA,dredge,"basalt; basalt; , ",fresh,"Melson,(1086)",EMP(3262)
MELPROT-9-057-032,GL,50.35,1.89,14.39,,,10.67,,6.95,11.77,2.85,0.17,0.14,10.927,-103.687,-2514,SPREADING_CENTER;EAST PACIFIC RISE,MELPROT-9-057,PROTEA,dredge,"basalt; basalt; , ",fresh,"Melson,(1086)",EMP(3262)
MELPROT-9-057-034,GL,50.26,1.84,14.5,,,10.78,,7.02,11.83,2.82,0.18,0.16,10.927,-103.687,-2514,SPREADING_CENTER;EAST PACIFIC RISE,MELPROT-9-057,PROTEA,dredge,"basalt; basalt; , ",fresh,"Melson,(1086)",EMP(3262)
MELPROT-9-057-035,GL,50.5,1.84,14.59,,,10.78,,6.92,11.66,2.79,0.17,0.15,10.927,-103.687,-2514,SPREADING_CENTER;EAST PACIFIC RISE,MELPROT-9-057,PROTEA,dredge,"basalt; basalt; , ",fresh,"Melson,(1086)",EMP(3262)
MELPROT-9-057-001,GL,50.56,1.85,14.35,,,10.89,,6.85,11.49,2.89,0.16,0.16,10.927,-103.687,-2514,SPREADING_CENTER;EAST PACIFIC RISE,MELPROT-9-057,PROTEA,dredge,"basalt; basalt; , ",fresh,"Thompson,1989(110)",EMP(648)
MELPROT-9-057-002,GL,51.3,1.96,14.12,,,11.02,,6.43,10.9,3.2,0.2,0.21,10.927,-103.687,-2514,SPREADING_CENTER;EAST PACIFIC RISE,MELPROT-9-057,PROTEA,dredge,"basalt; basalt; , ",fresh,"Thompson,1989(110)",EMP(648)
MELPROT-9-057-003,GL,50.81,1.84,14.47,,,10.8,,6.9,11.62,2.9,0.17,0.2,10.927,-103.687,-2514,SPREADING_CENTER;EAST PACIFIC RISE,MELPROT-9-057,PROTEA,dredge,"basalt; basalt; , ",fresh,"Thompson,1989(110)",EMP(648)
MELPROT-9-057-004,GL,51.14,1.66,14.57,,,10.48,,7.07,11.99,2.92,0.12,0.19,10.927,-103.687,-2514,SPREADING_CENTER;EAST PACIFIC RISE,MELPROT-9-057,PROTEA,dredge,"basalt; basalt; , ",fresh,"Thompson,1989(110)",EMP(648)
MELPROT-9-057-005,GL,50.99,1.84,14.42,,,10.76,,6.91,11.51,2.86,0.18,0.17,10.927,-103.687,-2514,SPREADING_CENTER;EAST PACIFIC RISE,MELPROT-9-057,PROTEA,dredge,"basalt; basalt; , ",fresh,"Thompson,1989(110)",EMP(648)
MELPROT-9-057-007,GL,50.98,1.71,14.65,,,10.2,,7.07,11.84,2.96,0.14,0.15,10.927,-103.687,-2514,SPREADING_CENTER;EAST PACIFIC RISE,MELPROT-9-057,PROTEA,dredge,"basalt; basalt; , ",fresh,"Thompson,1989(110)",EMP(648)
MELPROT-9-057-008,GL,51.28,1.77,14.39,,,10.58,,6.94,11.61,2.93,0.18,0.17,10.927,-103.687,-2514,SPREADING_CENTER;EAST PACIFIC RISE,MELPROT-9-057,PROTEA,dredge,"basalt; basalt; , ",fresh,"Thompson,1989(110)",EMP(648)
MELPROT-9-057-009,GL,51,1.78,14.43,,,10.6,,6.94,11.52,2.85,0.16,0.17,10.927,-103.687,-2514,SPREADING_CENTER;EAST PACIFIC RISE,MELPROT-9-057,PROTEA,dredge,"basalt; basalt; , ",fresh,"Thompson,1989(110)",EMP(648)
MELPROT-9-057-010,GL,50.82,1.78,14.64,,,10.56,,6.88,11.53,2.88,0.16,0.18,10.927,-103.687,-2514,SPREADING_CENTER;EAST PACIFIC RISE,MELPROT-9-057,PROTEA,dredge,"basalt; basalt; , ",fresh,"Thompson,1989(110)",EMP(648)
MELPROT-9-057-011,GL,50.94,1.8,14.3,,,10.52,,6.92,11.68,2.92,0.15,0.17,10.927,-103.687,-2514,SPREADING_CENTER;EAST PACIFIC RISE,MELPROT-9-057,PROTEA,dredge,"basalt; basalt; , ",fresh,"Thompson,1989(110)",EMP(648)
MELPROT-9-057-012,GL,51.23,2.04,14.24,,,11.43,,6.5,10.98,3.05,0.16,0.17,10.927,-103.687,-2514,SPREADING_CENTER;EAST PACIFIC RISE,MELPROT-9-057,PROTEA,dredge,"basalt; basalt; , ",fresh,"Thompson,1989(110)",EMP(648)
MELPROT-9-057-013,GL,50.71,1.79,14.48,,,10.59,,6.97,11.46,2.93,0.16,0.16,10.927,-103.687,-2514,SPREADING_CENTER;EAST PACIFIC RISE,MELPROT-9-057,PROTEA,dredge,"basalt; basalt; , ",fresh,"Thompson,1989(110)",EMP(648)
MELPROT-9-057-014,GL,50.51,2.08,14.1,,,11.52,,6.52,11.14,2.96,0.17,0.2,10.927,-103.687,-2514,SPREADING_CENTER;EAST PACIFIC RISE,MELPROT-9-057,PROTEA,dredge,"basalt; basalt; , ",fresh,"Thompson,1989(110)",EMP(648)
MELPROT-9-057-015,GL,51.48,2.07,14,,,11.33,,6.12,10.53,3.09,0.25,0.22,10.927,-103.687,-2514,SPREADING_CENTER;EAST PACIFIC RISE,MELPROT-9-057,PROTEA,dredge,"basalt; basalt; , ",fresh,"Thompson,1989(110)",EMP(648)
MELPROT-9-057-016,GL,51.02,1.78,14.46,,,10.6,,6.93,11.59,2.94,0.15,0.18,10.927,-103.687,-2514,SPREADING_CENTER;EAST PACIFIC RISE,MELPROT-9-057,PROTEA,dredge,"basalt; basalt; , ",fresh,"Thompson,1989(110)",EMP(648)
MELPROT-9-057-017,GL,50.88,1.86,14.59,,,10.68,,7,11.62,2.89,0.15,0.16,10.927,-103.687,-2514,SPREADING_CENTER;EAST PACIFIC RISE,MELPROT-9-057,PROTEA,dredge,"basalt; basalt; , ",fresh,"Thompson,1989(110)",EMP(648)
MELPROT-9-057-018,GL,51.23,2.02,14.22,,,11.28,,6.24,10.84,3.07,0.23,0.22,10.927,-103.687,-2514,SPREADING_CENTER;EAST PACIFIC RISE,MELPROT-9-057,PROTEA,dredge,"basalt; basalt; , ",fresh,"Thompson,1989(110)",EMP(648)
MELPROT-9-057-019,GL,49.93,1.88,14.31,,,10.66,,6.81,11.77,2.88,0.17,0.19,10.927,-103.687,-2514,SPREADING_CENTER;EAST PACIFIC RISE,MELPROT-9-057,PROTEA,dredge,"basalt; basalt; , ",fresh,"Thompson,1989(110)",EMP(648)
MELPROT-9-057-030,GL,50.75,2.1,14.08,,,11.57,,6.44,10.92,2.99,0.2,0.17,10.927,-103.687,-2514,SPREADING_CENTER;EAST PACIFIC RISE,MELPROT-9-057,PROTEA,dredge,"basalt; basalt; , ",fresh,"Thompson,1989(110)",EMP(648)
MELPROT-9-057-031,GL,50.34,2.08,14.04,,,11.61,,6.63,11.18,2.92,0.2,0.18,10.927,-103.687,-2514,SPREADING_CENTER;EAST PACIFIC RISE,MELPROT-9-057,PROTEA,dredge,"basalt; basalt; , ",fresh,"Thompson,1989(110)",EMP(648)
MELPROT-9-057-032,GL,50.35,1.84,14.39,,,10.67,,6.95,11.77,2.85,0.17,0.14,10.927,-103.687,-2514,SPREADING_CENTER;EAST PACIFIC RISE,MELPROT-9-057,PROTEA,dredge,"basalt; basalt; , ",fresh,"Thompson,1989(110)",EMP(648)
MELPROT-9-057-034,GL,50.26,1.84,14.5,,,10.78,,7.02,11.83,2.82,0.18,0.16,10.927,-103.687,-2514,SPREADING_CENTER;EAST PACIFIC RISE,MELPROT-9-057,PROTEA,dredge,"basalt; basalt; , ",fresh,"Thompson,1989(110)",EMP(648)
MELPROT-9-057-035,GL,50.5,1.84,14.59,,,10.78,,6.92,11.66,2.79,0.17,0.15,10.927,-103.687,-2514,SPREADING_CENTER;EAST PACIFIC RISE,MELPROT-9-057,PROTEA,dredge,"basalt; basalt; , ",fresh,"Thompson,1989(110)",EMP(648)
ALV1985-006-001,GL,50.94,1.79,14.96,,,10.16,,7.08,11.52,2.93,0.17,0.17,10.92,-103.69,-2534,SPREADING_CENTER;EAST PACIFIC RISE,ALV1985-006,ALVIN 1985,submersible,"basalt; basalt; , ",,"Melson,(1086)",EMP(3262)
ALV1985-006-002,GL,50.39,1.64,14.86,,,10.01,,7.32,11.96,2.84,0.13,0.17,10.92,-103.69,-2534,SPREADING_CENTER;EAST PACIFIC RISE,ALV1985-006,ALVIN 1985,submersible,"basalt; basalt; , ",,"Melson,(1086)",EMP(3262)
ALV1985-007-001,GL,50.63,1.97,14.43,,,11.21,,6.63,11.32,2.88,0.18,0.19,10.92,-103.69,-2526,SPREADING_CENTER;EAST PACIFIC RISE,ALV1985-007,ALVIN 1985,submersible,"basalt; basalt; , ",,"Melson,(1086)",EMP(3262)
ALV1985-007-002,GL,51.31,1.97,14.42,,,11.06,,6.8,11.18,2.87,0.18,0.19,10.92,-103.69,-2526,SPREADING_CENTER;EAST PACIFIC RISE,ALV1985-007,ALVIN 1985,submersible,"basalt; basalt; , ",,"Melson,(1086)",EMP(3262)
ALV1985-008-001,GL,51.27,2.04,14.24,,,11.11,,6.49,11.02,2.91,0.2,0.23,10.91,-103.68,-2539,SPREADING_CENTER;EAST PACIFIC RISE,ALV1985-008,ALVIN 1985,submersible,"basalt; basalt; , ",,"Melson,(1086)",EMP(3262)
NHOCHEP-041-001,GL,51.07,2.11,13.99,,,11.38,0.22,6.31,10.4,3.47,0.26,0.27,10.908,-103.678,-2548,SPREADING_CENTER;EAST PACIFIC RISE,NHOCHEP-041,CHEPR,dredge,"basalt; basalt; , ",fresh,"Langmuir,1999(14)",EMP(402)
NHOCHEP-041-010,GL,50.45,2.02,14.11,,,11.03,0.25,6.88,10.99,3.16,0.19,0.17,10.908,-103.678,-2548,SPREADING_CENTER;EAST PACIFIC RISE,NHOCHEP-041,CHEPR,dredge,"basalt; basalt; , ",fresh,"Langmuir,1999(14)",EMP(402)
NHOCHEP-041-011,GL,50.25,1.99,14.2,,,11.29,0.21,7.27,11.42,2.88,0.16,0.14,10.908,-103.678,-2548,SPREADING_CENTER;EAST PACIFIC RISE,NHOCHEP-041,CHEPR,dredge,"basalt; basalt; , ",fresh,"Langmuir,1999(14)",EMP(402)
NHOCHEP-041-012,GL,51.44,2.23,13.85,,,12.24,0.23,6.03,9.95,3.31,0.34,0.31,10.908,-103.678,-2548,SPREADING_CENTER;EAST PACIFIC RISE,NHOCHEP-041,CHEPR,dredge,"basalt; basalt; , ",fresh,"Langmuir,1999(14)",EMP(402)
NHOCHEP-041-002,GL,50.21,2.18,13.88,,,12.19,0.21,6.89,10.92,3.25,0.27,0.15,10.908,-103.678,-2548,SPREADING_CENTER;EAST PACIFIC RISE,NHOCHEP-041,CHEPR,dredge,"basalt; basalt; , ",fresh,"Langmuir,1999(14)",EMP(402)
NHOCHEP-041-002,GL,50.5,1.98,14.08,,,11.17,0.14,7.19,11.3,3.13,0.15,0.18,10.908,-103.678,-2548,SPREADING_CENTER;EAST PACIFIC RISE,NHOCHEP-041,CHEPR,dredge,"basalt; basalt; , ",fresh,"Langmuir,1999(14)",EMP(402)
NHOCHEP-041-004,GL,50.09,2.1,13.87,,,11.36,0.21,6.45,10.56,3.44,0.23,0.27,10.908,-103.678,-2548,SPREADING_CENTER;EAST PACIFIC RISE,NHOCHEP-041,CHEPR,dredge,"basalt; basalt; , ",fresh,"Langmuir,1999(14)",EMP(402)
NHOCHEP-041-005,GL,50.36,1.97,14.12,,,11.16,0.26,7.16,11.18,3.07,0.16,0.23,10.908,-103.678,-2548,SPREADING_CENTER;EAST PACIFIC RISE,NHOCHEP-041,CHEPR,dredge,"basalt; basalt; , ",fresh,"Langmuir,1999(14)",EMP(402)
NHOCHEP-041-006,GL,51.33,2.07,14.43,,,11.15,0.26,7.29,11.61,2.87,0.18,0.21,10.908,-103.678,-2548,SPREADING_CENTER;EAST PACIFIC RISE,NHOCHEP-041,CHEPR,dredge,"basalt; basalt; , ",fresh,"Langmuir,1999(14)",EMP(402)
NHOCHEP-041-007,GL,52.06,2,14.43,,,11.43,0.24,7.25,11.36,2.7,0.16,0.2,10.908,-103.678,-2548,SPREADING_CENTER;EAST PACIFIC RISE,NHOCHEP-041,CHEPR,dredge,"basalt; basalt; , ",fresh,"Langmuir,1999(14)",EMP(402)
NHOCHEP-041-008,GL,50.5,1.99,14.28,,,11.17,0.22,7.02,11.17,3.1,0.13,0.2,10.908,-103.678,-2548,SPREADING_CENTER;EAST PACIFIC RISE,NHOCHEP-041,CHEPR,dredge,"basalt; basalt; , ",fresh,"Langmuir,1999(14)",EMP(402)
NHOCHEP-041-009,GL,50.81,1.99,14.22,,,11.21,0.21,7.14,11.47,2.78,0.19,0.17,10.908,-103.678,-2548,SPREADING_CENTER;EAST PACIFIC RISE,NHOCHEP-041,CHEPR,dredge,"basalt; basalt; , ",fresh,"Langmuir,1999(14)",EMP(402)
NHOCHEP-111-001,GL,49.92,1.52,15.94,,,9.04,0.2,8.28,12.09,2.8,0.16,0.18,10.89,-103.822,-3020,SPREADING_CENTER;EAST PACIFIC RISE,NHOCHEP-111,CHEPR,dredge,"basalt; basalt; , ",fresh,"Langmuir,1999(14)",EMP(402)
NHOCHEP-111-002,GL,49.73,1.49,16.02,,,9.18,0.26,8.34,11.93,2.92,0.12,0.18,10.89,-103.822,-3020,SPREADING_CENTER;EAST PACIFIC RISE,NHOCHEP-111,CHEPR,dredge,"basalt; basalt; , ",fresh,"Langmuir,1999(14)",EMP(402)
NHOCHEP-111-003,GL,50.12,1.5,16.15,,,8.86,0.15,8.27,12.2,2.77,0.18,0.12,10.89,-103.822,-3020,SPREADING_CENTER;EAST PACIFIC RISE,NHOCHEP-111,CHEPR,dredge,"basalt; basalt; , ",fresh,"Langmuir,1999(14)",EMP(402)
NHOCHEP-111-005,GL,50.94,2.13,16.23,,,8.69,0.22,5.09,14.1,2.75,0.19,0.17,10.89,-103.822,-3020,SPREADING_CENTER;EAST PACIFIC RISE,NHOCHEP-111,CHEPR,dredge,"basalt; basalt; , ",fresh,"Langmuir,1999(14)",EMP(402)
NHOCHEP-111-006,GL,50.7,1.52,16.07,,,9.15,0.19,8.45,12.13,2.84,0.14,0.14,10.89,-103.822,-3020,SPREADING_CENTER;EAST PACIFIC RISE,NHOCHEP-111,CHEPR,dredge,"basalt; basalt; , ",fresh,"Langmuir,1999(14)",EMP(402)
NHOCHEP-111-007,GL,49.54,1.51,15.93,,,9.02,0.17,8.39,12.22,2.75,0.17,0.15,10.89,-103.822,-3020,SPREADING_CENTER;EAST PACIFIC RISE,NHOCHEP-111,CHEPR,dredge,"basalt; basalt; , ",fresh,"Langmuir,1999(14)",EMP(402)
AII0118-32-002-003,GL,50.69,1.97,14.44,,,11.01,,6.61,11.11,2.94,0.15,0.2,10.88,-103.67,-2531,SPREADING_CENTER;EAST PACIFIC RISE,AII0118-32-002,AII118,dredge,"basalt; basalt; , ",,"Melson,(1086)",EMP(3262)
AII0118-32-002-001,GL,50.26,1.65,14.94,,,10.74,,7.17,11.97,2.82,0.12,0.2,10.88,-103.67,-2531,SPREADING_CENTER;EAST PACIFIC RISE,AII0118-32-002,AII118,dredge,"basalt; basalt; , ",,"Melson,(1086)",EMP(3262)
AII0118-32-002-004,GL,50.82,1.68,14.77,,,10.2,,7.08,11.86,2.98,0.14,0.18,10.88,-103.67,-2531,SPREADING_CENTER;EAST PACIFIC RISE,AII0118-32-002,AII118,dredge,"basalt; basalt; , ",,"Melson,(1086)",EMP(3262)
AII0118-32-002-005,GL,50.97,1.69,14.71,,,10.65,,7.18,11.97,2.83,0.14,0.19,10.88,-103.67,-2531,SPREADING_CENTER;EAST PACIFIC RISE,AII0118-32-002,AII118,dredge,"basalt; basalt; , ",,"Melson,(1086)",EMP(3262)
AII0118-32-002-006,GL,50.82,1.64,14.75,,,10.36,,7.13,11.81,2.88,0.12,0.19,10.88,-103.67,-2531,SPREADING_CENTER;EAST PACIFIC RISE,AII0118-32-002,AII118,dredge,"basalt; basalt; , ",,"Melson,(1086)",EMP(3262)
AII0118-32-002-007,GL,51.05,1.7,14.51,,,10.47,,7.05,11.81,2.93,0.17,0.2,10.88,-103.67,-2531,SPREADING_CENTER;EAST PACIFIC RISE,AII0118-32-002,AII118,dredge,"basalt; basalt; , ",,"Melson,(1086)",EMP(3262)
AII0118-32-002-036,GL,50.92,1.69,14.74,,,10.29,,7.09,11.87,3.01,0.15,0.19,10.88,-103.67,-2531,SPREADING_CENTER;EAST PACIFIC RISE,AII0118-32-002,AII118,dredge,"basalt; basalt; , ",,"Melson,(1086)",EMP(3262)
AII0118-32-002-040,GL,50.85,1.64,14.71,,,10.14,,7.26,12.06,2.92,0.13,0.18,10.88,-103.67,-2531,SPREADING_CENTER;EAST PACIFIC RISE,AII0118-32-002,AII118,dredge,"basalt; basalt; , ",,"Melson,(1086)",EMP(3262)
AII0118-32-002-042,GL,50.36,1.88,14.22,,,11.5,,6.78,11.38,2.86,0.17,0.19,10.88,-103.67,-2531,SPREADING_CENTER;EAST PACIFIC RISE,AII0118-32-002,AII118,dredge,"basalt; basalt; , ",,"Melson,(1086)",EMP(3262)
AII0118-32-001-001,GL,50.64,2.15,14.01,,,11.6,,5.93,10.61,3.17,0.26,0.23,10.83,-103.67,-2546,SPREADING_CENTER;EAST PACIFIC RISE,AII0118-32-001,AII118,dredge,"basalt; basalt; , ",,"Melson,(1086)",EMP(3262)
AII0118-32-001-007,GL,50.88,2.49,14.1,,,11.46,,5.59,10.2,3.41,0.54,0.26,10.83,-103.67,-2546,SPREADING_CENTER;EAST PACIFIC RISE,AII0118-32-001,AII118,dredge,"basalt; basalt; , ",,"Melson,(1086)",EMP(3262)
