sample_id,material,SiO2,TiO2,Al2O3,FeO,Fe2O3,FeOT,MnO,MgO,CaO,Na2O,K2O,P2O5,latitude,longitude,elevation,tectonic,station,expedition,sampling technique,rock type,alteration,reference,method
AII0127-2-R096-002,GL,50.314,1.579,15.325,,,9.329,0.175,7.108,12.062,2.829,0.762,0.256,37.846,-31.5357,-823,SPREADING_CENTER;MID-ATLANTIC RIDGE,AII0127-2-R096,AII127,rockcore,"basalt; basalt; , ",fresh,"Langmuir,1998(675)",EMP(217)
AII0127-1-017-001,GL,49.59,1.26,16.26,,,7.6,,8.7,13.68,2.22,,,37.8363,-31.5182,-1009,SPREADING_CENTER;MID-ATLANTIC RIDGE,AII0127-1-017,AII127,dredge,"basalt; basalt; , ",fresh,"Bourdon,1996(414)",EMP(281)
AII0127-1-017-003,GL,49.04,1.28,16.1,,,7.66,,8.46,14.04,2.42,,,37.8363,-31.5182,-1009,SPREADING_CENTER;MID-ATLANTIC RIDGE,AII0127-1-017,AII127,dredge,"basalt; basalt; , ",fresh,"Bourdon,1996(414)",EMP(281)
AII0127-1-017-005,GL,49.53,1.23,15.57,,,7.85,,8.92,13.81,2.1,,,37.8363,-31.5182,-1009,SPREADING_CENTER;MID-ATLANTIC RIDGE,AII0127-1-017,AII127,dredge,"basalt; basalt; , ",fresh,"Bourdon,1996(414)",EMP(281)
AII0127-1-017-A,GL,49.142,1.346,16.064,,,7.538,0.146,8.389,13.713,2.268,0.667,0.246,37.8363,-31.5182,-1009,SPREADING_CENTER;MID-ATLANTIC RIDGE,AII0127-1-017,AII127,dredge,"basalt; basalt; , ",fresh,"Langmuir,1998(675)",EMP(217)
AII0127-1-017-B,GL,49.787,1.33,15.656,,,7.806,0.142,8.184,13.756,2.284,0.617,0.235,37.8363,-31.5182,-1009,SPREADING_CENTER;MID-ATLANTIC RIDGE,AII0127-1-017,AII127,dredge,"basalt; basalt; , ",fresh,"Langmuir,1998(675)",EMP(217)
AII0127-2-R097-002,GL,50.314,1.524,15.342,,,9.551,0.179,6.969,11.835,2.768,0.701,0.245,37.8355,-31.5053,-811,SPREADING_CENTER;MID-ATLANTIC RIDGE,AII0127-2-R097,AII127,rockcore,"basalt; basalt; , ",fresh,"Langmuir,1998(675)",EMP(217)
AII0127-2-R098,GL,51.19,0.98,14.47,,,9.28,,9.36,11.76,1.96,,,37.822,-31.53,-1041,SPREADING_CENTER;MID-ATLANTIC RIDGE,AII0127-2-R098,AII127,rockcore,"basalt; basalt; , ",fresh,"Bourdon,1996(414)",EMP(281)
AII0127-2-R098,GL,51.367,1.53,14.256,,,11.255,0.21,7.083,11.194,2.528,0.249,0.184,37.822,-31.53,-1041,SPREADING_CENTER;MID-ATLANTIC RIDGE,AII0127-2-R098,AII127,rockcore,"basalt; basalt; , ",fresh,"Langmuir,1998(675)",EMP(217)
AII0127-1-R047,GL,52.1,1.707,14.035,,,12.024,0.228,6.067,10.144,2.757,0.404,0.243,37.799,-31.5322,-1018,SPREADING_CENTER;MID-ATLANTIC RIDGE,AII0127-1-R047,AII127,rockcore,"basalt; basalt; , ",fresh,"Langmuir,1998(675)",EMP(217)
AII0127-2-R099,GL,51.329,1.548,14.37,,,11.185,0.205,6.486,11.182,2.547,0.403,0.181,37.766,-31.547,-1312,SPREADING_CENTER;MID-ATLANTIC RIDGE,AII0127-2-R099,AII127,rockcore,"basalt; basalt; , ",fresh,"Langmuir,1998(675)",EMP(217)
AII0127-2-R100,GL,50.91,1.38,14.469,,,10.841,0.214,7.23,11.914,2.414,0.264,0.159,37.73,-31.5417,-1338,SPREADING_CENTER;MID-ATLANTIC RIDGE,AII0127-2-R100,AII127,rockcore,"basalt; basalt; , ",fresh,"Langmuir,1998(675)",EMP(217)
AII0127-1-R046,GL,51.72,1.31,14.58,,,10.79,,6.91,11.28,2.41,,,37.711,-31.558,-1420,SPREADING_CENTER;MID-ATLANTIC RIDGE,AII0127-1-R046,AII127,rockcore,"basalt; basalt; , ",fresh,"Bourdon,1996(414)",EMP(281)
AII0127-1-R046,GL,51.916,1.448,14.164,,,11.268,0.205,6.597,11.093,2.525,0.321,0.201,37.711,-31.558,-1420,SPREADING_CENTER;MID-ATLANTIC RIDGE,AII0127-1-R046,AII127,rockcore,"basalt; basalt; , ",fresh,"Langmuir,1998(675)",EMP(217)
AII0127-2-R101-001,GL,51.586,1.593,14.246,,,11.375,0.201,6.218,10.97,2.678,0.43,0.213,37.6855,-31.5585,-1594,SPREADING_CENTER;MID-ATLANTIC RIDGE,AII0127-2-R101,AII127,rockcore,"basalt; basalt; , ",fresh,"Langmuir,1998(675)",EMP(217)
AII0127-2-R101-003,GL,51.413,1.633,14.293,,,11.445,0.218,6.508,11.104,2.564,0.392,0.21,37.6855,-31.5585,-1594,SPREADING_CENTER;MID-ATLANTIC RIDGE,AII0127-2-R101,AII127,rockcore,"basalt; basalt; , ",fresh,"Langmuir,1998(675)",EMP(217)
AII0127-2-R102-003,GL,50.759,1.144,14.686,,,10.175,0.182,7.866,12.517,2.221,0.143,0.108,37.658,-31.5723,-1773,SPREADING_CENTER;MID-ATLANTIC RIDGE,AII0127-2-R102,AII127,rockcore,"basalt; basalt; , ",fresh,"Langmuir,1998(675)",EMP(217)
AII0127-1-R045,GL,51.886,1.662,14.085,,,11.694,0.232,6.192,10.619,2.865,0.303,0.19,37.599,-31.5993,-1971,SPREADING_CENTER;MID-ATLANTIC RIDGE,AII0127-1-R045,AII127,rockcore,"basalt; basalt; , ",fresh,"Langmuir,1998(675)",EMP(217)
AII0127-2-034-A,GL,51.594,1.355,14.261,,,11.358,0.196,6.795,11.317,2.545,0.288,0.181,37.5898,-31.6022,-1950,SPREADING_CENTER;MID-ATLANTIC RIDGE,AII0127-2-034,AII127,dredge,"basalt; basalt; , ",fresh,"Langmuir,1998(675)",EMP(217)
AII0127-2-034-GL,GL,51.56,1.33,14.32,,,11.26,0.2,6.59,11.15,2.5,0.285,,37.5898,-31.6022,-1950,SPREADING_CENTER;MID-ATLANTIC RIDGE,AII0127-2-034,AII127,dredge,"basalt; basalt; , ",fresh,"Langmuir,1998(675)",EMP(217)
AII0127-1-016-001,GL,50.07,1.21,14.63,,,10.89,,7.9,11.86,2.28,,,37.458,-32.2248,-2952,SPREADING_CENTER;MID-ATLANTIC RIDGE,AII0127-1-016,AII127,dredge,"basalt; basalt; , ",fresh,"Bourdon,1996(414)",EMP(281)
AII0127-1-016-001,GL,50.61,1.22,14.65,,,10.74,,7.63,11.86,2.28,,,37.458,-32.2248,-2952,SPREADING_CENTER;MID-ATLANTIC RIDGE,AII0127-1-016,AII127,dredge,"basalt; basalt; , ",fresh,"Bourdon,1996(414)",EMP(281)
AII0127-1-016-001,GL,52.267,1.397,14.068,,,10.797,0.186,6.821,11.335,2.41,0.242,0.157,37.458,-32.2248,-2952,SPREADING_CENTER;MID-ATLANTIC RIDGE,AII0127-1-016,AII127,dredge,"basalt; basalt; , ",fresh,"Langmuir,1998(675)",EMP(217)
AII0127-2-R114-001,GL,51.466,1.111,14.5,,,9.827,0.191,7.72,12.303,2.264,0.198,0.147,37.4278,-32.2438,-2836,SPREADING_CENTER;MID-ATLANTIC RIDGE,AII0127-2-R114,AII127,rockcore,"basalt; basalt; , ",fresh,"Langmuir,1998(675)",EMP(217)
AII0127-2-035-001,GL,52.08,1.27,14.03,,,9.66,,7.84,11.92,2.21,,,37.4212,-32.2698,-2728,SPREADING_CENTER;MID-ATLANTIC RIDGE,AII0127-2-035,AII127,dredge,"basalt; basalt; , ",fresh,"Bourdon,1996(414)",EMP(281)
AII0127-2-035,GL,51.368,1.301,14.798,,,10.007,0.178,7.883,11.953,2.329,0.232,0.177,37.4212,-32.2698,-2728,SPREADING_CENTER;MID-ATLANTIC RIDGE,AII0127-2-035,AII127,dredge,"basalt; basalt; , ",fresh,"Langmuir,1998(675)",EMP(217)
AII0127-2-R113-001,GL,51.248,1.258,14.616,,,9.815,0.17,7.913,12.038,2.347,0.235,0.154,37.4108,-32.2697,-2658,SPREADING_CENTER;MID-ATLANTIC RIDGE,AII0127-2-R113,AII127,rockcore,"basalt; basalt; , ",fresh,"Langmuir,1998(675)",EMP(217)
AII0127-2-R112-001,GL,51.253,1.216,14.681,,,9.796,0.177,7.826,12.17,2.282,0.202,0.163,37.4,-32.2238,-2617,SPREADING_CENTER;MID-ATLANTIC RIDGE,AII0127-2-R112,AII127,rockcore,"basalt; basalt; , ",fresh,"Langmuir,1998(675)",EMP(217)
AII0127-1-R044,GL,50.724,0.886,15.079,,,8.736,0.161,8.445,13.328,2.089,0.117,0.101,37.387,-32.25,-2570,SPREADING_CENTER;MID-ATLANTIC RIDGE,AII0127-1-R044,AII127,rockcore,"basalt; basalt; , ",fresh,"Langmuir,1998(675)",EMP(217)
AII0127-2-R111-001,GL,50.757,1.008,15.106,,,9.372,0.151,8.408,12.607,2.118,0.195,0.093,37.3712,-32.2342,-2558,SPREADING_CENTER;MID-ATLANTIC RIDGE,AII0127-2-R111,AII127,rockcore,"basalt; basalt; , ",fresh,"Langmuir,1998(675)",EMP(217)
AII0127-2-R110,GL,50.89,1.26,14.77,,,10.39,,7.73,11.6,2.35,,,37.359,-32.263,-2210,SPREADING_CENTER;MID-ATLANTIC RIDGE,AII0127-2-R110,AII127,rockcore,"basalt; basalt; , ",fresh,"Bourdon,1996(414)",EMP(281)
AII0127-2-R110,GL,52.039,1.311,14.437,,,10.343,0.183,7.117,11.469,2.427,0.268,0.175,37.359,-32.263,-2210,SPREADING_CENTER;MID-ATLANTIC RIDGE,AII0127-2-R110,AII127,rockcore,"basalt; basalt; , ",fresh,"Langmuir,1998(675)",EMP(217)
AII0127-2-R109-001,GL,52.103,1.346,14.49,,,10.654,0.158,6.9,11.261,2.455,0.224,0.14,37.341,-32.2695,-2125,SPREADING_CENTER;MID-ATLANTIC RIDGE,AII0127-2-R109,AII127,rockcore,"basalt; basalt; , ",fresh,"Langmuir,1998(675)",EMP(217)
AII0127-2-R109-002,GL,50.851,0.96,15.183,,,9.218,0.165,8.36,12.729,2.079,0.194,0.114,37.341,-32.2695,-2125,SPREADING_CENTER;MID-ATLANTIC RIDGE,AII0127-2-R109,AII127,rockcore,"basalt; basalt; , ",fresh,"Langmuir,1998(675)",EMP(217)
AII0127-2-R109-003,GL,50.776,0.99,14.966,,,9.31,0.17,8.5,12.592,2.106,0.216,0.136,37.341,-32.2695,-2125,SPREADING_CENTER;MID-ATLANTIC RIDGE,AII0127-2-R109,AII127,rockcore,"basalt; basalt; , ",fresh,"Langmuir,1998(675)",EMP(217)
AII0127-2-R108,GL,50.55,0.89,14.85,,,8.97,,8.82,12.89,2.19,,,37.316,-32.279,-1816,SPREADING_CENTER;MID-ATLANTIC RIDGE,AII0127-2-R108,AII127,rockcore,"basalt; basalt; , ",fresh,"Bourdon,1996(414)",EMP(281)
AII0127-2-R108-001,GL,50.855,0.925,14.908,,,8.99,0.175,8.768,12.853,2.074,0.149,0.116,37.316,-32.279,-1816,SPREADING_CENTER;MID-ATLANTIC RIDGE,AII0127-2-R108,AII127,rockcore,"basalt; basalt; , ",fresh,"Langmuir,1998(675)",EMP(217)
AII0127-2-R108-003,GL,51.14,1.101,14.735,,,9.699,0.181,8.273,12.066,2.254,0.183,0.139,37.316,-32.279,-1816,SPREADING_CENTER;MID-ATLANTIC RIDGE,AII0127-2-R108,AII127,rockcore,"basalt; basalt; , ",fresh,"Langmuir,1998(675)",EMP(217)
AII0127-2-R107,GL,51.43,1.26,14.51,,,10.17,,7.54,11.67,2.43,,,37.312,-32.267,-1800,SPREADING_CENTER;MID-ATLANTIC RIDGE,AII0127-2-R107,AII127,rockcore,"basalt; basalt; , ",fresh,"Bourdon,1996(414)",EMP(281)
AII0127-2-R107,GL,51.532,1.281,14.654,,,10.287,0.182,7.361,11.621,2.395,0.241,0.168,37.312,-32.267,-1800,SPREADING_CENTER;MID-ATLANTIC RIDGE,AII0127-2-R107,AII127,rockcore,"basalt; basalt; , ",fresh,"Langmuir,1998(675)",EMP(217)
AII0127-1-R042,GL,51.354,1.279,14.642,,,10.183,0.184,7.549,11.738,2.423,0.209,0.162,37.302,-32.2918,-1768,SPREADING_CENTER;MID-ATLANTIC RIDGE,AII0127-1-R042,AII127,rockcore,"basalt; basalt; , ",fresh,"Langmuir,1998(675)",EMP(217)
AII0127-1-R043-001,GL,51.062,1.046,14.809,,,9.879,0.22,8.097,12.036,2.232,0.197,0.135,37.297,-32.2813,-1614,SPREADING_CENTER;MID-ATLANTIC RIDGE,AII0127-1-R043,AII127,rockcore,"basalt; basalt; , ",fresh,"Langmuir,1998(675)",EMP(217)
AII0127-2-R105,GL,51.186,1.068,14.81,,,9.526,0.176,8.13,12.306,2.229,0.197,0.14,37.291,-32.2995,-1770,SPREADING_CENTER;MID-ATLANTIC RIDGE,AII0127-2-R105,AII127,rockcore,"basalt; basalt; , ",fresh,"Langmuir,1998(675)",EMP(217)
AII0127-1-015-A,GL,51.441,1.047,14.744,,,9.743,0.175,8.084,12.025,2.201,0.194,0.141,37.2905,-32.2825,-1706,SPREADING_CENTER;MID-ATLANTIC RIDGE,AII0127-1-015,AII127,dredge,"basalt; basalt; , ",fresh,"Langmuir,1998(675)",EMP(217)
AII0127-1-R041,GL,50.749,1.259,15.464,,,8.242,0.167,8.365,12.952,2.285,0.493,0.218,37.284,-32.2805,-1561,SPREADING_CENTER;MID-ATLANTIC RIDGE,AII0127-1-R041,AII127,rockcore,"basalt; basalt; , ",fresh,"Langmuir,1998(675)",EMP(217)
AII0127-2-R116-001,GL,49.995,1.274,15.905,,,7.178,0.136,8.625,13.848,2.233,0.578,0.242,37.2783,-32.2907,-1755,SPREADING_CENTER;MID-ATLANTIC RIDGE,AII0127-2-R116,AII127,rockcore,"basalt; basalt; , ",fresh,"Langmuir,1998(675)",EMP(217)
AII0127-2-R116-002,GL,49.979,1.172,15.987,,,6.959,0.141,9.015,13.658,2.289,0.565,0.248,37.2783,-32.2907,-1755,SPREADING_CENTER;MID-ATLANTIC RIDGE,AII0127-2-R116,AII127,rockcore,"basalt; basalt; , ",fresh,"Langmuir,1998(675)",EMP(217)
AII0127-2-R106-001,GL,51.062,1.051,14.772,,,10.171,0.196,8.093,11.7,2.337,0.198,0.136,37.2767,-32.2698,-1707,SPREADING_CENTER;MID-ATLANTIC RIDGE,AII0127-2-R106,AII127,rockcore,"basalt; basalt; , ",fresh,"Langmuir,1998(675)",EMP(217)
AII0127-2-R104,GL,50.984,1.074,14.827,,,10.075,0.17,8.242,11.853,2.29,0.177,0.117,37.2667,-32.2853,-1804,SPREADING_CENTER;MID-ATLANTIC RIDGE,AII0127-2-R104,AII127,rockcore,"basalt; basalt; , ",fresh,"Langmuir,1998(675)",EMP(217)
AII0127-2-036-A,GL,51.705,1.132,15.026,,,9.783,0.163,7.423,11.933,2.368,0.209,0.148,37.2562,-32.2878,-2274,SPREADING_CENTER;MID-ATLANTIC RIDGE,AII0127-2-036,AII127,dredge,"basalt; basalt; , ",fresh,"Langmuir,1998(675)",EMP(217)
AII0127-2-036-B,GL,51.727,1.062,14.759,,,9.826,0.177,7.751,12.112,2.293,0.174,0.148,37.2562,-32.2878,-2274,SPREADING_CENTER;MID-ATLANTIC RIDGE,AII0127-2-036,AII127,dredge,"basalt; basalt; , ",fresh,"Langmuir,1998(675)",EMP(217)
AII0127-2-037,GL,51.402,0.979,15.031,,,9.066,0.171,8.28,13.018,2.14,0.171,0.13,37.2557,-32.2997,-1959,SPREADING_CENTER;MID-ATLANTIC RIDGE,AII0127-2-037,AII127,dredge,"basalt; basalt; , ",fresh,"Langmuir,1998(675)",EMP(217)
AII0127-2-R103-001,GL,51.583,1.094,15.025,,,10.277,0.163,7.733,11.816,2.206,0.181,0.101,37.2525,-32.2933,-1864,SPREADING_CENTER;MID-ATLANTIC RIDGE,AII0127-2-R103,AII127,rockcore,"basalt; basalt; , ",fresh,"Langmuir,1998(675)",EMP(217)
AII0127-2-R103-002,GL,51.3,1.084,14.859,,,10.085,0.188,7.837,11.878,2.332,0.188,0.115,37.2525,-32.2933,-1864,SPREADING_CENTER;MID-ATLANTIC RIDGE,AII0127-2-R103,AII127,rockcore,"basalt; basalt; , ",fresh,"Langmuir,1998(675)",EMP(217)
AII0127-2-R117-001,GL,51.308,1.086,14.915,,,10.06,0.186,7.742,11.78,2.316,0.2,0.131,37.236,-32.2963,-2083,SPREADING_CENTER;MID-ATLANTIC RIDGE,AII0127-2-R117,AII127,rockcore,"basalt; basalt; , ",fresh,"Langmuir,1998(675)",EMP(217)
AII0127-1-R040,GL,51.216,1.148,14.948,,,9.533,0.187,7.931,12.122,2.261,0.194,0.148,37.218,-32.3157,-2176,SPREADING_CENTER;MID-ATLANTIC RIDGE,AII0127-1-R040,AII127,rockcore,"basalt; basalt; , ",fresh,"Langmuir,1998(675)",EMP(217)
AII0127-2-R118-001,GL,50.944,1.239,14.505,,,10.297,0.206,7.627,12.231,2.309,0.22,0.157,37.1768,-32.3288,-2466,SPREADING_CENTER;MID-ATLANTIC RIDGE,AII0127-2-R118,AII127,rockcore,"basalt; basalt; , ",fresh,"Langmuir,1998(675)",EMP(217)
AII0127-1-R039,GL,50.562,1.398,15.427,,,8.326,0.15,7.648,12.877,2.485,0.666,0.272,37.136,-32.3448,-2663,SPREADING_CENTER;MID-ATLANTIC RIDGE,AII0127-1-R039,AII127,rockcore,"basalt; basalt; , ",fresh,"Langmuir,1998(675)",EMP(217)
AII0127-2-038,GL,51.389,1.141,14.382,,,10.717,0.186,7.327,11.864,2.368,0.197,0.155,37.111,-32.3475,-2930,SPREADING_CENTER;MID-ATLANTIC RIDGE,AII0127-2-038,AII127,dredge,"basalt; basalt; , ",fresh,"Langmuir,1998(675)",EMP(217)
AII0127-1-014,GL,51.17,1.481,14.078,,,11.622,0.194,6.959,11.485,2.496,0.16,0.159,37.0618,-32.8885,-2985,SPREADING_CENTER;MID-ATLANTIC RIDGE,AII0127-1-014,AII127,dredge,"basalt; basalt; , ",fresh,"Langmuir,1998(675)",EMP(217)
AII0127-1-R038,GL,51.11,1.133,14.618,,,10.055,0.192,7.815,12.18,2.367,0.116,0.128,37.0326,-32.9132,-2752,SPREADING_CENTER;MID-ATLANTIC RIDGE,AII0127-1-R038,AII127,rockcore,"basalt; basalt; , ",fresh,"Langmuir,1998(675)",EMP(217)
AII0127-1-R037,GL,50.996,1.324,14.374,,,10.619,0.223,7.387,12.082,2.36,0.193,0.159,37.02,-32.9267,-2763,SPREADING_CENTER;MID-ATLANTIC RIDGE,AII0127-1-R037,AII127,rockcore,"basalt; basalt; , ",fresh,"Langmuir,1998(675)",EMP(217)
AII0127-1-013-001,GL,51.218,1.386,14.082,,,11.561,0.211,7.039,11.532,2.406,0.147,0.152,36.9843,-32.9458,-2660,SPREADING_CENTER;MID-ATLANTIC RIDGE,AII0127-1-013,AII127,dredge,"basalt; basalt; , ",fresh,"Langmuir,1998(675)",EMP(217)
AII0127-1-013-B,GL,51.172,1.156,14.626,,,10.287,0.186,7.706,12.035,2.221,0.148,0.125,36.9843,-32.9458,-2660,SPREADING_CENTER;MID-ATLANTIC RIDGE,AII0127-1-013,AII127,dredge,"basalt; basalt; , ",fresh,"Langmuir,1998(675)",EMP(217)
AII0127-1-R036,GL,50.914,1.313,14.392,,,10.72,0.193,7.433,12.075,2.327,0.189,0.159,36.974,-32.9497,-2692,SPREADING_CENTER;MID-ATLANTIC RIDGE,AII0127-1-R036,AII127,rockcore,"basalt; basalt; , ",fresh,"Langmuir,1998(675)",EMP(217)
ARP1974-014-031,GL,48.2,0.51,17,,,8.51,0.16,10.1,12.7,2.34,0.04,,36.95,-33.167,,SPREADING_CENTER;MID-ATLANTIC RIDGE,ARP1974-014-031,ARP1974,submersible,"basalt; basalt; , ",,"Bryan,1979(38)",EMP(95)
ARP1974-014-033,GL,48.2,0.5,16.9,,,8.5,0.15,9.91,12.8,2.3,0.04,,36.95,-33.167,,SPREADING_CENTER;MID-ATLANTIC RIDGE,ARP1974-014-033,ARP1974,submersible,"basalt; basalt; , ",fresh,"Bryan,1979(38)",EMP(95)
AII0127-1-R035,GL,50.856,1.553,14.307,,,11.502,0.215,7.118,11.385,2.453,0.211,0.183,36.9495,-32.967,-2676,SPREADING_CENTER;MID-ATLANTIC RIDGE,AII0127-1-R035,AII127,rockcore,"basalt; basalt; , ",fresh,"Langmuir,1998(675)",EMP(217)
AII0127-1-R034,GL,50.48,1.435,14.267,,,11.333,0.222,7.243,11.933,2.439,0.227,0.162,36.9402,-32.988,-2892,SPREADING_CENTER;MID-ATLANTIC RIDGE,AII0127-1-R034,AII127,rockcore,"basalt; basalt; , ",fresh,"Langmuir,1998(675)",EMP(217)
AII0127-2-R119,GL,50.675,1.452,14.319,,,10.734,0.205,8.139,11.482,2.326,0.242,0.187,36.912,-33.2352,-2765,SPREADING_CENTER;MID-ATLANTIC RIDGE,AII0127-2-R119,AII127,rockcore,"basalt; basalt; , ",fresh,"Langmuir,1998(675)",EMP(217)
KNO0042-028-004,GL,52.3,1.21,14.7,,,10.3,0.17,7.37,11.7,2.27,0.22,,36.9,-33.15,-2889,SPREADING_CENTER;MID-ATLANTIC RIDGE,KNO0042-028,KN042,dredge,"basalt; basalt; , 2% fine plag pc",,"Bryan,1979(38)",EMP(95)
KNO0042-028-006,GL,51.5,1.21,14.4,,,10.3,0.18,7.41,11.8,2.49,0.22,,36.9,-33.15,-2889,SPREADING_CENTER;MID-ATLANTIC RIDGE,KNO0042-028,KN042,dredge,"basalt; basalt; , 4-5% plag pc, trace ol pc",,"Bryan,1979(38)",EMP(95)
KNO0042-028-008,GL,52.1,1.19,14.6,,,10.2,0.15,7.46,11.7,2.53,0.21,,36.9,-33.15,-2889,SPREADING_CENTER;MID-ATLANTIC RIDGE,KNO0042-028,KN042,dredge,"basalt; basalt; , 3-5% plag pc, trace ol pc",,"Bryan,1979(38)",EMP(95)
AII0127-1-R033S,GL,50.991,1.563,14.206,,,11.404,0.214,7.039,11.397,2.508,0.21,0.174,36.898,-33.226,-2870,SPREADING_CENTER;MID-ATLANTIC RIDGE,AII0127-1-R033,AII127,rockcore,"basalt; basalt; , ",fresh,"Langmuir,1998(675)",EMP(217)
AII0127-1-R032,GL,50.872,1.257,15.027,,,9.149,0.188,8.666,11.953,2.115,0.3,0.167,36.8748,-33.2389,-2793,SPREADING_CENTER;MID-ATLANTIC RIDGE,AII0127-1-R032,AII127,rockcore,"basalt; basalt; , ",fresh,"Langmuir,1998(675)",EMP(217)
ALV0820-001-VG3768,GL,51.17,1.17,14.7,,,9.72,,7.64,12.51,1.96,0.19,0.12,36.873,-33.38,-2586,SPREADING_CENTER;MID-ATLANTIC RIDGE,ALV0820-001,ALVIN 0820,submersible,"basalt; basalt; , ",,"Melson,(1086)",EMP(3262)
ALV0820-001-VG3773,GL,50.86,1.22,14.88,,,9.75,,7.4,12.27,1.85,0.17,0.14,36.873,-33.38,-2586,SPREADING_CENTER;MID-ATLANTIC RIDGE,ALV0820-001,ALVIN 0820,submersible,"basalt; basalt; , ",,"Melson,(1086)",EMP(3262)
ALV0820-002,GL,51.46,1.22,14.82,,,9.81,,7.64,12.64,2.03,0.16,0.12,36.873,-33.38,-2586,SPREADING_CENTER;MID-ATLANTIC RIDGE,ALV0820-002,ALVIN 0820,submersible,"basalt; basalt; , ",fresh,"Melson,(1086)",EMP(3262)
ALV0820-003-VG3770,GL,50.91,1.23,14.9,,,9.62,,7.84,12.43,2.11,0.16,0.12,36.873,-33.38,-2586,SPREADING_CENTER;MID-ATLANTIC RIDGE,ALV0820-003,ALVIN 0820,submersible,"basalt; basalt; , ",,"Melson,(1086)",EMP(3262)
ALV0820-003-VG3772,GL,50.46,1.25,14.92,,,9.79,,7.58,12.31,1.94,0.16,0.14,36.873,-33.38,-2586,SPREADING_CENTER;MID-ATLANTIC RIDGE,ALV0820-003,ALVIN 0820,submersible,"basalt; basalt; , ",,"Melson,(1086)",EMP(3262)
ALV0820-004,GL,50.99,1.22,15.02,,,9.6,,7.64,12.43,2.04,0.17,0.15,36.873,-33.38,-2586,SPREADING_CENTER;MID-ATLANTIC RIDGE,ALV0820-004,ALVIN 0820,submersible,"basalt; basalt; , ",fresh,"Melson,(1086)",EMP(3262)
ALV0820-005,GL,51.06,1.24,14.83,,,9.75,,7.6,12.54,2.06,0.17,0.13,36.873,-33.38,-2586,SPREADING_CENTER;MID-ATLANTIC RIDGE,ALV0820-005,ALVIN 0820,submersible,"basalt; basalt; , ",fresh,"Melson,(1086)",EMP(3262)
ALV0820-001,GL,51.17,1.17,14.7,,,9.72,,7.64,12.51,1.96,0.19,0.12,36.873,-33.38,-2586,SPREADING_CENTER;MID-ATLANTIC RIDGE,ALV0820-001,ALVIN 0820,submersible,"basalt; basalt; , ",fresh,"Stakes,1984(200)",EMP(901)
ALV0820-002,GL,51.46,1.22,14.82,,,9.81,,7.64,12.64,2.03,0.16,0.12,36.873,-33.38,-2586,SPREADING_CENTER;MID-ATLANTIC RIDGE,ALV0820-002,ALVIN 0820,submersible,"basalt; basalt; , ",fresh,"Stakes,1984(200)",EMP(901)
ALV0820-003,GL,50.91,1.23,14.9,,,9.62,,7.84,12.43,2.11,0.16,0.12,36.873,-33.38,-2586,SPREADING_CENTER;MID-ATLANTIC RIDGE,ALV0820-003,ALVIN 0820,submersible,"basalt; basalt; , ",fresh,"Stakes,1984(200)",EMP(901)
ALV0820-004,GL,50.99,1.22,15.02,,,9.6,,7.64,12.43,2.04,0.17,0.15,36.873,-33.38,-2586,SPREADING_CENTER;MID-ATLANTIC RIDGE,ALV0820-004,ALVIN 0820,submersible,"basalt; basalt; , ",fresh,"Stakes,1984(200)",EMP(901)
ALV0820-005,GL,51.06,1.24,14.83,,,9.75,,7.6,12.54,2.06,0.17,0.13,36.873,-33.38,-2586,SPREADING_CENTER;MID-ATLANTIC RIDGE,ALV0820-005,ALVIN 0820,submersible,"basalt; basalt; , ",fresh,"Stakes,1984(200)",EMP(901)
KNO0042-108-002,GL,49.5,1.2,15,,,9.68,0.17,9.13,11.6,2.54,0.21,,36.867,-33.333,-1763,SPREADING_CENTER;MID-ATLANTIC RIDGE,KNO0042-108,KN042,dredge,"basalt; basalt; , ",,"Bryan,1979(38)",EMP(95)
KNO0042-108-003,GL,50,1.22,15.1,,,9.35,0.15,9.1,11.8,2.36,0.21,,36.867,-33.333,-1763,SPREADING_CENTER;MID-ATLANTIC RIDGE,KNO0042-108,KN042,dredge,"basalt; basalt; , ",,"Bryan,1979(38)",EMP(95)
ARP1974-012-019,GL,50.6,1.05,15,,,8.97,0.18,8.7,12.5,2.43,0.11,,36.858,-33.258,,SPREADING_CENTER;MID-ATLANTIC RIDGE,ARP1974-012-019,ARP1974,submersible,"basalt; basalt; plag-ol-cpx-basalt, glomeroporphyritic, hyalopilitic(ref-39);3-12% plag-pc, 2-4% ol-pc, 0.3-2% cpx(ref-182);",fresh,"Bryan,1979(38)",EMP(95)
AII0127-1-R031,GL,51.083,1.247,14.996,,,9.363,0.156,8.022,12.218,2.25,0.209,0.147,36.8555,-33.254,-2770,SPREADING_CENTER;MID-ATLANTIC RIDGE,AII0127-1-R031,AII127,rockcore,"basalt; basalt; , ",fresh,"Langmuir,1998(675)",EMP(217)
AII0127-1-R031S,GL,51.192,1.147,15.255,,,9.195,0.177,8.107,11.92,2.371,0.183,0.138,36.8555,-33.254,-2770,SPREADING_CENTER;MID-ATLANTIC RIDGE,AII0127-1-R031,AII127,rockcore,"basalt; basalt; , ",fresh,"Langmuir,1998(675)",EMP(217)
