ANALYSES_NUM,REF_ID,DQ_ID,SAMPLE_ID,LATITUDE,LONGITUDE,LAT_LONG_PRECISION,ELEVATION_MIN,ELEVATION_MAX,TECTONIC_SETTING,PRIMARY_LOCATION,MATERIAL,Pb206_Pb204,stdev_Pb206,Pb207_Pb204,stdev_Pb207,Pb208_Pb204,stdev_Pb208
27430,"COHEN,1980(173)",MS(699),HUD1966-056,45.217,-28,1.00E-03,-709,-709,SPREADING_CENTER,MID-ATLANTIC RIDGE,GL,19.28,0.02,15.54,0.02,38.83,0.05
27433,"COHEN,1980(173)",MS(699),AII0020-006,11.27,-43.65,0.01,-3095,-4460,SPREADING_CENTER,MID-ATLANTIC RIDGE,GL,18.34,0.02,15.47,0.01,37.68,0.03
27436,"COHEN,1980(173)",MS(699),ARGLSDA-003-003,-5.78,-11.42,0.01,-2380,-2380,SPREADING_CENTER,MID-ATLANTIC RIDGE,GL,17.84,0.02,15.47,0.02,37.33,0.05
27439,"COHEN,1980(173)",MS(699),173_A59.46N,59.77,-29.8,0.01,,,SPREADING_CENTER,REYKJANES RIDGE,GL,18.31,0.03,15.53,0.03,37.9,0.07
27442,"COHEN,1980(173)",MS(699),DST0041-001,0.71,-85.5,0.01,-2523,-2523,SPREADING_CENTER,GALAPAGOS SPREADING CENTER,GL,18.56,0.02,15.49,0.02,38.07,0.04
27445,"COHEN,1980(173)",MS(699),173_P44.40N,44.67,-130.5,0.01,,,SPREADING_CENTER,JUAN DE FUCA RIDGE,GL,18.43,0.03,15.44,0.03,37.64,0.06
27448,"COHEN,1980(173)",MS(699),PIL6702-040,-8.267,-108.833,1.00E-03,-3353,-3353,SPREADING_CENTER,EAST PACIFIC RISE,GL,18.46,0.02,15.48,0.02,37.97,0.04
27451,"COHEN,1980(173)",MS(699),VEM0033-1-001,-50.408,131.005,1.00E-03,-3091,-3091,SPREADING_CENTER,SOUTHEAST INDIAN RIDGE,GL,18.75,0.02,15.49,0.02,38.19,0.05
27454,"COHEN,1980(173)",MS(699),VEM0033-6-024,14.75,54.8,0.01,-2712,-2775,SPREADING_CENTER,GULF OF ADEN,GL,18.43,0.03,15.43,0.03,38.01,0.06
27579,"SUN,1980(201)",MS(707),ARGAMPH-001,-7.83,-108.13,0.01,-2952,-2952,SPREADING_CENTER,EAST PACIFIC RISE,ROCK,18.193,,15.478,,37.755
27580,"SUN,1980(201)",MS(707),ARGAMPH-003,-12.867,-110.95,1.00E-03,-2952,-2952,SPREADING_CENTER,EAST PACIFIC RISE,ROCK,18.16,,15.459,,37.664
27581,"SUN,1980(201)",MS(707),ARGAMPH-004,-18.87,-113.317,1.00E-03,-2600,-2700,SPREADING_CENTER,EAST PACIFIC RISE,ROCK,18.588,,15.534,,38.174
27582,"SUN,1980(201)",MS(707),VEM0021-040,-5.52,-106.77,0.01,-3182,-3182,SPREADING_CENTER,EAST PACIFIC RISE,ROCK,18.348,,15.5,,37.914
27583,"SUN,1980(201)",MS(707),YAQDEFF-KD11,42.83,-126.92,0.01,-2200,-3100,SPREADING_CENTER,GORDA RIDGE,ROCK,18.404,,15.505,,37.879
27584,"SUN,1980(201)",MS(707),YAQDEFF-KD11-054,42.83,-126.92,0.01,-2200,-3100,SPREADING_CENTER,GORDA RIDGE,ROCK,18.333,,15.464,,37.716
27585,"SUN,1980(201)",MS(707),SMI112373,43,-126,0.01,,,SPREADING_CENTER,EAST PACIFIC RISE,ROCK,18.395,,15.465,,37.805
27586,"SUN,1980(201)",MS(707),VEM0025-001-103,25.4,-45.3,0.01,-3155,-3274,SPREADING_CENTER,MID-ATLANTIC RIDGE,ROCK,18.311,,15.466,,37.694
27587,"SUN,1980(201)",MS(707),VEM0025-001-097,25.4,-45.3,0.01,-3155,-3274,SPREADING_CENTER,MID-ATLANTIC RIDGE,ROCK,18.323,,15.482,,37.733
27588,"SUN,1980(201)",MS(707),VEM0025-001-003,25.4,-45.3,0.01,-3155,-3274,SPREADING_CENTER,MID-ATLANTIC RIDGE,ROCK,18.315,,15.471,,37.718
27589,"SUN,1980(201)",MS(707),VEM0025-001-009,25.4,-45.3,0.01,-3155,-3274,SPREADING_CENTER,MID-ATLANTIC RIDGE,ROCK,18.318,,15.485,,37.748
27590,"SUN,1980(201)",MS(707),VEM0025-001-006,25.4,-45.3,0.01,-3155,-3274,SPREADING_CENTER,MID-ATLANTIC RIDGE,ROCK,18.362,,15.507,,37.85
27591,"SUN,1980(201)",MS(707),VEM0025-001-010,25.4,-45.3,0.01,-3155,-3274,SPREADING_CENTER,MID-ATLANTIC RIDGE,ROCK,18.342,,15.493,,37.796
27592,"SUN,1980(201)",MS(707),ATL0150-007-001,30.07,-39.27,0.01,-4144,-4144,SPREADING_CENTER,MID-ATLANTIC RIDGE,ROCK,18.173,,15.461,,37.639
27593,"SUN,1980(201)",MS(707),201-DP2/1,5.03,62.12,0.01,,,SPREADING_CENTER,CARLSBERG RIDGE,ROCK,18.122,,15.5,,37.988
27594,"SUN,1980(201)",MS(707),201-TP13/29,-5.53,68.42,0.01,,,SPREADING_CENTER,CENTRAL INDIAN RIDGE,ROCK,18.179,,15.53,,38.141
27595,"SUN,1980(201)",MS(707),201-DP 4/1,5.03,62.02,0.01,,,SPREADING_CENTER,CARLSBERG RIDGE,ROCK,18.243,,15.5,,37.986,
27596,"SUN,1980(201)",MS(707),201-DP 22/4,-5.35,68.7,0.01,,,SPREADING_CENTER,CENTRAL INDIAN RIDGE,ROCK,18.1,,15.492,,37.973,
27619,"TATSUMOTO,1978(203)",MS(709),ARGLSDA-002-001,-20.67,-13.27,0.01,-2910,-2910,SPREADING_CENTER,MID-ATLANTIC RIDGE,ROCK,18.404,,15.463,,37.847,
27620,"TATSUMOTO,1978(203)",MS(709),ARGLSDA-003-002,-5.78,-11.42,0.01,-2380,-2380,SPREADING_CENTER,MID-ATLANTIC RIDGE,ROCK,17.736,,15.433,,37.175,
27621,"TATSUMOTO,1978(203)",MS(709),ARGLSDA-003-003,-5.78,-11.42,0.01,-2380,-2380,SPREADING_CENTER,MID-ATLANTIC RIDGE,ROCK,17.734,,15.428,,37.154,
27622,"TATSUMOTO,1978(203)",MS(709),ARGLSDA-005-005,9.65,-40.45,0.01,-2388,-2388,SPREADING_CENTER,MID-ATLANTIC RIDGE,ROCK,18.709,,15.508,,38.16,
27623,"TATSUMOTO,1978(203)",MS(709),ARGAMPH-001-P,-7.83,-108.13,0.01,-2952,-2952,SPREADING_CENTER,EAST PACIFIC RISE,ROCK,18.128,,15.451,,37.653,
27624,"TATSUMOTO,1978(203)",MS(709),ARGAMPH-003-A,-12.867,-110.95,1.00E-03,-2952,-2952,SPREADING_CENTER,EAST PACIFIC RISE,ROCK,18.17,,15.452,,37.757,
27625,"TATSUMOTO,1978(203)",MS(709),ARGAMPH-004-G,-18.87,-113.317,1.00E-03,-2600,-2700,SPREADING_CENTER,EAST PACIFIC RISE,ROCK,18.449,,15.482,,37.9,
27636,"NEWSOM,1986(208)",INAA(713),SON0012-033,-20.5965,-114.0352,1.00E-04,-3367,-3458,SPREADING_CENTER,EAST PACIFIC RISE,GL,18.321,,15.484,,37.798,
27647,"NEWSOM,1986(208)",INAA(713),SON0012-143,2.6175,-95.2763,1.00E-04,-3125,-3196,SPREADING_CENTER,GALAPAGOS SPREADING CENTER,GL,18.744,,15.562,,38.566,
27658,"NEWSOM,1986(208)",INAA(713),SON0012-130,0.74,-85.5765,1.00E-04,-2683,-2728,SPREADING_CENTER,GALAPAGOS SPREADING CENTER,GL,18.574,,15.515,,38.132,
27669,"NEWSOM,1986(208)",INAA(713),SON0012-123,1.7512,-85.1648,1.00E-04,-2924,-2934,SPREADING_CENTER,GALAPAGOS SPREADING CENTER,GL,18.287,,15.481,,37.816,
27680,"NEWSOM,1986(208)",INAA(713),AII0093-6-010-103,-24.98,70.012,1.00E-03,-3512,-3512,SPREADING_CENTER,CENTRAL INDIAN RIDGE,GL,17.325,,15.456,,37.287,
27691,"NEWSOM,1986(208)",INAA(713),208NMNH113716,-24.98,79.02,0.01,,,OLD_OCEANIC_CRUST,,GL,17.315,,15.443,,37.251,
27792,"HAMELIN,1984(217)",MS(724),CHR0097-002,39.78,-29.645,1.00E-03,-1800,-1800,SPREADING_CENTER,MID-ATLANTIC RIDGE,GL,19.103,0.018,15.56,0.018,38.771,0.053
27793,"HAMELIN,1984(217)",MS(724),CHR0097-005-304,38.7,-29.95,0.01,-920,-920,SPREADING_CENTER,MID-ATLANTIC RIDGE,GL,19.437,0.014,15.568,0.016,38.766,0.051
27794,"HAMELIN,1984(217)",MS(724),CHR0098-002-101,35.183,-36.233,1.00E-03,-2940,-3320,SPREADING_CENTER,MID-ATLANTIC RIDGE,GL,18.913,0.013,15.54,0.015,38.493,0.049
27795,"HAMELIN,1984(217)",MS(724),CHR0098-002-101,35.183,-36.233,1.00E-03,-2940,-3320,SPREADING_CENTER,MID-ATLANTIC RIDGE,GL,18.885,,15.516,,38.404,
27796,"HAMELIN,1984(217)",MS(724),CHR0098-005,33.033,-39.333,1.00E-03,-2480,-2800,SPREADING_CENTER,MID-ATLANTIC RIDGE,GL,18.219,0.012,15.459,0.015,37.688,0.049
27797,"HAMELIN,1984(217)",MS(724),CHR0097-007-G003,32.28,-40.18,0.01,-3200,-3200,SPREADING_CENTER,MID-ATLANTIC RIDGE,GL,18.049,0.012,15.439,0.015,37.499,0.05
27798,"HAMELIN,1984(217)",MS(724),CHR0098-008-201,31.9,-40.967,1.00E-03,-2960,-3080,SPREADING_CENTER,MID-ATLANTIC RIDGE,GL,18.168,0.012,15.457,0.015,37.639,0.048
27799,"HAMELIN,1984(217)",MS(724),CHR0098-008,31.9,-40.967,1.00E-03,-2960,-3080,SPREADING_CENTER,MID-ATLANTIC RIDGE,GL,19.214,0.014,15.585,0.017,37.782,0.054
27800,"HAMELIN,1984(217)",MS(724),CHR0098-008,31.9,-40.967,1.00E-03,-2960,-3080,SPREADING_CENTER,MID-ATLANTIC RIDGE,GL,19.266,,15.586,,38.81,
27801,"HAMELIN,1984(217)",MS(724),CHR0098-011,30.683,-41.817,1.00E-03,-3500,-3640,SPREADING_CENTER,MID-ATLANTIC RIDGE,GL,18.084,0.016,15.476,0.018,37.627,0.057
27802,"HAMELIN,1984(217)",MS(724),CHR0098-012,30.167,-41.917,1.00E-03,-2300,-2500,SPREADING_CENTER,MID-ATLANTIC RIDGE,GL,18.247,0.012,15.487,0.015,37.736,0.048
27803,"HAMELIN,1984(217)",MS(724),CHR0077-003-204,29.62,-43,0.01,,,SPREADING_CENTER,MID-ATLANTIC RIDGE,GL,19.026,0.012,15.541,0.015,38.462,0.049
27804,"HAMELIN,1984(217)",MS(724),CHR0077-003-204,29.62,-43,0.01,,,SPREADING_CENTER,MID-ATLANTIC RIDGE,GL,18.993,,15.556,,38.468,
27805,"HAMELIN,1984(217)",MS(724),CHR0077-003-113,29.62,-43,0.01,,,SPREADING_CENTER,MID-ATLANTIC RIDGE,GL,18.538,0.019,15.484,0.019,37.978,0.057
27806,"HAMELIN,1984(217)",MS(724),CHR0098-015,27.767,-44.083,1.00E-03,-3340,-3840,SPREADING_CENTER,MID-ATLANTIC RIDGE,GL,18.123,0.012,15.44,0.015,37.579,0.048
27807,"HAMELIN,1984(217)",MS(724),CHR0077-004-105,23.7,-45.4333,1.00E-03,-4200,-4200,FRACTURE_ZONE,KANE FRACTURE ZONE,GL,17.93,,15.467,,37.418,
27808,"HAMELIN,1984(217)",MS(724),CHR0077-004-106,23.7,-45.4333,1.00E-03,-4200,-4200,FRACTURE_ZONE,KANE FRACTURE ZONE,GL,17.829,,15.514,,37.464,
27809,"HAMELIN,1984(217)",MS(724),CHR0077-005-112,23.417,-44.983,1.00E-03,-4416,-4416,FRACTURE_ZONE,KANE FRACTURE ZONE,GL,18.273,,15.549,,37.917,
27810,"HAMELIN,1984(217)",MS(724),CHR0077-005-139I,23.417,-44.983,1.00E-03,-4416,-4416,FRACTURE_ZONE,KANE FRACTURE ZONE,GL,18.283,0.015,15.515,0.015,37.825,0.051
27811,"HAMELIN,1984(217)",MS(724),CHR0077-005-139I,23.417,-44.983,1.00E-03,-4416,-4416,FRACTURE_ZONE,KANE FRACTURE ZONE,GL,18.271,,15.529,,37.911,
27812,"HAMELIN,1984(217)",MS(724),CHR0077-005-139E,23.417,-44.983,1.00E-03,-4416,-4416,FRACTURE_ZONE,KANE FRACTURE ZONE,GL,18.329,0.025,15.524,0.023,37.857,0.067
27813,"HAMELIN,1984(217)",MS(724),CHR0077-006-202,14.12,-45,0.01,-2954,-2954,SPREADING_CENTER,MID-ATLANTIC RIDGE,GL,19.115,0.016,15.554,0.016,38.747,0.055
27815,"HAMELIN,1984(217)",MS(724),CHR0077-006-125,14.12,-45,0.01,-2954,-2954,SPREADING_CENTER,MID-ATLANTIC RIDGE,GL,19.041,,15.585,,38.913,
27817,"HAMELIN,1984(217)",MS(724),CHR0078-008-014,10.62,-40.83,0.01,-4339,-4339,FRACTURE_ZONE,VEMA FRACTURE ZONE,GL,18.222,0.014,15.486,0.015,37.758,0.049
27818,"HAMELIN,1984(217)",MS(724),CHR0078-008-043,10.62,-40.83,0.01,-4339,-4339,FRACTURE_ZONE,VEMA FRACTURE ZONE,GL,18.314,0.017,15.484,0.021,37.83,0.068
27819,"HAMELIN,1984(217)",MS(724),CHR0078-010-014,10.68,-41,0.01,,,SPREADING_CENTER,MID-ATLANTIC RIDGE,GL,18.324,0.012,15.476,0.015,37.803,0.048
27820,"HAMELIN,1984(217)",MS(724),DSDP065-0483,22.8833,-108.7483,1.00E-04,-3070,-3070,SPREADING_CENTER,EAST PACIFIC RISE,GL,18.396,,15.479,,37.753,
27821,"HAMELIN,1984(217)",MS(724),DSDP065-0485A,22.7487,-107.9038,1.00E-04,-2981,-2981,SPREADING_CENTER,EAST PACIFIC RISE,GL,18.726,0.012,15.514,0.015,38.026,0.048
27822,"HAMELIN,1984(217)",MS(724),DSDP065-0485A,22.7487,-107.9038,1.00E-04,-2981,-2981,SPREADING_CENTER,EAST PACIFIC RISE,GL,18.721,,15.505,,38.026,
27823,"HAMELIN,1984(217)",MS(724),CYA1978-014-001,21,-109,0.01,,,SPREADING_CENTER,EAST PACIFIC RISE,GL,18.358,0.012,15.497,0.015,38.855,0.049
27824,"HAMELIN,1984(217)",MS(724),CHRSR01-002,15.817,-105.4,1.00E-03,-2750,-2750,SPREADING_CENTER,EAST PACIFIC RISE,GL,18.334,0.016,15.492,0.017,37.822,0.056
27825,"HAMELIN,1984(217)",MS(724),CHRSR01-003,12.817,-103.967,1.00E-03,-2650,-2650,SPREADING_CENTER,EAST PACIFIC RISE,GL,18.293,0.012,15.508,0.015,37.811,0.048
27826,"HAMELIN,1984(217)",MS(724),CHRSR01-004,6.733,-102.6,1.00E-03,-2900,-2900,SPREADING_CENTER,EAST PACIFIC RISE,GL,18.205,0.028,15.5,0.031,37.562,0.076
27827,"HAMELIN,1984(217)",MS(724),CHRSR01-005,2.28,-102.78,0.01,-3350,-3350,SPREADING_CENTER,EAST PACIFIC RISE,GL,18.107,0.012,15.438,0.015,37.545,0.048
27828,"HAMELIN,1984(217)",MS(724),SON0012-091-002,-13.483,-111.4935,1.00E-04,-4616,-4820,FRACTURE_ZONE,GARRETT TRANSFORM FAULT,GL,17.721,0.011,15.369,0.015,37.039,0.049
27829,"HAMELIN,1984(217)",MS(724),CHRSR02-005,-20.02,-114,0.01,,,SPREADING_CENTER,EAST PACIFIC RISE,GL,18.444,,15.493,,37.955,
27830,"HAMELIN,1984(217)",MS(724),CHRSR02-007,20.1153,-113.7118,1.00E-04,-2915,-2915,SPREADING_CENTER,EAST PACIFIC RISE,GL,18.427,,15.488,,37.937,
27831,"HAMELIN,1984(217)",MS(724),CHRSR02-003T,-21.63,-114,0.01,,,SPREADING_CENTER,EAST PACIFIC RISE,GL,18.093,0.018,15.463,0.016,37.55,0.051
27832,"HAMELIN,1984(217)",MS(724),CHRSR02-003,-21.4077,-114.2785,1.00E-04,-2806,-2806,SPREADING_CENTER,EAST PACIFIC RISE,GL,18.04,0.032,15.309,0.018,37.029,0.075
28674,"STERN,1990(258)",MS(761),THO0192-065-201,21.9,143.1,0.01,-2530,-3150,BACK-ARC_BASIN,MARIANA TROUGH,WR,18.734,,15.57,,38.532,
28679,"STERN,1990(258)",MS(761),THO0192-065-003,21.9,143.1,0.01,-2530,-3150,BACK-ARC_BASIN,MARIANA TROUGH,WR,18.727,,15.561,,38.497,
28684,"STERN,1990(258)",MS(761),THO0192-065-004,21.9,143.1,0.01,-2530,-3150,BACK-ARC_BASIN,MARIANA TROUGH,WR,18.777,,15.572,,38.544,
28693,"STERN,1990(258)",MS(761),THO0192-066-006,21.78,143.1,0.01,-3575,-3920,BACK-ARC_BASIN,MARIANA TROUGH,WR,18.718,,15.578,,38.558,
28698,"STERN,1990(258)",MS(761),THO0192-067-005,21.83,143.05,0.01,-3290,-3710,BACK-ARC_BASIN,MARIANA TROUGH,WR,18.701,,15.561,,38.446,
28703,"STERN,1990(258)",MS(761),THO0192-067-007,21.83,143.05,0.01,-3290,-3710,BACK-ARC_BASIN,MARIANA TROUGH,WR,18.728,,15.577,,38.549,
28707,"STERN,1990(258)",MS(761),THO0192-067-008,21.83,143.05,0.01,-3290,-3710,BACK-ARC_BASIN,MARIANA TROUGH,WR,18.551,,15.544,,38.319,
28712,"STERN,1990(258)",MS(761),THO0192-068-001,21.7,143.17,0.01,-3100,-3385,BACK-ARC_BASIN,MARIANA TROUGH,WR,18.609,,15.547,,38.309,
28717,"STERN,1990(258)",MS(761),THO0192-068-003,21.7,143.17,0.01,-3100,-3385,BACK-ARC_BASIN,MARIANA TROUGH,WR,18.672,,15.558,,38.384,
28722,"STERN,1990(258)",MS(761),ALV1881-004,21.58,143.27,0.01,-3100,-3300,BACK-ARC_BASIN,MARIANA TROUGH,WR,18.647,,15.519,,38.351,
28727,"STERN,1990(258)",MS(761),ALV1881-007,21.58,143.27,0.01,-3100,-3300,BACK-ARC_BASIN,MARIANA TROUGH,WR,18.636,,15.556,,38.405,
29040,"HAMELIN,1985(327)",MS(769),DUF0034-001,-31.693,57.842,1.00E-03,-4050,-4050,SPREADING_CENTER,SOUTHWEST INDIAN RIDGE,GL,17.554,0.012,15.433,0.015,37.289,0.046
29041,"HAMELIN,1985(327)",MS(769),DUF0034-001,-31.693,57.842,1.00E-03,-4050,-4050,SPREADING_CENTER,SOUTHWEST INDIAN RIDGE,GL,17.497,0.018,15.399,0.016,37.181,0.051
29042,"HAMELIN,1985(327)",MS(769),DUF0034-002,-33.76,56.27,0.01,-3800,-3800,SPREADING_CENTER,SOUTHWEST INDIAN RIDGE,GL,18.114,0.018,15.505,0.026,37.839,0.065
29044,"HAMELIN,1985(327)",MS(769),DUF0034-003,-37.71,49.882,1.00E-03,-3260,-3260,SPREADING_CENTER,SOUTHWEST INDIAN RIDGE,GL,18.137,0.011,15.491,0.015,37.894,0.048
29045,"HAMELIN,1985(327)",MS(769),DUF0034-004,-40.98,43.7,1.00E-03,-3700,-3700,SPREADING_CENTER,SOUTHWEST INDIAN RIDGE,GL,17.767,0.012,15.467,0.016,37.641,0.049
29046,"HAMELIN,1985(327)",MS(769),DUF0034-004,-40.98,43.7,1.00E-03,-3700,-3700,SPREADING_CENTER,SOUTHWEST INDIAN RIDGE,GL,17.761,0.015,15.468,0.018,37.624,0.06
29047,"HAMELIN,1985(327)",MS(769),DUF0034-005,-43.8933,40.653,1.00E-03,-2550,-2550,SPREADING_CENTER,SOUTHWEST INDIAN RIDGE,GL,16.959,0.017,15.49,0.02,37.312,0.065
29048,"HAMELIN,1985(327)",MS(769),DUF0034-005,-43.8933,40.653,1.00E-03,-2550,-2550,SPREADING_CENTER,SOUTHWEST INDIAN RIDGE,GL,16.927,0.013,15.504,0.016,37.32,0.048
29049,"HAMELIN,1985(327)",MS(769),DUF0034-006,-44.18,38.795,1.00E-03,-2190,-2190,SPREADING_CENTER,SOUTHWEST INDIAN RIDGE,GL,18.373,0.011,15.509,0.014,38.096,0.046
29051,"HAMELIN,1985(327)",MS(769),DUF0034-007,-44.8067,36.302,1.00E-03,-1500,-1500,SPREADING_CENTER,SOUTHWEST INDIAN RIDGE,GL,18.237,0.013,15.499,0.015,37.976,0.047
29052,"HAMELIN,1985(327)",MS(769),DUF0034-008,-28.74,62.033,1.00E-03,-5250,-5250,SPREADING_CENTER,SOUTHWEST INDIAN RIDGE,WR,18.362,0.017,15.585,0.017,38.05,0.055
29053,"HAMELIN,1985(327)",MS(769),DUF0034-008,-28.74,62.033,1.00E-03,-5250,-5250,SPREADING_CENTER,SOUTHWEST INDIAN RIDGE,WR,18.33,0.013,15.612,0.016,38.107,0.053
29054,"HAMELIN,1985(327)",MS(769),CHR0077-004-106,23.7,-45.4333,1.00E-03,-4200,-4200,FRACTURE_ZONE,KANE FRACTURE ZONE,GL,18.141,0.013,15.456,0.016,37.514,0.049
29055,"HAMELIN,1985(327)",MS(769),AII0096-3-018-001,23.525,-44.818,1.00E-03,-3573,-3686,FRACTURE_ZONE,KANE FRACTURE ZONE,GL,18.015,0.015,15.463,0.018,37.438,0.051
29198,"KLEIN,1995(380)",MS(779),KNO0138-11-014-009,-45.9532,-75.9343,1.00E-04,-3280,-3280,SPREADING_CENTER,CHILE RIDGE,GL,18.165,,15.519,,37.912,
29201,"KLEIN,1995(380)",MS(779),KNO0138-11-020-001,-46.0405,-75.8967,1.00E-04,-3296,-3312,SPREADING_CENTER,CHILE RIDGE,GL,18.398,,15.553,,38.179,
29204,"KLEIN,1995(380)",MS(779),KNO0138-11-034-001,-45.7813,-76.7798,1.00E-04,-4010,-4010,SPREADING_CENTER,CHILE RIDGE,GL,17.93,,15.49,,37.689,
29207,"KLEIN,1995(380)",MS(779),KNO0138-11-042-004,-45.6462,-77.8892,1.00E-04,-2918,-2918,SPREADING_CENTER,CHILE RIDGE,GL,19.489,,15.688,,39.556,
29210,"KLEIN,1995(380)",MS(779),KNO0138-11-053-002,-44.5388,-78.3152,1.00E-04,-3490,-3490,SPREADING_CENTER,CHILE RIDGE,GL,18.307,,15.541,,38.032,
29213,"KLEIN,1995(380)",MS(779),KNO0138-11-063-005,-43.873,-82.4273,1.00E-04,-3895,-3895,SPREADING_CENTER,CHILE RIDGE,GL,17.953,,15.524,,38.314,
29216,"KLEIN,1995(380)",MS(779),KNO0138-11-061-001,-44.4635,-82.1803,1.00E-04,-4180,-4180,SPREADING_CENTER,CHILE RIDGE,GL,18.133,,15.496,,37.713,
31472,"SCHILLING,1992(466)",MS(861),466CHEM-DJ42,11.6,42.49,0.01,25,25,SPREADING_CENTER,ASAL (ARDOUKOBA) RIFT,WR,18.76,0.01,15.546,0.009,38.723,0.025
31474,"SCHILLING,1992(466)",MS(861),466CHEM-DJ09,11.6,42.51,0.01,-125,-125,SPREADING_CENTER,ASAL (ARDOUKOBA) RIFT,WR,18.797,0.01,15.529,0.008,38.719,0.022
31475,"SCHILLING,1992(466)",MS(861),466CHEM-DJ05,11.6,42.52,0.01,0,0,SPREADING_CENTER,ASAL (ARDOUKOBA) RIFT,WR,18.804,9.00E-03,15.539,0.007,38.741,0.018
31477,"SCHILLING,1992(466)",MS(861),466CHEM-DJ03,11.6,42.53,0.01,-10,-10,SPREADING_CENTER,ASAL (ARDOUKOBA) RIFT,WR,18.748,0.018,15.539,0.015,38.726,0.039
31478,"SCHILLING,1992(466)",MS(861),466-VD11,11.51,42.85,0.01,,,SPREADING_CENTER,GULF OF TADJOURA,WR,18.533,0.01,15.601,0.009,38.961,0.027
31479,"SCHILLING,1992(466)",MS(861),VLD0003-320,11.75,43.02,0.01,-800,-800,SPREADING_CENTER,GULF OF TADJOURA,GL,18.828,7.00E-03,15.549,0.008,38.8,0.016
31481,"SCHILLING,1992(466)",MS(861),466-VD39,11.87,43.27,0.01,,,SPREADING_CENTER,GULF OF TADJOURA,WR,18.547,0.011,15.552,0.008,38.765,0.021
31482,"SCHILLING,1992(466)",MS(861),VLD0001-305,11.87,43.27,0.01,-939,-939,SPREADING_CENTER,GULF OF TADJOURA,WR,18.697,0.015,15.593,0.009,38.844,0.027
31483,"SCHILLING,1992(466)",MS(861),VEM0033-7-041-001,11.94,43.41,0.01,-950,-950,SPREADING_CENTER,GULF OF ADEN,WR,18.584,9.00E-03,15.563,0.007,38.71,0.023
31484,"SCHILLING,1992(466)",MS(861),VEM0033-7-042-001,11.94,43.69,0.01,-1392,-1392,SPREADING_CENTER,GULF OF ADEN,GL,18.799,9.00E-03,15.54,0.007,38.703,0.022
31486,"SCHILLING,1992(466)",MS(861),VEM0033-7-044-002,12.08,43.93,0.01,-1125,-1125,SPREADING_CENTER,GULF OF ADEN,GL,18.579,6.00E-03,15.477,0.005,38.337,0.013
31488,"SCHILLING,1992(466)",MS(861),VEM0033-7-046-001,12.06,44.71,0.01,-1282,-1282,SPREADING_CENTER,GULF OF ADEN,GL,18.884,0.019,15.546,0.016,38.755,0.038
31490,"SCHILLING,1992(466)",MS(861),VEM0033-7-047-001,12.07,44.83,0.01,-1215,-1215,SPREADING_CENTER,GULF OF ADEN,GL,19.073,0.012,15.573,0.01,38.985,0.033
31493,"SCHILLING,1992(466)",MS(861),VEM0033-7-048-002,12.04,45.21,0.01,-1020,-1020,SPREADING_CENTER,GULF OF ADEN,GL,19.118,0.014,15.565,0.013,39.041,0.025
31495,"SCHILLING,1992(466)",MS(861),VEM0033-7-049-001,12.04,45.51,0.01,-795,-795,SPREADING_CENTER,GULF OF ADEN,WR,19.311,8.00E-03,15.591,0.006,39.237,9.00E-03
31497,"SCHILLING,1992(466)",MS(861),VEM0033-7-050-001,12.1,45.85,0.01,-1380,-1380,SPREADING_CENTER,GULF OF ADEN,GL,19.38,0.023,15.616,0.017,39.42,0.048
31499,"SCHILLING,1992(466)",MS(861),VEM0033-7-051-001,12.16,46.29,0.01,-1822,-1822,SPREADING_CENTER,GULF OF ADEN,GL,19.405,0.011,15.599,0.009,39.371,0.024
31501,"SCHILLING,1992(466)",MS(861),VEM0033-7-052-001,12.27,46.71,0.01,-1880,-1880,SPREADING_CENTER,GULF OF ADEN,GL,18.745,0.014,15.533,0.012,38.549,0.029
31503,"SCHILLING,1992(466)",MS(861),VEM0033-7-053-001,12.42,47.1,0.01,-2085,-2085,SPREADING_CENTER,GULF OF ADEN,WR,18.495,0.025,15.513,0.021,38.343,0.054
31504,"SCHILLING,1992(466)",MS(861),VEM0033-7-054-001,12.42,47.25,0.01,-1645,-1645,SPREADING_CENTER,GULF OF ADEN,GL,18.868,0.011,15.556,0.009,38.713,0.023
31506,"SCHILLING,1992(466)",MS(861),VEM0033-7-055-002,12.47,47.84,0.01,-2542,-2542,SPREADING_CENTER,GULF OF ADEN,GL,18.788,7.00E-03,15.535,0.006,38.613,0.016
31508,"SCHILLING,1992(466)",MS(861),VEM0033-7-056-001,12.65,48.27,0.01,-2148,-2148,SPREADING_CENTER,GULF OF ADEN,GL,18.288,6.00E-03,15.48,0.003,38.113,0.014
31510,"SCHILLING,1992(466)",MS(861),VEM0033-6-039-001,12.75,48.49,0.01,-3036,-3036,SPREADING_CENTER,GULF OF ADEN,GL,18.224,0.016,15.472,0.016,38.019,0.036
31512,"SCHILLING,1992(466)",MS(861),VEM0033-7-057-001,12.9,48.99,0.01,-2188,-2188,SPREADING_CENTER,GULF OF ADEN,GL,18.22,6.00E-03,15.458,0.006,37.984,0.01
31514,"SCHILLING,1992(466)",MS(861),VEM0033-7-058-001,12.9,49.36,0.01,-1638,-1638,SPREADING_CENTER,GULF OF ADEN,WR,18.196,0.016,15.488,0.012,38.088,0.032
