ANALYSES_NUM,REF_ID,DQ_ID,SAMPLE_NUM,SAMPLE_ID,LATITUDE,LONGITUDE,LAT_LONG_PRECISION,ELEVATION_MIN,ELEVATION_MAX,TECTONIC_SETTING,PRIMARY_LOCATION,MATERIAL,Rb
2455,"NIU,1997(33)",ICPMS(44),1004,WASRAI2-008-008,8.353,-103.023,1.00E-03,-3100,-3900,SEAMOUNT,,GL,0.7
2456,"NIU,1997(33)",ICPMS(44),1006,WASRAI2-010-003,8.348,-104.105,1.00E-03,-2731,-2830,SEAMOUNT,,GL,1.92
2457,"NIU,1997(33)",ICPMS(44),1008,WASRAI2-013-001,8.402,-104.688,1.00E-03,-2150,-2180,SEAMOUNT,,GL,26.7
2458,"NIU,1997(33)",ICPMS(44),1009,WASRAI2-013-002,8.402,-104.688,1.00E-03,-2150,-2180,SEAMOUNT,,GL,1.35
2459,"NIU,1997(33)",ICPMS(44),1010,WASRAI2-015-001,8.768,-104.528,1.00E-03,-1682,-1732,SEAMOUNT,,GL,25.09
2460,"NIU,1997(33)",ICPMS(44),1011,WASRAI2-016-001,8.843,-104.56,1.00E-03,-3000,-3100,SEAMOUNT,,GL,1.53
2461,"NIU,1997(33)",ICPMS(44),1012,WASRAI2-016-002,8.843,-104.56,1.00E-03,-3000,-3100,SEAMOUNT,,GL,0.86
2462,"NIU,1997(33)",ICPMS(44),1013,WASRAI2-017-001,8.912,-104.565,1.00E-03,-2700,-2720,SEAMOUNT,,GL,14.07
2463,"NIU,1997(33)",ICPMS(44),1014,WASRAI2-018-003,8.935,-104.457,1.00E-03,-2720,-2780,SEAMOUNT,,GL,8.66
2464,"NIU,1997(33)",ICPMS(44),1015,WASRAI2-019-004,8.933,-104.405,1.00E-03,-2310,-2360,SEAMOUNT,,GL,0.32
2465,"NIU,1997(33)",ICPMS(44),1016,WASRAI2-020-002,8.995,-104.373,1.00E-03,-2837,-2985,SEAMOUNT,,GL,1.11
2466,"NIU,1997(33)",ICPMS(44),1017,WASRAI2-020-003,8.995,-104.373,1.00E-03,-2837,-2985,SEAMOUNT,,GL,2.34
2467,"NIU,1997(33)",ICPMS(44),1018,WASRAI2-021-006,8.897,-104.143,1.00E-03,-2657,-2711,SEAMOUNT,,GL,0.87
2468,"NIU,1997(33)",ICPMS(44),1019,WASRAI2-022-001,8.897,-104.102,1.00E-03,-2749,-2761,SEAMOUNT,,GL,0.54
2469,"NIU,1997(33)",ICPMS(44),1020,WASRAI2-023-002,9.035,-104.045,1.00E-03,-2920,-3025,SEAMOUNT,,GL,0.33
2470,"NIU,1997(33)",ICPMS(44),1021,WASRAI2-024-001,8.963,-103.208,1.00E-03,-3054,-3140,SEAMOUNT,,GL,0.26
2471,"NIU,1997(33)",ICPMS(44),1022,WASRAI2-024-005,8.963,-103.208,1.00E-03,-3054,-3140,SEAMOUNT,,GL,1.56
2472,"NIU,1997(33)",ICPMS(44),1023,WASRAI2-025-001,8.882,-103.788,1.00E-03,-1940,-2220,SEAMOUNT,,GL,0.28
2473,"NIU,1997(33)",ICPMS(44),1024,WASRAI2-028-003,8.812,-103.902,1.00E-03,-1984,-2076,SEAMOUNT,,GL,1.59
2474,"NIU,1997(33)",ICPMS(44),1025,WASRAI2-028-007,8.812,-103.902,1.00E-03,-1984,-2076,SEAMOUNT,,GL,0.2
2475,"NIU,1997(33)",ICPMS(44),1026,WASRAI2-029-006,8.687,-104.072,1.00E-03,-2726,-2800,SEAMOUNT,,GL,1.39
2476,"NIU,1997(33)",ICPMS(44),1027,WASRAI2-030-030,9.168,-105.595,1.00E-03,-1700,-2000,SEAMOUNT,,GL,0.42
2477,"NIU,1997(33)",ICPMS(44),1028,WASRAI2-031-001,9.087,-105.02,1.00E-03,-2300,-2400,SEAMOUNT,,GL,1.01
2478,"NIU,1997(33)",ICPMS(44),1029,WASRAI2-032-001,9.075,-104.907,1.00E-03,-3025,-3138,SEAMOUNT,,GL,7.17
2479,"NIU,1997(33)",ICPMS(44),1030,WASRAI2-060-001,10,-104.908,1.00E-03,-2640,-2930,SEAMOUNT,,GL,0.46
2480,"NIU,1997(33)",ICPMS(44),1031,WASRAI2-061-002,9.998,-104.785,1.00E-03,-2364,-2493,SEAMOUNT,,GL,0.23
2481,"NIU,1997(33)",ICPMS(44),1032,WASRAI2-062-005,10.02,-104.193,1.00E-03,-2320,-2440,SEAMOUNT,,GL,1.1
2482,"NIU,1997(33)",ICPMS(44),1033,WASRAI2-062-007,10.02,-104.193,1.00E-03,-2320,-2440,SEAMOUNT,,GL,0.81
2483,"NIU,1997(33)",ICPMS(44),1034,WASRAI2-063-001,10.087,-103.46,1.00E-03,-2380,-2410,SEAMOUNT,,GL,0.4
2484,"NIU,1997(33)",ICPMS(44),1035,WASRAI2-065-001,10.12,-103.41,1.00E-03,-2074,-2150,SEAMOUNT,,GL,0.26
2485,"NIU,1997(33)",ICPMS(44),1036,WASRAI2-066-001,10.128,-103.333,1.00E-03,-2600,-2644,SEAMOUNT,,GL,0.25
2486,"NIU,1997(33)",ICPMS(44),1037,WASRAI2-068-005,10.19,-103.412,1.00E-03,-3177,-3220,SEAMOUNT,,GL,4
2487,"NIU,1997(33)",ICPMS(44),1038,WASRAI2-069-001,10.337,-103.638,1.00E-03,-2985,-3000,SEAMOUNT,,GL,2.5
2488,"NIU,1997(33)",ICPMS(44),1039,WASRAI2-070-001,10.297,-103.618,1.00E-03,-2964,-3010,SEAMOUNT,,GL,1.94
2489,"NIU,1997(33)",ICPMS(44),1041,WASRAI2-072-021,10.372,-103.927,1.00E-03,-2748,-2834,SEAMOUNT,,GL,1.78
2490,"NIU,1997(33)",ICPMS(44),1040,WASRAI2-072-002,10.372,-103.927,1.00E-03,-2748,-2834,SEAMOUNT,,GL,2.87
2491,"NIU,1997(33)",ICPMS(44),1042,WASRAI2-073-001,10.382,-103.923,1.00E-03,-2547,-2620,SEAMOUNT,,GL,3.33
2492,"NIU,1997(33)",ICPMS(44),1043,WASRAI2-074-006,10.61,-103.847,1.00E-03,-2320,-2500,SEAMOUNT,,GL,0.09
2493,"NIU,1997(33)",ICPMS(44),1044,WASRAI2-075-002,10.698,-103.872,1.00E-03,-3115,-3115,SEAMOUNT,,GL,5.89
2494,"NIU,1997(33)",ICPMS(44),1045,WASRAI2-076-001,10.63,-103.24,1.00E-03,-2344,-2381,SEAMOUNT,,GL,0.8
2495,"NIU,1997(33)",ICPMS(44),1046,WASRAI2-078-006,11.217,-103.59,1.00E-03,-2420,-2780,SEAMOUNT,,GL,17.75
2496,"NIU,1997(33)",ICPMS(44),1047,WASRAI2-079-002,11.979,-103.243,1.00E-03,-1600,-1700,SEAMOUNT,,GL,17.14
2497,"NIU,1997(33)",ICPMS(44),1048,WASRAI2-080-001,11.805,-103.252,1.00E-03,-1589,-1619,SEAMOUNT,,GL,5.34
2498,"NIU,1997(33)",ICPMS(44),1049,WASRAI2-081-001,11.525,-103.562,1.00E-03,-2174,-2276,SEAMOUNT,,GL,0.67
2499,"NIU,1997(33)",ICPMS(44),1050,WASRAI2-082-001,11.505,-103.603,1.00E-03,-2632,-2660,SEAMOUNT,,GL,0.5
2500,"NIU,1997(33)",ICPMS(44),1051,WASRAI2-083-003,11.238,-103.593,1.00E-03,-2785,-2905,SEAMOUNT,,GL,15.05
2501,"NIU,1997(33)",ICPMS(44),1052,WASRAI2-084-003,11.48,-103.87,1.00E-03,-2244,-2325,SEAMOUNT,,GL,1.61
2502,"NIU,1997(33)",ICPMS(44),1053,WASRAI2-086-002,11.5,-103.977,1.00E-03,-2509,-2559,SEAMOUNT,,GL,2.18
2503,"NIU,1997(33)",ICPMS(44),1054,WASRAI2-089-SG,11.523,-103.88,1.00E-03,-2448,-2455,SEAMOUNT,,GL,1.69
2504,"NIU,1997(33)",ICPMS(44),1005,WASRAI2-009-001,8.392,-103.525,1.00E-03,-3090,-3140,SEAMOUNT,,GL,0.67
2505,"NIU,1997(33)",ICPMS(44),1055,WASRAI2-091-004,11.787,-103.852,1.00E-03,-2620,-2630,SEAMOUNT,,GL,1.32
2506,"NIU,1997(33)",ICPMS(44),1056,WASRAI2-092-006,11.937,-103.89,1.00E-03,-2844,-2867,SEAMOUNT,,GL,3.72
2507,"NIU,1997(33)",ICPMS(44),1057,WASRAI2-093-007,12.29,-103.645,1.00E-03,-2680,-2721,SEAMOUNT,,GL,2.01
2508,"NIU,1997(33)",ICPMS(44),1058,WASRAI2-094-002,12.34,-103.715,1.00E-03,-2694,-2725,SEAMOUNT,,GL,1.64
2509,"NIU,1997(33)",ICPMS(44),1059,WASRAI2-096-024,13.073,-103.453,1.00E-03,-2525,-2540,SEAMOUNT,,GL,1.24
2510,"NIU,1997(33)",ICPMS(44),1060,WASRAI2-100-001,13.13,-102.765,1.00E-03,-1816,-1828,SEAMOUNT,,GL,1.36
2511,"NIU,1997(33)",ICPMS(44),1061,WASRAI2-102-001,13.212,-103.675,1.00E-03,-2350,-2350,SEAMOUNT,,GL,0.98
2512,"NIU,1997(33)",ICPMS(44),1062,WASRAI2-103-003,13.835,-103.805,1.00E-03,-2870,-2940,SEAMOUNT,,GL,0.47
2513,"NIU,1997(33)",ICPMS(44),1063,WASRAI2-104-001,13.902,-103.76,1.00E-03,-1842,-1851,SEAMOUNT,,GL,1.24
2514,"NIU,1997(33)",ICPMS(44),1064,WASRAI2-105-005,14.125,-103.815,1.00E-03,-2679,-2685,SEAMOUNT,,GL,0.61
2515,"NIU,1997(33)",ICPMS(44),1065,WASRAI2-106-001,14.108,-103.853,1.00E-03,-2746,-2871,SEAMOUNT,,GL,1.22
2516,"NIU,1997(33)",ICPMS(44),1066,WASRAI2-107-008,14.175,-104.437,1.00E-03,-2200,-2280,SEAMOUNT,,GL,0.29
2517,"NIU,1997(33)",ICPMS(44),1067,WASRAI2-109-005,14.137,-104.303,1.00E-03,-2570,-2610,SEAMOUNT,,GL,8.62
2518,"NIU,1997(33)",ICPMS(44),1068,WASRAI2-110-004,14.148,-104.35,1.00E-03,-2760,-2840,SEAMOUNT,,GL,9.09
2519,"NIU,1997(33)",ICPMS(44),1069,WASRAI2-110-005,14.148,-104.35,1.00E-03,-2760,-2840,SEAMOUNT,,GL,7.58
2520,"NIU,1997(33)",ICPMS(44),1070,WASRAI2-111-003,14.162,-104.342,1.00E-03,-2640,-2740,SEAMOUNT,,GL,6.94
2521,"NIU,1997(33)",ICPMS(44),1071,WASRAI2-111-004,14.162,-104.342,1.00E-03,-2640,-2740,SEAMOUNT,,GL,6.87
2522,"NIU,1997(33)",ICPMS(44),1072,WASRAI2-112-002,14.15,-104.352,1.00E-03,-2800,-2800,SEAMOUNT,,GL,9.06
2523,"NIU,1997(33)",ICPMS(44),1073,WASRAI2-116-001,14.453,-104.028,1.00E-03,-2876,-3053,SEAMOUNT,,GL,0.38
2524,"NIU,1997(33)",ICPMS(44),1074,WASRAI2-118-002,14.675,-103.792,1.00E-03,-2580,-2600,SEAMOUNT,,GL,1.71
2525,"NIU,1997(33)",ICPMS(44),1007,WASRAI2-012-001,8.363,-105.638,1.00E-03,-2833,-3020,SEAMOUNT,,GL,1.34
2526,"NIU,1997(33)",ICPMS(44),1075,WASRAI2-121-003,14.572,-104.518,1.00E-03,-2879,-2995,SEAMOUNT,,GL,0.75
2527,"NIU,1997(33)",ICPMS(44),1076,WASRAI2-123-004,14.797,-104.507,0.001,-2580,-2600,SEAMOUNT,,GL,0.62
3003,"DOSSO,1991(50)",MS-ID(136),77,ABP1985-048-001G,16.34,-46.66,0.01,-3500,-3500,SPREADING_CENTER,MID-ATLANTIC RIDGE,GL,2.74
3004,"DOSSO,1991(50)",MS-ID(136),75,ABP1985-047-G,15.88,-46.58,0.01,-3760,-3760,SPREADING_CENTER,MID-ATLANTIC RIDGE,GL,4.78
3005,"DOSSO,1991(50)",MS-ID(136),71,ABP1985-046-002,14.71,-45.02,0.01,-3950,-3950,SPREADING_CENTER,MID-ATLANTIC RIDGE,WR,9.1
3006,"DOSSO,1991(50)",MS-ID(136),72,ABP1985-046-003,14.71,-45.02,0.01,-3950,-3950,SPREADING_CENTER,MID-ATLANTIC RIDGE,WR,11.58
3007,"DOSSO,1991(50)",MS-ID(136),69,ABP1985-045-001,14.5,-44.84,0.01,-3720,-3720,SPREADING_CENTER,MID-ATLANTIC RIDGE,WR,9.7
3008,"DOSSO,1991(50)",MS-ID(136),70,ABP1985-045-002,14.5,-44.84,0.01,-3720,-3720,SPREADING_CENTER,MID-ATLANTIC RIDGE,WR,10.12
3009,"DOSSO,1991(50)",MS-ID(136),67,ABP1985-044-001G,14.332,-45.04,0.01,-3090,-3090,SPREADING_CENTER,MID-ATLANTIC RIDGE,GL,9.5
3010,"DOSSO,1991(50)",MS-ID(136),68,ABP1985-044-003,14.332,-45.04,0.01,-3090,-3090,SPREADING_CENTER,MID-ATLANTIC RIDGE,WR,11.41
3011,"DOSSO,1991(50)",MS-ID(136),439,CHR0077-006-157G,14.12,-45,0.01,-2954,-2954,SPREADING_CENTER,MID-ATLANTIC RIDGE,GL,9.49
3012,"DOSSO,1991(50)",MS-ID(136),441,CHR0077-006-203,14.12,-45,1.00E-02,-2954,-2954,SPREADING_CENTER,MID-ATLANTIC RIDGE,WR,7.1
3013,"DOSSO,1991(50)",MS-ID(136),63,ABP1985-043-003,13.773,-44.988,1.00E-03,-3400,-3620,SPREADING_CENTER,MID-ATLANTIC RIDGE,WR,4.67
3014,"DOSSO,1991(50)",MS-ID(136),60,ABP1985-043-001HV,13.773,-44.988,1.00E-03,-3400,-3620,SPREADING_CENTER,MID-ATLANTIC RIDGE,WR,12.88
3015,"DOSSO,1991(50)",MS-ID(136),61,ABP1985-043-001LV,13.773,-44.988,0.001,-3400,-3620,SPREADING_CENTER,MID-ATLANTIC RIDGE,WR,12.82
3016,"DOSSO,1991(50)",MS-ID(136),56,ABP1985-040-001,12.403,-44.113,0.01,-4375,-4375,SPREADING_CENTER,MID-ATLANTIC RIDGE,WR,0.474
3017,"DOSSO,1991(50)",MS-ID(136),58,ABP1985-040-002G,12.403,-44.113,1.00E-02,-4375,-4375,SPREADING_CENTER,MID-ATLANTIC RIDGE,GL,0.535
3018,"DOSSO,1991(50)",MS-ID(136),756,PIL7003-031-A,11.517,-43.603,1.00E-03,-3000,-3175,FRACTURE_ZONE,MERCURIUS FRACTURE ZONE,WR,1.85
3019,"DOSSO,1991(50)",MS-ID(136),757,PIL7003-031-L,11.517,-43.603,1.00E-03,-3000,-3175,FRACTURE_ZONE,MERCURIUS FRACTURE ZONE,WR,1.34
3020,"DOSSO,1991(50)",MS-ID(136),8583,PIL7003-030,11.478,-43.63,1.00E-03,-3400,-3600,SPREADING_CENTER,MID-ATLANTIC RIDGE,WR,1.01
3021,"DOSSO,1991(50)",MS-ID(136),758,PIL7003-032-B,11.425,-43.575,1.00E-03,-2650,-2650,SPREADING_CENTER,MID-ATLANTIC RIDGE,WR,1.55
3022,"DOSSO,1991(50)",MS-ID(136),8584,PIL7003-032-D,11.425,-43.575,1.00E-03,-2650,-2650,SPREADING_CENTER,MID-ATLANTIC RIDGE,WR,0.428
3023,"DOSSO,1991(50)",MS-ID(136),753,PIL7003-029-A,11.283,-43.625,1.00E-03,-3900,-3900,FRACTURE_ZONE,MERCURIUS FRACTURE ZONE,WR,1.69
3024,"DOSSO,1991(50)",MS-ID(136),754,PIL7003-029-D,11.283,-43.625,1.00E-03,-3900,-3900,FRACTURE_ZONE,MERCURIUS FRACTURE ZONE,WR,1.9
3025,"DOSSO,1991(50)",MS-ID(136),8582,PIL7003-012,10.967,-43.7,0.001,-4600,-4600,SPREADING_CENTER,MID-ATLANTIC RIDGE,WR,0.583
3026,"DOSSO,1991(50)",MS-ID(136),444,CHR0078-008-020,10.62,-40.83,0.01,-4339,-4339,FRACTURE_ZONE,VEMA FRACTURE ZONE,WR,0.935
3027,"DOSSO,1991(50)",MS-ID(136),445,CHR0078-008-023,10.62,-40.83,0.01,-4339,-4339,FRACTURE_ZONE,VEMA FRACTURE ZONE,WR,2.29
3028,"DOSSO,1991(50)",MS-ID(136),447,CHR0078-008-027,10.62,-40.83,0.01,-4339,-4339,FRACTURE_ZONE,VEMA FRACTURE ZONE,WR,0.758
3029,"DOSSO,1991(50)",MS-ID(136),448,CHR0078-008-046,10.62,-40.83,1.00E-02,-4339,-4339,FRACTURE_ZONE,VEMA FRACTURE ZONE,WR,3.68
3823,"LE ROEX,1989(26)",XRF(212),1123,MELPROT-5-011-023,-53.16,25.488,1.00E-03,-5100,-5250,FRACTURE_ZONE,DU TOIT FRACTURE ZONE,WR,2.3
3832,"LE ROEX,1989(26)",XRF(212),1127,MELPROT-5-012-012,-53.175,25.508,1.00E-03,-4050,-4300,FRACTURE_ZONE,DU TOIT FRACTURE ZONE,WR,1.7
3835,"LE ROEX,1989(26)",XRF(212),1128,MELPROT-5-012-013,-53.175,25.508,1.00E-03,-4050,-4300,FRACTURE_ZONE,DU TOIT FRACTURE ZONE,WR,1
3838,"LE ROEX,1989(26)",XRF(212),1129,MELPROT-5-013-086,-53.095,25.537,1.00E-03,-4950,-5300,FRACTURE_ZONE,DU TOIT FRACTURE ZONE,WR,1.1
3841,"LE ROEX,1989(26)",XRF(212),1130,MELPROT-5-013-087,-53.095,25.537,1.00E-03,-4950,-5300,FRACTURE_ZONE,DU TOIT FRACTURE ZONE,WR,3
3844,"LE ROEX,1989(26)",XRF(212),1131,MELPROT-5-014-081,-53.113,25.327,1.00E-03,-3950,-4150,FRACTURE_ZONE,DU TOIT FRACTURE ZONE,WR,3.2
3847,"LE ROEX,1989(26)",XRF(212),1133,MELPROT-5-014-085,-53.113,25.327,1.00E-03,-3950,-4150,FRACTURE_ZONE,DU TOIT FRACTURE ZONE,WR,6.8
3850,"LE ROEX,1989(26)",XRF(212),1134,MELPROT-5-014-089,-53.113,25.327,1.00E-03,-3950,-4150,FRACTURE_ZONE,DU TOIT FRACTURE ZONE,WR,6.2
3853,"LE ROEX,1989(26)",XRF(212),1135,MELPROT-5-014-090,-53.113,25.327,1.00E-03,-3950,-4150,FRACTURE_ZONE,DU TOIT FRACTURE ZONE,WR,4
3859,"LE ROEX,1989(26)",XRF(212),1137,MELPROT-5-015-120,-47.7,32.147,1.00E-03,-4000,-4400,FRACTURE_ZONE,ANDREW BAIN FRACTURE ZONE,WR,5
3862,"LE ROEX,1989(26)",XRF(212),1138,MELPROT-5-015-126,-47.7,32.147,1.00E-03,-4000,-4400,FRACTURE_ZONE,ANDREW BAIN FRACTURE ZONE,WR,1.2
3865,"LE ROEX,1989(26)",XRF(212),1139,MELPROT-5-015-133,-47.7,32.147,1.00E-03,-4000,-4400,FRACTURE_ZONE,ANDREW BAIN FRACTURE ZONE,WR,1.5
3868,"LE ROEX,1989(26)",XRF(212),1140,MELPROT-5-015-138,-47.7,32.147,1.00E-03,-4000,-4400,FRACTURE_ZONE,ANDREW BAIN FRACTURE ZONE,WR,1.2
3871,"LE ROEX,1989(26)",XRF(212),1141,MELPROT-5-015-143,-47.7,32.147,1.00E-03,-4000,-4400,FRACTURE_ZONE,ANDREW BAIN FRACTURE ZONE,WR,6.1
3874,"LE ROEX,1989(26)",XRF(212),1142,MELPROT-5-015-146,-47.7,32.147,1.00E-03,-4000,-4400,FRACTURE_ZONE,ANDREW BAIN FRACTURE ZONE,WR,9.7
3877,"LE ROEX,1989(26)",XRF(212),1143,MELPROT-5-015-148,-47.7,32.147,1.00E-03,-4000,-4400,FRACTURE_ZONE,ANDREW BAIN FRACTURE ZONE,WR,6.6
3889,"LE ROEX,1989(26)",XRF(212),1147,MELPROT-5-017-028,-46.378,33.508,1.00E-03,-2050,-2380,SPREADING_CENTER,SOUTHWEST INDIAN RIDGE,WR,5
3895,"LE ROEX,1989(26)",XRF(212),1149,MELPROT-5-018-108,-46.525,33.763,1.00E-03,-4800,-5100,FRACTURE_ZONE,PRINCE EDWARD FRACTURE ZONE,WR,11
3898,"LE ROEX,1989(26)",XRF(212),1150,MELPROT-5-018-110,-46.525,33.763,1.00E-03,-4800,-5100,FRACTURE_ZONE,PRINCE EDWARD FRACTURE ZONE,WR,3.8
3901,"LE ROEX,1989(26)",XRF(212),1151,MELPROT-5-018-123,-46.525,33.763,1.00E-03,-4800,-5100,FRACTURE_ZONE,PRINCE EDWARD FRACTURE ZONE,WR,10.2
3907,"LE ROEX,1989(26)",XRF(212),1153,MELPROT-5-020-002,-46.495,33.87,1.00E-03,-2250,-2950,FRACTURE_ZONE,PRINCE EDWARD FRACTURE ZONE,WR,10.9
3910,"LE ROEX,1989(26)",XRF(212),1155,MELPROT-5-020-033,-46.495,33.87,1.00E-03,-2250,-2950,FRACTURE_ZONE,PRINCE EDWARD FRACTURE ZONE,WR,7.2
3916,"LE ROEX,1989(26)",XRF(212),1156,MELPROT-5-020-052,-46.495,33.87,1.00E-03,-2250,-2950,FRACTURE_ZONE,PRINCE EDWARD FRACTURE ZONE,WR,13.6
3919,"LE ROEX,1989(26)",XRF(212),1157,MELPROT-5-025-001,-44.815,35.847,1.00E-03,-1840,-1920,SPREADING_CENTER,SOUTHWEST INDIAN RIDGE,WR,9.4
3922,"LE ROEX,1989(26)",XRF(212),1158,MELPROT-5-025-005,-44.815,35.847,1.00E-03,-1840,-1920,SPREADING_CENTER,SOUTHWEST INDIAN RIDGE,WR,7.3
3925,"LE ROEX,1989(26)",XRF(212),1159,MELPROT-5-025-015,-44.815,35.847,1.00E-03,-1840,-1920,SPREADING_CENTER,SOUTHWEST INDIAN RIDGE,WR,6.4
3928,"LE ROEX,1989(26)",XRF(212),1160,MELPROT-5-025-033,-44.815,35.847,1.00E-03,-1840,-1920,SPREADING_CENTER,SOUTHWEST INDIAN RIDGE,WR,10.9
3931,"LE ROEX,1989(26)",XRF(212),1161,MELPROT-5-025-054,-44.815,35.847,1.00E-03,-1840,-1920,SPREADING_CENTER,SOUTHWEST INDIAN RIDGE,WR,4.4
3934,"LE ROEX,1989(26)",XRF(212),1162,MELPROT-5-025-127,-44.815,35.847,1.00E-03,-1840,-1920,SPREADING_CENTER,SOUTHWEST INDIAN RIDGE,WR,2.4
3937,"LE ROEX,1989(26)",XRF(212),1163,MELPROT-5-025-130,-44.815,35.847,1.00E-03,-1840,-1920,SPREADING_CENTER,SOUTHWEST INDIAN RIDGE,WR,11.4
3940,"LE ROEX,1989(26)",XRF(212),1164,MELPROT-5-025-152,-44.815,35.847,1.00E-03,-1840,-1920,SPREADING_CENTER,SOUTHWEST INDIAN RIDGE,WR,1.8
3943,"LE ROEX,1989(26)",XRF(212),1165,MELPROT-5-025-211,-44.815,35.847,1.00E-03,-1840,-1920,SPREADING_CENTER,SOUTHWEST INDIAN RIDGE,WR,8.6
3946,"LE ROEX,1989(26)",XRF(212),1166,MELPROT-5-026-001,-44.733,37.07,1.00E-03,-2800,-3050,SPREADING_CENTER,SOUTHWEST INDIAN RIDGE,WR,9.7
3949,"LE ROEX,1989(26)",XRF(212),1167,MELPROT-5-027-002,-43.612,39.308,1.00E-03,-3600,-3860,FRACTURE_ZONE,ERIC SIMPSON FRACTURE ZONE,WR,3.5
3952,"LE ROEX,1989(26)",XRF(212),1168,MELPROT-5-027-009,-43.612,39.308,1.00E-03,-3600,-3860,FRACTURE_ZONE,ERIC SIMPSON FRACTURE ZONE,WR,4.5
3955,"LE ROEX,1989(26)",XRF(212),1170,MELPROT-5-027-048,-43.612,39.308,1.00E-03,-3600,-3860,FRACTURE_ZONE,ERIC SIMPSON FRACTURE ZONE,WR,8.3
3958,"LE ROEX,1989(26)",XRF(212),1169,MELPROT-5-027-033,-43.612,39.308,1.00E-03,-3600,-3860,FRACTURE_ZONE,ERIC SIMPSON FRACTURE ZONE,WR,9.3
3961,"LE ROEX,1989(26)",XRF(212),1171,MELPROT-5-028-009,-43.377,39.852,1.00E-03,-2400,-2750,SPREADING_CENTER,SOUTHWEST INDIAN RIDGE,WR,6
3964,"LE ROEX,1989(26)",XRF(212),1172,MELPROT-5-028-013,-43.377,39.852,1.00E-03,-2400,-2750,SPREADING_CENTER,SOUTHWEST INDIAN RIDGE,WR,10
3967,"LE ROEX,1989(26)",XRF(212),1173,MELPROT-5-028-022,-43.377,39.852,1.00E-03,-2400,-2750,SPREADING_CENTER,SOUTHWEST INDIAN RIDGE,WR,6.2
3970,"LE ROEX,1989(26)",XRF(212),1175,MELPROT-5-028-026,-43.377,39.852,1.00E-03,-2400,-2750,SPREADING_CENTER,SOUTHWEST INDIAN RIDGE,WR,7.6
3973,"LE ROEX,1989(26)",XRF(212),1177,MELPROT-5-028-074,-43.377,39.852,1.00E-03,-2400,-2750,SPREADING_CENTER,SOUTHWEST INDIAN RIDGE,WR,11.2
3976,"LE ROEX,1989(26)",XRF(212),1178,MELPROT-5-028-148,-43.377,39.852,1.00E-03,-2400,-2750,SPREADING_CENTER,SOUTHWEST INDIAN RIDGE,WR,3.8
3979,"LE ROEX,1989(26)",XRF(212),1179,MELPROT-5-029-034,-42.685,41.89,1.00E-03,-4400,-4600,FRACTURE_ZONE,DISCOVERY II FRACTURE ZONE,WR,5.5
3982,"LE ROEX,1989(26)",XRF(212),1180,MELPROT-5-029-037,-42.685,41.89,1.00E-03,-4400,-4600,FRACTURE_ZONE,DISCOVERY II FRACTURE ZONE,WR,4.5
3985,"LE ROEX,1989(26)",XRF(212),1182,MELPROT-5-029-054,-42.685,41.89,1.00E-03,-4400,-4600,FRACTURE_ZONE,DISCOVERY II FRACTURE ZONE,WR,6.1
3988,"LE ROEX,1989(26)",XRF(212),1183,MELPROT-5-029-061,-42.685,41.89,1.00E-03,-4400,-4600,FRACTURE_ZONE,DISCOVERY II FRACTURE ZONE,WR,3.3
3991,"LE ROEX,1989(26)",XRF(212),1184,MELPROT-5-030-063,-42.687,41.985,1.00E-03,-3260,-3400,FRACTURE_ZONE,DISCOVERY II FRACTURE ZONE,WR,7.2
3994,"LE ROEX,1989(26)",XRF(212),1185,MELPROT-5-030-101,-42.687,41.985,1.00E-03,-3260,-3400,FRACTURE_ZONE,DISCOVERY II FRACTURE ZONE,WR,14
3997,"LE ROEX,1989(26)",XRF(212),1186,MELPROT-5-037-001,-40.13,45.76,1.00E-03,-3000,-3150,SPREADING_CENTER,SOUTHWEST INDIAN RIDGE,WR,12.6
4000,"LE ROEX,1989(26)",XRF(212),1187,MELPROT-5-037-002,-40.13,45.76,1.00E-03,-3000,-3150,SPREADING_CENTER,SOUTHWEST INDIAN RIDGE,WR,8.4
4003,"LE ROEX,1989(26)",XRF(212),1188,MELPROT-5-037-003,-40.13,45.76,0.001,-3000,-3150,SPREADING_CENTER,SOUTHWEST INDIAN RIDGE,WR,16.2
4006,"LE ROEX,1989(26)",XRF(212),1189,MELPROT-5-041-025,-38.66,46.63,0.01,-1650,-1925,SPREADING_CENTER,SOUTHWEST INDIAN RIDGE,WR,3.3
4009,"LE ROEX,1989(26)",XRF(212),1190,MELPROT-5-041-049,-38.66,46.63,0.01,-1650,-1925,SPREADING_CENTER,SOUTHWEST INDIAN RIDGE,WR,3.2
4012,"LE ROEX,1989(26)",XRF(212),1191,MELPROT-5-042-003,-38.42,36.72,0.01,-1615,-2100,SPREADING_CENTER,SOUTHWEST INDIAN RIDGE,WR,2.7
4015,"LE ROEX,1989(26)",XRF(212),1192,MELPROT-5-042-010,-38.66,46.63,1.00E-02,-1650,-1925,SPREADING_CENTER,SOUTHWEST INDIAN RIDGE,WR,6.2
4021,"LE ROEX,1989(26)",XRF(212),1980,DUF0034-005,-43.8933,40.653,1.00E-03,-2550,-2550,SPREADING_CENTER,SOUTHWEST INDIAN RIDGE,WR,2.1
