ANALYSES_NUM,REF_ID,DQ_ID,SAMPLE_NUM,SAMPLE_ID,LATITUDE,LONGITUDE,LAT_LONG_PRECISION,ELEVATION_MIN,ELEVATION_MAX,TECTONIC_SETTING,PRIMARY_LOCATION,MATERIAL,Pb
8606,"PEARCE,1995(646)",ICPMS(340),2621,DAR0033-013-001-1,-18.973,-176.567,1.00E-03,-2240,-2270,BACK-ARC_BASIN,LAU BASIN,WR,3.76
8607,"PEARCE,1995(646)",ICPMS(340),2625,DAR0033-013-001-5,-18.973,-176.567,1.00E-03,-2240,-2270,BACK-ARC_BASIN,LAU BASIN,WR,2.28
8608,"PEARCE,1995(646)",ICPMS(340),2626,DAR0033-013-001-6,-18.973,-176.567,1.00E-03,-2240,-2270,BACK-ARC_BASIN,LAU BASIN,WR,3.29
8609,"PEARCE,1995(646)",ICPMS(340),2607,DAR0033-011-001-1,-19.115,-176.553,1.00E-03,-2250,-2250,BACK-ARC_BASIN,LAU BASIN,WR,0.84
8610,"PEARCE,1995(646)",ICPMS(340),2608,DAR0033-011-001-2,-19.115,-176.553,1.00E-03,-2250,-2250,BACK-ARC_BASIN,LAU BASIN,WR,1.27
8611,"PEARCE,1995(646)",ICPMS(340),2604,DAR0033-010-001-1,-19.142,-176.527,1.00E-03,-2260,-2260,BACK-ARC_BASIN,LAU BASIN,WR,1.75
8612,"PEARCE,1995(646)",ICPMS(340),2606,DAR0033-010-001-3,-19.142,-176.527,1.00E-03,-2260,-2260,BACK-ARC_BASIN,LAU BASIN,WR,2.04
8613,"PEARCE,1995(646)",ICPMS(340),2639,DAR0033-018-001-1,-19.717,-176.217,1.00E-03,-2650,-2650,BACK-ARC_BASIN,LAU BASIN,WR,0.46
8614,"PEARCE,1995(646)",ICPMS(340),2640,DAR0033-018-001-2,-19.717,-176.217,1.00E-03,-2650,-2650,BACK-ARC_BASIN,LAU BASIN,WR,0.35
8615,"PEARCE,1995(646)",ICPMS(340),2684,DAR0033-041-002-1,-19.277,-176.173,1.00E-03,-2980,-3120,BACK-ARC_BASIN,LAU BASIN,WR,0.21
8616,"PEARCE,1995(646)",ICPMS(340),2687,DAR0033-041-003-2,-19.277,-176.173,1.00E-03,-2980,-3120,BACK-ARC_BASIN,LAU BASIN,WR,0.78
8617,"PEARCE,1995(646)",ICPMS(340),2649,DAR0033-021-001-1,-19.44,-175.927,1.00E-03,-3000,-3809,BACK-ARC_BASIN,LAU BASIN,WR,19.7
8618,"PEARCE,1995(646)",ICPMS(340),2652,DAR0033-021-004-1,-19.44,-175.927,1.00E-03,-3000,-3809,BACK-ARC_BASIN,LAU BASIN,WR,0.65
8619,"PEARCE,1995(646)",ICPMS(340),2641,DAR0033-020-001-1,-19.488,-175.963,1.00E-03,-2640,-2640,BACK-ARC_BASIN,LAU BASIN,WR,0.47
8620,"PEARCE,1995(646)",ICPMS(340),2648,DAR0033-020-005-2,-19.488,-175.963,1.00E-03,-2640,-2640,BACK-ARC_BASIN,LAU BASIN,WR,0.48
8621,"PEARCE,1995(646)",ICPMS(340),2649,DAR0033-021-001-1,-19.44,-175.927,1.00E-03,-3000,-3809,BACK-ARC_BASIN,LAU BASIN,WR,0.57
8622,"PEARCE,1995(646)",ICPMS(340),2659,DAR0033-022-006-2,-19.688,-175.993,1.00E-03,-2730,-2730,BACK-ARC_BASIN,LAU BASIN,WR,0.32
8623,"PEARCE,1995(646)",ICPMS(340),2663,DAR0033-023-002-1,-20.567,-176.133,1.00E-03,-2585,-2625,BACK-ARC_BASIN,LAU BASIN,WR,1.17
8624,"PEARCE,1995(646)",ICPMS(340),2666,DAR0033-023-003-2,-20.567,-176.133,1.00E-03,-2585,-2625,BACK-ARC_BASIN,LAU BASIN,WR,0.4
8626,"PEARCE,1995(646)",ICPMS(340),2673,DAR0033-023-008-1,-20.567,-176.133,1.00E-03,-2585,-2625,BACK-ARC_BASIN,LAU BASIN,WR,0.45
8627,"PEARCE,1995(646)",ICPMS(340),2674,DAR0033-023-008-2,-20.567,-176.133,1.00E-03,-2585,-2625,BACK-ARC_BASIN,LAU BASIN,WR,0.46
8628,"PEARCE,1995(646)",ICPMS(340),2675,DAR0033-024-001-1,-20.0917,-176.0867,1.00E-03,-2700,-2700,BACK-ARC_BASIN,LAU BASIN,WR,0.55
8629,"PEARCE,1995(646)",ICPMS(340),2677,DAR0033-025-002-1,-20.583,-176.143,1.00E-03,-2620,-2620,BACK-ARC_BASIN,LAU BASIN,WR,1.12
8630,"PEARCE,1995(646)",ICPMS(340),2681,DAR0033-025-005-1,-20.583,-176.143,1.00E-03,-2620,-2620,BACK-ARC_BASIN,LAU BASIN,WR,1.3
8631,"PEARCE,1995(646)",ICPMS(340),2598,DAR0033-009-001-1,-19.31,-176.46,1.00E-03,-1430,-1430,BACK-ARC_BASIN,LAU BASIN,WR,0.52
8632,"PEARCE,1995(646)",ICPMS(340),2601,DAR0033-009-002-7,-19.31,-176.46,1.00E-03,-1430,-1430,BACK-ARC_BASIN,LAU BASIN,WR,0.64
8633,"PEARCE,1995(646)",ICPMS(340),2602,DAR0033-009-003-1,-19.31,-176.46,1.00E-03,-1430,-1430,BACK-ARC_BASIN,LAU BASIN,WR,1.33
8634,"PEARCE,1995(646)",ICPMS(340),2636,DAR0033-017-001-1,-18.853,-176.282,1.00E-03,-2300,-2300,BACK-ARC_BASIN,LAU BASIN,WR,0.96
8635,"PEARCE,1995(646)",ICPMS(340),2638,DAR0033-017-001-3,-18.853,-176.282,1.00E-03,-2300,-2300,BACK-ARC_BASIN,LAU BASIN,WR,1.07
10893,"KARSTEN,1988(542)",XRF(386),3425,WEC8408A-008-001,48.072,-129.027,1.00E-03,-2300,-2395,SPREADING_CENTER,JUAN DE FUCA RIDGE,WR,6.4
10895,"KARSTEN,1988(542)",XRF(386),3426,WEC8408A-008-002,48.072,-129.027,1.00E-03,-2300,-2395,SPREADING_CENTER,JUAN DE FUCA RIDGE,WR,3
10897,"KARSTEN,1988(542)",XRF(386),5131,WEC8408A-008-003,48.072,-129.027,1.00E-03,-2300,-2395,SPREADING_CENTER,JUAN DE FUCA RIDGE,WR,5.5
10899,"KARSTEN,1988(542)",XRF(386),3428,WEC8408A-008-004,48.072,-129.027,0.001,-2300,-2395,SPREADING_CENTER,JUAN DE FUCA RIDGE,WR,2.9
10901,"KARSTEN,1988(542)",XRF(386),3317,THO0175-051-001,48.087,-129.032,,-2420,-2516,SPREADING_CENTER,JUAN DE FUCA RIDGE,WR,4.4
10903,"KARSTEN,1988(542)",XRF(386),3421,WEC8408A-007-001,48.127,-129.037,1.00E-03,-2620,-2635,SPREADING_CENTER,JUAN DE FUCA RIDGE,WR,3.9
10905,"KARSTEN,1988(542)",XRF(386),5129,WEC8408A-007-002,48.127,-129.037,1.00E-03,-2620,-2635,SPREADING_CENTER,JUAN DE FUCA RIDGE,WR,2.1
10907,"KARSTEN,1988(542)",XRF(386),5130,WEC8408A-007-003,48.127,-129.037,0.001,-2620,-2635,SPREADING_CENTER,JUAN DE FUCA RIDGE,WR,2.9
10909,"KARSTEN,1988(542)",XRF(386),3310,THO0175-049-001,48.144,-129.026,,-2251,-2736,SPREADING_CENTER,JUAN DE FUCA RIDGE,WR,3.1
10911,"KARSTEN,1988(542)",XRF(386),3311,THO0175-049-002,48.144,-129.026,,-2251,-2736,SPREADING_CENTER,JUAN DE FUCA RIDGE,WR,3
10913,"KARSTEN,1988(542)",XRF(386),3311,THO0175-049-002,48.144,-129.026,,-2251,-2736,SPREADING_CENTER,JUAN DE FUCA RIDGE,WR,4.9
10915,"KARSTEN,1988(542)",XRF(386),3312,THO0175-049-003,48.144,-129.026,,-2251,-2736,SPREADING_CENTER,JUAN DE FUCA RIDGE,WR,2.5
10917,"KARSTEN,1988(542)",XRF(386),3313,THO0175-049-004,48.144,-129.026,,-2251,-2736,SPREADING_CENTER,JUAN DE FUCA RIDGE,WR,4.9
10919,"KARSTEN,1988(542)",XRF(386),3314,THO0175-049-005,48.144,-129.026,,-2251,-2736,SPREADING_CENTER,JUAN DE FUCA RIDGE,WR,2.7
10921,"KARSTEN,1988(542)",XRF(386),3315,THO0175-049-006,48.144,-129.026,,-2251,-2736,SPREADING_CENTER,JUAN DE FUCA RIDGE,WR,3.3
10923,"KARSTEN,1988(542)",XRF(386),3316,THO0175-049-009,48.144,-129.026,,-2251,-2736,SPREADING_CENTER,JUAN DE FUCA RIDGE,WR,2.9
10925,"KARSTEN,1988(542)",XRF(386),3375,AII0112-11-017-001,48.178,-128.998,0.001,-2660,-2700,SPREADING_CENTER,JUAN DE FUCA RIDGE,WR,4.3
10933,"KARSTEN,1988(542)",XRF(386),3404,WEC8408A-003-001,48.391,-129.077,,-2270,-2365,SPREADING_CENTER,JUAN DE FUCA RIDGE,WR,5
10935,"KARSTEN,1988(542)",XRF(386),3405,WEC8408A-003-002,48.391,-129.077,,-2270,-2365,SPREADING_CENTER,JUAN DE FUCA RIDGE,WR,3.8
10937,"KARSTEN,1988(542)",XRF(386),3406,WEC8408A-003-006,48.391,-129.077,,-2270,-2365,SPREADING_CENTER,JUAN DE FUCA RIDGE,WR,3.7
10939,"KARSTEN,1988(542)",XRF(386),5128,WEC8408A-003-007,48.391,-129.077,,-2270,-2365,SPREADING_CENTER,JUAN DE FUCA RIDGE,WR,2.2
10941,"KARSTEN,1988(542)",XRF(386),3373,AII0112-11-014-001,47.955,-129.278,1.00E-03,-2390,-2475,SPREADING_CENTER,JUAN DE FUCA RIDGE,WR,3.7
10943,"KARSTEN,1988(542)",XRF(386),3402,WEC8408A-010-001,47.965,-129.254,1.00E-03,-2390,-2440,SPREADING_CENTER,JUAN DE FUCA RIDGE,WR,3.5
10945,"KARSTEN,1988(542)",XRF(386),5133,WEC8408A-010-002,47.965,-129.254,1.00E-03,-2390,-2440,SPREADING_CENTER,JUAN DE FUCA RIDGE,WR,5.6
10947,"KARSTEN,1988(542)",XRF(386),5134,WEC8408A-010-005,47.965,-129.254,1.00E-03,-2390,-2440,SPREADING_CENTER,JUAN DE FUCA RIDGE,WR,4
10967,"KARSTEN,1988(542)",XRF(386),3350,ENV7123-003,48.517,-128.917,1.00E-03,-2377,-2652,SPREADING_CENTER,JUAN DE FUCA RIDGE,WR,2.5
10969,"KARSTEN,1988(542)",XRF(386),3347,ENV7123-001-014,48.733,-128.55,1.00E-03,-2103,-2377,SPREADING_CENTER,JUAN DE FUCA RIDGE,WR,2.7
10971,"KARSTEN,1988(542)",XRF(386),3348,ENV7123-001-003,48.733,-128.55,1.00E-03,-2103,-2377,SPREADING_CENTER,JUAN DE FUCA RIDGE,WR,3.5
10973,"KARSTEN,1988(542)",XRF(386),3349,ENV7123-001-006,48.733,-128.55,1.00E-03,-2103,-2377,SPREADING_CENTER,JUAN DE FUCA RIDGE,WR,4.7
10975,"KARSTEN,1988(542)",XRF(386),3339,ENV7016-002-012,48.75,-128.575,1.00E-03,-1865,-2012,SPREADING_CENTER,JUAN DE FUCA RIDGE,WR,2.6
10977,"KARSTEN,1988(542)",XRF(386),3340,ENV7016-002-004,48.75,-128.575,1.00E-03,-1865,-2012,SPREADING_CENTER,JUAN DE FUCA RIDGE,WR,1.7
10979,"KARSTEN,1988(542)",XRF(386),3353,ENV7123-007,48.925,-129.392,0.001,-2103,-2286,FRACTURE_ZONE,,WR,2.5
10981,"KARSTEN,1988(542)",XRF(386),3345,ENV7115-010-007,48.15,-129.7,0.01,-2325,-2660,SEAMOUNT,HECKLE SMT,WR,4.6
10987,"KARSTEN,1988(542)",XRF(386),3417,WEC8408A-006-001,48.275,-129.022,,-1770,-2430,SEAMOUNT,ENDEAVOUR SMT,WR,2.1
10989,"KARSTEN,1988(542)",XRF(386),3418,WEC8408A-006-002,48.275,-129.022,,-1770,-2430,SEAMOUNT,ENDEAVOUR SMT,WR,2.3
10993,"KARSTEN,1988(542)",XRF(386),3346,ENV7115-008,48.308,-129.07,0.01,-1772,-2377,SEAMOUNT,ENDEAVOUR SMT,WR,3.1
10995,"KARSTEN,1988(542)",XRF(386),3413,WEC8408A-005-001,48.265,-129.087,,-2060,-2325,SEAMOUNT,ENDEAVOUR SMT,WR,2.4
10997,"KARSTEN,1988(542)",XRF(386),3414,WEC8408A-005-002,48.265,-129.087,,-2060,-2325,SEAMOUNT,ENDEAVOUR SMT,WR,1.5
10999,"KARSTEN,1988(542)",XRF(386),3415,WEC8408A-005-003,48.265,-129.087,,-2060,-2325,SEAMOUNT,ENDEAVOUR SMT,WR,4
11001,"KARSTEN,1988(542)",XRF(386),3416,WEC8408A-005-004,48.265,-129.087,,-2060,-2325,SEAMOUNT,ENDEAVOUR SMT,WR,2.6
11003,"KARSTEN,1988(542)",XRF(386),3341,ENV7016-005-023,48.317,-129.201,0.001,-1426,-1463,SEAMOUNT,HECK SMT CHAIN,WR,2.3
11005,"KARSTEN,1988(542)",XRF(386),3408,WEC8408A-004-001,48.315,-129.227,,-1290,-1730,SEAMOUNT,HECK SMT,WR,2.6
11007,"KARSTEN,1988(542)",XRF(386),3409,WEC8408A-004-002,48.315,-129.227,,-1290,-1730,SEAMOUNT,HECK SMT,WR,3.3
11009,"KARSTEN,1988(542)",XRF(386),3410,WEC8408A-004-003,48.315,-129.227,,-1290,-1730,SEAMOUNT,HECK SMT,WR,2.2
11011,"KARSTEN,1988(542)",XRF(386),3412,WEC8408A-004-007,48.315,-129.227,,-1290,-1730,SEAMOUNT,HECK SMT,WR,1
11013,"KARSTEN,1988(542)",XRF(386),3398,PAR1969-001,48.43,-129.375,0.001,-1335,-1445,SEAMOUNT,HECK SMT,WR,1.8
11015,"KARSTEN,1988(542)",XRF(386),3344,ENV7016-009-007,48.53,-129.53,0.01,-1740,-1830,SEAMOUNT,HECK SMT CHAIN,WR,3.5
15591,"MAHONEY,1993(443)",MS-ID(432),4743,MOA8712-102-003,-13.38,-112.33,0.01,-2700,-2700,SPREADING_CENTER,EAST PACIFIC RISE,WR,0.389
15599,"MAHONEY,1993(443)",MS-ID(432),4742,MOA8712-103-004,-13.38,-112.13,0.01,-2960,-2960,SPREADING_CENTER,EAST PACIFIC RISE,WR,0.108
15607,"MAHONEY,1993(443)",MS-ID(432),4741,MOA8712-104-002,-13.08,-110.93,0.01,-2575,-2575,SPREADING_CENTER,EAST PACIFIC RISE,WR,0.287
15615,"MAHONEY,1993(443)",MS-ID(432),4778,MOA8712-015-003,-21.8,-114.36,0.01,-2920,-2920,SPREADING_CENTER,EAST PACIFIC RISE,WR,0.37
15623,"MAHONEY,1993(443)",MS-ID(432),4776,MOA8712-019-005,-21.17,-114.22,0.01,-2820,-2820,SPREADING_CENTER,EAST PACIFIC RISE,WR,0.326
15631,"MAHONEY,1993(443)",MS-ID(432),4775,MOA8712-020-001,-21,-114.19,0.01,-2910,-2910,SPREADING_CENTER,EAST PACIFIC RISE,WR,0.32
15639,"MAHONEY,1993(443)",MS-ID(432),4774,MOA8712-029-001,-20.88,-114.17,0.01,-2950,-2950,SPREADING_CENTER,EAST PACIFIC RISE,WR,0.258
15647,"MAHONEY,1993(443)",MS-ID(432),4773,MOA8712-036-004,-20.52,-113.87,0.01,-3045,-3045,SPREADING_CENTER,EAST PACIFIC RISE,WR,0.55
15655,"MAHONEY,1993(443)",MS-ID(432),4771,MOA8712-041-001,-19.92,-113.65,0.01,-2835,-2835,SPREADING_CENTER,EAST PACIFIC RISE,WR,0.496
15669,"MAHONEY,1993(443)",MS-ID(432),4766,MOA8712-048-004,-19.3,-113.5,0.01,-2800,-2800,SPREADING_CENTER,EAST PACIFIC RISE,WR,0.369
15677,"MAHONEY,1993(443)",MS-ID(432),4783,MOA8712-005-003,-23.02,-114.51,0.01,-3018,-3018,SPREADING_CENTER,EAST PACIFIC RISE,WR,0.156
15685,"MAHONEY,1993(443)",MS-ID(432),4765,MOA8712-051-004,-19,-113.47,0.01,-2750,-2750,SPREADING_CENTER,EAST PACIFIC RISE,WR,0.283
15693,"MAHONEY,1993(443)",MS-ID(432),4764,MOA8712-057-004,-18.88,-113.45,0.01,-2750,-2750,SPREADING_CENTER,EAST PACIFIC RISE,WR,0.37
15701,"MAHONEY,1993(443)",MS-ID(432),4762,MOA8712-061-001,-18.6,-113.42,0.01,-2700,-2700,SPREADING_CENTER,EAST PACIFIC RISE,WR,0.438
15709,"MAHONEY,1993(443)",MS-ID(432),4760,MOA8712-065-003,-17.95,-113.26,0.01,-2665,-2665,SPREADING_CENTER,EAST PACIFIC RISE,WR,0.271
15717,"MAHONEY,1993(443)",MS-ID(432),4759,MOA8712-066-004,-17.78,-113.26,0.01,-2665,-2665,SPREADING_CENTER,EAST PACIFIC RISE,WR,0.342
15725,"MAHONEY,1993(443)",MS-ID(432),4757,MOA8712-069-004,-17.27,-113.18,0.01,-2615,-2615,SPREADING_CENTER,EAST PACIFIC RISE,WR,0.254
15733,"MAHONEY,1993(443)",MS-ID(432),4756,MOA8712-072-001,-17.03,-113.11,0.01,-2640,-2640,SPREADING_CENTER,EAST PACIFIC RISE,WR,0.314
15741,"MAHONEY,1993(443)",MS-ID(432),4754,MOA8712-075-002,-16.75,-113.08,0.01,-2685,-2685,SPREADING_CENTER,EAST PACIFIC RISE,WR,0.294
15763,"MAHONEY,1993(443)",MS-ID(432),4752,MOA8712-080-006,-16.05,-112.98,0.01,-2680,-2680,SPREADING_CENTER,EAST PACIFIC RISE,WR,0.338
15771,"MAHONEY,1993(443)",MS-ID(432),4751,MOA8712-082-004,-15.83,-112.95,0.01,-2640,-2640,SPREADING_CENTER,EAST PACIFIC RISE,WR,0.448
15779,"MAHONEY,1993(443)",MS-ID(432),4750,MOA8712-084-002,-15.52,-112.88,0.01,-2660,-2660,SPREADING_CENTER,EAST PACIFIC RISE,WR,0.436
15787,"MAHONEY,1993(443)",MS-ID(432),4749,MOA8712-087-003,-15.17,-112.82,0.01,-2630,-2630,SPREADING_CENTER,EAST PACIFIC RISE,WR,0.454
15795,"MAHONEY,1993(443)",MS-ID(432),4781,MOA8712-009-005,-22.48,-114.46,0.01,-2870,-2870,SPREADING_CENTER,EAST PACIFIC RISE,WR,0.378
15803,"MAHONEY,1993(443)",MS-ID(432),4748,MOA8712-090-006,-14.85,-112.7,0.01,-2650,-2650,SPREADING_CENTER,EAST PACIFIC RISE,WR,0.464
15811,"MAHONEY,1993(443)",MS-ID(432),4746,MOA8712-093-001,-14.42,-112.6,0.01,-2650,-2650,SPREADING_CENTER,EAST PACIFIC RISE,WR,0.954
15819,"MAHONEY,1993(443)",MS-ID(432),4747,MOA8712-093-006,-14.42,-112.6,0.01,-2650,-2650,SPREADING_CENTER,EAST PACIFIC RISE,WR,0.296
15827,"MAHONEY,1993(443)",MS-ID(432),4745,MOA8712-096-001,-14.1,-112.51,0.01,-2630,-2630,SPREADING_CENTER,EAST PACIFIC RISE,WR,0.372
15833,"MAHONEY,1993(443)",MS-ID(432),4744,MOA8712-098-002,-13.8,-112.45,0.01,-2650,-2650,SPREADING_CENTER,EAST PACIFIC RISE,WR,0.377
16114,"NIU,1996(99)",MS-ID(443),4824,MOA8712-059-003,-18.32,-113.45,0.01,-2885,-2885,SEAMOUNT,,ROCK,0.179
16116,"NIU,1996(99)",MS-ID(443),4825,MOA8712-059-004,-18.32,-113.45,0.01,-2885,-2885,SEAMOUNT,,ROCK,0.127
16118,"NIU,1996(99)",MS-ID(443),4823,MOA8712-059-005,-18.32,-113.45,0.01,-2885,-2885,SEAMOUNT,,ROCK,0.131
16120,"NIU,1996(99)",MS-ID(443),4826,MOA8712-059-008,-18.32,-113.45,0.01,-2885,-2885,SEAMOUNT,,ROCK,0.197
16122,"NIU,1996(99)",MS-ID(443),4822,MOA8712-063-001,-18.22,-113.57,0.01,-3060,-3060,SEAMOUNT,,ROCK,0.216
16124,"NIU,1996(99)",MS-ID(443),4821,MOA8712-063-002,-18.22,-113.57,0.01,-3060,-3060,SEAMOUNT,,ROCK,0.232
16126,"NIU,1996(99)",MS-ID(443),4838,MOA8712-052-004,-18.88,-113.62,0.01,-3130,-3130,SEAMOUNT,,ROCK,0.375
16128,"NIU,1996(99)",MS-ID(443),4839,MOA8712-052-005,-18.88,-113.62,0.01,-3130,-3130,SEAMOUNT,,ROCK,0.439
16130,"NIU,1996(99)",MS-ID(443),4827,MOA8712-054-001,-18.67,-113.81,0.01,-2790,-2790,SEAMOUNT,,ROCK,0.59
16132,"NIU,1996(99)",MS-ID(443),4828,MOA8712-054-002,-18.67,-113.81,0.01,-2790,-2790,SEAMOUNT,,ROCK,0.617
16134,"NIU,1996(99)",MS-ID(443),4829,MOA8712-054-003,-18.67,-113.81,0.01,-2790,-2790,SEAMOUNT,,ROCK,0.741
16136,"NIU,1996(99)",MS-ID(443),4832,MOA8712-055-003,-18.5,-113.87,0.01,-3030,-3030,SEAMOUNT,,ROCK,0.512
16138,"NIU,1996(99)",MS-ID(443),4835,MOA8712-055-008,-18.5,-113.87,0.01,-3030,-3030,SEAMOUNT,,ROCK,0.426
16140,"NIU,1996(99)",MS-ID(443),4830,MOA8712-056-002,-18.78,-113.8,0.01,-3095,-3095,SEAMOUNT,,ROCK,0.695
16142,"NIU,1996(99)",MS-ID(443),4831,MOA8712-056-004,-18.78,-113.8,0.01,-3095,-3095,SEAMOUNT,,ROCK,0.665
16144,"NIU,1996(99)",MS-ID(443),4765,MOA8712-051-004,-19,-113.47,0.01,-2750,-2750,SPREADING_CENTER,EAST PACIFIC RISE,ROCK,0.315
16146,"NIU,1996(99)",MS-ID(443),4809,MOA8712-051-005,-19,-113.47,0.01,-2750,-2750,SPREADING_CENTER,EAST PACIFIC RISE,ROCK,0.39
16148,"NIU,1996(99)",MS-ID(443),4764,MOA8712-057-004,-18.88,-113.45,0.01,-2750,-2750,SPREADING_CENTER,EAST PACIFIC RISE,ROCK,0.401
16150,"NIU,1996(99)",MS-ID(443),4762,MOA8712-061-001,-18.6,-113.42,0.01,-2700,-2700,SPREADING_CENTER,EAST PACIFIC RISE,ROCK,0.488
16152,"NIU,1996(99)",MS-ID(443),4818,MOA8712-BC11-001,-18.19,-113.33,0.01,-2650,-2650,SPREADING_CENTER,EAST PACIFIC RISE,ROCK,0.346
16154,"NIU,1996(99)",MS-ID(443),4760,MOA8712-065-003,-17.95,-113.26,0.01,-2665,-2665,SPREADING_CENTER,EAST PACIFIC RISE,ROCK,0.3
17231,"HEGNER,1987(204)",MS-ID(479),5080,ALV1455-002R,44.68,-130.35,0.01,-2225,-2225,SPREADING_CENTER,JUAN DE FUCA RIDGE,GL,0.46
17235,"HEGNER,1987(204)",MS-ID(479),5081,ALV1455-004R,44.68,-130.35,1.00E-02,-2225,-2225,SPREADING_CENTER,JUAN DE FUCA RIDGE,GL,0.377
17239,"HEGNER,1987(204)",MS-ID(479),5082,ALV1457-001R-C,44.68,-130.365,0.001,-2236,-2236,SPREADING_CENTER,JUAN DE FUCA RIDGE,GL,0.87
17243,"HEGNER,1987(204)",MS-ID(479),5083,ALV1458-002R,40.67,-130.37,0.01,-2219,-2219,SPREADING_CENTER,JUAN DE FUCA RIDGE,GL,0.466
17247,"HEGNER,1987(204)",MS-ID(479),5084,ALV1459-001R,44.67,-130.37,0.01,-2225,-2225,SPREADING_CENTER,JUAN DE FUCA RIDGE,GL,0.463
17251,"HEGNER,1987(204)",MS-ID(479),5085,ALV1461-003R,44.67,-130.37,0.01,-2234,-2234,SPREADING_CENTER,JUAN DE FUCA RIDGE,GL,0.45
17255,"HEGNER,1987(204)",MS-ID(479),5086,ALV1461-007R,44.67,-130.37,0.01,-2234,-2234,SPREADING_CENTER,JUAN DE FUCA RIDGE,GL,0.474
17260,"HEGNER,1987(204)",MS-ID(479),5088,THO0152-011,47.541,-128.963,,-2640,-2690,SPREADING_CENTER,JUAN DE FUCA RIDGE,WR,0.46
17263,"HEGNER,1987(204)",MS-ID(479),3527,THO0152-021,46.926,-129.262,,-2410,-2520,SPREADING_CENTER,JUAN DE FUCA RIDGE,WR,0.723
17266,"HEGNER,1987(204)",MS-ID(479),2467,THO0152-037-000,44.617,-130.395,1.00E-03,-2235,-2240,SPREADING_CENTER,JUAN DE FUCA RIDGE,WR,0.529
17269,"HEGNER,1987(204)",MS-ID(479),5087,LEE81WF-11-022-023,44.6675,-130.36,1.00E-04,-2208,-2208,SPREADING_CENTER,JUAN DE FUCA RIDGE,WR,0.528
17462,"KARSTEN,1990(237)",XRF(488),5132,WEC8408A-009-001,48.042,-129.052,1.00E-03,-2300,-2310,SPREADING_CENTER,JUAN DE FUCA RIDGE,WR,3.1
17463,"KARSTEN,1990(237)",XRF(488),5131,WEC8408A-008-003,48.072,-129.027,0.001,-2300,-2395,SPREADING_CENTER,JUAN DE FUCA RIDGE,WR,5.5
17464,"KARSTEN,1990(237)",XRF(488),3317,THO0175-051-001,48.087,-129.032,,-2420,-2516,SPREADING_CENTER,JUAN DE FUCA RIDGE,WR,4.4
17465,"KARSTEN,1990(237)",XRF(488),5129,WEC8408A-007-002,48.127,-129.037,1.00E-03,-2620,-2635,SPREADING_CENTER,JUAN DE FUCA RIDGE,WR,2.1
17466,"KARSTEN,1990(237)",XRF(488),5130,WEC8408A-007-003,48.127,-129.037,0.001,-2620,-2635,SPREADING_CENTER,JUAN DE FUCA RIDGE,WR,2.9
17467,"KARSTEN,1990(237)",XRF(488),3312,THO0175-049-003,48.144,-129.026,,-2251,-2736,SPREADING_CENTER,JUAN DE FUCA RIDGE,WR,2.5
17468,"KARSTEN,1990(237)",XRF(488),3375,AII0112-11-017-001,48.178,-128.998,0.001,-2660,-2700,SPREADING_CENTER,JUAN DE FUCA RIDGE,WR,4.3
17471,"KARSTEN,1990(237)",XRF(488),5128,WEC8408A-003-007,48.391,-129.077,,-2270,-2365,SPREADING_CENTER,JUAN DE FUCA RIDGE,WR,2.2
17472,"KARSTEN,1990(237)",XRF(488),3373,AII0112-11-014-001,47.955,-129.278,1.00E-03,-2390,-2475,SPREADING_CENTER,JUAN DE FUCA RIDGE,WR,3.7
17473,"KARSTEN,1990(237)",XRF(488),5134,WEC8408A-010-005,47.965,-129.254,1.00E-03,-2390,-2440,SPREADING_CENTER,JUAN DE FUCA RIDGE,WR,4
17480,"KARSTEN,1990(237)",XRF(488),5122,ENV7123-003-001,48.517,-128.917,1.00E-03,-2377,-2652,SPREADING_CENTER,JUAN DE FUCA RIDGE,WR,2.5
17481,"KARSTEN,1990(237)",XRF(488),3348,ENV7123-001-003,48.733,-128.55,1.00E-03,-2103,-2377,SPREADING_CENTER,JUAN DE FUCA RIDGE,WR,3.5
17482,"KARSTEN,1990(237)",XRF(488),3349,ENV7123-001-006,48.733,-128.55,1.00E-03,-2103,-2377,SPREADING_CENTER,JUAN DE FUCA RIDGE,WR,4.7
17483,"KARSTEN,1990(237)",XRF(488),5121,ENV7016-002-001,48.75,-128.575,1.00E-03,-1865,-2012,SPREADING_CENTER,JUAN DE FUCA RIDGE,WR,2.6
17484,"KARSTEN,1990(237)",XRF(488),5123,ENV7123-007-006,48.925,-129.392,0.001,-2103,-2286,FRACTURE_ZONE,,WR,2.5
18756,"BATIZA,1977(271)",AAS(532),5472,BAICARR-006-001,9.95,-108.8,0.01,-1228,,SEAMOUNT,,WR,3.4
18764,"BATIZA,1977(271)",AAS(532),5473,BAICARR-007-001,9.98,-108.82,0.01,-448,,SEAMOUNT,,WR,3.2
18771,"BATIZA,1977(271)",AAS(532),5474,ARGTRIP-002-002,20.75,-112.78,0.01,-1711,,SEAMOUNT,SMT D,WR,5.15
18779,"BATIZA,1977(271)",AAS(532),5475,ARGTRIP-002-001,20.75,-112.78,0.01,-1711,,SEAMOUNT,SMT D,WR,6.7
18786,"BATIZA,1977(271)",AAS(532),5476,ARGTRIP-009-001,21.08,-119.37,1.00E-02,-2607,-2982,SEAMOUNT,SMT H,WR,9.6
