ANALYSES_NUM,REF_ID,DQ_ID,SAMPLE_NUM,SAMPLE_ID,LATITUDE,LONGITUDE,LAT_LONG_PRECISION,ELEVATION_MIN,ELEVATION_MAX,TECTONIC_SETTING,PRIMARY_LOCATION,MATERIAL,Ta
105572,"HERGT,1994(1014)",ICPMS(2839),22687,ODP0135-0834B-011R-003/83-86,-18.5675,-177.856,1.00E-04,-2688,-2688,BACK-ARC_BASIN,LAU BASIN,WR,0.16
105573,"HERGT,1994(1014)",ICPMS(2839),14747,ODP0135-0834B-013R-001/130-131,-18.5675,-177.856,1.00E-04,-2688,-2688,BACK-ARC_BASIN,LAU BASIN,WR,0.09
105574,"HERGT,1994(1014)",ICPMS(2839),22688,ODP0135-0834B-014R-001/28-32,-18.5675,-177.856,1.00E-04,-2688,-2688,BACK-ARC_BASIN,LAU BASIN,WR,0.2
105575,"HERGT,1994(1014)",ICPMS(2839),22425,ODP0135-0834B-015R-002/35-37,-18.5675,-177.856,1.00E-04,-2688,-2688,BACK-ARC_BASIN,LAU BASIN,WR,0.16
105576,"HERGT,1994(1014)",ICPMS(2839),22689,ODP0135-0834B-015R-002/96-104,-18.5675,-177.856,1.00E-04,-2688,-2688,BACK-ARC_BASIN,LAU BASIN,WR,0.18
105577,"HERGT,1994(1014)",ICPMS(2839),22690,ODP0135-0834B-018R-001/7-13,-18.5675,-177.856,1.00E-04,-2688,-2688,BACK-ARC_BASIN,LAU BASIN,WR,0.13
105578,"HERGT,1994(1014)",ICPMS(2839),22691,ODP0135-0834B-026R-001/107-109,-18.5675,-177.856,1.00E-04,-2688,-2688,BACK-ARC_BASIN,LAU BASIN,WR,0.1
105579,"HERGT,1994(1014)",ICPMS(2839),22457,ODP0135-0834B-031R-001/98-104,-18.5675,-177.856,1.00E-04,-2688,-2688,BACK-ARC_BASIN,LAU BASIN,WR,0.1
105580,"HERGT,1994(1014)",ICPMS(2839),22459,ODP0135-0834B-031R-002/43-48,-18.5675,-177.856,1.00E-04,-2688,-2688,BACK-ARC_BASIN,LAU BASIN,WR,0.1
105581,"HERGT,1994(1014)",ICPMS(2839),22462,ODP0135-0834B-033R-001/0-6,-18.5675,-177.856,1.00E-04,-2688,-2688,BACK-ARC_BASIN,LAU BASIN,WR,0.11
105582,"HERGT,1994(1014)",ICPMS(2839),14750,ODP0135-0834B-033R-002/105-110,-18.5675,-177.856,1.00E-04,-2688,-2688,BACK-ARC_BASIN,LAU BASIN,WR,0.12
105583,"HERGT,1994(1014)",ICPMS(2839),22692,ODP0135-0834B-034R-002/60-63,-18.5675,-177.856,1.00E-04,-2688,-2688,BACK-ARC_BASIN,LAU BASIN,WR,0.06
105584,"HERGT,1994(1014)",ICPMS(2839),22693,ODP0135-0834B-035R-001/15-23,-18.5675,-177.856,1.00E-04,-2688,-2688,BACK-ARC_BASIN,LAU BASIN,WR,0.08
105585,"HERGT,1994(1014)",ICPMS(2839),22470,ODP0135-0834B-035R-002/77-83,-18.5675,-177.856,1.00E-04,-2688,-2688,BACK-ARC_BASIN,LAU BASIN,WR,0.06
105586,"HERGT,1994(1014)",ICPMS(2839),22694,ODP0135-0834B-036R-001/0-7,-18.5675,-177.856,1.00E-04,-2688,-2688,BACK-ARC_BASIN,LAU BASIN,WR,0.07
105587,"HERGT,1994(1014)",ICPMS(2839),22482,ODP0135-0834B-037R-002/42-44,-18.5675,-177.856,1.00E-04,-2688,-2688,BACK-ARC_BASIN,LAU BASIN,WR,0.49
105588,"HERGT,1994(1014)",ICPMS(2839),22695,ODP0135-0834B-039R-001/9-15,-18.5675,-177.856,1.00E-04,-2688,-2688,BACK-ARC_BASIN,LAU BASIN,WR,0.23
105589,"HERGT,1994(1014)",ICPMS(2839),22696,ODP0135-0834B-040R-001/45-47,-18.5675,-177.856,1.00E-04,-2688,-2688,BACK-ARC_BASIN,LAU BASIN,WR,0.12
105590,"HERGT,1994(1014)",ICPMS(2839),22499,ODP0135-0834B-046R-001/37-40,-18.5675,-177.856,1.00E-04,-2688,-2688,BACK-ARC_BASIN,LAU BASIN,WR,0.09
105591,"HERGT,1994(1014)",ICPMS(2839),22502,ODP0135-0834B-047R-001/130-135,-18.5675,-177.856,1.00E-04,-2688,-2688,BACK-ARC_BASIN,LAU BASIN,WR,0.18
105592,"HERGT,1994(1014)",ICPMS(2839),22697,ODP0135-0834B-049R-001/142-144,-18.5675,-177.856,1.00E-04,-2688,-2688,BACK-ARC_BASIN,LAU BASIN,WR,0.13
105593,"HERGT,1994(1014)",ICPMS(2839),22766,ODP0135-0834B-053R-001/9-15,-18.5675,-177.856,1.00E-04,-2688,-2688,BACK-ARC_BASIN,LAU BASIN,WR,0.17
105594,"HERGT,1994(1014)",ICPMS(2839),22699,ODP0135-0834B-056R-002/111-118,-18.5675,-177.856,1.00E-04,-2688,-2688,BACK-ARC_BASIN,LAU BASIN,WR,0.09
105595,"HERGT,1994(1014)",ICPMS(2839),22521,ODP0135-0834B-059R-002/52-55,-18.5675,-177.856,1.00E-04,-2688,-2688,BACK-ARC_BASIN,LAU BASIN,WR,0.34
105816,"ALLAN,1994(1016)",INAA(2842),22442,ODP0135-0834B-026R-001/53-65,-18.5675,-177.856,1.00E-04,-2688,-2688,BACK-ARC_BASIN,LAU BASIN,WR,0.08
105817,"ALLAN,1994(1016)",INAA(2842),22445,ODP0135-0834B-028R-001/35-42,-18.5675,-177.856,1.00E-04,-2688,-2688,BACK-ARC_BASIN,LAU BASIN,WR,0.08
105818,"ALLAN,1994(1016)",INAA(2842),22776,ODP0135-0834B-030R-003/94-104,-18.5675,-177.856,1.00E-04,-2688,-2688,BACK-ARC_BASIN,LAU BASIN,WR,0.1
105819,"ALLAN,1994(1016)",INAA(2842),22777,ODP0135-0834B-003R-002/105,-18.5675,-177.856,1.00E-04,-2688,-2688,BACK-ARC_BASIN,LAU BASIN,WR,0.2
105822,"ALLAN,1994(1016)",INAA(2842),22780,ODP0135-0839B-012R-002/20-24,-20.70898,-176.775,1.00E-05,-2617.3,-2617.3,BACK-ARC_BASIN,LAU BASIN,WR,0.07
107465,"HARPP,1995(1023)",ICPMS(2860),23003,ODP0142-0864A-001M-002/0-35B,9.5142,-104.2443,1.00E-05,-2571.2,-2571.2,SPREADING_CENTER,EAST PACIFIC RISE,WR,0.22
107466,"HARPP,1995(1023)",ICPMS(2860),22999,ODP0142-0864A-001M-002/0-35,9.5142,-104.2443,1.00E-05,-2571.2,-2571.2,SPREADING_CENTER,EAST PACIFIC RISE,GL,0.23
107467,"HARPP,1995(1023)",ICPMS(2860),23005,ODP0142-0864A-001M-002/54-84,9.5142,-104.2443,1.00E-05,-2571.2,-2571.2,SPREADING_CENTER,EAST PACIFIC RISE,WR,0.2
107468,"HARPP,1995(1023)",ICPMS(2860),23004,ODP0142-0864A-001M-002/100-150,9.5142,-104.2443,1.00E-05,-2571.2,-2571.2,SPREADING_CENTER,EAST PACIFIC RISE,WR,0.21
107469,"HARPP,1995(1023)",ICPMS(2860),22982,ODP0142-0864A-001M-003/0-35,9.5142,-104.2443,1.00E-05,-2571.2,-2571.2,SPREADING_CENTER,EAST PACIFIC RISE,GL,0.2
107472,"HARPP,1995(1023)",ICPMS(2860),23007,ODP0142-0864A-001M-003/54-84,9.5142,-104.2443,1.00E-05,-2571.2,-2571.2,SPREADING_CENTER,EAST PACIFIC RISE,WR,0.2
107473,"HARPP,1995(1023)",ICPMS(2860),22983,ODP0142-0864A-001M-003/100-150,9.5142,-104.2443,1.00E-05,-2571.2,-2571.2,SPREADING_CENTER,EAST PACIFIC RISE,WR,0.22
107476,"HARPP,1995(1023)",ICPMS(2860),22987,ODP0142-0864A-001M-005/0-100,9.5142,-104.2443,1.00E-05,-2571.2,-2571.2,SPREADING_CENTER,EAST PACIFIC RISE,WR,0.22
107477,"HARPP,1995(1023)",ICPMS(2860),22987,ODP0142-0864A-001M-005/0-100,9.5142,-104.2443,1.00E-05,-2571.2,-2571.2,SPREADING_CENTER,EAST PACIFIC RISE,GL,0.22
107478,"HARPP,1995(1023)",ICPMS(2860),22987,ODP0142-0864A-001M-005/0-100,9.5142,-104.2443,1.00E-05,-2571.2,-2571.2,SPREADING_CENTER,EAST PACIFIC RISE,WR,0.23
107480,"HARPP,1995(1023)",ICPMS(2860),22989,ODP0142-0864A-001M-006/0-75,9.5142,-104.2443,1.00E-05,-2571.2,-2571.2,SPREADING_CENTER,EAST PACIFIC RISE,GL,0.23
107481,"HARPP,1995(1023)",ICPMS(2860),23009,ODP0142-0864A-001M-006/75-135,9.5142,-104.2443,1.00E-05,-2571.2,-2571.2,SPREADING_CENTER,EAST PACIFIC RISE,WR,0.21
107482,"HARPP,1995(1023)",ICPMS(2860),23009,ODP0142-0864A-001M-006/75-135,9.5142,-104.2443,1.00E-05,-2571.2,-2571.2,SPREADING_CENTER,EAST PACIFIC RISE,WR,0.21
107485,"HARPP,1995(1023)",ICPMS(2860),23015,ODP0142-0864B-002W-001/16-18,9.5142,-104.2443,1.00E-05,-2572.4,-2572.4,SPREADING_CENTER,EAST PACIFIC RISE,WR,0.21
107486,"HARPP,1995(1023)",ICPMS(2860),23010,ODP0142-0864A-004Z-001/PIECE2,9.5142,-104.2443,1.00E-05,-2571.2,-2571.2,SPREADING_CENTER,EAST PACIFIC RISE,WR,0.21
107487,"HARPP,1995(1023)",ICPMS(2860),22998,ODP0142-0864A-004Z-001/9-15,9.5142,-104.2443,1.00E-05,-2571.2,-2571.2,SPREADING_CENTER,EAST PACIFIC RISE,WR,0.51
107488,"HARPP,1995(1023)",ICPMS(2860),23013,ODP0142-0864A-005Z-001/5-9,9.5142,-104.2443,1.00E-05,-2571.2,-2571.2,SPREADING_CENTER,EAST PACIFIC RISE,WR,0.2
107489,"HARPP,1995(1023)",ICPMS(2860),23011,ODP0142-0864A-005Z-001/12-15,9.5142,-104.2443,1.00E-05,-2571.2,-2571.2,SPREADING_CENTER,EAST PACIFIC RISE,WR,0.2
107490,"HARPP,1995(1023)",ICPMS(2860),23012,ODP0142-0864A-005Z-001/24-30,9.5142,-104.2443,1.00E-05,-2571.2,-2571.2,SPREADING_CENTER,EAST PACIFIC RISE,WR,0.19
107491,"HARPP,1995(1023)",ICPMS(2860),23000,ODP0142-0864A-001M-001/0-10,9.5142,-104.2443,1.00E-05,-2571.2,-2571.2,SPREADING_CENTER,EAST PACIFIC RISE,WR,0.22
107672,"ALLAN,1995(1029)",INAA(2879),22999,ODP0142-0864A-001M-002/0-35,9.5142,-104.2443,1.00E-05,-2571.2,-2571.2,SPREADING_CENTER,EAST PACIFIC RISE,WR,0.21
107673,"ALLAN,1995(1029)",INAA(2879),23025,ODP0142-0864A-001M-003/0-100,9.5142,-104.2443,1.00E-05,-2571.2,-2571.2,SPREADING_CENTER,EAST PACIFIC RISE,WR,0.23
107674,"ALLAN,1995(1029)",INAA(2879),23026,ODP0142-0864A-001M-005/50-100,9.5142,-104.2443,1.00E-05,-2571.2,-2571.2,SPREADING_CENTER,EAST PACIFIC RISE,WR,0.21
107675,"ALLAN,1995(1029)",INAA(2879),22989,ODP0142-0864A-001M-006/0-75,9.5142,-104.2443,1.00E-05,-2571.2,-2571.2,SPREADING_CENTER,EAST PACIFIC RISE,WR,0.22
107676,"ALLAN,1995(1029)",INAA(2879),23023,ODP0142-0864A-002W-001/16-18,9.5142,-104.2443,1.00E-05,-2571.2,-2571.2,SPREADING_CENTER,EAST PACIFIC RISE,WR,0.16
107677,"ALLAN,1995(1029)",INAA(2879),23010,ODP0142-0864A-004Z-001/PIECE2,9.5142,-104.2443,1.00E-05,-2571.2,-2571.2,SPREADING_CENTER,EAST PACIFIC RISE,WR,0.65
107678,"ALLAN,1995(1029)",INAA(2879),23012,ODP0142-0864A-005Z-001/24-30,9.5142,-104.2443,1.00E-05,-2571.2,-2571.2,SPREADING_CENTER,EAST PACIFIC RISE,WR,0.2
109039,"EWART,1994(1035)",ICPMS(2900),14745,ODP0135-0834B-008R-002/12-18,-18.5675,-177.856,1.00E-04,-2688,-2688,BACK-ARC_BASIN,LAU BASIN,WR,0.1
109054,"EWART,1994(1035)",ICPMS(2900),14746,ODP0135-0834B-011R-003/86-89,-18.5675,-177.856,1.00E-04,-2688,-2688,BACK-ARC_BASIN,LAU BASIN,WR,0.08
109080,"EWART,1994(1035)",ICPMS(2900),14748,ODP0135-0834B-015R-002/47-56,-18.5675,-177.856,1.00E-04,-2688,-2688,BACK-ARC_BASIN,LAU BASIN,WR,0.12
109094,"EWART,1994(1035)",ICPMS(2900),14749,ODP0135-0834B-031R-003/73-78,-18.5675,-177.856,1.00E-04,-2688,-2688,BACK-ARC_BASIN,LAU BASIN,WR,0.1
109116,"EWART,1994(1035)",ICPMS(2900),14751,ODP0135-0834B-035R-001/58-60,-18.5675,-177.856,1.00E-04,-2688,-2688,BACK-ARC_BASIN,LAU BASIN,WR,0.08
109131,"EWART,1994(1035)",ICPMS(2900),14752,ODP0135-0834B-037R-001/36-42,-18.5675,-177.856,1.00E-04,-2688,-2688,BACK-ARC_BASIN,LAU BASIN,WR,0.1
109146,"EWART,1994(1035)",ICPMS(2900),14753,ODP0135-0834B-040R-001/57-60,-18.5675,-177.856,1.00E-04,-2688,-2688,BACK-ARC_BASIN,LAU BASIN,WR,0.12
109161,"EWART,1994(1035)",ICPMS(2900),14754,ODP0135-0834B-055R-001/23-25,-18.5675,-177.856,1.00E-04,-2688,-2688,BACK-ARC_BASIN,LAU BASIN,WR,0.13
109176,"EWART,1994(1035)",ICPMS(2900),14755,ODP0135-0834B-057R-001/126-128,-18.5675,-177.856,1.00E-04,-2688,-2688,BACK-ARC_BASIN,LAU BASIN,WR,0.07
109191,"EWART,1994(1035)",ICPMS(2900),14756,ODP0135-0835B-004R-001/134-141,-18.50083,-177.3032,1.00E-05,-2905.6,-2905.6,BACK-ARC_BASIN,LAU BASIN,WR,0.03
109206,"EWART,1994(1035)",ICPMS(2900),14757,ODP0135-0835B-007R-001/15-22,-18.50083,-177.3032,1.00E-05,-2905.6,-2905.6,BACK-ARC_BASIN,LAU BASIN,WR,0.04
109231,"EWART,1994(1035)",ICPMS(2900),14759,ODP0135-0836A-003H-003/30-90,-20.14157,-176.5001,1.00E-05,-2455.4,-2455.4,BACK-ARC_BASIN,LAU BASIN,WR,0.07
109265,"EWART,1994(1035)",ICPMS(2900),14762,ODP0135-0836A-004H-CC/0-13,-20.14157,-176.5001,1.00E-05,-2455.4,-2455.4,BACK-ARC_BASIN,LAU BASIN,WR,0.03
109292,"EWART,1994(1035)",ICPMS(2900),14764,ODP0135-0836B-006R-001/105-110,-20.14175,-176.5002,1.00E-05,-2457.7,-2457.7,BACK-ARC_BASIN,LAU BASIN,WR,0.03
109307,"EWART,1994(1035)",ICPMS(2900),14765,ODP0135-0836B-009M-001/117-122,-20.14175,-176.5002,1.00E-05,-2457.7,-2457.7,BACK-ARC_BASIN,LAU BASIN,WR,0.07
109322,"EWART,1994(1035)",ICPMS(2900),14766,ODP0135-0837B-003R-001/141-145,-20.22198,-176.8227,1.00E-05,-2753,-2753,BACK-ARC_BASIN,LAU BASIN,WR,0.15
109337,"EWART,1994(1035)",ICPMS(2900),14767,ODP0135-0837B-005R-001/1-8,-20.22198,-176.8227,1.00E-05,-2753,-2753,BACK-ARC_BASIN,LAU BASIN,WR,0.18
109352,"EWART,1994(1035)",ICPMS(2900),14768,ODP0135-0838B-020H-001/70-114,-20.82715,-176.89,1.00E-05,-2333.8,-2333.8,BACK-ARC_BASIN,LAU BASIN,WR,0.08
109367,"EWART,1994(1035)",ICPMS(2900),14769,ODP0135-0839B-013R-002/25-30,-20.70898,-176.775,1.00E-05,-2617.3,-2617.3,BACK-ARC_BASIN,LAU BASIN,WR,0.05
109382,"EWART,1994(1035)",ICPMS(2900),14770,ODP0135-0839B-020R-001/29-35,-20.70898,-176.775,1.00E-05,-2617.3,-2617.3,BACK-ARC_BASIN,LAU BASIN,WR,0.05
109397,"EWART,1994(1035)",ICPMS(2900),14771,ODP0135-0839B-023R-001/0-6,-20.70898,-176.775,1.00E-05,-2617.3,-2617.3,BACK-ARC_BASIN,LAU BASIN,WR,0.02
109413,"EWART,1994(1035)",ICPMS(2900),14772,ODP0135-0839B-025R-001/27-32,-20.70898,-176.775,1.00E-05,-2617.3,-2617.3,BACK-ARC_BASIN,LAU BASIN,WR,0.025
109428,"EWART,1994(1035)",ICPMS(2900),14773,ODP0135-0839B-025R-001/33-41,-20.70898,-176.775,1.00E-05,-2617.3,-2617.3,BACK-ARC_BASIN,LAU BASIN,WR,0.015
109444,"EWART,1994(1035)",ICPMS(2900),14774,ODP0135-0839B-030R-001/7-11,-20.70898,-176.775,1.00E-05,-2617.3,-2617.3,BACK-ARC_BASIN,LAU BASIN,WR,0.04
109460,"EWART,1994(1035)",ICPMS(2900),14775,ODP0135-0839B-035R-001/7-11,-20.70898,-176.775,1.00E-05,-2617.3,-2617.3,BACK-ARC_BASIN,LAU BASIN,WR,0.06
109476,"EWART,1994(1035)",ICPMS(2900),14776,ODP0135-0839B-038R-001/8-12,-20.70898,-176.775,1.00E-05,-2617.3,-2617.3,BACK-ARC_BASIN,LAU BASIN,WR,0.03
109579,"YI,2000(1041)",ICPMS(2911),23219,AII0127-1-008-002,34.7082,-36.4857,1.00E-04,-2789,-2789,SPREADING_CENTER,MID-ATLANTIC RIDGE,GL,0.1
109588,"YI,2000(1041)",ICPMS(2911),23215,AII0127-1-011-001,36.152,-33.9855,1.00E-04,-3053,-3053,SPREADING_CENTER,MID-ATLANTIC RIDGE,GL,0.5
109597,"YI,2000(1041)",ICPMS(2911),1904,AII0127-1-017-003,37.8363,-31.5182,1.00E-04,-1009,-1009,SPREADING_CENTER,MID-ATLANTIC RIDGE,GL,1.48
109606,"YI,2000(1041)",ICPMS(2911),1908,AII0127-1-021-003,38.4908,-30.2653,1.00E-04,-2095,-2095,SPREADING_CENTER,MID-ATLANTIC RIDGE,GL,2.08
109615,"YI,2000(1041)",ICPMS(2911),1910,AII0127-1-022-005,39.0378,-30.025,1.00E-04,-1386,-1386,SPREADING_CENTER,MID-ATLANTIC RIDGE,GL,1.81
109624,"YI,2000(1041)",ICPMS(2911),10080,AII0127-1-026-005,39.9078,-29.6722,1.00E-04,-2068,-2068,SPREADING_CENTER,MID-ATLANTIC RIDGE,GL,0.43
109633,"YI,2000(1041)",ICPMS(2911),23217,AII0127-1-027-005,39.5052,-29.7378,1.00E-04,-2288,-2288,SPREADING_CENTER,MID-ATLANTIC RIDGE,GL,0.69
109642,"YI,2000(1041)",ICPMS(2911),23216,AII0127-1-015-001,37.2905,-32.2825,1.00E-04,-1706,-1706,SPREADING_CENTER,MID-ATLANTIC RIDGE,GL,0.51
109651,"YI,2000(1041)",ICPMS(2911),23223,HAK9303-001-B2,-25.381,69.9807,1.00E-04,-3886,-3886,SPREADING_CENTER,CENTRAL INDIAN RIDGE,GL,0.21
109660,"YI,2000(1041)",ICPMS(2911),23224,HAK9303-002-A3G,-25.553,70.0592,1.00E-04,-4199,-4199,TRIPLE_JUNCTION,CENTRAL INDIAN RIDGE,GL,0.13
109669,"YI,2000(1041)",ICPMS(2911),23225,HAK9303-003-B2,-25.235,69.9118,1.00E-04,-4100,-4100,SPREADING_CENTER,CENTRAL INDIAN RIDGE,GL,0.08
109678,"YI,2000(1041)",ICPMS(2911),23226,HAK9303-006-A3,-25.802,70.2202,1.00E-04,-3604,-3604,SPREADING_CENTER,SOUTHEAST INDIAN RIDGE,GL,0.12
109687,"YI,2000(1041)",ICPMS(2911),23227,HAK9303-006-B2,-25.802,70.2202,1.00E-04,-3604,-3604,SPREADING_CENTER,SOUTHEAST INDIAN RIDGE,GL,0.12
109696,"YI,2000(1041)",ICPMS(2911),23228,HAK9303-009-F1G,-25.509,70.0275,1.00E-04,-4050,-4050,TRIPLE_JUNCTION,CENTRAL INDIAN RIDGE,GL,0.14
109705,"YI,2000(1041)",ICPMS(2911),23229,HAK9303-009-G2,-25.509,70.0275,1.00E-04,-4050,-4050,TRIPLE_JUNCTION,CENTRAL INDIAN RIDGE,GL,0.13
109714,"YI,2000(1041)",ICPMS(2911),23221,HAK9303-R002-SEG-G,-25.757,70.172,1.00E-03,-3594,-3594,SPREADING_CENTER,SOUTHEAST INDIAN RIDGE,GL,0.1
109723,"YI,2000(1041)",ICPMS(2911),23222,HAK9303-R009-H,-25.637,70.05,0.001,-3726,-3726,SPREADING_CENTER,SOUTHEAST INDIAN RIDGE,GL,0.18
109924,"NAKADA,1994(1043)",AAS(2922),23251,CHRSPS2-002-005,-12.2,167.7,1.00E-02,,,BACK-ARC_BASIN,JEAN CHARCOT TROUGH,WR,0.094
109930,"NAKADA,1994(1043)",AAS(2922),23255,CHRSPS2-005-005,-12.152,167.808,1.00E-03,-1650,-1850,BACK-ARC_BASIN,JEAN CHARCOT TROUGH,WR,0.079
109934,"NAKADA,1994(1043)",AAS(2922),23252,CHRSPS2-003-001,-12.225,167.677,1.00E-03,-900,-1350,BACK-ARC_BASIN,JEAN CHARCOT TROUGH,WR,0.41
109938,"NAKADA,1994(1043)",AAS(2922),23248,CHRSPS2-001-008,-12.215,167.577,1.00E-03,-940,-1470,BACK-ARC_BASIN,JEAN CHARCOT TROUGH,WR,0.6
109942,"NAKADA,1994(1043)",AAS(2922),23249,CHRSPS2-001-009,-12.215,167.577,1.00E-03,-940,-1470,BACK-ARC_BASIN,JEAN CHARCOT TROUGH,WR,0.51
110199,"NOHARA,1994(1045)",ICPMS(2930),23287,YOK0090-012-001,-15.632,173.358,1.00E-03,-3170,-3460,BACK-ARC_BASIN,NORTH FIJI BASIN,WR,0.48
110201,"NOHARA,1994(1045)",ICPMS(2930),23289,YOK0090-012-003,-15.632,173.358,1.00E-03,-3170,-3460,BACK-ARC_BASIN,NORTH FIJI BASIN,WR,0.23
110203,"NOHARA,1994(1045)",ICPMS(2930),23290,YOK0090-012-004,-15.632,173.358,1.00E-03,-3170,-3460,BACK-ARC_BASIN,NORTH FIJI BASIN,WR,0.58
110205,"NOHARA,1994(1045)",ICPMS(2930),23315,YOK0090-011-001-1,-15.972,173.393,1.00E-03,-2500,-2960,BACK-ARC_BASIN,NORTH FIJI BASIN,WR,0.73
110208,"NOHARA,1994(1045)",ICPMS(2930),23316,YOK0090-011-001-3,-15.972,173.393,1.00E-03,-2500,-2960,BACK-ARC_BASIN,NORTH FIJI BASIN,WR,0.83
110210,"NOHARA,1994(1045)",ICPMS(2930),23317,YOK0090-011-001-6,-15.972,173.393,1.00E-03,-2500,-2960,BACK-ARC_BASIN,NORTH FIJI BASIN,WR,0.88
110212,"NOHARA,1994(1045)",ICPMS(2930),23318,YOK0090-011-002-1,-15.972,173.393,1.00E-03,-2500,-2960,BACK-ARC_BASIN,NORTH FIJI BASIN,WR,0.35
110214,"NOHARA,1994(1045)",ICPMS(2930),23319,YOK0090-011-002-5,-15.972,173.393,1.00E-03,-2500,-2960,BACK-ARC_BASIN,NORTH FIJI BASIN,WR,0.39
110216,"NOHARA,1994(1045)",ICPMS(2930),23279,YOK0090-010-001,-15.993,173.488,1.00E-03,-3370,-3610,BACK-ARC_BASIN,NORTH FIJI BASIN,WR,4.53
110219,"NOHARA,1994(1045)",ICPMS(2930),23273,YOK0090-DT8/9-001,-16.305,173.545,1.00E-03,-3350,-3890,BACK-ARC_BASIN,NORTH FIJI BASIN,WR,1.08
110222,"NOHARA,1994(1045)",ICPMS(2930),23274,YOK0090-DT8/9-002,-16.305,173.545,1.00E-03,-3350,-3890,BACK-ARC_BASIN,NORTH FIJI BASIN,WR,0.92
110224,"NOHARA,1994(1045)",ICPMS(2930),23320,YOK0090-DT8/9-003,-16.305,173.545,1.00E-03,-3350,-3890,BACK-ARC_BASIN,NORTH FIJI BASIN,WR,0.91
110226,"NOHARA,1994(1045)",ICPMS(2930),23275,YOK0090-DT8/9-004,-16.305,173.545,1.00E-03,-3350,-3890,BACK-ARC_BASIN,NORTH FIJI BASIN,WR,0.97
110228,"NOHARA,1994(1045)",ICPMS(2930),23276,YOK0090-DT8/9-005,-16.305,173.545,1.00E-03,-3350,-3890,BACK-ARC_BASIN,NORTH FIJI BASIN,WR,0.93
110230,"NOHARA,1994(1045)",ICPMS(2930),23277,YOK0090-DT8/9-006,-16.305,173.545,1.00E-03,-3350,-3890,BACK-ARC_BASIN,NORTH FIJI BASIN,WR,0.91
110232,"NOHARA,1994(1045)",ICPMS(2930),23278,YOK0090-DT8/9-007,-16.305,173.545,1.00E-03,-3350,-3890,BACK-ARC_BASIN,NORTH FIJI BASIN,WR,2.8
110234,"NOHARA,1994(1045)",ICPMS(2930),23321,YOK0090-058-001-1,-16.305,173.545,1.00E-03,-3350,-3890,BACK-ARC_BASIN,NORTH FIJI BASIN,WR,2.58
110236,"NOHARA,1994(1045)",ICPMS(2930),23322,YOK0090-058-001-2,-16.305,173.545,1.00E-03,-3350,-3890,BACK-ARC_BASIN,NORTH FIJI BASIN,WR,2.84
110238,"NOHARA,1994(1045)",ICPMS(2930),23323,YOK0090-058-002-1,-16.305,173.545,1.00E-03,-3350,-3890,BACK-ARC_BASIN,NORTH FIJI BASIN,WR,0.92
110240,"NOHARA,1994(1045)",ICPMS(2930),23324,YOK0090-058-002-2,-16.305,173.545,1.00E-03,-3350,-3890,BACK-ARC_BASIN,NORTH FIJI BASIN,WR,0.7
110242,"NOHARA,1994(1045)",ICPMS(2930),23325,YOK0090-009-001-4,-16.442,173.592,1.00E-03,-3380,-3460,BACK-ARC_BASIN,NORTH FIJI BASIN,WR,0.96
110245,"NOHARA,1994(1045)",ICPMS(2930),23326,YOK0090-009-001-5,-16.442,173.592,1.00E-03,-3380,-3460,BACK-ARC_BASIN,NORTH FIJI BASIN,WR,0.73
110247,"NOHARA,1994(1045)",ICPMS(2930),23327,YOK0090-009-001-6,-16.442,173.592,1.00E-03,-3380,-3460,BACK-ARC_BASIN,NORTH FIJI BASIN,WR,1.24
110249,"NOHARA,1994(1045)",ICPMS(2930),23328,YOK0090-009-001-7,-16.442,173.592,1.00E-03,-3380,-3460,BACK-ARC_BASIN,NORTH FIJI BASIN,WR,1.16
110252,"NOHARA,1994(1045)",ICPMS(2930),23329,KAIYO88-006-001,-16.6648,173.8207,1.00E-04,-2498,-2580,BACK-ARC_BASIN,NORTH FIJI BASIN,WR,0.34
110255,"NOHARA,1994(1045)",ICPMS(2930),9708,KAIYO88-006-003,-16.6648,173.8207,1.00E-04,-2498,-2580,BACK-ARC_BASIN,NORTH FIJI BASIN,WR,0.29
110259,"NOHARA,1994(1045)",ICPMS(2930),9712,KAIYO87-002-001,-16.911,173.911,1.00E-04,-1960,-1979,BACK-ARC_BASIN,NORTH FIJI BASIN,WR,0.23
110261,"NOHARA,1994(1045)",ICPMS(2930),9716,KAIYO87-002-005,-16.911,173.911,1.00E-04,-1960,-1979,BACK-ARC_BASIN,NORTH FIJI BASIN,WR,0.32
110264,"NOHARA,1994(1045)",ICPMS(2930),9717,KAIYO87-002-006,-16.911,173.911,1.00E-04,-1960,-1979,BACK-ARC_BASIN,NORTH FIJI BASIN,WR,0.3
110266,"NOHARA,1994(1045)",ICPMS(2930),9720,KAIYO87-002-009,-16.911,173.911,0.0001,-1960,-1979,BACK-ARC_BASIN,NORTH FIJI BASIN,WR,0.31
110268,"NOHARA,1994(1045)",ICPMS(2930),23296,NADSTM1-002-007,-17,173.92,0.01,-1900,-2167,BACK-ARC_BASIN,NORTH FIJI BASIN,WR,2.36
110270,"NOHARA,1994(1045)",ICPMS(2930),23298,NADSTM1-002-009,-17,173.92,0.01,-1900,-2167,BACK-ARC_BASIN,NORTH FIJI BASIN,WR,1.93
