ANALYSES_NUM,REF_ID,DQ_ID,SAMPLE_NUM,SAMPLE_ID,LATITUDE,LONGITUDE,LAT_LONG_PRECISION,ELEVATION_MIN,ELEVATION_MAX,TECTONIC_SETTING,PRIMARY_LOCATION,MATERIAL,U
103648,"KAMENETSKY,2000(1003)",LAICP(2815),22330,KAMMACQ-60705,-54.5,158.8,0.1,,,OLD_OCEANIC_CRUST,,GL,0.659
103651,"KAMENETSKY,2000(1003)",LAICP(2815),22329,KAMMACQ-60701,-54.5,158.8,0.1,,,OLD_OCEANIC_CRUST,,GL,0.648
103654,"KAMENETSKY,2000(1003)",LAICP(2815),22332,KAMMACQ-82,-54.5,158.8,0.1,,,OLD_OCEANIC_CRUST,,GL,0.666
103657,"KAMENETSKY,2000(1003)",LAICP(2815),22353,KAMMACQ-G914A,-54.5,158.8,0.1,,,OLD_OCEANIC_CRUST,,GL,0.743
103660,"KAMENETSKY,2000(1003)",LAICP(2815),22354,KAMMACQ-G914B,-54.5,158.8,0.1,,,OLD_OCEANIC_CRUST,,GL,0.732
103663,"KAMENETSKY,2000(1003)",LAICP(2815),22363,KAMMACQ-GG53A,-54.5,158.8,0.1,,,OLD_OCEANIC_CRUST,,GL,0.808
103666,"KAMENETSKY,2000(1003)",LAICP(2815),22343,KAMMACQ-G855,-54.5,158.8,0.1,,,OLD_OCEANIC_CRUST,,GL,0.855
103669,"KAMENETSKY,2000(1003)",LAICP(2815),22325,KAMMACQ-60593,-54.5,158.8,0.1,,,OLD_OCEANIC_CRUST,,GL,1.01
103672,"KAMENETSKY,2000(1003)",LAICP(2815),22361,KAMMACQ-GG256,-54.5,158.8,0.1,,,OLD_OCEANIC_CRUST,,GL,1.132
103675,"KAMENETSKY,2000(1003)",LAICP(2815),22324,KAMMACQ-47990,-54.5,158.8,0.1,,,OLD_OCEANIC_CRUST,,GL,1.264
103678,"KAMENETSKY,2000(1003)",LAICP(2815),22350,KAMMACQ-G884B,-54.5,158.8,0.1,,,OLD_OCEANIC_CRUST,,GL,1.324
103681,"KAMENETSKY,2000(1003)",LAICP(2815),22349,KAMMACQ-G882B,-54.5,158.8,0.1,,,OLD_OCEANIC_CRUST,,GL,1.39
103684,"KAMENETSKY,2000(1003)",LAICP(2815),22323,KAMMACQ-47989,-54.5,158.8,0.1,,,OLD_OCEANIC_CRUST,,GL,1.826
103687,"KAMENETSKY,2000(1003)",LAICP(2815),22320,KAMMACQ-47963,-54.5,158.8,0.1,,,OLD_OCEANIC_CRUST,,GL,1.943
103690,"KAMENETSKY,2000(1003)",LAICP(2815),22335,KAMMACQ-G452A,-54.5,158.8,0.1,,,OLD_OCEANIC_CRUST,,GL,0.127
103693,"KAMENETSKY,2000(1003)",LAICP(2815),22364,KAMMACQ-HP135,-54.5,158.8,0.1,,,OLD_OCEANIC_CRUST,,GL,0.225
103696,"KAMENETSKY,2000(1003)",LAICP(2815),22319,KAMMACQ-47942,-54.5,158.8,0.1,,,OLD_OCEANIC_CRUST,,GL,0.359
103699,"KAMENETSKY,2000(1003)",LAICP(2815),22341,KAMMACQ-G565A,-54.5,158.8,0.1,,,OLD_OCEANIC_CRUST,,GL,0.409
103702,"KAMENETSKY,2000(1003)",LAICP(2815),22316,KAMMACQ-38287,-54.5,158.8,0.1,,,OLD_OCEANIC_CRUST,,GL,0.779
103705,"KAMENETSKY,2000(1003)",LAICP(2815),22336,KAMMACQ-G465,-54.5,158.8,0.1,,,OLD_OCEANIC_CRUST,,GL,0.508
103708,"KAMENETSKY,2000(1003)",LAICP(2815),22352,KAMMACQ-G898B,-54.5,158.8,0.1,,,OLD_OCEANIC_CRUST,,GL,0.513
103711,"KAMENETSKY,2000(1003)",LAICP(2815),22318,KAMMACQ-40428,-54.5,158.8,0.1,,,OLD_OCEANIC_CRUST,,GL,0.742
103714,"KAMENETSKY,2000(1003)",LAICP(2815),22358,KAMMACQ-G951A,-54.5,158.8,0.1,,,OLD_OCEANIC_CRUST,,GL,0.728
103717,"KAMENETSKY,2000(1003)",LAICP(2815),22315,KAMMACQ-38159,-54.5,158.8,0.1,,,OLD_OCEANIC_CRUST,,GL,0.557
103720,"KAMENETSKY,2000(1003)",LAICP(2815),22367,KAMMACQ-MQ650,-54.5,158.8,0.1,,,OLD_OCEANIC_CRUST,,GL,0.665
103723,"KAMENETSKY,2000(1003)",LAICP(2815),22359,KAMMACQ-G955B,-54.5,158.8,0.1,,,OLD_OCEANIC_CRUST,,GL,0.698
103726,"KAMENETSKY,2000(1003)",LAICP(2815),22345,KAMMACQ-G860A2,-54.5,158.8,0.1,,,OLD_OCEANIC_CRUST,,GL,0.67
103729,"KAMENETSKY,2000(1003)",LAICP(2815),22346,KAMMACQ-G860B,-54.5,158.8,0.1,,,OLD_OCEANIC_CRUST,,GL,0.678
103732,"KAMENETSKY,2000(1003)",LAICP(2815),22344,KAMMACQ-G860A1,-54.5,158.8,0.1,,,OLD_OCEANIC_CRUST,,GL,0.699
103735,"KAMENETSKY,2000(1003)",LAICP(2815),22338,KAMMACQ-G499A,-54.5,158.8,0.1,,,OLD_OCEANIC_CRUST,,GL,0.614
103738,"KAMENETSKY,2000(1003)",LAICP(2815),22333,KAMMACQ-AC21,-54.5,158.8,0.1,,,OLD_OCEANIC_CRUST,,GL,0.603
103741,"KAMENETSKY,2000(1003)",LAICP(2815),22326,KAMMACQ-60596,-54.5,158.8,0.1,,,OLD_OCEANIC_CRUST,,GL,0.686
103744,"KAMENETSKY,2000(1003)",LAICP(2815),22351,KAMMACQ-G893,-54.5,158.8,0.1,,,OLD_OCEANIC_CRUST,,GL,0.764
103747,"KAMENETSKY,2000(1003)",LAICP(2815),22356,KAMMACQ-G935A,-54.5,158.8,0.1,,,OLD_OCEANIC_CRUST,,GL,0.823
103750,"KAMENETSKY,2000(1003)",LAICP(2815),22355,KAMMACQ-G929A,-54.5,158.8,0.1,,,OLD_OCEANIC_CRUST,,GL,0.815
103753,"KAMENETSKY,2000(1003)",LAICP(2815),22337,KAMMACQ-G492A,-54.5,158.8,0.1,,,OLD_OCEANIC_CRUST,,GL,0.909
103756,"KAMENETSKY,2000(1003)",LAICP(2815),22321,KAMMACQ-47974,-54.5,158.8,0.1,,,OLD_OCEANIC_CRUST,,GL,0.864
103759,"KAMENETSKY,2000(1003)",LAICP(2815),22348,KAMMACQ-G876,-54.5,158.8,0.1,,,OLD_OCEANIC_CRUST,,GL,0.802
103762,"KAMENETSKY,2000(1003)",LAICP(2815),22347,KAMMACQ-G875E,-54.5,158.8,0.1,,,OLD_OCEANIC_CRUST,,GL,0.818
103765,"KAMENETSKY,2000(1003)",LAICP(2815),22342,KAMMACQ-G623H,-54.5,158.8,0.1,,,OLD_OCEANIC_CRUST,,GL,0.887
103768,"KAMENETSKY,2000(1003)",LAICP(2815),22362,KAMMACQ-GG411,-54.5,158.8,0.1,,,OLD_OCEANIC_CRUST,,GL,0.937
103771,"KAMENETSKY,2000(1003)",LAICP(2815),22360,KAMMACQ-GG25,-54.5,158.8,0.1,,,OLD_OCEANIC_CRUST,,GL,0.933
103774,"KAMENETSKY,2000(1003)",LAICP(2815),22365,KAMMACQ-LB197A,-54.5,158.8,0.1,,,OLD_OCEANIC_CRUST,,GL,1.126
103777,"KAMENETSKY,2000(1003)",LAICP(2815),22366,KAMMACQ-LB198,-54.5,158.8,0.1,,,OLD_OCEANIC_CRUST,,GL,1.129
103780,"KAMENETSKY,2000(1003)",LAICP(2815),22339,KAMMACQ-G505A,-54.5,158.8,0.1,,,OLD_OCEANIC_CRUST,,GL,1.125
103783,"KAMENETSKY,2000(1003)",LAICP(2815),22334,KAMMACQ-AC23B,-54.5,158.8,0.1,,,OLD_OCEANIC_CRUST,,GL,1.161
103786,"KAMENETSKY,2000(1003)",LAICP(2815),22312,KAMMACQ-25603,-54.5,158.8,0.1,,,OLD_OCEANIC_CRUST,,GL,1.206
103789,"KAMENETSKY,2000(1003)",LAICP(2815),22311,KAMMACQ-25601,-54.5,158.8,0.1,,,OLD_OCEANIC_CRUST,,GL,1.235
103792,"KAMENETSKY,2000(1003)",LAICP(2815),22340,KAMMACQ-G505C,-54.5,158.8,0.1,,,OLD_OCEANIC_CRUST,,GL,1.144
103795,"KAMENETSKY,2000(1003)",LAICP(2815),22327,KAMMACQ-60611,-54.5,158.8,0.1,,,OLD_OCEANIC_CRUST,,GL,1.197
103798,"KAMENETSKY,2000(1003)",LAICP(2815),22328,KAMMACQ-60612,-54.5,158.8,0.1,,,OLD_OCEANIC_CRUST,,GL,1.207
103801,"KAMENETSKY,2000(1003)",LAICP(2815),22357,KAMMACQ-G937,-54.5,158.8,1.00E-01,,,OLD_OCEANIC_CRUST,,GL,1.732
105148,"EWART,1994(1011)",ICPMS(2830),22718,ODP0135-0839B-012R-002/84-87,-20.70898,-176.775,1.00E-05,-2617.3,-2617.3,BACK-ARC_BASIN,LAU BASIN,GL,0.08
105149,"EWART,1994(1011)",ICPMS(2830),22719,ODP0135-0839B-013R-003/100-104,-20.70898,-176.775,1.00E-05,-2617.3,-2617.3,BACK-ARC_BASIN,LAU BASIN,GL,0.08
105151,"EWART,1994(1011)",ICPMS(2830),22720,ODP0135-0839B-018R-001/0-6,-20.70898,-176.775,1.00E-05,-2617.3,-2617.3,BACK-ARC_BASIN,LAU BASIN,GL,0.13
105152,"EWART,1994(1011)",ICPMS(2830),22721,ODP0135-0839B-019R-001/0-5,-20.70898,-176.775,1.00E-05,-2617.3,-2617.3,BACK-ARC_BASIN,LAU BASIN,GL,0.16
105154,"EWART,1994(1011)",ICPMS(2830),22722,ODP0135-0839B-019R-001/15-19,-20.70898,-176.775,1.00E-05,-2617.3,-2617.3,BACK-ARC_BASIN,LAU BASIN,GL,0.08
105156,"EWART,1994(1011)",ICPMS(2830),22723,ODP0135-0839B-019R-001/38-41,-20.70898,-176.775,1.00E-05,-2617.3,-2617.3,BACK-ARC_BASIN,LAU BASIN,GL,0.08
105158,"EWART,1994(1011)",ICPMS(2830),22724,ODP0135-0839B-021R-001/53-56,-20.70898,-176.775,1.00E-05,-2617.3,-2617.3,BACK-ARC_BASIN,LAU BASIN,GL,0.09
105160,"EWART,1994(1011)",ICPMS(2830),22725,ODP0135-0839B-023R-001/32-35,-20.70898,-176.775,1.00E-05,-2617.3,-2617.3,BACK-ARC_BASIN,LAU BASIN,GL,0.07
105161,"EWART,1994(1011)",ICPMS(2830),22726,ODP0135-0839B-025R-001/48-53,-20.70898,-176.775,1.00E-05,-2617.3,-2617.3,BACK-ARC_BASIN,LAU BASIN,GL,0.05
105162,"EWART,1994(1011)",ICPMS(2830),22728,ODP0135-0839B-027R-001/7-11,-20.70898,-176.775,1.00E-05,-2617.3,-2617.3,BACK-ARC_BASIN,LAU BASIN,GL,0.19
105164,"EWART,1994(1011)",ICPMS(2830),22727,ODP0135-0839B-027R-001/29-33,-20.70898,-176.775,1.00E-05,-2617.3,-2617.3,BACK-ARC_BASIN,LAU BASIN,GL,0.06
105165,"EWART,1994(1011)",ICPMS(2830),22730,ODP0135-0839B-029R-001/39-43,-20.70898,-176.775,1.00E-05,-2617.3,-2617.3,BACK-ARC_BASIN,LAU BASIN,GL,0.34
105166,"EWART,1994(1011)",ICPMS(2830),22729,ODP0135-0839B-029R-001/121-126,-20.70898,-176.775,1.00E-05,-2617.3,-2617.3,BACK-ARC_BASIN,LAU BASIN,GL,0.16
105167,"EWART,1994(1011)",ICPMS(2830),22731,ODP0135-0839B-036R-001/32-37,-20.70898,-176.775,1.00E-05,-2617.3,-2617.3,BACK-ARC_BASIN,LAU BASIN,GL,0.09
105168,"EWART,1994(1011)",ICPMS(2830),22732,ODP0135-0839B-037R-001/1-5,-20.70898,-176.775,1.00E-05,-2617.3,-2617.3,BACK-ARC_BASIN,LAU BASIN,GL,0.08
105170,"EWART,1994(1011)",ICPMS(2830),22733,ODP0135-0839B-042R-001/0-6,-20.70898,-176.775,1.00E-05,-2617.3,-2617.3,BACK-ARC_BASIN,LAU BASIN,GL,0.1
105236,"HERGT,1994(1012)",ICPMS(2834),22700,ODP0135-0835B-003R-001/123-127,-18.50083,-177.3032,1.00E-05,-2905.6,-2905.6,BACK-ARC_BASIN,LAU BASIN,WR,0.05
105238,"HERGT,1994(1012)",ICPMS(2834),22527,ODP0135-0835B-003R-002/0-4,-18.50083,-177.3032,1.00E-05,-2905.6,-2905.6,BACK-ARC_BASIN,LAU BASIN,WR,0.07
105240,"HERGT,1994(1012)",ICPMS(2834),22701,ODP0135-0835B-004R-001/73-78,-18.50083,-177.3032,1.00E-05,-2905.6,-2905.6,BACK-ARC_BASIN,LAU BASIN,WR,0.09
105242,"HERGT,1994(1012)",ICPMS(2834),22536,ODP0135-0835B-005R-001/14-21,-18.50083,-177.3032,1.00E-05,-2905.6,-2905.6,BACK-ARC_BASIN,LAU BASIN,WR,0.06
105243,"HERGT,1994(1012)",ICPMS(2834),22702,ODP0135-0835B-007R-002/75-84.,-18.50083,-177.3032,1.00E-05,-2905.6,-2905.6,BACK-ARC_BASIN,LAU BASIN,WR,0.13
105245,"HERGT,1994(1012)",ICPMS(2834),22703,ODP0135-0835B-007R-003/135-140,-18.50083,-177.3032,1.00E-05,-2905.6,-2905.6,BACK-ARC_BASIN,LAU BASIN,WR,0.08
105247,"HERGT,1994(1012)",ICPMS(2834),22704,ODP0135-0836A-003H-003/23-24,-20.14157,-176.5001,1.00E-05,-2455.4,-2455.4,BACK-ARC_BASIN,LAU BASIN,WR,0.09
105249,"HERGT,1994(1012)",ICPMS(2834),22705,ODP0135-0836A-003H-003/30-95,-20.14157,-176.5001,1.00E-05,-2455.4,-2455.4,BACK-ARC_BASIN,LAU BASIN,WR,0.13
105250,"HERGT,1994(1012)",ICPMS(2834),14760,ODP0135-0836A-003H-003/33-43,-20.14157,-176.5001,1.00E-05,-2455.4,-2455.4,BACK-ARC_BASIN,LAU BASIN,WR,0.09
105252,"HERGT,1994(1012)",ICPMS(2834),22707,ODP0135-0836A-003H-004/53-110,-20.14157,-176.5001,1.00E-05,-2455.4,-2455.4,BACK-ARC_BASIN,LAU BASIN,WR,0.12
105253,"HERGT,1994(1012)",ICPMS(2834),14761,ODP0135-0836A-003H-004/88-100,-20.14157,-176.5001,1.00E-05,-2455.4,-2455.4,BACK-ARC_BASIN,LAU BASIN,WR,0.13
105255,"HERGT,1994(1012)",ICPMS(2834),22708,ODP0135-0836A-003H-CC/0-7,-20.14157,-176.5001,1.00E-05,-2455.4,-2455.4,BACK-ARC_BASIN,LAU BASIN,WR,0.02
105256,"HERGT,1994(1012)",ICPMS(2834),22709,ODP0135-0836A-009X-001/54-58,-20.14157,-176.5001,1.00E-05,-2455.4,-2455.4,BACK-ARC_BASIN,LAU BASIN,WR,0.13
105257,"HERGT,1994(1012)",ICPMS(2834),22710,ODP0135-0836A-009X-002/16-24,-20.14157,-176.5001,1.00E-05,-2455.4,-2455.4,BACK-ARC_BASIN,LAU BASIN,WR,0.1
105259,"HERGT,1994(1012)",ICPMS(2834),22711,ODP0135-0836B-003R-001/47-52,-20.14175,-176.5002,1.00E-05,-2457.7,-2457.7,BACK-ARC_BASIN,LAU BASIN,WR,0.02
105260,"HERGT,1994(1012)",ICPMS(2834),14763,ODP0135-0836B-005R-002/65-74,-20.14175,-176.5002,1.00E-05,-2457.7,-2457.7,BACK-ARC_BASIN,LAU BASIN,WR,0.05
105261,"HERGT,1994(1012)",ICPMS(2834),22712,ODP0135-0836B-006R-002/20-25,-20.14175,-176.5002,1.00E-05,-2457.7,-2457.7,BACK-ARC_BASIN,LAU BASIN,WR,0.03
105262,"HERGT,1994(1012)",ICPMS(2834),22713,ODP0135-0836B-007R-002/62-67,-20.14175,-176.5002,1.00E-05,-2457.7,-2457.7,BACK-ARC_BASIN,LAU BASIN,WR,0.09
105264,"HERGT,1994(1012)",ICPMS(2834),22579,ODP0135-0836B-009M-001/97-102,-20.14175,-176.5002,1.00E-05,-2457.7,-2457.7,BACK-ARC_BASIN,LAU BASIN,WR,0.09
105265,"HERGT,1994(1012)",ICPMS(2834),22714,ODP0135-0837B-002R-001/59-63,-20.22198,-176.8227,1.00E-05,-2753,-2753,BACK-ARC_BASIN,LAU BASIN,WR,0.12
105266,"HERGT,1994(1012)",ICPMS(2834),22715,ODP0135-0837B-004R-001/101-109,-20.22198,-176.8227,1.00E-05,-2753,-2753,BACK-ARC_BASIN,LAU BASIN,WR,0.19
105267,"HERGT,1994(1012)",ICPMS(2834),22716,ODP0135-0837B-005R-001/86-92,-20.22198,-176.8227,1.00E-05,-2753,-2753,BACK-ARC_BASIN,LAU BASIN,WR,0.35
105269,"HERGT,1994(1012)",ICPMS(2834),22717,ODP0135-0838A-020H-001/50-110,-20.82697,-176.89,1.00E-05,-2322.8,-2322.8,BACK-ARC_BASIN,LAU BASIN,WR,0.1
105571,"HERGT,1994(1014)",ICPMS(2839),22686,ODP0135-0834B-008R-002/10-13,-18.5675,-177.856,1.00E-04,-2688,-2688,BACK-ARC_BASIN,LAU BASIN,WR,0.11
105572,"HERGT,1994(1014)",ICPMS(2839),22687,ODP0135-0834B-011R-003/83-86,-18.5675,-177.856,1.00E-04,-2688,-2688,BACK-ARC_BASIN,LAU BASIN,WR,0.06
105573,"HERGT,1994(1014)",ICPMS(2839),14747,ODP0135-0834B-013R-001/130-131,-18.5675,-177.856,1.00E-04,-2688,-2688,BACK-ARC_BASIN,LAU BASIN,WR,0.05
105574,"HERGT,1994(1014)",ICPMS(2839),22688,ODP0135-0834B-014R-001/28-32,-18.5675,-177.856,1.00E-04,-2688,-2688,BACK-ARC_BASIN,LAU BASIN,WR,0.07
105575,"HERGT,1994(1014)",ICPMS(2839),22425,ODP0135-0834B-015R-002/35-37,-18.5675,-177.856,1.00E-04,-2688,-2688,BACK-ARC_BASIN,LAU BASIN,WR,0.09
105576,"HERGT,1994(1014)",ICPMS(2839),22689,ODP0135-0834B-015R-002/96-104,-18.5675,-177.856,1.00E-04,-2688,-2688,BACK-ARC_BASIN,LAU BASIN,WR,0.07
105577,"HERGT,1994(1014)",ICPMS(2839),22690,ODP0135-0834B-018R-001/7-13,-18.5675,-177.856,1.00E-04,-2688,-2688,BACK-ARC_BASIN,LAU BASIN,WR,0.07
105578,"HERGT,1994(1014)",ICPMS(2839),22691,ODP0135-0834B-026R-001/107-109,-18.5675,-177.856,1.00E-04,-2688,-2688,BACK-ARC_BASIN,LAU BASIN,WR,0.03
105579,"HERGT,1994(1014)",ICPMS(2839),22457,ODP0135-0834B-031R-001/98-104,-18.5675,-177.856,1.00E-04,-2688,-2688,BACK-ARC_BASIN,LAU BASIN,WR,0.04
105580,"HERGT,1994(1014)",ICPMS(2839),22459,ODP0135-0834B-031R-002/43-48,-18.5675,-177.856,1.00E-04,-2688,-2688,BACK-ARC_BASIN,LAU BASIN,WR,0.04
105581,"HERGT,1994(1014)",ICPMS(2839),22462,ODP0135-0834B-033R-001/0-6,-18.5675,-177.856,1.00E-04,-2688,-2688,BACK-ARC_BASIN,LAU BASIN,WR,0.04
105582,"HERGT,1994(1014)",ICPMS(2839),14750,ODP0135-0834B-033R-002/105-110,-18.5675,-177.856,1.00E-04,-2688,-2688,BACK-ARC_BASIN,LAU BASIN,WR,0.06
105583,"HERGT,1994(1014)",ICPMS(2839),22692,ODP0135-0834B-034R-002/60-63,-18.5675,-177.856,1.00E-04,-2688,-2688,BACK-ARC_BASIN,LAU BASIN,WR,0.04
105584,"HERGT,1994(1014)",ICPMS(2839),22693,ODP0135-0834B-035R-001/15-23,-18.5675,-177.856,1.00E-04,-2688,-2688,BACK-ARC_BASIN,LAU BASIN,WR,0.03
105585,"HERGT,1994(1014)",ICPMS(2839),22470,ODP0135-0834B-035R-002/77-83,-18.5675,-177.856,1.00E-04,-2688,-2688,BACK-ARC_BASIN,LAU BASIN,WR,0.03
105586,"HERGT,1994(1014)",ICPMS(2839),22694,ODP0135-0834B-036R-001/0-7,-18.5675,-177.856,1.00E-04,-2688,-2688,BACK-ARC_BASIN,LAU BASIN,WR,0.04
105587,"HERGT,1994(1014)",ICPMS(2839),22482,ODP0135-0834B-037R-002/42-44,-18.5675,-177.856,1.00E-04,-2688,-2688,BACK-ARC_BASIN,LAU BASIN,WR,0.13
105588,"HERGT,1994(1014)",ICPMS(2839),22695,ODP0135-0834B-039R-001/9-15,-18.5675,-177.856,1.00E-04,-2688,-2688,BACK-ARC_BASIN,LAU BASIN,WR,0.12
105589,"HERGT,1994(1014)",ICPMS(2839),22696,ODP0135-0834B-040R-001/45-47,-18.5675,-177.856,1.00E-04,-2688,-2688,BACK-ARC_BASIN,LAU BASIN,WR,0.11
105590,"HERGT,1994(1014)",ICPMS(2839),22499,ODP0135-0834B-046R-001/37-40,-18.5675,-177.856,1.00E-04,-2688,-2688,BACK-ARC_BASIN,LAU BASIN,WR,0.05
105591,"HERGT,1994(1014)",ICPMS(2839),22502,ODP0135-0834B-047R-001/130-135,-18.5675,-177.856,1.00E-04,-2688,-2688,BACK-ARC_BASIN,LAU BASIN,WR,0.09
105592,"HERGT,1994(1014)",ICPMS(2839),22697,ODP0135-0834B-049R-001/142-144,-18.5675,-177.856,1.00E-04,-2688,-2688,BACK-ARC_BASIN,LAU BASIN,WR,0.51
105593,"HERGT,1994(1014)",ICPMS(2839),22766,ODP0135-0834B-053R-001/9-15,-18.5675,-177.856,1.00E-04,-2688,-2688,BACK-ARC_BASIN,LAU BASIN,WR,0.11
105594,"HERGT,1994(1014)",ICPMS(2839),22699,ODP0135-0834B-056R-002/111-118,-18.5675,-177.856,1.00E-04,-2688,-2688,BACK-ARC_BASIN,LAU BASIN,WR,0.05
105595,"HERGT,1994(1014)",ICPMS(2839),22521,ODP0135-0834B-059R-002/52-55,-18.5675,-177.856,1.00E-04,-2688,-2688,BACK-ARC_BASIN,LAU BASIN,WR,0.05
107628,"GOLDSTEIN,1995(1026)",MS-ID(2867),23019,ODP0142-0864A-001M-003/35-55,9.5142,-104.2443,1.00E-05,-2571.2,-2571.2,SPREADING_CENTER,EAST PACIFIC RISE,ROCK,0.06823
107629,"GOLDSTEIN,1995(1026)",MS-ID(2867),22989,ODP0142-0864A-001M-006/0-75,9.5142,-104.2443,1.00E-05,-2571.2,-2571.2,SPREADING_CENTER,EAST PACIFIC RISE,ROCK,0.06889
107685,"BREWER,1996(1030)",XRF(2880),23027,ODP0148-0896A-001R-001/7-14,1.21677,-83.7232,1.00E-05,-3447.8,-3447.8,OLD_OCEANIC_CRUST,,WR,0
107692,"BREWER,1996(1030)",XRF(2880),23028,ODP0148-0896A-001R-001/14-21,1.21677,-83.7232,1.00E-05,-3447.8,-3447.8,OLD_OCEANIC_CRUST,,WR,0
107699,"BREWER,1996(1030)",XRF(2880),23029,ODP0148-0896A-001R-001/29-36,1.21677,-83.7232,1.00E-05,-3447.8,-3447.8,OLD_OCEANIC_CRUST,,WR,2
107706,"BREWER,1996(1030)",XRF(2880),23030,ODP0148-0896A-001R-001/47-55,1.21677,-83.7232,1.00E-05,-3447.8,-3447.8,OLD_OCEANIC_CRUST,,WR,0
107713,"BREWER,1996(1030)",XRF(2880),23031,ODP0148-0896A-001R-001/77-80,1.21677,-83.7232,1.00E-05,-3447.8,-3447.8,OLD_OCEANIC_CRUST,,WR,0
107720,"BREWER,1996(1030)",XRF(2880),23032,ODP0148-0896A-002R-001/30-32,1.21677,-83.7232,1.00E-05,-3447.8,-3447.8,OLD_OCEANIC_CRUST,,WR,0
107727,"BREWER,1996(1030)",XRF(2880),23033,ODP0148-0896A-002R-001/41-50,1.21677,-83.7232,1.00E-05,-3447.8,-3447.8,OLD_OCEANIC_CRUST,,WR,2
107734,"BREWER,1996(1030)",XRF(2880),23034,ODP0148-0896A-002R-001/94-101,1.21677,-83.7232,1.00E-05,-3447.8,-3447.8,OLD_OCEANIC_CRUST,,WR,0
107741,"BREWER,1996(1030)",XRF(2880),23035,ODP0148-0896A-003R-001/38-41,1.21677,-83.7232,1.00E-05,-3447.8,-3447.8,OLD_OCEANIC_CRUST,,WR,0
107748,"BREWER,1996(1030)",XRF(2880),23036,ODP0148-0896A-004R-001/68-70,1.21677,-83.7232,1.00E-05,-3447.8,-3447.8,OLD_OCEANIC_CRUST,,WR,2
107755,"BREWER,1996(1030)",XRF(2880),23037,ODP0148-0896A-005R-002/38-40,1.21677,-83.7232,1.00E-05,-3447.8,-3447.8,OLD_OCEANIC_CRUST,,WR,2
107762,"BREWER,1996(1030)",XRF(2880),23038,ODP0148-0896A-005R-002/74-77,1.21677,-83.7232,1.00E-05,-3447.8,-3447.8,OLD_OCEANIC_CRUST,,WR,0
107769,"BREWER,1996(1030)",XRF(2880),23039,ODP0148-0896A-006R-001/52-54,1.21677,-83.7232,1.00E-05,-3447.8,-3447.8,OLD_OCEANIC_CRUST,,WR,0
107776,"BREWER,1996(1030)",XRF(2880),23040,ODP0148-0896A-006R-002/89-91,1.21677,-83.7232,1.00E-05,-3447.8,-3447.8,OLD_OCEANIC_CRUST,,WR,2
107783,"BREWER,1996(1030)",XRF(2880),23041,ODP0148-0896A-007R-001/58-60,1.21677,-83.7232,1.00E-05,-3447.8,-3447.8,OLD_OCEANIC_CRUST,,WR,0
107790,"BREWER,1996(1030)",XRF(2880),23042,ODP0148-0896A-007R-001/80-83,1.21677,-83.7232,1.00E-05,-3447.8,-3447.8,OLD_OCEANIC_CRUST,,WR,0
107797,"BREWER,1996(1030)",XRF(2880),23043,ODP0148-0896A-008R-001/29-32,1.21677,-83.7232,1.00E-05,-3447.8,-3447.8,OLD_OCEANIC_CRUST,,WR,0
107804,"BREWER,1996(1030)",XRF(2880),23044,ODP0148-0896A-009R-001/138-141,1.21677,-83.7232,1.00E-05,-3447.8,-3447.8,OLD_OCEANIC_CRUST,,WR,0
107811,"BREWER,1996(1030)",XRF(2880),23045,ODP0148-0896A-009R-002/29-33,1.21677,-83.7232,1.00E-05,-3447.8,-3447.8,OLD_OCEANIC_CRUST,,WR,0
107818,"BREWER,1996(1030)",XRF(2880),23046,ODP0148-0896A-010R-001/116-118,1.21677,-83.7232,1.00E-05,-3447.8,-3447.8,OLD_OCEANIC_CRUST,,WR,0
107825,"BREWER,1996(1030)",XRF(2880),23047,ODP0148-0896A-011R-001/98-109,1.21677,-83.7232,1.00E-05,-3447.8,-3447.8,OLD_OCEANIC_CRUST,,WR,0
107832,"BREWER,1996(1030)",XRF(2880),23048,ODP0148-0896A-011R-003/12-17,1.21677,-83.7232,1.00E-05,-3447.8,-3447.8,OLD_OCEANIC_CRUST,,WR,2
107839,"BREWER,1996(1030)",XRF(2880),23049,ODP0148-0896A-011R-003/30-35,1.21677,-83.7232,1.00E-05,-3447.8,-3447.8,OLD_OCEANIC_CRUST,,WR,2
107846,"BREWER,1996(1030)",XRF(2880),23050,ODP0148-0896A-011R-003/48-53,1.21677,-83.7232,1.00E-05,-3447.8,-3447.8,OLD_OCEANIC_CRUST,,WR,2
107853,"BREWER,1996(1030)",XRF(2880),23051,ODP0148-0896A-012R-001/78-81,1.21677,-83.7232,1.00E-05,-3447.8,-3447.8,OLD_OCEANIC_CRUST,,WR,1
107860,"BREWER,1996(1030)",XRF(2880),23052,ODP0148-0896A-012R-002/9-12,1.21677,-83.7232,1.00E-05,-3447.8,-3447.8,OLD_OCEANIC_CRUST,,WR,0
107867,"BREWER,1996(1030)",XRF(2880),23053,ODP0148-0896A-014R-002/38-41,1.21677,-83.7232,1.00E-05,-3447.8,-3447.8,OLD_OCEANIC_CRUST,,WR,0
107874,"BREWER,1996(1030)",XRF(2880),23054,ODP0148-0896A-014R-002/28-31,1.21677,-83.7232,1.00E-05,-3447.8,-3447.8,OLD_OCEANIC_CRUST,,WR,0
