sample_id,material,SiO2,TiO2,Al2O3,FeO,Fe2O3,FeOT,MnO,MgO,CaO,Na2O,K2O,P2O5,latitude,longitude,elevation,tectonic,station,expedition,sampling technique,rock type,alteration,reference,method
MIR2218-009,GL,49.17,1.19,16.34,9.05,,,0.2,8.12,11.67,2.69,0.11,0.14,-15.612,-174.817,-2221,BACK-ARC_BASIN;LAU BASIN,MIR2218-009,AK. MST. KELDYSH 21,submersible,"basalt; basalt; , ol+plag-phyric(ref-526);<5% pc and mc of ol(fo 86.0-86.4), plag (an 72.0-75.0); <1% vesicles(ref-645);<2% plag-pc(ref-855)",fresh,"Dril,1997(855)",EMP(2467)
MIR2231-005,GL,50.74,1.6,13.74,11.28,,,0.23,6.86,11.56,2.84,0.06,0.13,-18.6118,-176.4213,-2410,BACK-ARC_BASIN;LAU BASIN,MIR2231-005,AK. MST. KELDYSH 21,submersible,"basalt; basalt; , aphyric(ref-526);<1% vesicles(ref-645);glass(ref-855)",fresh,"Dril,1997(855)",EMP(2467)
MIR2231-008,GL,49.78,1.31,14.33,10.6,,,0.2,7.33,12.13,2.61,0.06,0.12,-18.607,-176.4433,-2248,BACK-ARC_BASIN;LAU BASIN,MIR2231-008,AK. MST. KELDYSH 21,submersible,"basalt; basalt; , ol+plag+cpx-phyric(ref-526);<5% pc and mc of ol, plag (an 68.0-72.0), cpx; <1% vesicles(ref-645);",fresh,"Dril,1997(855)",EMP(2467)
MIR2239-001,GL,50.88,1.25,14.19,10.5,,,0.19,6.94,11.76,2.37,0.08,0.12,-19.5148,-175.9608,-2760,BACK-ARC_BASIN;LAU BASIN,MIR2239-001,AK. MST. KELDYSH 21,submersible,"basalt; basalt; , ol+plag+cpx-phyric(ref-526);7-10% pc and mc of ol, plag (an 71.0-73.0), cpx; <1% vesicles(ref-645);5-7% pc(ref-855)",fresh,"Dril,1997(855)",EMP(2467)
MIR2255-014,GL,51.38,1.28,13.77,11.38,,,0.2,6.34,10.98,2.56,0.06,0.14,-3.1628,150.2807,-2500,BACK-ARC_BASIN;MANUS BASIN,MIR2255-014,AK. MST. KELDYSH 21,submersible,"basalt; basalt; , 20-15% pc, plag>ol=cpx",,"Dril,1997(855)",EMP(2467)
MIR2266-004,GL,50.43,1.73,12.75,14.15,,,0.22,5.73,10,2.59,0.08,0.19,-3.1105,150.3603,-2628,BACK-ARC_BASIN;MANUS BASIN,MIR2266-004,AK. MST. KELDYSH 21,submersible,"basalt; basalt; , 20% pc, plag>ol=cpx",,"Dril,1997(855)",EMP(2467)
MIR2276-002,GL,50.28,1.29,13.71,11.71,,,0.19,7.25,11.53,2.34,0.05,0.16,-3.3725,150.0372,-2186,BACK-ARC_BASIN;MANUS BASIN,MIR2276-002,AK. MST. KELDYSH 21,submersible,"basalt; basalt; , <5% pc, ol>plag",,"Dril,1997(855)",EMP(2467)
MIR2276-003,GL,50.24,1.46,13.4,12.41,,,0.22,6.69,11.31,2.43,0.05,0.15,-3.3702,150.0348,-2179,BACK-ARC_BASIN;MANUS BASIN,MIR2276-003,AK. MST. KELDYSH 21,submersible,"basalt; basalt; , 5-7% pc, ol>plag",,"Dril,1997(855)",EMP(2467)
MIR2276-006,GL,50.88,1.32,13.33,12.01,,,0.24,6.82,11.11,2.35,0.05,0.12,-3.3485,150.0535,-2200,BACK-ARC_BASIN;MANUS BASIN,MIR2276-006,AK. MST. KELDYSH 21,submersible,"basalt; basalt; , <1% pc",,"Dril,1997(855)",EMP(2467)
SON0069-G071-001-1,GL,49.49,0.94,16.84,,,7.85,,7.67,13.11,2.54,0.26,0.15,16.9852,144.8342,-3405,BACK-ARC_BASIN;MARIANA TROUGH,SON0069-G071,SO069,tv-controlled grab,"basalt; basalt; , ",fresh,"Gribble,1996(93)",EMP(2508)
SON0069-G071-001-2,GL,49.12,0.94,17.03,,,8.04,,7.55,13.35,2.45,0.25,0.14,16.9852,144.8342,-3405,BACK-ARC_BASIN;MARIANA TROUGH,SON0069-G071,SO069,tv-controlled grab,"basalt; basalt; , ",fresh,"Gribble,1996(93)",EMP(2508)
SON0069-G071-001-3,GL,49.02,0.95,17.09,,,8.08,,7.87,13.16,2.48,0.25,0.12,16.9852,144.8342,-3405,BACK-ARC_BASIN;MARIANA TROUGH,SON0069-G071,SO069,tv-controlled grab,"basalt; basalt; , ",fresh,"Gribble,1996(93)",EMP(2508)
SON0069-G071-001-4,GL,49.4,0.95,16.92,,,7.74,,7.63,12.93,2.55,0.24,0.13,16.9852,144.8342,-3405,BACK-ARC_BASIN;MARIANA TROUGH,SON0069-G071,SO069,tv-controlled grab,"basalt; basalt; , ",fresh,"Gribble,1996(93)",EMP(2508)
SON0069-G071-001-5,GL,49.74,0.93,16.68,,,7.67,,7.74,13.08,2.53,0.25,0.14,16.9852,144.8342,-3405,BACK-ARC_BASIN;MARIANA TROUGH,SON0069-G071,SO069,tv-controlled grab,"basalt; basalt; , ",fresh,"Gribble,1996(93)",EMP(2508)
SON0069-G071-001-6,GL,49.51,0.93,16.81,,,7.84,,7.68,12.99,2.48,0.24,0.14,16.9852,144.8342,-3405,BACK-ARC_BASIN;MARIANA TROUGH,SON0069-G071,SO069,tv-controlled grab,"basalt; basalt; , ",fresh,"Gribble,1996(93)",EMP(2508)
SON0069-G071-001-7,GL,49.36,0.9,16.79,,,7.64,,7.74,13.17,2.48,0.26,0.14,16.9852,144.8342,-3405,BACK-ARC_BASIN;MARIANA TROUGH,SON0069-G071,SO069,tv-controlled grab,"basalt; basalt; , ",fresh,"Gribble,1996(93)",EMP(2508)
SON0069-022-001-1,GL,48.86,1.33,17.49,,,9.84,,7.21,10.9,3.6,0.24,0.14,16.9563,144.783,-3055 to -3287,BACK-ARC_BASIN;MARIANA TROUGH,SON0069-022,SO069,dredge,"basalt; basalt; , ",fresh,"Gribble,1996(93)",EMP(2508)
SON0069-022-001-1B,GL,48.75,1.33,17.9,,,10.23,,7.5,10.99,3.55,0.23,0.14,16.9563,144.783,-3055 to -3287,BACK-ARC_BASIN;MARIANA TROUGH,SON0069-022,SO069,dredge,"basalt; basalt; , ",fresh,"Gribble,1996(93)",EMP(2508)
SON0069-022-002-1,GL,49.53,1.31,17.64,,,9.54,,7.17,10.8,3.55,0.21,0.15,16.9563,144.783,-3055 to -3287,BACK-ARC_BASIN;MARIANA TROUGH,SON0069-022,SO069,dredge,"basalt; basalt; , ",fresh,"Gribble,1996(93)",EMP(2508)
SON0069-022-002-2,GL,49.3,1.36,17.4,,,9.54,,7.17,10.74,3.6,0.22,0.14,16.9563,144.783,-3055 to -3287,BACK-ARC_BASIN;MARIANA TROUGH,SON0069-022,SO069,dredge,"basalt; basalt; , ",fresh,"Gribble,1996(93)",EMP(2508)
SON0069-022-002-3,GL,48.8,1.31,17.64,,,9.69,,7.12,10.72,3.56,0.21,0.14,16.9563,144.783,-3055 to -3287,BACK-ARC_BASIN;MARIANA TROUGH,SON0069-022,SO069,dredge,"basalt; basalt; , ",fresh,"Gribble,1996(93)",EMP(2508)
SON0069-G073-001-1,GL,50.78,1.24,17.17,,,7.95,,7.08,11.3,2.75,0.3,0.17,16.6885,144.8077,-4125 to -4236,BACK-ARC_BASIN;MARIANA TROUGH,SON0069-G073,SO069,tv-controlled grab,"basalt; basalt; , ",fresh,"Gribble,1996(93)",EMP(2508)
SON0069-G073-001-2,GL,51.21,1.23,17.1,,,7.8,,6.91,11.2,2.78,0.31,0.17,16.6885,144.8077,-4125 to -4236,BACK-ARC_BASIN;MARIANA TROUGH,SON0069-G073,SO069,tv-controlled grab,"basalt; basalt; , ",fresh,"Gribble,1996(93)",EMP(2508)
SON0069-G073-002-1,GL,50.98,1.25,16.92,,,7.8,,7.03,11.18,2.75,0.3,0.15,16.6885,144.8077,-4125 to -4236,BACK-ARC_BASIN;MARIANA TROUGH,SON0069-G073,SO069,tv-controlled grab,"basalt; basalt; , ",fresh,"Gribble,1996(93)",EMP(2508)
SON0069-G073-002-2,GL,51.18,1.25,16.89,,,8.16,,7.09,11.22,2.77,0.32,0.18,16.6885,144.8077,-4125 to -4236,BACK-ARC_BASIN;MARIANA TROUGH,SON0069-G073,SO069,tv-controlled grab,"basalt; basalt; , ",fresh,"Gribble,1996(93)",EMP(2508)
SON0069-G073-003-1,GL,50.9,1.21,17.21,,,7.99,,6.97,11.29,2.77,0.32,0.16,16.6885,144.8077,-4125 to -4236,BACK-ARC_BASIN;MARIANA TROUGH,SON0069-G073,SO069,tv-controlled grab,"basalt; basalt; , ",fresh,"Gribble,1996(93)",EMP(2508)
SON0069-G073-003-2,GL,51.23,1.25,17.05,,,8,,6.91,11.28,2.75,0.3,0.16,16.6885,144.8077,-4125 to -4236,BACK-ARC_BASIN;MARIANA TROUGH,SON0069-G073,SO069,tv-controlled grab,"basalt; basalt; , ",fresh,"Gribble,1996(93)",EMP(2508)
SON0069-074-001-2,GL,50.7,1.03,16.63,,,8.18,,6.32,12.09,2.62,0.33,0.13,16.5405,144.8503,-3600,BACK-ARC_BASIN;MARIANA TROUGH,SON0069-074,SO069,dredge,"basalt; basalt; , ",fresh,"Gribble,1996(93)",EMP(2508)
SON0069-074-001-3,GL,50.67,1.04,16.61,,,8.12,,6.41,12.17,2.62,0.33,0.15,16.5405,144.8503,-3600,BACK-ARC_BASIN;MARIANA TROUGH,SON0069-074,SO069,dredge,"basalt; basalt; , ",fresh,"Gribble,1996(93)",EMP(2508)
SON0069-074-002-1,GL,51.37,0.89,17.24,,,7.01,,6.93,11.82,2.4,0.28,0.13,16.5405,144.8503,-3600,BACK-ARC_BASIN;MARIANA TROUGH,SON0069-074,SO069,dredge,"basalt; basalt; , ",fresh,"Gribble,1996(93)",EMP(2508)
SON0069-074-002-3,GL,50.78,1.05,16.72,,,7.96,,6.29,12,2.69,0.32,0.18,16.5405,144.8503,-3600,BACK-ARC_BASIN;MARIANA TROUGH,SON0069-074,SO069,dredge,"basalt; basalt; , ",fresh,"Gribble,1996(93)",EMP(2508)
SON0069-074-003-1,GL,51.64,1.22,16.7,,,7.96,,7.13,11.06,2.74,0.3,0.17,16.5405,144.8503,-3600,BACK-ARC_BASIN;MARIANA TROUGH,SON0069-074,SO069,dredge,"basalt; basalt; , ",fresh,"Gribble,1996(93)",EMP(2508)
SON0069-074-003-2,GL,51.47,1.02,16.98,,,7.73,,7.73,11.73,2.52,0.22,0.14,16.5405,144.8503,-3600,BACK-ARC_BASIN;MARIANA TROUGH,SON0069-074,SO069,dredge,"basalt; basalt; , ",fresh,"Gribble,1996(93)",EMP(2508)
SON0069-074-005-1,GL,51.46,0.92,17.33,,,7.51,,6.73,12.03,2.47,0.3,0.16,16.5405,144.8503,-3600,BACK-ARC_BASIN;MARIANA TROUGH,SON0069-074,SO069,dredge,"basalt; basalt; , ",fresh,"Gribble,1996(93)",EMP(2508)
SON0069-074-005-2,GL,51.49,0.95,17.26,,,7.62,,6.75,11.92,2.5,0.3,0.13,16.5405,144.8503,-3600,BACK-ARC_BASIN;MARIANA TROUGH,SON0069-074,SO069,dredge,"basalt; basalt; , ",fresh,"Gribble,1996(93)",EMP(2508)
SON0069-074-PIPE,GL,51.35,1.04,16.75,,,7.9,,6.57,12.3,2.55,0.32,0.14,16.5405,144.8503,-3600,BACK-ARC_BASIN;MARIANA TROUGH,SON0069-074,SO069,dredge,"basalt; basalt; , ",fresh,"Gribble,1996(93)",EMP(2508)
SON0069-G075-001-1,GL,51.22,1.07,17.06,,,8.04,,6.3,11.33,2.73,0.51,0.17,16.4048,144.8495,-3670 to -3955,BACK-ARC_BASIN;MARIANA TROUGH,SON0069-G075,SO069,tv-controlled grab,"basalt; basalt; , ",fresh,"Gribble,1996(93)",EMP(2508)
SON0069-G075-001-2,GL,51.24,1.09,17.11,,,8.03,,6.3,11.45,2.69,0.53,0.18,16.4048,144.8495,-3670 to -3955,BACK-ARC_BASIN;MARIANA TROUGH,SON0069-G075,SO069,tv-controlled grab,"basalt; basalt; , ",fresh,"Gribble,1996(93)",EMP(2508)
SON0069-018-001-1,GL,51.52,1.03,16.48,,,8.03,,6.46,11.87,2.52,0.34,0.13,16.1722,144.7857,-4052,BACK-ARC_BASIN;MARIANA TROUGH,SON0069-018,SO069,dredge,"basalt; basalt; , ",fresh,"Gribble,1996(93)",EMP(2508)
SON0069-018-001-5,GL,51.4,0.98,16.63,,,7.71,,6.64,11.88,2.4,0.34,0.12,16.1722,144.7857,-4052,BACK-ARC_BASIN;MARIANA TROUGH,SON0069-018,SO069,dredge,"basalt; basalt; , ",fresh,"Gribble,1996(93)",EMP(2508)
SON0069-018-001-6,GL,50.92,0.97,16.77,,,8.02,,6.66,12.09,2.44,0.32,0.12,16.1722,144.7857,-4052,BACK-ARC_BASIN;MARIANA TROUGH,SON0069-018,SO069,dredge,"basalt; basalt; , ",fresh,"Gribble,1996(93)",EMP(2508)
SON0069-018-002-1,GL,51.18,1,16.7,,,7.84,,6.67,11.96,2.5,0.34,0.14,16.1722,144.7857,-4052,BACK-ARC_BASIN;MARIANA TROUGH,SON0069-018,SO069,dredge,"basalt; basalt; , ",fresh,"Gribble,1996(93)",EMP(2508)
SON0069-018-002-2,GL,50.71,1,16.73,,,8.11,,6.64,11.96,2.44,0.32,0.16,16.1722,144.7857,-4052,BACK-ARC_BASIN;MARIANA TROUGH,SON0069-018,SO069,dredge,"basalt; basalt; , ",fresh,"Gribble,1996(93)",EMP(2508)
SON0069-018-003-1,GL,51.06,1.02,16.61,,,8.04,,6.36,11.72,2.5,0.31,0.11,16.1722,144.7857,-4052,BACK-ARC_BASIN;MARIANA TROUGH,SON0069-018,SO069,dredge,"basalt; basalt; , ",fresh,"Gribble,1996(93)",EMP(2508)
SON0069-018-003-2,GL,51.3,0.99,16.56,,,7.68,,6.51,11.78,2.09,0.31,0.13,16.1722,144.7857,-4052,BACK-ARC_BASIN;MARIANA TROUGH,SON0069-018,SO069,dredge,"basalt; basalt; , ",fresh,"Gribble,1996(93)",EMP(2508)
SON0069-018-005-1,GL,51.38,1.01,16.39,,,7.84,,6.56,11.86,2.46,0.3,0.13,16.1722,144.7857,-4052,BACK-ARC_BASIN;MARIANA TROUGH,SON0069-018,SO069,dredge,"basalt; basalt; , ",fresh,"Gribble,1996(93)",EMP(2508)
SON0069-018-005-2,GL,51.52,1.03,16.5,,,8.2,,6.49,11.87,2.49,0.33,0.14,16.1722,144.7857,-4052,BACK-ARC_BASIN;MARIANA TROUGH,SON0069-018,SO069,dredge,"basalt; basalt; , ",fresh,"Gribble,1996(93)",EMP(2508)
SON0069-079-001-1,GL,51.08,0.91,17.75,,,6.98,,7.91,11.54,2.49,0.23,0.14,16.0795,144.7838,-3747,BACK-ARC_BASIN;MARIANA TROUGH,SON0069-079,SO069,dredge,"basalt; basalt; , ",fresh,"Gribble,1996(93)",EMP(2508)
SON0069-079-001-2,GL,51.09,0.94,17.94,,,7.22,,7.92,11.64,2.46,0.22,0.14,16.0795,144.7838,-3747,BACK-ARC_BASIN;MARIANA TROUGH,SON0069-079,SO069,dredge,"basalt; basalt; , ",fresh,"Gribble,1996(93)",EMP(2508)
SON0069-079-001-3,GL,50.83,0.94,17.54,,,7.33,,8.06,11.65,2.5,0.27,0.12,16.0795,144.7838,-3747,BACK-ARC_BASIN;MARIANA TROUGH,SON0069-079,SO069,dredge,"basalt; basalt; , ",fresh,"Gribble,1996(93)",EMP(2508)
SON0069-079-002-1,GL,50.91,1.15,16.92,,,7.83,,7.48,11.14,3.2,0.28,0.12,16.0795,144.7838,-3747,BACK-ARC_BASIN;MARIANA TROUGH,SON0069-079,SO069,dredge,"basalt; basalt; , ",fresh,"Gribble,1996(93)",EMP(2508)
SON0069-079-002-2,GL,50.43,1.16,16.87,,,8.05,,7.39,11.3,3.12,0.27,0.11,16.0795,144.7838,-3747,BACK-ARC_BASIN;MARIANA TROUGH,SON0069-079,SO069,dredge,"basalt; basalt; , ",fresh,"Gribble,1996(93)",EMP(2508)
SON0069-079-003-1,GL,51.74,1.09,16.47,,,7.74,,7.24,12,2.5,0.27,0.13,16.0795,144.7838,-3747,BACK-ARC_BASIN;MARIANA TROUGH,SON0069-079,SO069,dredge,"basalt; basalt; , ",fresh,"Gribble,1996(93)",EMP(2508)
SON0069-079-003-2,GL,51.48,1.07,16.36,,,7.85,,7.36,12.07,2.49,0.29,0.13,16.0795,144.7838,-3747,BACK-ARC_BASIN;MARIANA TROUGH,SON0069-079,SO069,dredge,"basalt; basalt; , ",fresh,"Gribble,1996(93)",EMP(2508)
