ANALYSES_NUM,REF_ID,DQ_ID,SAMPLE_NUM,SAMPLE_ID,LATITUDE,LONGITUDE,LAT_LONG_PRECISION,ELEVATION_MIN,ELEVATION_MAX,TECTONIC_SETTING,PRIMARY_LOCATION,MATERIAL,Cs
103581,"LEAT,2000(1002)",ICPMS(2811),22304,JCR0012-R037,-55.8642,-30.3182,1.00E-04,-3237,-3237,BACK-ARC_BASIN,SCOTIA SEA,WR,0.06
103582,"LEAT,2000(1002)",ICPMS(2811),22303,JCR0012-R036,-55.887,-30.3188,1.00E-04,-3157,-3157,BACK-ARC_BASIN,SCOTIA SEA,WR,0.23
103583,"LEAT,2000(1002)",ICPMS(2811),22302,JCR0012-R035,-55.9048,-30.319,1.00E-04,-3051,-3051,BACK-ARC_BASIN,SCOTIA SEA,WR,0.06
103584,"LEAT,2000(1002)",ICPMS(2811),22301,JCR0012-R034,-55.9408,-30.3192,1.00E-04,-3015,-3015,BACK-ARC_BASIN,SCOTIA SEA,WR,0.22
103585,"LEAT,2000(1002)",ICPMS(2811),22296,JCR0012-R003,-56.1002,-30.3177,1.00E-04,-2685,-2685,BACK-ARC_BASIN,SCOTIA SEA,WR,0.24
103586,"LEAT,2000(1002)",ICPMS(2811),22299,JCR0012-R032,-55.9767,-30.3203,1.00E-04,-2857,-2857,BACK-ARC_BASIN,SCOTIA SEA,WR,0.26
103587,"LEAT,2000(1002)",ICPMS(2811),22298,JCR0012-R031,-55.9943,-30.3203,1.00E-04,-2827,-2827,BACK-ARC_BASIN,SCOTIA SEA,WR,0.43
103588,"LEAT,2000(1002)",ICPMS(2811),22297,JCR0012-R030,-56.0123,-30.321,1.00E-04,-2779,-2779,BACK-ARC_BASIN,SCOTIA SEA,WR,0.26
103589,"LEAT,2000(1002)",ICPMS(2811),22295,JCR0012-R029,-56.0487,-30.3222,1.00E-04,-2641,-2641,BACK-ARC_BASIN,SCOTIA SEA,WR,0.32
103590,"LEAT,2000(1002)",ICPMS(2811),22293,JCR0012-R027,-56.0668,-30.323,1.00E-04,-2687,-2687,BACK-ARC_BASIN,SCOTIA SEA,WR,0.12
103591,"LEAT,2000(1002)",ICPMS(2811),22294,JCR0012-R028,-56.0827,-30.3228,1.00E-04,-2607,-2607,BACK-ARC_BASIN,SCOTIA SEA,WR,0.13
103592,"LEAT,2000(1002)",ICPMS(2811),22286,JCR0012-R002,-56.0867,-30.2867,1.00E-04,-2686,-2686,BACK-ARC_BASIN,SCOTIA SEA,WR,0.2
103593,"LEAT,2000(1002)",ICPMS(2811),22278,JCR0012-R001,-56.0878,-30.2988,1.00E-04,-2569,-2569,BACK-ARC_BASIN,SCOTIA SEA,WR,0.25
103594,"LEAT,2000(1002)",ICPMS(2811),22296,JCR0012-R003,-56.1002,-30.3177,1.00E-04,-2685,-2685,BACK-ARC_BASIN,SCOTIA SEA,WR,0.15
103595,"LEAT,2000(1002)",ICPMS(2811),22306,JCR0012-R004,-56.118,-30.3127,1.00E-04,-2749,-2749,BACK-ARC_BASIN,SCOTIA SEA,WR,0.13
103596,"LEAT,2000(1002)",ICPMS(2811),22307,JCR0012-R005,-56.136,-30.307,1.00E-04,-2727,-2727,BACK-ARC_BASIN,SCOTIA SEA,WR,0.26
103597,"LEAT,2000(1002)",ICPMS(2811),22308,JCR0012-R006,-56.1663,-30.3083,1.00E-04,-2930,-2930,BACK-ARC_BASIN,SCOTIA SEA,WR,0.14
103598,"LEAT,2000(1002)",ICPMS(2811),22309,JCR0012-R007,-56.1898,-30.3102,1.00E-04,-3106,-3106,BACK-ARC_BASIN,SCOTIA SEA,WR,0.16
103599,"LEAT,2000(1002)",ICPMS(2811),22289,JCR0012-R022,-56.2132,-30.3097,1.00E-04,-3204,-3204,BACK-ARC_BASIN,SCOTIA SEA,WR,0.15
103600,"LEAT,2000(1002)",ICPMS(2811),22291,JCR0012-R024,-56.22,-30.31,1.00E-04,-3210,-3210,BACK-ARC_BASIN,SCOTIA SEA,WR,0.08
103601,"LEAT,2000(1002)",ICPMS(2811),22292,JCR0012-R025,-56.2518,-30.311,1.00E-04,-3308,-3308,BACK-ARC_BASIN,SCOTIA SEA,WR,0.07
103602,"LEAT,2000(1002)",ICPMS(2811),22288,JCR0012-R021,-56.2728,-30.3163,1.00E-04,-3339,-3339,BACK-ARC_BASIN,SCOTIA SEA,WR,0.09
103603,"LEAT,2000(1002)",ICPMS(2811),22290,JCR0012-R023,-56.2952,-30.3222,1.00E-04,-3330,-3330,BACK-ARC_BASIN,SCOTIA SEA,WR,0.06
103604,"LEAT,2000(1002)",ICPMS(2811),22310,JCR0012-R009,-56.3185,-30.3283,1.00E-04,-3363,-3363,BACK-ARC_BASIN,SCOTIA SEA,WR,0.1
103605,"LEAT,2000(1002)",ICPMS(2811),22287,JCR0012-R020,-56.3412,-30.3342,1.00E-04,-3497,-3497,BACK-ARC_BASIN,SCOTIA SEA,WR,0.06
103606,"LEAT,2000(1002)",ICPMS(2811),22279,JCR0012-R010,-56.3635,-30.3398,1.00E-04,-3476,-3476,BACK-ARC_BASIN,SCOTIA SEA,WR,0.11
103607,"LEAT,2000(1002)",ICPMS(2811),22285,JCR0012-R019,-56.4,-30.3498,1.00E-04,-3550,-3550,BACK-ARC_BASIN,SCOTIA SEA,WR,0.14
103608,"LEAT,2000(1002)",ICPMS(2811),22280,JCR0012-R011,-56.4223,-30.3582,1.00E-04,-3603,-3603,BACK-ARC_BASIN,SCOTIA SEA,WR,0.15
103609,"LEAT,2000(1002)",ICPMS(2811),22281,JCR0012-R012,-56.4393,-30.358,1.00E-04,-3603,-3603,BACK-ARC_BASIN,SCOTIA SEA,WR,0.13
103610,"LEAT,2000(1002)",ICPMS(2811),22284,JCR0012-R017,-56.5,-30.3903,1.00E-04,-3445,-3445,BACK-ARC_BASIN,SCOTIA SEA,WR,0.06
103611,"LEAT,2000(1002)",ICPMS(2811),22282,JCR0012-R014,-56.459,-30.7128,1.00E-04,-4023,-4023,BACK-ARC_BASIN,SCOTIA SEA,WR,0.02
103612,"LEAT,2000(1002)",ICPMS(2811),22283,JCR0012-R015,-56.4992,-30.7253,1.00E-04,-3965,-3965,BACK-ARC_BASIN,SCOTIA SEA,WR,0.08
103613,"LEAT,2000(1002)",ICPMS(2811),22305,JCR0012-R038,-55.5697,-29.8582,1.00E-04,-4275,-4275,BACK-ARC_BASIN,SCOTIA SEA,WR,0.12
103614,"LEAT,2000(1002)",ICPMS(2811),22271,JCR0012-157-001,-56.1138,-30.275,1.00E-04,,,BACK-ARC_BASIN,SCOTIA SEA,WR,0.16
103615,"LEAT,2000(1002)",ICPMS(2811),22272,JCR0012-157-002,-56.1138,-30.275,1.00E-04,,,BACK-ARC_BASIN,SCOTIA SEA,WR,0.17
103616,"LEAT,2000(1002)",ICPMS(2811),22273,JCR0012-157-003,-56.1138,-30.275,1.00E-04,,,BACK-ARC_BASIN,SCOTIA SEA,WR,0.29
103617,"LEAT,2000(1002)",ICPMS(2811),22274,JCR0012-158-023,-56.1155,-30.35,1.00E-04,,,BACK-ARC_BASIN,SCOTIA SEA,WR,0.27
103618,"LEAT,2000(1002)",ICPMS(2811),22275,JCR0012-158-004,-56.1155,-30.35,1.00E-04,,,BACK-ARC_BASIN,SCOTIA SEA,WR,0.74
103619,"LEAT,2000(1002)",ICPMS(2811),22276,JCR0012-158-005,-56.1155,-30.35,1.00E-04,,,BACK-ARC_BASIN,SCOTIA SEA,WR,0.72
103620,"LEAT,2000(1002)",ICPMS(2811),22277,JCR0012-158-006,-56.1155,-30.35,0.0001,,,BACK-ARC_BASIN,SCOTIA SEA,WR,0.71
103636,"KAMENETSKY,2000(1003)",LAICP(2815),22322,KAMMACQ-47979,-54.5,158.8,0.1,,,OLD_OCEANIC_CRUST,,GL,0.047
103639,"KAMENETSKY,2000(1003)",LAICP(2815),22317,KAMMACQ-38511,-54.5,158.8,0.1,,,OLD_OCEANIC_CRUST,,GL,0.095
103642,"KAMENETSKY,2000(1003)",LAICP(2815),22313,KAMMACQ-25637,-54.5,158.8,0.1,,,OLD_OCEANIC_CRUST,,GL,0.115
103645,"KAMENETSKY,2000(1003)",LAICP(2815),22314,KAMMACQ-25638,-54.5,158.8,0.1,,,OLD_OCEANIC_CRUST,,GL,0.144
103648,"KAMENETSKY,2000(1003)",LAICP(2815),22330,KAMMACQ-60705,-54.5,158.8,0.1,,,OLD_OCEANIC_CRUST,,GL,0.192
103651,"KAMENETSKY,2000(1003)",LAICP(2815),22329,KAMMACQ-60701,-54.5,158.8,0.1,,,OLD_OCEANIC_CRUST,,GL,0.201
103654,"KAMENETSKY,2000(1003)",LAICP(2815),22332,KAMMACQ-82,-54.5,158.8,0.1,,,OLD_OCEANIC_CRUST,,GL,0.191
103657,"KAMENETSKY,2000(1003)",LAICP(2815),22353,KAMMACQ-G914A,-54.5,158.8,0.1,,,OLD_OCEANIC_CRUST,,GL,0.179
103660,"KAMENETSKY,2000(1003)",LAICP(2815),22354,KAMMACQ-G914B,-54.5,158.8,0.1,,,OLD_OCEANIC_CRUST,,GL,0.202
103663,"KAMENETSKY,2000(1003)",LAICP(2815),22363,KAMMACQ-GG53A,-54.5,158.8,0.1,,,OLD_OCEANIC_CRUST,,GL,0.243
103666,"KAMENETSKY,2000(1003)",LAICP(2815),22343,KAMMACQ-G855,-54.5,158.8,0.1,,,OLD_OCEANIC_CRUST,,GL,0.253
103669,"KAMENETSKY,2000(1003)",LAICP(2815),22325,KAMMACQ-60593,-54.5,158.8,0.1,,,OLD_OCEANIC_CRUST,,GL,0.317
103672,"KAMENETSKY,2000(1003)",LAICP(2815),22361,KAMMACQ-GG256,-54.5,158.8,0.1,,,OLD_OCEANIC_CRUST,,GL,0.307
103675,"KAMENETSKY,2000(1003)",LAICP(2815),22324,KAMMACQ-47990,-54.5,158.8,0.1,,,OLD_OCEANIC_CRUST,,GL,0.443
103678,"KAMENETSKY,2000(1003)",LAICP(2815),22350,KAMMACQ-G884B,-54.5,158.8,0.1,,,OLD_OCEANIC_CRUST,,GL,0.48
103681,"KAMENETSKY,2000(1003)",LAICP(2815),22349,KAMMACQ-G882B,-54.5,158.8,0.1,,,OLD_OCEANIC_CRUST,,GL,0.516
103684,"KAMENETSKY,2000(1003)",LAICP(2815),22323,KAMMACQ-47989,-54.5,158.8,0.1,,,OLD_OCEANIC_CRUST,,GL,0.612
103687,"KAMENETSKY,2000(1003)",LAICP(2815),22320,KAMMACQ-47963,-54.5,158.8,0.1,,,OLD_OCEANIC_CRUST,,GL,0.654
103690,"KAMENETSKY,2000(1003)",LAICP(2815),22335,KAMMACQ-G452A,-54.5,158.8,0.1,,,OLD_OCEANIC_CRUST,,GL,0
103693,"KAMENETSKY,2000(1003)",LAICP(2815),22364,KAMMACQ-HP135,-54.5,158.8,0.1,,,OLD_OCEANIC_CRUST,,GL,0.051
103696,"KAMENETSKY,2000(1003)",LAICP(2815),22319,KAMMACQ-47942,-54.5,158.8,0.1,,,OLD_OCEANIC_CRUST,,GL,0.134
103699,"KAMENETSKY,2000(1003)",LAICP(2815),22341,KAMMACQ-G565A,-54.5,158.8,0.1,,,OLD_OCEANIC_CRUST,,GL,0.125
103702,"KAMENETSKY,2000(1003)",LAICP(2815),22316,KAMMACQ-38287,-54.5,158.8,0.1,,,OLD_OCEANIC_CRUST,,GL,0.245
103705,"KAMENETSKY,2000(1003)",LAICP(2815),22336,KAMMACQ-G465,-54.5,158.8,0.1,,,OLD_OCEANIC_CRUST,,GL,0.125
103708,"KAMENETSKY,2000(1003)",LAICP(2815),22352,KAMMACQ-G898B,-54.5,158.8,0.1,,,OLD_OCEANIC_CRUST,,GL,0.139
103711,"KAMENETSKY,2000(1003)",LAICP(2815),22318,KAMMACQ-40428,-54.5,158.8,0.1,,,OLD_OCEANIC_CRUST,,GL,0.24
103714,"KAMENETSKY,2000(1003)",LAICP(2815),22358,KAMMACQ-G951A,-54.5,158.8,0.1,,,OLD_OCEANIC_CRUST,,GL,0.206
103717,"KAMENETSKY,2000(1003)",LAICP(2815),22315,KAMMACQ-38159,-54.5,158.8,0.1,,,OLD_OCEANIC_CRUST,,GL,0.122
103720,"KAMENETSKY,2000(1003)",LAICP(2815),22367,KAMMACQ-MQ650,-54.5,158.8,0.1,,,OLD_OCEANIC_CRUST,,GL,0.182
103723,"KAMENETSKY,2000(1003)",LAICP(2815),22359,KAMMACQ-G955B,-54.5,158.8,0.1,,,OLD_OCEANIC_CRUST,,GL,0.217
103726,"KAMENETSKY,2000(1003)",LAICP(2815),22345,KAMMACQ-G860A2,-54.5,158.8,0.1,,,OLD_OCEANIC_CRUST,,GL,0.166
103729,"KAMENETSKY,2000(1003)",LAICP(2815),22346,KAMMACQ-G860B,-54.5,158.8,0.1,,,OLD_OCEANIC_CRUST,,GL,0.206
103732,"KAMENETSKY,2000(1003)",LAICP(2815),22344,KAMMACQ-G860A1,-54.5,158.8,0.1,,,OLD_OCEANIC_CRUST,,GL,0.206
103735,"KAMENETSKY,2000(1003)",LAICP(2815),22338,KAMMACQ-G499A,-54.5,158.8,0.1,,,OLD_OCEANIC_CRUST,,GL,0.203
103738,"KAMENETSKY,2000(1003)",LAICP(2815),22333,KAMMACQ-AC21,-54.5,158.8,0.1,,,OLD_OCEANIC_CRUST,,GL,0.195
103741,"KAMENETSKY,2000(1003)",LAICP(2815),22326,KAMMACQ-60596,-54.5,158.8,0.1,,,OLD_OCEANIC_CRUST,,GL,0.214
103744,"KAMENETSKY,2000(1003)",LAICP(2815),22351,KAMMACQ-G893,-54.5,158.8,0.1,,,OLD_OCEANIC_CRUST,,GL,0.222
103747,"KAMENETSKY,2000(1003)",LAICP(2815),22356,KAMMACQ-G935A,-54.5,158.8,0.1,,,OLD_OCEANIC_CRUST,,GL,0.26
103750,"KAMENETSKY,2000(1003)",LAICP(2815),22355,KAMMACQ-G929A,-54.5,158.8,0.1,,,OLD_OCEANIC_CRUST,,GL,0.224
103753,"KAMENETSKY,2000(1003)",LAICP(2815),22337,KAMMACQ-G492A,-54.5,158.8,0.1,,,OLD_OCEANIC_CRUST,,GL,0.273
103756,"KAMENETSKY,2000(1003)",LAICP(2815),22321,KAMMACQ-47974,-54.5,158.8,0.1,,,OLD_OCEANIC_CRUST,,GL,0.283
103759,"KAMENETSKY,2000(1003)",LAICP(2815),22348,KAMMACQ-G876,-54.5,158.8,0.1,,,OLD_OCEANIC_CRUST,,GL,0.233
103762,"KAMENETSKY,2000(1003)",LAICP(2815),22347,KAMMACQ-G875E,-54.5,158.8,0.1,,,OLD_OCEANIC_CRUST,,GL,0.245
103765,"KAMENETSKY,2000(1003)",LAICP(2815),22342,KAMMACQ-G623H,-54.5,158.8,0.1,,,OLD_OCEANIC_CRUST,,GL,0.24
103768,"KAMENETSKY,2000(1003)",LAICP(2815),22362,KAMMACQ-GG411,-54.5,158.8,0.1,,,OLD_OCEANIC_CRUST,,GL,0.285
103771,"KAMENETSKY,2000(1003)",LAICP(2815),22360,KAMMACQ-GG25,-54.5,158.8,0.1,,,OLD_OCEANIC_CRUST,,GL,0.274
103774,"KAMENETSKY,2000(1003)",LAICP(2815),22365,KAMMACQ-LB197A,-54.5,158.8,0.1,,,OLD_OCEANIC_CRUST,,GL,0.372
103777,"KAMENETSKY,2000(1003)",LAICP(2815),22366,KAMMACQ-LB198,-54.5,158.8,0.1,,,OLD_OCEANIC_CRUST,,GL,0.339
103780,"KAMENETSKY,2000(1003)",LAICP(2815),22339,KAMMACQ-G505A,-54.5,158.8,0.1,,,OLD_OCEANIC_CRUST,,GL,0.359
103783,"KAMENETSKY,2000(1003)",LAICP(2815),22334,KAMMACQ-AC23B,-54.5,158.8,0.1,,,OLD_OCEANIC_CRUST,,GL,0.388
103786,"KAMENETSKY,2000(1003)",LAICP(2815),22312,KAMMACQ-25603,-54.5,158.8,0.1,,,OLD_OCEANIC_CRUST,,GL,0.382
103789,"KAMENETSKY,2000(1003)",LAICP(2815),22311,KAMMACQ-25601,-54.5,158.8,0.1,,,OLD_OCEANIC_CRUST,,GL,0.402
103792,"KAMENETSKY,2000(1003)",LAICP(2815),22340,KAMMACQ-G505C,-54.5,158.8,0.1,,,OLD_OCEANIC_CRUST,,GL,0.373
103795,"KAMENETSKY,2000(1003)",LAICP(2815),22327,KAMMACQ-60611,-54.5,158.8,0.1,,,OLD_OCEANIC_CRUST,,GL,0.404
103798,"KAMENETSKY,2000(1003)",LAICP(2815),22328,KAMMACQ-60612,-54.5,158.8,0.1,,,OLD_OCEANIC_CRUST,,GL,0.385
103801,"KAMENETSKY,2000(1003)",LAICP(2815),22357,KAMMACQ-G937,-54.5,158.8,1.00E-01,,,OLD_OCEANIC_CRUST,,GL,0.519
105148,"EWART,1994(1011)",ICPMS(2830),22718,ODP0135-0839B-012R-002/84-87,-20.70898,-176.775,1.00E-05,-2617.3,-2617.3,BACK-ARC_BASIN,LAU BASIN,GL,0.11
105149,"EWART,1994(1011)",ICPMS(2830),22719,ODP0135-0839B-013R-003/100-104,-20.70898,-176.775,1.00E-05,-2617.3,-2617.3,BACK-ARC_BASIN,LAU BASIN,GL,0.16
105151,"EWART,1994(1011)",ICPMS(2830),22720,ODP0135-0839B-018R-001/0-6,-20.70898,-176.775,1.00E-05,-2617.3,-2617.3,BACK-ARC_BASIN,LAU BASIN,GL,0.15
105152,"EWART,1994(1011)",ICPMS(2830),22721,ODP0135-0839B-019R-001/0-5,-20.70898,-176.775,1.00E-05,-2617.3,-2617.3,BACK-ARC_BASIN,LAU BASIN,GL,0.15
105154,"EWART,1994(1011)",ICPMS(2830),22722,ODP0135-0839B-019R-001/15-19,-20.70898,-176.775,1.00E-05,-2617.3,-2617.3,BACK-ARC_BASIN,LAU BASIN,GL,0.09
105156,"EWART,1994(1011)",ICPMS(2830),22723,ODP0135-0839B-019R-001/38-41,-20.70898,-176.775,1.00E-05,-2617.3,-2617.3,BACK-ARC_BASIN,LAU BASIN,GL,0.11
105158,"EWART,1994(1011)",ICPMS(2830),22724,ODP0135-0839B-021R-001/53-56,-20.70898,-176.775,1.00E-05,-2617.3,-2617.3,BACK-ARC_BASIN,LAU BASIN,GL,0.11
105160,"EWART,1994(1011)",ICPMS(2830),22725,ODP0135-0839B-023R-001/32-35,-20.70898,-176.775,1.00E-05,-2617.3,-2617.3,BACK-ARC_BASIN,LAU BASIN,GL,0.12
105161,"EWART,1994(1011)",ICPMS(2830),22726,ODP0135-0839B-025R-001/48-53,-20.70898,-176.775,1.00E-05,-2617.3,-2617.3,BACK-ARC_BASIN,LAU BASIN,GL,0.07
105162,"EWART,1994(1011)",ICPMS(2830),22728,ODP0135-0839B-027R-001/7-11,-20.70898,-176.775,1.00E-05,-2617.3,-2617.3,BACK-ARC_BASIN,LAU BASIN,GL,0.18
105164,"EWART,1994(1011)",ICPMS(2830),22727,ODP0135-0839B-027R-001/29-33,-20.70898,-176.775,1.00E-05,-2617.3,-2617.3,BACK-ARC_BASIN,LAU BASIN,GL,0.12
105165,"EWART,1994(1011)",ICPMS(2830),22730,ODP0135-0839B-029R-001/39-43,-20.70898,-176.775,1.00E-05,-2617.3,-2617.3,BACK-ARC_BASIN,LAU BASIN,GL,0.17
105166,"EWART,1994(1011)",ICPMS(2830),22729,ODP0135-0839B-029R-001/121-126,-20.70898,-176.775,1.00E-05,-2617.3,-2617.3,BACK-ARC_BASIN,LAU BASIN,GL,0.15
105167,"EWART,1994(1011)",ICPMS(2830),22731,ODP0135-0839B-036R-001/32-37,-20.70898,-176.775,1.00E-05,-2617.3,-2617.3,BACK-ARC_BASIN,LAU BASIN,GL,0.14
105168,"EWART,1994(1011)",ICPMS(2830),22732,ODP0135-0839B-037R-001/1-5,-20.70898,-176.775,1.00E-05,-2617.3,-2617.3,BACK-ARC_BASIN,LAU BASIN,GL,0.12
105170,"EWART,1994(1011)",ICPMS(2830),22733,ODP0135-0839B-042R-001/0-6,-20.70898,-176.775,1.00E-05,-2617.3,-2617.3,BACK-ARC_BASIN,LAU BASIN,GL,0.11
105236,"HERGT,1994(1012)",ICPMS(2834),22700,ODP0135-0835B-003R-001/123-127,-18.50083,-177.3032,1.00E-05,-2905.6,-2905.6,BACK-ARC_BASIN,LAU BASIN,WR,0.07
105238,"HERGT,1994(1012)",ICPMS(2834),22527,ODP0135-0835B-003R-002/0-4,-18.50083,-177.3032,1.00E-05,-2905.6,-2905.6,BACK-ARC_BASIN,LAU BASIN,WR,0.07
105240,"HERGT,1994(1012)",ICPMS(2834),22701,ODP0135-0835B-004R-001/73-78,-18.50083,-177.3032,1.00E-05,-2905.6,-2905.6,BACK-ARC_BASIN,LAU BASIN,WR,0.07
105242,"HERGT,1994(1012)",ICPMS(2834),22536,ODP0135-0835B-005R-001/14-21,-18.50083,-177.3032,1.00E-05,-2905.6,-2905.6,BACK-ARC_BASIN,LAU BASIN,WR,0.07
105243,"HERGT,1994(1012)",ICPMS(2834),22702,ODP0135-0835B-007R-002/75-84.,-18.50083,-177.3032,1.00E-05,-2905.6,-2905.6,BACK-ARC_BASIN,LAU BASIN,WR,0.02
105245,"HERGT,1994(1012)",ICPMS(2834),22703,ODP0135-0835B-007R-003/135-140,-18.50083,-177.3032,1.00E-05,-2905.6,-2905.6,BACK-ARC_BASIN,LAU BASIN,WR,0.08
105247,"HERGT,1994(1012)",ICPMS(2834),22704,ODP0135-0836A-003H-003/23-24,-20.14157,-176.5001,1.00E-05,-2455.4,-2455.4,BACK-ARC_BASIN,LAU BASIN,WR,0.12
105249,"HERGT,1994(1012)",ICPMS(2834),22705,ODP0135-0836A-003H-003/30-95,-20.14157,-176.5001,1.00E-05,-2455.4,-2455.4,BACK-ARC_BASIN,LAU BASIN,WR,0.17
105250,"HERGT,1994(1012)",ICPMS(2834),14760,ODP0135-0836A-003H-003/33-43,-20.14157,-176.5001,1.00E-05,-2455.4,-2455.4,BACK-ARC_BASIN,LAU BASIN,WR,0.12
105252,"HERGT,1994(1012)",ICPMS(2834),22707,ODP0135-0836A-003H-004/53-110,-20.14157,-176.5001,1.00E-05,-2455.4,-2455.4,BACK-ARC_BASIN,LAU BASIN,WR,0.12
105253,"HERGT,1994(1012)",ICPMS(2834),14761,ODP0135-0836A-003H-004/88-100,-20.14157,-176.5001,1.00E-05,-2455.4,-2455.4,BACK-ARC_BASIN,LAU BASIN,WR,0.14
105255,"HERGT,1994(1012)",ICPMS(2834),22708,ODP0135-0836A-003H-CC/0-7,-20.14157,-176.5001,1.00E-05,-2455.4,-2455.4,BACK-ARC_BASIN,LAU BASIN,WR,0.02
105256,"HERGT,1994(1012)",ICPMS(2834),22709,ODP0135-0836A-009X-001/54-58,-20.14157,-176.5001,1.00E-05,-2455.4,-2455.4,BACK-ARC_BASIN,LAU BASIN,WR,0.01
105257,"HERGT,1994(1012)",ICPMS(2834),22710,ODP0135-0836A-009X-002/16-24,-20.14157,-176.5001,1.00E-05,-2455.4,-2455.4,BACK-ARC_BASIN,LAU BASIN,WR,0.17
105259,"HERGT,1994(1012)",ICPMS(2834),22711,ODP0135-0836B-003R-001/47-52,-20.14175,-176.5002,1.00E-05,-2457.7,-2457.7,BACK-ARC_BASIN,LAU BASIN,WR,0.09
105260,"HERGT,1994(1012)",ICPMS(2834),14763,ODP0135-0836B-005R-002/65-74,-20.14175,-176.5002,1.00E-05,-2457.7,-2457.7,BACK-ARC_BASIN,LAU BASIN,WR,0.01
105261,"HERGT,1994(1012)",ICPMS(2834),22712,ODP0135-0836B-006R-002/20-25,-20.14175,-176.5002,1.00E-05,-2457.7,-2457.7,BACK-ARC_BASIN,LAU BASIN,WR,0.01
105262,"HERGT,1994(1012)",ICPMS(2834),22713,ODP0135-0836B-007R-002/62-67,-20.14175,-176.5002,1.00E-05,-2457.7,-2457.7,BACK-ARC_BASIN,LAU BASIN,WR,0.1
105264,"HERGT,1994(1012)",ICPMS(2834),22579,ODP0135-0836B-009M-001/97-102,-20.14175,-176.5002,1.00E-05,-2457.7,-2457.7,BACK-ARC_BASIN,LAU BASIN,WR,0.07
105265,"HERGT,1994(1012)",ICPMS(2834),22714,ODP0135-0837B-002R-001/59-63,-20.22198,-176.8227,1.00E-05,-2753,-2753,BACK-ARC_BASIN,LAU BASIN,WR,0.14
105266,"HERGT,1994(1012)",ICPMS(2834),22715,ODP0135-0837B-004R-001/101-109,-20.22198,-176.8227,1.00E-05,-2753,-2753,BACK-ARC_BASIN,LAU BASIN,WR,0.14
105267,"HERGT,1994(1012)",ICPMS(2834),22716,ODP0135-0837B-005R-001/86-92,-20.22198,-176.8227,1.00E-05,-2753,-2753,BACK-ARC_BASIN,LAU BASIN,WR,0.13
105269,"HERGT,1994(1012)",ICPMS(2834),22717,ODP0135-0838A-020H-001/50-110,-20.82697,-176.89,1.00E-05,-2322.8,-2322.8,BACK-ARC_BASIN,LAU BASIN,WR,0.23
105571,"HERGT,1994(1014)",ICPMS(2839),22686,ODP0135-0834B-008R-002/10-13,-18.5675,-177.856,1.00E-04,-2688,-2688,BACK-ARC_BASIN,LAU BASIN,WR,0.02
105572,"HERGT,1994(1014)",ICPMS(2839),22687,ODP0135-0834B-011R-003/83-86,-18.5675,-177.856,1.00E-04,-2688,-2688,BACK-ARC_BASIN,LAU BASIN,WR,0.02
105573,"HERGT,1994(1014)",ICPMS(2839),14747,ODP0135-0834B-013R-001/130-131,-18.5675,-177.856,1.00E-04,-2688,-2688,BACK-ARC_BASIN,LAU BASIN,WR,0.03
105574,"HERGT,1994(1014)",ICPMS(2839),22688,ODP0135-0834B-014R-001/28-32,-18.5675,-177.856,1.00E-04,-2688,-2688,BACK-ARC_BASIN,LAU BASIN,WR,0.04
105575,"HERGT,1994(1014)",ICPMS(2839),22425,ODP0135-0834B-015R-002/35-37,-18.5675,-177.856,1.00E-04,-2688,-2688,BACK-ARC_BASIN,LAU BASIN,WR,0.03
105576,"HERGT,1994(1014)",ICPMS(2839),22689,ODP0135-0834B-015R-002/96-104,-18.5675,-177.856,1.00E-04,-2688,-2688,BACK-ARC_BASIN,LAU BASIN,WR,0.04
105577,"HERGT,1994(1014)",ICPMS(2839),22690,ODP0135-0834B-018R-001/7-13,-18.5675,-177.856,1.00E-04,-2688,-2688,BACK-ARC_BASIN,LAU BASIN,WR,0.03
105578,"HERGT,1994(1014)",ICPMS(2839),22691,ODP0135-0834B-026R-001/107-109,-18.5675,-177.856,1.00E-04,-2688,-2688,BACK-ARC_BASIN,LAU BASIN,WR,0.01
105579,"HERGT,1994(1014)",ICPMS(2839),22457,ODP0135-0834B-031R-001/98-104,-18.5675,-177.856,1.00E-04,-2688,-2688,BACK-ARC_BASIN,LAU BASIN,WR,0.04
105580,"HERGT,1994(1014)",ICPMS(2839),22459,ODP0135-0834B-031R-002/43-48,-18.5675,-177.856,1.00E-04,-2688,-2688,BACK-ARC_BASIN,LAU BASIN,WR,0.03
105581,"HERGT,1994(1014)",ICPMS(2839),22462,ODP0135-0834B-033R-001/0-6,-18.5675,-177.856,1.00E-04,-2688,-2688,BACK-ARC_BASIN,LAU BASIN,WR,0.01
105582,"HERGT,1994(1014)",ICPMS(2839),14750,ODP0135-0834B-033R-002/105-110,-18.5675,-177.856,1.00E-04,-2688,-2688,BACK-ARC_BASIN,LAU BASIN,WR,0.01
105583,"HERGT,1994(1014)",ICPMS(2839),22692,ODP0135-0834B-034R-002/60-63,-18.5675,-177.856,1.00E-04,-2688,-2688,BACK-ARC_BASIN,LAU BASIN,WR,0.04
105584,"HERGT,1994(1014)",ICPMS(2839),22693,ODP0135-0834B-035R-001/15-23,-18.5675,-177.856,1.00E-04,-2688,-2688,BACK-ARC_BASIN,LAU BASIN,WR,0.04
