ANALYSES_NUM,REF_ID,DQ_ID,SAMPLE_NUM,SAMPLE_ID,LATITUDE,LONGITUDE,LAT_LONG_PRECISION,ELEVATION_MIN,ELEVATION_MAX,TECTONIC_SETTING,PRIMARY_LOCATION,MATERIAL,Hf
96804,"SCHEIDEGGER,1981(396)",INAA(2663),21137,YAQ1971-027,-6.25,-107.23,0.01,-3082,-3082,SPREADING_CENTER,EAST PACIFIC RISE,WR,1.97
96810,"SCHEIDEGGER,1981(396)",INAA(2663),21138,YAQ1971-028,-6.25,-107.23,0.01,-3082,-3082,SPREADING_CENTER,EAST PACIFIC RISE,WR,1.53
96816,"SCHEIDEGGER,1981(396)",INAA(2663),21139,YAQ1971-031,-6.25,-107.23,0.01,-3082,-3082,SPREADING_CENTER,EAST PACIFIC RISE,WR,1.92
96822,"SCHEIDEGGER,1981(396)",INAA(2663),21140,YAQ1971-032,-6.25,-107.23,0.01,-3082,-3082,SPREADING_CENTER,EAST PACIFIC RISE,WR,1.32
96828,"SCHEIDEGGER,1981(396)",INAA(2663),21141,YAQ1971-034,-6.25,-107.23,0.01,-3082,-3082,SPREADING_CENTER,EAST PACIFIC RISE,WR,1.65
96834,"SCHEIDEGGER,1981(396)",INAA(2663),21142,YAQ1971-038A,-6.25,-107.23,0.01,-3082,-3082,SPREADING_CENTER,EAST PACIFIC RISE,WR,2.11
96840,"SCHEIDEGGER,1981(396)",INAA(2663),21143,YAQ1971-044,-6.25,-107.23,0.01,-3082,-3082,SPREADING_CENTER,EAST PACIFIC RISE,WR,1.96
96845,"SCHEIDEGGER,1981(396)",INAA(2663),21144,WEC1977-002-001,-9.83,-110.15,0.01,-2900,-2900,SPREADING_CENTER,EAST PACIFIC RISE,WR,4.45
96850,"SCHEIDEGGER,1981(396)",INAA(2663),21145,WEC1977-002-002,-9.83,-110.15,0.01,-2900,-2900,SPREADING_CENTER,EAST PACIFIC RISE,WR,3.91
96856,"SCHEIDEGGER,1981(396)",INAA(2663),21146,*KK-32,-23.02,-114.33,0.01,-2120,-2120,OFF-AXIS_SPREADING_CENTER,EAST PACIFIC RISE (OFF-AXIS),WR,2.82
96862,"SCHEIDEGGER,1981(396)",INAA(2663),21147,*KK-32-1,-23.02,-114.33,0.01,-2120,-2120,OFF-AXIS_SPREADING_CENTER,EAST PACIFIC RISE (OFF-AXIS),WR,2.56
96868,"SCHEIDEGGER,1981(396)",INAA(2663),21148,*KK-32-22,-23.02,-114.33,0.01,-2120,-2120,OFF-AXIS_SPREADING_CENTER,EAST PACIFIC RISE (OFF-AXIS),WR,2.99
96874,"SCHEIDEGGER,1981(396)",INAA(2663),21149,*KK-32-29,-23.02,-114.33,0.01,-2120,-2120,OFF-AXIS_SPREADING_CENTER,EAST PACIFIC RISE (OFF-AXIS),WR,2.84
96880,"SCHEIDEGGER,1981(396)",INAA(2663),21150,*KK-32-31,-23.02,-114.33,0.01,-2120,-2120,OFF-AXIS_SPREADING_CENTER,EAST PACIFIC RISE (OFF-AXIS),WR,3.43
96886,"SCHEIDEGGER,1981(396)",INAA(2663),21151,*KK-32-35,-23.02,-114.33,0.01,-2120,-2120,OFF-AXIS_SPREADING_CENTER,EAST PACIFIC RISE (OFF-AXIS),WR,3.33
96892,"SCHEIDEGGER,1981(396)",INAA(2663),21152,*KK-32-38,-23.02,-114.33,0.01,-2120,-2120,OFF-AXIS_SPREADING_CENTER,EAST PACIFIC RISE (OFF-AXIS),WR,2.92
96898,"SCHEIDEGGER,1981(396)",INAA(2663),21153,*KK-33-1,-23.03,-113.93,0.01,-2285,-2285,OFF-AXIS_SPREADING_CENTER,EAST PACIFIC RISE (OFF-AXIS),WR,3.92
96904,"SCHEIDEGGER,1981(396)",INAA(2663),21154,*KK-33-2,-23.03,-113.93,0.01,-2285,-2285,OFF-AXIS_SPREADING_CENTER,EAST PACIFIC RISE (OFF-AXIS),WR,3.72
96910,"SCHEIDEGGER,1981(396)",INAA(2663),21155,*KK-40-1,-24.47,-111.72,0.01,-2500,-2500,OLD_OCEANIC_CRUST,,WR,2.82
96916,"SCHEIDEGGER,1981(396)",INAA(2663),21156,*KK-40-2,-24.47,-111.72,0.01,-2500,-2500,OLD_OCEANIC_CRUST,,WR,2.54
96922,"SCHEIDEGGER,1981(396)",INAA(2663),21157,*KK-46,-23.58,-115.55,0.01,-2590,-2590,OLD_OCEANIC_CRUST,,WR,3.79
96928,"SCHEIDEGGER,1981(396)",INAA(2663),21158,YAQ1973-036-001,-31,-113.12,0.01,-2453,-2453,OLD_OCEANIC_CRUST,,WR,2.26
96934,"SCHEIDEGGER,1981(396)",INAA(2663),21159,YAQ1973-036-002,-31,-113.12,0.01,-2453,-2453,OLD_OCEANIC_CRUST,,WR,2.13
96940,"SCHEIDEGGER,1981(396)",INAA(2663),21160,YAQ1973-036-004,-31,-113.12,0.01,-2453,-2453,OLD_OCEANIC_CRUST,,WR,2.72
96946,"SCHEIDEGGER,1981(396)",INAA(2663),21161,YAQ1973-037-001,-31.02,-113.12,0.01,-1444,-1444,OLD_OCEANIC_CRUST,,WR,2.59
96952,"SCHEIDEGGER,1981(396)",INAA(2663),21162,YAQ1973-037-002,-31.02,-113.12,0.01,-1444,-1444,OLD_OCEANIC_CRUST,,WR,2.82
96958,"SCHEIDEGGER,1981(396)",INAA(2663),21163,YAQ1973-037-007,-31.02,-113.12,0.01,-1444,-1444,OLD_OCEANIC_CRUST,,WR,2.99
96964,"SCHEIDEGGER,1981(396)",INAA(2663),21164,YAQ1973-048-002,-31.27,-111.47,0.01,-2619,-2619,OLD_OCEANIC_CRUST,,WR,2.38
96970,"SCHEIDEGGER,1981(396)",INAA(2663),21165,YAQ1973-048-003,-31.27,-111.47,0.01,-2619,-2619,OLD_OCEANIC_CRUST,,WR,2.6
96976,"SCHEIDEGGER,1981(396)",INAA(2663),21166,YAQ1973-048-003A,-31.27,-111.47,0.01,-2619,-2619,OLD_OCEANIC_CRUST,,WR,2.15
96982,"SCHEIDEGGER,1981(396)",INAA(2663),21167,YAQ1973-048-008,-31.27,-111.47,1.00E-02,-2619,-2619,OLD_OCEANIC_CRUST,,WR,2.73
97322,"PYLE,1994(599)",INAA(2671),21254,MOA8801-002-001,-50.312,129.533,1.00E-03,-3200,-3200,SPREADING_CENTER,SOUTHEAST INDIAN RIDGE,GL,3.43
97334,"PYLE,1994(599)",INAA(2671),21252,MOA8801-001-036,-50.21,128.54,1.00E-03,-3200,-3200,SPREADING_CENTER,SOUTHEAST INDIAN RIDGE,GL,5.76
97346,"PYLE,1994(599)",INAA(2671),4726,MOA8801-013-047,-50.147,128.015,1.00E-03,-3200,-3400,SPREADING_CENTER,SOUTHEAST INDIAN RIDGE,GL,4.89
97354,"PYLE,1994(599)",INAA(2671),21267,MOA8801-013-051,-50.147,128.015,1.00E-03,-3200,-3400,SPREADING_CENTER,SOUTHEAST INDIAN RIDGE,GL,4.79
97366,"PYLE,1994(599)",INAA(2671),21266,MOA8801-013-014,-50.147,128.015,1.00E-03,-3200,-3400,SPREADING_CENTER,SOUTHEAST INDIAN RIDGE,GL,12.61
97374,"PYLE,1994(599)",INAA(2671),21255,MOA8801-003-006,-50.107,127.962,1.00E-03,-3400,-3600,SPREADING_CENTER,SOUTHEAST INDIAN RIDGE,GL,5.64
97382,"PYLE,1994(599)",INAA(2671),21265,MOA8801-012-001,-50.162,127.833,1.00E-03,-3600,-3600,SPREADING_CENTER,SOUTHEAST INDIAN RIDGE,GL,6.48
97390,"PYLE,1994(599)",INAA(2671),21264,MOA8801-011-017,-50.152,127.652,1.00E-03,-3400,-3400,SPREADING_CENTER,SOUTHEAST INDIAN RIDGE,GL,3.7
97398,"PYLE,1994(599)",INAA(2671),4728,MOA8801-016-012,-50.163,127.577,1.00E-03,-3500,-3600,SPREADING_CENTER,SOUTHEAST INDIAN RIDGE,GL,3.45
97406,"PYLE,1994(599)",INAA(2671),4727,MOA8801-016-001,-50.163,127.577,1.00E-03,-3500,-3600,SPREADING_CENTER,SOUTHEAST INDIAN RIDGE,GL,2.67
97414,"PYLE,1994(599)",INAA(2671),21269,MOA8801-016-016,-50.163,127.577,1.00E-03,-3500,-3600,SPREADING_CENTER,SOUTHEAST INDIAN RIDGE,GL,3.65
97422,"PYLE,1994(599)",INAA(2671),21270,MOA8801-016-019,-50.163,127.577,1.00E-03,-3500,-3600,SPREADING_CENTER,SOUTHEAST INDIAN RIDGE,GL,4.27
97430,"PYLE,1994(599)",INAA(2671),21263,MOA8801-010-001,-50.243,127.59,1.00E-03,-3200,-3200,SPREADING_CENTER,SOUTHEAST INDIAN RIDGE,GL,5.58
97438,"PYLE,1994(599)",INAA(2671),4729,MOA8801-017-026,-50.222,127.417,1.00E-03,-3100,-3400,SPREADING_CENTER,SOUTHEAST INDIAN RIDGE,GL,2.14
97451,"PYLE,1994(599)",INAA(2671),21271,MOA8801-017-013,-50.222,127.417,1.00E-03,-3100,-3400,SPREADING_CENTER,SOUTHEAST INDIAN RIDGE,GL,2.36
97463,"PYLE,1994(599)",INAA(2671),21275,MOA8801-017-068,-50.222,127.417,1.00E-03,-3100,-3400,SPREADING_CENTER,SOUTHEAST INDIAN RIDGE,GL,3.46
97471,"PYLE,1994(599)",INAA(2671),21274,MOA8801-017-048,-50.222,127.417,1.00E-03,-3100,-3400,SPREADING_CENTER,SOUTHEAST INDIAN RIDGE,GL,4.38
97479,"PYLE,1994(599)",INAA(2671),21261,MOA8801-009-041,-50.198,127.063,1.00E-03,-3200,-3400,SPREADING_CENTER,SOUTHEAST INDIAN RIDGE,GL,3.74
97491,"PYLE,1994(599)",INAA(2671),21281,MOA8801-019-002,-50.147,127.017,1.00E-03,-3200,-3200,SPREADING_CENTER,SOUTHEAST INDIAN RIDGE,GL,4.3
97499,"PYLE,1994(599)",INAA(2671),21283,MOA8801-019-056,-50.147,127.017,1.00E-03,-3200,-3200,SPREADING_CENTER,SOUTHEAST INDIAN RIDGE,GL,4.78
97511,"PYLE,1994(599)",INAA(2671),13616,MOA8801-007-001,-49.227,127.657,1.00E-03,-3300,-3300,OLD_OCEANIC_CRUST,,GL,3.4
97519,"PYLE,1994(599)",INAA(2671),13617,MOA8801-020-001,-49.522,127.593,1.00E-03,-3300,-3300,OFF-AXIS_SPREADING_CENTER,SOUTHEAST INDIAN RIDGE (OFF-AXIS),GL,3.59
97527,"PYLE,1994(599)",INAA(2671),4730,MOA8801-004-002,-48.763,127.36,1.00E-03,-3600,-4000,SPREADING_CENTER,SOUTHEAST INDIAN RIDGE,GL,2.52
97539,"PYLE,1994(599)",INAA(2671),4731,MOA8801-006-002,-48.765,126.883,1.00E-03,-4400,-4400,SPREADING_CENTER,SOUTHEAST INDIAN RIDGE,GL,2.59
97548,"PYLE,1994(599)",INAA(2671),4732,MOA8801-005-001,-48.68,126.52,1.00E-03,-4600,-4800,SPREADING_CENTER,SOUTHEAST INDIAN RIDGE,GL,2.86
97560,"PYLE,1994(599)",INAA(2671),4739,MOA8801-018-004,-50.042,126.742,1.00E-03,-4000,-4600,OLD_OCEANIC_CRUST,SOUTHEAST INDIAN RIDGE,GL,2.52
97568,"PYLE,1994(599)",INAA(2671),21277,MOA8801-018-007,-50.042,126.742,1.00E-03,-4000,-4600,OLD_OCEANIC_CRUST,SOUTHEAST INDIAN RIDGE,GL,2.92
97576,"PYLE,1994(599)",INAA(2671),4740,MOA8801-024-018,-49.768,126.167,1.00E-03,-3500,-3600,OLD_OCEANIC_CRUST,SOUTHEAST INDIAN RIDGE,GL,2.59
97585,"PYLE,1994(599)",INAA(2671),4733,MOA8801-022-013,-49.68,125.892,1.00E-03,-4000,-4000,SPREADING_CENTER,SOUTHEAST INDIAN RIDGE,GL,1.83
97593,"PYLE,1994(599)",INAA(2671),4734,MOA8801-023-001,-49.613,125.658,1.00E-03,-3800,-4000,SPREADING_CENTER,SOUTHEAST INDIAN RIDGE,GL,1.82
97602,"PYLE,1994(599)",INAA(2671),4736,MOA8801-027-071,-49.062,124.965,1.00E-03,-4000,-4200,SPREADING_CENTER,SOUTHEAST INDIAN RIDGE,GL,2.07
97619,"PYLE,1994(599)",INAA(2671),21290,MOA8801-027-048,-49.062,124.965,1.00E-03,-4000,-4200,SPREADING_CENTER,SOUTHEAST INDIAN RIDGE,GL,2.84
97631,"PYLE,1994(599)",INAA(2671),4735,MOA8801-027-058,-49.062,124.965,1.00E-03,-4000,-4200,SPREADING_CENTER,SOUTHEAST INDIAN RIDGE,GL,2.97
97640,"PYLE,1994(599)",INAA(2671),21297,MOA8801-028-001,-48.99,124.708,1.00E-03,-4200,-4600,SPREADING_CENTER,SOUTHEAST INDIAN RIDGE,GL,2.53
97648,"PYLE,1994(599)",INAA(2671),12084,MOA8801-029-005,-48.907,124.468,1.00E-03,-4200,-4600,SPREADING_CENTER,SOUTHEAST INDIAN RIDGE,GL,2.3
97656,"PYLE,1994(599)",INAA(2671),21298,MOA8801-029-011,-48.907,124.468,1.00E-03,-4200,-4600,SPREADING_CENTER,SOUTHEAST INDIAN RIDGE,GL,2.63
97664,"PYLE,1994(599)",INAA(2671),4737,MOA8801-030-006,-48.943,124.282,1.00E-03,-3400,-4400,SPREADING_CENTER,SOUTHEAST INDIAN RIDGE,GL,2.19
97673,"PYLE,1994(599)",INAA(2671),4738,MOA8801-026-001,-48.943,124.282,1.00E-03,-4800,-5000,SPREADING_CENTER,SOUTHEAST INDIAN RIDGE,GL,2.77
97747,"HAWKINS,1987(609)",INAA(2676),21308,WASMRTN-006-001,-48.202,-148.807,1.00E-03,-720,-720,SEAMOUNT,LOUISVILLE SMT CHAIN,WR,6.41
97762,"HAWKINS,1987(609)",INAA(2676),21311,WASMRTN-007-002,-50.44,-139.167,1.00E-03,-640,-640,SEAMOUNT,LOUISVILLE SMT CHAIN,WR,7.33
97777,"HAWKINS,1987(609)",INAA(2676),21315,WASSOTW-058-001,-25.872,-175.09,1.00E-03,-2443,-3270,SEAMOUNT,"OSBOURN SMT, LOUISVILLE SMT CHAIN",WR,5.21
97787,"HAWKINS,1987(609)",INAA(2676),21306,ARGMONS-110-001,-41.46,-164.283,1.00E-03,-900,-1500,SEAMOUNT,LOUISVILLE SMT CHAIN,WR,7.73
97802,"HAWKINS,1987(609)",INAA(2676),21310,WASMRTN-007-001,-50.44,-139.167,1.00E-03,-640,-640,SEAMOUNT,LOUISVILLE SMT CHAIN,WR,7.36
97817,"HAWKINS,1987(609)",INAA(2676),21314,WASSOTW-052-001,-27.472,-174.413,1.00E-03,-3480,-3593,SEAMOUNT,LOUISVILLE SMT CHAIN,WR,6.53
97827,"HAWKINS,1987(609)",INAA(2676),21313,WASSOTW-048-002,-30.17,-173.428,1.00E-03,-2300,-3291,SEAMOUNT,LOUISVILLE SMT CHAIN,WR,6.51
98825,"SHINJO,1999(969)",ICPMS(2715),21462,WAKDELP84-001-YK,28.1217,127.675,1.00E-04,-890,-890,BACK-ARC_BASIN,OKINAWA TROUGH,WR,1.64
98831,"SHINJO,1999(969)",ICPMS(2715),21463,HAKKH87-2-022,27.5768,127.1182,1.00E-04,-1450,-1450,BACK-ARC_BASIN,OKINAWA TROUGH,WR,1.48
98836,"SHINJO,1999(969)",ICPMS(2715),21464,HAKKH87-2-023,27.5735,127.1187,1.00E-04,-1450,-1450,BACK-ARC_BASIN,OKINAWA TROUGH,WR,1.42
98840,"SHINJO,1999(969)",ICPMS(2715),21465,SHI0230-001-A1A,27.4062,127.1247,1.00E-04,-1357,-1357,BACK-ARC_BASIN,OKINAWA TROUGH,WR,1.47
98845,"SHINJO,1999(969)",ICPMS(2715),21466,SHI0230-001-A1B,27.4062,127.1247,1.00E-04,-1357,-1357,BACK-ARC_BASIN,OKINAWA TROUGH,WR,1.35
98850,"SHINJO,1999(969)",ICPMS(2715),21467,SHI0230-002-A2B,27.5737,127.1242,1.00E-04,-1336,-1336,BACK-ARC_BASIN,OKINAWA TROUGH,WR,1.4
98855,"SHINJO,1999(969)",ICPMS(2715),21468,SHI0233-002-A6,27.5222,126.9433,1.00E-04,-967,-967,BACK-ARC_BASIN,OKINAWA TROUGH,WR,2.15
98860,"SHINJO,1999(969)",ICPMS(2715),21469,SHI0234-003-A7B,27.0215,126.6272,1.00E-04,-1208,-1208,BACK-ARC_BASIN,OKINAWA TROUGH,WR,2.06
98863,"SHINJO,1999(969)",ICPMS(2715),21470,WAKDELP84-006-AYK,27.5047,126.8607,1.00E-04,-1405,-1405,BACK-ARC_BASIN,OKINAWA TROUGH,WR,1.78
98866,"SHINJO,1999(969)",ICPMS(2715),21471,WAKDELP84-006-BYK,27.5047,126.8607,1.00E-04,-1405,-1405,BACK-ARC_BASIN,OKINAWA TROUGH,WR,2.21
98869,"SHINJO,1999(969)",ICPMS(2715),21472,SHI0234-001-B1A,27.0215,126.6272,1.00E-04,-1208,-1208,BACK-ARC_BASIN,OKINAWA TROUGH,WR,2.26
98874,"SHINJO,1999(969)",ICPMS(2715),21473,SHI0234-001-B1B,27.0215,126.6272,1.00E-04,-1208,-1208,BACK-ARC_BASIN,OKINAWA TROUGH,WR,2.3
98879,"SHINJO,1999(969)",ICPMS(2715),21474,CHRPOP1-003,27.0332,126.6145,1.00E-04,-1220,-1220,BACK-ARC_BASIN,OKINAWA TROUGH,WR,2.45
98884,"SHINJO,1999(969)",ICPMS(2715),21475,CHRPOP1-004,25.2345,124.4068,1.00E-04,-2250,-2250,BACK-ARC_BASIN,OKINAWA TROUGH,WR,2.32
98888,"SHINJO,1999(969)",ICPMS(2715),21476,KAIDELP88-003,25.2807,124.4292,1.00E-04,-2130,-2325,BACK-ARC_BASIN,OKINAWA TROUGH,WR,1.52
98893,"SHINJO,1999(969)",ICPMS(2715),21477,KAIDELP88-005B,25.228,124.9112,0.0001,-2205,-2205,BACK-ARC_BASIN,OKINAWA TROUGH,WR,1.14
98897,"SHINJO,1999(969)",ICPMS(2715),21478,KURASAW-20-07-1A,25.2,124.57,0.01,-2200,-2200,BACK-ARC_BASIN,OKINAWA TROUGH,WR,1.37
98902,"SHINJO,1999(969)",ICPMS(2715),21479,KURASAW-20-07-1B,25.2,124.57,1.00E-02,-2200,-2200,BACK-ARC_BASIN,OKINAWA TROUGH,WR,2.41
100580,"CASTILLO,1992(984)",INAA(2739),21548,ODP0129-0800A-058R-001/12-17,21.923,152.3228,1.00E-04,-5686,-5686,OLD_OCEANIC_CRUST,,WR,7.7
100581,"CASTILLO,1992(984)",INAA(2739),21550,ODP0129-0800A-058R-001/47-51,21.923,152.3228,1.00E-04,-5686,-5686,OLD_OCEANIC_CRUST,,WR,8.1
100582,"CASTILLO,1992(984)",INAA(2739),21547,ODP0129-0800A-058R-002/67-73,21.923,152.3228,1.00E-04,-5686,-5686,OLD_OCEANIC_CRUST,,WR,8.1
100583,"CASTILLO,1992(984)",INAA(2739),21556,ODP0129-0800A-058R-003/35-41,21.923,152.3228,1.00E-04,-5686,-5686,OLD_OCEANIC_CRUST,,WR,8.3
100584,"CASTILLO,1992(984)",INAA(2739),21558,ODP0129-0800A-060R-001/15-20,21.923,152.3228,1.00E-04,-5686,-5686,OLD_OCEANIC_CRUST,,WR,7.8
100585,"CASTILLO,1992(984)",INAA(2739),21561,ODP0129-0800A-061R-001/10-16,21.923,152.3228,1.00E-04,-5686,-5686,OLD_OCEANIC_CRUST,,WR,8.5
100586,"CASTILLO,1992(984)",INAA(2739),21567,ODP0129-0801B-041R-001/130-136,18.642,156.3597,1.00E-04,-5673.8,-5673.8,OLD_OCEANIC_CRUST,,WR,6.4
100587,"CASTILLO,1992(984)",INAA(2739),21568,ODP0129-0801B-041R-001/20-25,18.642,156.3597,1.00E-04,-5673.8,-5673.8,OLD_OCEANIC_CRUST,,WR,7.5
100588,"CASTILLO,1992(984)",INAA(2739),21574,ODP0129-0801B-042R-002/0-7,18.642,156.3597,1.00E-04,-5673.8,-5673.8,OLD_OCEANIC_CRUST,,WR,5.8
100589,"CASTILLO,1992(984)",INAA(2739),21576,ODP0129-0801B-043R-001/128-134,18.642,156.3597,1.00E-04,-5673.8,-5673.8,OLD_OCEANIC_CRUST,,WR,4.8
100590,"CASTILLO,1992(984)",INAA(2739),21587,ODP0129-0801B-044R-001/18-24,18.642,156.3597,1.00E-04,-5673.8,-5673.8,OLD_OCEANIC_CRUST,,WR,6.2
100591,"CASTILLO,1992(984)",INAA(2739),21589,ODP0129-0801B-044R-002/27-32,18.642,156.3597,1.00E-04,-5673.8,-5673.8,OLD_OCEANIC_CRUST,,WR,5.8
100592,"CASTILLO,1992(984)",INAA(2739),21595,ODP0129-0801C-001R-001/14-20,18.6423,156.3598,1.00E-04,-5674,-5674,OLD_OCEANIC_CRUST,,WR,4.9
100593,"CASTILLO,1992(984)",INAA(2739),21608,ODP0129-0801C-002R-004/71-76,18.6423,156.3598,1.00E-04,-5674,-5674,OLD_OCEANIC_CRUST,,WR,5.7
100594,"CASTILLO,1992(984)",INAA(2739),21619,ODP0129-0801C-005R-003/125-131,18.6423,156.3598,1.00E-04,-5674,-5674,OLD_OCEANIC_CRUST,,WR,1.33
100595,"CASTILLO,1992(984)",INAA(2739),21628,ODP0129-0801C-006R-002/119-124,18.6423,156.3598,1.00E-04,-5674,-5674,OLD_OCEANIC_CRUST,,WR,1.5
100596,"CASTILLO,1992(984)",INAA(2739),21631,ODP0129-0801C-006R-003/37-42,18.6423,156.3598,1.00E-04,-5674,-5674,OLD_OCEANIC_CRUST,,WR,1.18
100597,"CASTILLO,1992(984)",INAA(2739),21637,ODP0129-0801C-007R-001/53-58,18.6423,156.3598,1.00E-04,-5674,-5674,OLD_OCEANIC_CRUST,,WR,2.9
100598,"CASTILLO,1992(984)",INAA(2739),21640,ODP0129-0801C-007R-003/0-5,18.6423,156.3598,1.00E-04,-5674,-5674,OLD_OCEANIC_CRUST,,WR,2.9
100599,"CASTILLO,1992(984)",INAA(2739),21644,ODP0129-0801C-007R-004/137-142,18.6423,156.3598,1.00E-04,-5674,-5674,OLD_OCEANIC_CRUST,,WR,2.7
100600,"CASTILLO,1992(984)",INAA(2739),21646,ODP0129-0801C-008R-001/101-106,18.6423,156.3598,1.00E-04,-5674,-5674,OLD_OCEANIC_CRUST,,WR,2.8
100601,"CASTILLO,1992(984)",INAA(2739),21659,ODP0129-0801C-009R-004/88-94,18.6423,156.3598,1.00E-04,-5674,-5674,OLD_OCEANIC_CRUST,,WR,2.3
100602,"CASTILLO,1992(984)",INAA(2739),21663,ODP0129-0801C-010R-001/55-60,18.6423,156.3598,1.00E-04,-5674,-5674,OLD_OCEANIC_CRUST,,WR,2.4
100603,"CASTILLO,1992(984)",INAA(2739),21673,ODP0129-0801C-010R-006/67-70,18.6423,156.3598,1.00E-04,-5674,-5674,OLD_OCEANIC_CRUST,,WR,2.6
100604,"CASTILLO,1992(984)",INAA(2739),21675,ODP0129-0801C-011R-002/121-126,18.6423,156.3598,1.00E-04,-5674,-5674,OLD_OCEANIC_CRUST,,WR,3.5
100605,"CASTILLO,1992(984)",INAA(2739),21677,ODP0129-0801C-011R-003/121-126,18.6423,156.3598,1.00E-04,-5674,-5674,OLD_OCEANIC_CRUST,,WR,3.2
100606,"CASTILLO,1992(984)",INAA(2739),21689,ODP0129-0802A-057R-002/109-115,12.0963,153.2104,1.00E-04,-5968.6,-5968.6,OLD_OCEANIC_CRUST,,WR,2.3
100607,"CASTILLO,1992(984)",INAA(2739),21692,ODP0129-0802A-058R-001/9-13,12.0963,153.2104,1.00E-04,-5968.6,-5968.6,OLD_OCEANIC_CRUST,,WR,1.9
100608,"CASTILLO,1992(984)",INAA(2739),21697,ODP0129-0802A-058R-002/18-23,12.0963,153.2104,1.00E-04,-5968.6,-5968.6,OLD_OCEANIC_CRUST,,WR,1.6
100609,"CASTILLO,1992(984)",INAA(2739),21702,ODP0129-0802A-058R-003/23-28,12.0963,153.2104,1.00E-04,-5968.6,-5968.6,OLD_OCEANIC_CRUST,,WR,1.8
100610,"CASTILLO,1992(984)",INAA(2739),21709,ODP0129-0802A-059R-001/7-12,12.0963,153.2104,1.00E-04,-5968.6,-5968.6,OLD_OCEANIC_CRUST,,WR,1.5
100611,"CASTILLO,1992(984)",INAA(2739),21712,ODP0129-0802A-059R-002/100-105,12.0963,153.2104,1.00E-04,-5968.6,-5968.6,OLD_OCEANIC_CRUST,,WR,1.6
100612,"CASTILLO,1992(984)",INAA(2739),21723,ODP0129-0802A-061R-001/32-37,12.0963,153.2104,1.00E-04,-5968.6,-5968.6,OLD_OCEANIC_CRUST,,WR,1.7
100613,"CASTILLO,1992(984)",INAA(2739),21729,ODP0129-0802A-062R-001/0-7,12.0963,153.2104,1.00E-04,-5968.6,-5968.6,OLD_OCEANIC_CRUST,,WR,1.6
100614,"CASTILLO,1992(984)",INAA(2739),21727,ODP0129-0802A-062-002/53-59,12.0963,153.2104,1.00E-04,-5968.6,-5968.6,OLD_OCEANIC_CRUST,,WR,1.6
100615,"CASTILLO,1992(984)",INAA(2740),21544,ODP0129-0800A-057R-001/40-45,21.923,152.3228,1.00E-04,-5686,-5686,OLD_OCEANIC_CRUST,,WR,7.51
100616,"CASTILLO,1992(984)",INAA(2740),21546,ODP0129-0800A-057R-002/86-91,21.923,152.3228,1.00E-04,-5686,-5686,OLD_OCEANIC_CRUST,,WR,7.12
100617,"CASTILLO,1992(984)",INAA(2740),21555,ODP0129-0800A-058R-002/52-60,21.923,152.3228,1.00E-04,-5686,-5686,OLD_OCEANIC_CRUST,,WR,8.29
100618,"CASTILLO,1992(984)",INAA(2740),21552,ODP0129-0800A-058R-002/106-110,21.923,152.3228,1.00E-04,-5686,-5686,OLD_OCEANIC_CRUST,,WR,8.19
100619,"CASTILLO,1992(984)",INAA(2740),21559,ODP0129-0800A-060R-001/44-46,21.923,152.3228,1.00E-04,-5686,-5686,OLD_OCEANIC_CRUST,,WR,8.03
100620,"CASTILLO,1992(984)",INAA(2740),21560,ODP0129-0800A-060R-001/69-74,21.923,152.3228,1.00E-04,-5686,-5686,OLD_OCEANIC_CRUST,,WR,7.87
100621,"CASTILLO,1992(984)",INAA(2740),21562,ODP0129-0800A-061R-001/19-24,21.923,152.3228,1.00E-04,-5686,-5686,OLD_OCEANIC_CRUST,,WR,7.84
100622,"CASTILLO,1992(984)",INAA(2740),21563,ODP0129-0801B-038R-001/22-25,18.642,156.3597,1.00E-04,-5673.8,-5673.8,OLD_OCEANIC_CRUST,,WR,4.19
100623,"CASTILLO,1992(984)",INAA(2740),21564,ODP0129-0801B-040R-001/15-18,18.642,156.3597,1.00E-04,-5673.8,-5673.8,OLD_OCEANIC_CRUST,,WR,3.64
100624,"CASTILLO,1992(984)",INAA(2740),21566,ODP0129-0801B-040R-001/85-91,18.642,156.3597,1.00E-04,-5673.8,-5673.8,OLD_OCEANIC_CRUST,,WR,5.34
100625,"CASTILLO,1992(984)",INAA(2740),21569,ODP0129-0801B-041R-001/26-31,18.642,156.3597,1.00E-04,-5673.8,-5673.8,OLD_OCEANIC_CRUST,,WR,5.92
100626,"CASTILLO,1992(984)",INAA(2740),21575,ODP0129-0801B-042R-002/129-134,18.642,156.3597,1.00E-04,-5673.8,-5673.8,OLD_OCEANIC_CRUST,,WR,5.3
100627,"CASTILLO,1992(984)",INAA(2740),21578,ODP0129-0801B-043R-001/22-27,18.642,156.3597,1.00E-04,-5673.8,-5673.8,OLD_OCEANIC_CRUST,,WR,5.48
100628,"CASTILLO,1992(984)",INAA(2740),21585,ODP0129-0801B-043R-004/5-10,18.642,156.3597,1.00E-04,-5673.8,-5673.8,OLD_OCEANIC_CRUST,,WR,5.75
100629,"CASTILLO,1992(984)",INAA(2740),21586,ODP0129-0801B-044R-001/107-113,18.642,156.3597,1.00E-04,-5673.8,-5673.8,OLD_OCEANIC_CRUST,,WR,5.27
