ANALYSES_NUM,REF_ID,DQ_ID,SAMPLE_NUM,SAMPLE_ID,LATITUDE,LONGITUDE,LAT_LONG_PRECISION,ELEVATION_MIN,ELEVATION_MAX,TECTONIC_SETTING,PRIMARY_LOCATION,MATERIAL,Th
107895,"BREWER,1996(1030)",XRF(2880),23057,ODP0148-0896A-014R-002/113-115,1.21677,-83.7232,1.00E-05,-3447.8,-3447.8,OLD_OCEANIC_CRUST,,WR,1
107902,"BREWER,1996(1030)",XRF(2880),23058,ODP0148-0896A-014R-003/21-24,1.21677,-83.7232,1.00E-05,-3447.8,-3447.8,OLD_OCEANIC_CRUST,,WR,0
107909,"BREWER,1996(1030)",XRF(2880),23059,ODP0148-0896A-015R-001/23-29,1.21677,-83.7232,1.00E-05,-3447.8,-3447.8,OLD_OCEANIC_CRUST,,WR,1
107916,"BREWER,1996(1030)",XRF(2880),23060,ODP0148-0896A-015R-001/94-97,1.21677,-83.7232,1.00E-05,-3447.8,-3447.8,OLD_OCEANIC_CRUST,,WR,0
107923,"BREWER,1996(1030)",XRF(2880),23061,ODP0148-0896A-015R-001/103-106,1.21677,-83.7232,1.00E-05,-3447.8,-3447.8,OLD_OCEANIC_CRUST,,WR,0
107930,"BREWER,1996(1030)",XRF(2880),23062,ODP0148-0896A-015R-001/122-126,1.21677,-83.7232,1.00E-05,-3447.8,-3447.8,OLD_OCEANIC_CRUST,,WR,0
107937,"BREWER,1996(1030)",XRF(2880),23063,ODP0148-0896A-016R-001/31-34,1.21677,-83.7232,1.00E-05,-3447.8,-3447.8,OLD_OCEANIC_CRUST,,WR,1
107944,"BREWER,1996(1030)",XRF(2880),23064,ODP0148-0896A-016R-002/61-64,1.21677,-83.7232,1.00E-05,-3447.8,-3447.8,OLD_OCEANIC_CRUST,,WR,1
107951,"BREWER,1996(1030)",XRF(2880),23065,ODP0148-0896A-016R-003/88-91,1.21677,-83.7232,1.00E-05,-3447.8,-3447.8,OLD_OCEANIC_CRUST,,WR,1
107958,"BREWER,1996(1030)",XRF(2880),23066,ODP0148-0896A-017R-001/1-3,1.21677,-83.7232,1.00E-05,-3447.8,-3447.8,OLD_OCEANIC_CRUST,,WR,0
107965,"BREWER,1996(1030)",XRF(2880),23067,ODP0148-0896A-017R-001/82-84,1.21677,-83.7232,1.00E-05,-3447.8,-3447.8,OLD_OCEANIC_CRUST,,WR,0
107972,"BREWER,1996(1030)",XRF(2880),23068,ODP0148-0896A-017R-003/89-93,1.21677,-83.7232,1.00E-05,-3447.8,-3447.8,OLD_OCEANIC_CRUST,,WR,0
107979,"BREWER,1996(1030)",XRF(2880),23069,ODP0148-0896A-017R-004/53-58,1.21677,-83.7232,1.00E-05,-3447.8,-3447.8,OLD_OCEANIC_CRUST,,WR,0
107986,"BREWER,1996(1030)",XRF(2880),23070,ODP0148-0896A-017R-004/99-102,1.21677,-83.7232,1.00E-05,-3447.8,-3447.8,OLD_OCEANIC_CRUST,,WR,0
107993,"BREWER,1996(1030)",XRF(2880),23071,ODP0148-0896A-017R-004/113-116,1.21677,-83.7232,1.00E-05,-3447.8,-3447.8,OLD_OCEANIC_CRUST,,WR,0
108000,"BREWER,1996(1030)",XRF(2880),23072,ODP0148-0896A-018R-001/72-75,1.21677,-83.7232,1.00E-05,-3447.8,-3447.8,OLD_OCEANIC_CRUST,,WR,1
108007,"BREWER,1996(1030)",XRF(2880),23073,ODP0148-0896A-018R-001/142-145,1.21677,-83.7232,1.00E-05,-3447.8,-3447.8,OLD_OCEANIC_CRUST,,WR,2
108014,"BREWER,1996(1030)",XRF(2880),23074,ODP0148-0896A-018R-002/27-30,1.21677,-83.7232,1.00E-05,-3447.8,-3447.8,OLD_OCEANIC_CRUST,,WR,3
108021,"BREWER,1996(1030)",XRF(2880),23075,ODP0148-0896A-018R-002/36-38,1.21677,-83.7232,1.00E-05,-3447.8,-3447.8,OLD_OCEANIC_CRUST,,WR,1
108028,"BREWER,1996(1030)",XRF(2880),23076,ODP0148-0896A-019R-001/111-115,1.21677,-83.7232,1.00E-05,-3447.8,-3447.8,OLD_OCEANIC_CRUST,,WR,2
108035,"BREWER,1996(1030)",XRF(2880),23077,ODP0148-0896A-019R-001/36-38,1.21677,-83.7232,1.00E-05,-3447.8,-3447.8,OLD_OCEANIC_CRUST,,WR,5
108042,"BREWER,1996(1030)",XRF(2880),23076,ODP0148-0896A-019R-001/111-115,1.21677,-83.7232,1.00E-05,-3447.8,-3447.8,OLD_OCEANIC_CRUST,,WR,3
108049,"BREWER,1996(1030)",XRF(2880),23078,ODP0148-0896A-019R-002/28-34,1.21677,-83.7232,1.00E-05,-3447.8,-3447.8,OLD_OCEANIC_CRUST,,WR,4
108056,"BREWER,1996(1030)",XRF(2880),23079,ODP0148-0896A-020R-001/14-20,1.21677,-83.7232,1.00E-05,-3447.8,-3447.8,OLD_OCEANIC_CRUST,,WR,0
108063,"BREWER,1996(1030)",XRF(2880),23080,ODP0148-0896A-020R-001/57-60,1.21677,-83.7232,1.00E-05,-3447.8,-3447.8,OLD_OCEANIC_CRUST,,WR,4
108070,"BREWER,1996(1030)",XRF(2880),23081,ODP0148-0896A-020R-001/73-77,1.21677,-83.7232,1.00E-05,-3447.8,-3447.8,OLD_OCEANIC_CRUST,,WR,0
108077,"BREWER,1996(1030)",XRF(2880),23082,ODP0148-0896A-020R-001/124-127,1.21677,-83.7232,1.00E-05,-3447.8,-3447.8,OLD_OCEANIC_CRUST,,WR,3
108084,"BREWER,1996(1030)",XRF(2880),23083,ODP0148-0896A-021R-001/0-7,1.21677,-83.7232,1.00E-05,-3447.8,-3447.8,OLD_OCEANIC_CRUST,,WR,0
108091,"BREWER,1996(1030)",XRF(2880),23084,ODP0148-0896A-021R-001/11-19,1.21677,-83.7232,1.00E-05,-3447.8,-3447.8,OLD_OCEANIC_CRUST,,WR,0
108098,"BREWER,1996(1030)",XRF(2880),23085,ODP0148-0896A-021R-001/145-147,1.21677,-83.7232,1.00E-05,-3447.8,-3447.8,OLD_OCEANIC_CRUST,,WR,4
108105,"BREWER,1996(1030)",XRF(2880),23086,ODP0148-0896A-021R-002/27-29,1.21677,-83.7232,1.00E-05,-3447.8,-3447.8,OLD_OCEANIC_CRUST,,WR,1
108112,"BREWER,1996(1030)",XRF(2880),23087,ODP0148-0896A-021R-003/11-14,1.21677,-83.7232,1.00E-05,-3447.8,-3447.8,OLD_OCEANIC_CRUST,,WR,2
108119,"BREWER,1996(1030)",XRF(2880),23088,ODP0148-0896A-021R-003/22-24,1.21677,-83.7232,1.00E-05,-3447.8,-3447.8,OLD_OCEANIC_CRUST,,WR,4
108126,"BREWER,1996(1030)",XRF(2880),23089,ODP0148-0896A-022R-001/10-15,1.21677,-83.7232,1.00E-05,-3447.8,-3447.8,OLD_OCEANIC_CRUST,,WR,2
108133,"BREWER,1996(1030)",XRF(2880),23090,ODP0148-0896A-022R-001/64-66,1.21677,-83.7232,1.00E-05,-3447.8,-3447.8,OLD_OCEANIC_CRUST,,WR,3
108140,"BREWER,1996(1030)",XRF(2880),23091,ODP0148-0896A-022R-002/13-17,1.21677,-83.7232,1.00E-05,-3447.8,-3447.8,OLD_OCEANIC_CRUST,,WR,6
108147,"BREWER,1996(1030)",XRF(2880),23092,ODP0148-0896A-022R-002/81-88,1.21677,-83.7232,1.00E-05,-3447.8,-3447.8,OLD_OCEANIC_CRUST,,WR,0
108154,"BREWER,1996(1030)",XRF(2880),23093,ODP0148-0896A-022R-002/134-138,1.21677,-83.7232,1.00E-05,-3447.8,-3447.8,OLD_OCEANIC_CRUST,,WR,2
108161,"BREWER,1996(1030)",XRF(2880),23094,ODP0148-0896A-022R-003/87-90,1.21677,-83.7232,1.00E-05,-3447.8,-3447.8,OLD_OCEANIC_CRUST,,WR,7
108168,"BREWER,1996(1030)",XRF(2880),23095,ODP0148-0896A-022R-004/31-35,1.21677,-83.7232,1.00E-05,-3447.8,-3447.8,OLD_OCEANIC_CRUST,,WR,2
108175,"BREWER,1996(1030)",XRF(2880),23096,ODP0148-0896A-022R-004/43-49,1.21677,-83.7232,1.00E-05,-3447.8,-3447.8,OLD_OCEANIC_CRUST,,WR,0
108182,"BREWER,1996(1030)",XRF(2880),23097,ODP0148-0896A-023R-001/81-85,1.21677,-83.7232,1.00E-05,-3447.8,-3447.8,OLD_OCEANIC_CRUST,,WR,0
108189,"BREWER,1996(1030)",XRF(2880),23098,ODP0148-0896A-023R-002/136-138,1.21677,-83.7232,1.00E-05,-3447.8,-3447.8,OLD_OCEANIC_CRUST,,WR,6
108196,"BREWER,1996(1030)",XRF(2880),23099,ODP0148-0896A-023R-003/7-13,1.21677,-83.7232,1.00E-05,-3447.8,-3447.8,OLD_OCEANIC_CRUST,,WR,2
108203,"BREWER,1996(1030)",XRF(2880),23100,ODP0148-0896A-023R-003/63-66,1.21677,-83.7232,1.00E-05,-3447.8,-3447.8,OLD_OCEANIC_CRUST,,WR,5
108210,"BREWER,1996(1030)",XRF(2880),23101,ODP0148-0896A-023R-003/128-132,1.21677,-83.7232,1.00E-05,-3447.8,-3447.8,OLD_OCEANIC_CRUST,,WR,0
108217,"BREWER,1996(1030)",XRF(2880),23102,ODP0148-0896A-024R-001/12-15,1.21677,-83.7232,1.00E-05,-3447.8,-3447.8,OLD_OCEANIC_CRUST,,WR,2
108224,"BREWER,1996(1030)",XRF(2880),23103,ODP0148-0896A-024R-001/21-24,1.21677,-83.7232,1.00E-05,-3447.8,-3447.8,OLD_OCEANIC_CRUST,,WR,2
108231,"BREWER,1996(1030)",XRF(2880),23104,ODP0148-0896A-024R-001/114-117,1.21677,-83.7232,1.00E-05,-3447.8,-3447.8,OLD_OCEANIC_CRUST,,WR,5
108238,"BREWER,1996(1030)",XRF(2880),23105,ODP0148-0896A-024R-002/69-72,1.21677,-83.7232,1.00E-05,-3447.8,-3447.8,OLD_OCEANIC_CRUST,,WR,4
108245,"BREWER,1996(1030)",XRF(2880),23106,ODP0148-0896A-024R-003/23-25,1.21677,-83.7232,1.00E-05,-3447.8,-3447.8,OLD_OCEANIC_CRUST,,WR,0
108252,"BREWER,1996(1030)",XRF(2880),23107,ODP0148-0896A-024R-004/6669,1.21677,-83.7232,1.00E-05,-3447.8,-3447.8,OLD_OCEANIC_CRUST,,WR,3
108259,"BREWER,1996(1030)",XRF(2880),23108,ODP0148-0896A-024R-005/61-64,1.21677,-83.7232,1.00E-05,-3447.8,-3447.8,OLD_OCEANIC_CRUST,,WR,3
108266,"BREWER,1996(1030)",XRF(2880),23109,ODP0148-0896A-025R-001/11-13,1.21677,-83.7232,1.00E-05,-3447.8,-3447.8,OLD_OCEANIC_CRUST,,WR,2
108273,"BREWER,1996(1030)",XRF(2880),23110,ODP0148-0896A-025R-001/127-129,1.21677,-83.7232,1.00E-05,-3447.8,-3447.8,OLD_OCEANIC_CRUST,,WR,2
108280,"BREWER,1996(1030)",XRF(2880),23111,ODP0148-0896A-025R-002/123-124,1.21677,-83.7232,1.00E-05,-3447.8,-3447.8,OLD_OCEANIC_CRUST,,WR,1
108287,"BREWER,1996(1030)",XRF(2880),23112,ODP0148-0896A-025R-003/67-73,1.21677,-83.7232,1.00E-05,-3447.8,-3447.8,OLD_OCEANIC_CRUST,,WR,4
108294,"BREWER,1996(1030)",XRF(2880),23113,ODP0148-0896A-026R-001/92-95,1.21677,-83.7232,1.00E-05,-3447.8,-3447.8,OLD_OCEANIC_CRUST,,WR,3
108301,"BREWER,1996(1030)",XRF(2880),23114,ODP0148-0896A-026R-001/134-139,1.21677,-83.7232,1.00E-05,-3447.8,-3447.8,OLD_OCEANIC_CRUST,,WR,2
108308,"BREWER,1996(1030)",XRF(2880),23115,ODP0148-0896A-026R-002/88-89,1.21677,-83.7232,1.00E-05,-3447.8,-3447.8,OLD_OCEANIC_CRUST,,WR,4
108315,"BREWER,1996(1030)",XRF(2880),23116,ODP0148-0896A-027R-001/22-25,1.21677,-83.7232,1.00E-05,-3447.8,-3447.8,OLD_OCEANIC_CRUST,,WR,0
108322,"BREWER,1996(1030)",XRF(2880),23117,ODP0148-0896A-027R-001/71-75,1.21677,-83.7232,1.00E-05,-3447.8,-3447.8,OLD_OCEANIC_CRUST,,WR,0
108329,"BREWER,1996(1030)",XRF(2880),23118,ODP0148-0896A-027R-001/86-92,1.21677,-83.7232,1.00E-05,-3447.8,-3447.8,OLD_OCEANIC_CRUST,,WR,5
108336,"BREWER,1996(1030)",XRF(2880),23119,ODP0148-0896A-027R-001/101-104,1.21677,-83.7232,1.00E-05,-3447.8,-3447.8,OLD_OCEANIC_CRUST,,WR,5
108343,"BREWER,1996(1030)",XRF(2880),23120,ODP0148-0896A-027R-002/109-112,1.21677,-83.7232,1.00E-05,-3447.8,-3447.8,OLD_OCEANIC_CRUST,,WR,0
108350,"BREWER,1996(1030)",XRF(2880),23121,ODP0148-0896A-027R-003/53-58,1.21677,-83.7232,1.00E-05,-3447.8,-3447.8,OLD_OCEANIC_CRUST,,WR,4
108357,"BREWER,1996(1030)",XRF(2880),23122,ODP0148-0896A-028R-001/54-58,1.21677,-83.7232,1.00E-05,-3447.8,-3447.8,OLD_OCEANIC_CRUST,,WR,2
108364,"BREWER,1996(1030)",XRF(2880),23123,ODP0148-0896A-028R-001/83-87,1.21677,-83.7232,1.00E-05,-3447.8,-3447.8,OLD_OCEANIC_CRUST,,WR,5
108371,"BREWER,1996(1030)",XRF(2880),23124,ODP0148-0896A-028R-002/0-7,1.21677,-83.7232,1.00E-05,-3447.8,-3447.8,OLD_OCEANIC_CRUST,,WR,1
108378,"BREWER,1996(1030)",XRF(2880),23125,ODP0148-0896A-029R-001/0-10,1.21677,-83.7232,1.00E-05,-3447.8,-3447.8,OLD_OCEANIC_CRUST,,WR,3
108385,"BREWER,1996(1030)",XRF(2880),23126,ODP0148-0896A-029R-001/49-53,1.21677,-83.7232,1.00E-05,-3447.8,-3447.8,OLD_OCEANIC_CRUST,,WR,2
108392,"BREWER,1996(1030)",XRF(2880),23127,ODP0148-0896A-029R-001/98-100,1.21677,-83.7232,1.00E-05,-3447.8,-3447.8,OLD_OCEANIC_CRUST,,WR,4
108399,"BREWER,1996(1030)",XRF(2880),23128,ODP0148-0896A-029R-001/123-126,1.21677,-83.7232,1.00E-05,-3447.8,-3447.8,OLD_OCEANIC_CRUST,,WR,0
108406,"BREWER,1996(1030)",XRF(2880),23129,ODP0148-0896A-029R-002/1-5,1.21677,-83.7232,1.00E-05,-3447.8,-3447.8,OLD_OCEANIC_CRUST,,WR,3
108413,"BREWER,1996(1030)",XRF(2880),23130,ODP0148-0896A-030R-001/5-8,1.21677,-83.7232,1.00E-05,-3447.8,-3447.8,OLD_OCEANIC_CRUST,,WR,2
108420,"BREWER,1996(1030)",XRF(2880),23131,ODP0148-0896A-030R-001/81-86,1.21677,-83.7232,1.00E-05,-3447.8,-3447.8,OLD_OCEANIC_CRUST,,WR,6
108427,"BREWER,1996(1030)",XRF(2880),23132,ODP0148-0896A-030R-001/103-107,1.21677,-83.7232,1.00E-05,-3447.8,-3447.8,OLD_OCEANIC_CRUST,,WR,0
108434,"BREWER,1996(1030)",XRF(2880),23133,ODP0148-0896A-030R-001/137-141,1.21677,-83.7232,1.00E-05,-3447.8,-3447.8,OLD_OCEANIC_CRUST,,WR,0
108441,"BREWER,1996(1030)",XRF(2880),23134,ODP0148-0896A-030R-002/5-7,1.21677,-83.7232,1.00E-05,-3447.8,-3447.8,OLD_OCEANIC_CRUST,,WR,3
108694,"BACH,1996(1032)",ICPMS(2889),23143,ODP0148-0504B-240R-001/41-45,1.22685,-83.7303,1.00E-05,-3460,-3460,OLD_OCEANIC_CRUST,,WR,0.016
108707,"BACH,1996(1032)",ICPMS(2889),23145,ODP0148-0504B-241R-001/11-15,1.22685,-83.7303,1.00E-05,-3460,-3460,OLD_OCEANIC_CRUST,,WR,0.017
108726,"BACH,1996(1032)",ICPMS(2889),23148,ODP0148-0504B-241R-001/117-118,1.22685,-83.7303,1.00E-05,-3460,-3460,OLD_OCEANIC_CRUST,,WR,0.015
108757,"BACH,1996(1032)",ICPMS(2889),23153,ODP0148-0504B-246R-001/46-50,1.22685,-83.7303,1.00E-05,-3460,-3460,OLD_OCEANIC_CRUST,,WR,0.015
108770,"BACH,1996(1032)",ICPMS(2889),23155,ODP0148-0504B-246R-001/103-107,1.22685,-83.7303,1.00E-05,-3460,-3460,OLD_OCEANIC_CRUST,,WR,0.012
108777,"BACH,1996(1032)",ICPMS(2889),23156,ODP0148-0504B-247R-001/18-26,1.22685,-83.7303,1.00E-05,-3460,-3460,OLD_OCEANIC_CRUST,,WR,0.013
108784,"BACH,1996(1032)",ICPMS(2889),23157,ODP0148-0504B-247R-001/30-33,1.22685,-83.7303,1.00E-05,-3460,-3460,OLD_OCEANIC_CRUST,,WR,0.025
108791,"BACH,1996(1032)",ICPMS(2889),23158,ODP0148-0504B-247R-001/46-50,1.22685,-83.7303,1.00E-05,-3460,-3460,OLD_OCEANIC_CRUST,,WR,0.027
108798,"BACH,1996(1032)",ICPMS(2889),23159,ODP0148-0504B-247R-001/76-79,1.22685,-83.7303,1.00E-05,-3460,-3460,OLD_OCEANIC_CRUST,,WR,0.031
108817,"BACH,1996(1032)",ICPMS(2889),23162,ODP0148-0504B-249R-001/71-76,1.22685,-83.7303,1.00E-05,-3460,-3460,OLD_OCEANIC_CRUST,,WR,0.03
108824,"BACH,1996(1032)",ICPMS(2889),23163,ODP0148-0504B-249R-001/0-5,1.22685,-83.7303,1.00E-05,-3460,-3460,OLD_OCEANIC_CRUST,,WR,0.024
108844,"BACH,1996(1032)",ICPMS(2889),23166,ODP0148-0504B-251R-001/12-17,1.22685,-83.7303,1.00E-05,-3460,-3460,OLD_OCEANIC_CRUST,,WR,0.013
108876,"BACH,1996(1032)",ICPMS(2889),23171,ODP0148-0504B-252R-001/15-20,1.22685,-83.7303,1.00E-05,-3460,-3460,OLD_OCEANIC_CRUST,,WR,0.022
109036,"EWART,1994(1035)",ICPMS(2900),14745,ODP0135-0834B-008R-002/12-18,-18.5675,-177.856,1.00E-04,-2688,-2688,BACK-ARC_BASIN,LAU BASIN,WR,0.18
109051,"EWART,1994(1035)",ICPMS(2900),14746,ODP0135-0834B-011R-003/86-89,-18.5675,-177.856,1.00E-04,-2688,-2688,BACK-ARC_BASIN,LAU BASIN,WR,0.18
109077,"EWART,1994(1035)",ICPMS(2900),14748,ODP0135-0834B-015R-002/47-56,-18.5675,-177.856,1.00E-04,-2688,-2688,BACK-ARC_BASIN,LAU BASIN,WR,0.21
109091,"EWART,1994(1035)",ICPMS(2900),14749,ODP0135-0834B-031R-003/73-78,-18.5675,-177.856,1.00E-04,-2688,-2688,BACK-ARC_BASIN,LAU BASIN,WR,0.07
109113,"EWART,1994(1035)",ICPMS(2900),14751,ODP0135-0834B-035R-001/58-60,-18.5675,-177.856,1.00E-04,-2688,-2688,BACK-ARC_BASIN,LAU BASIN,WR,0.13
109128,"EWART,1994(1035)",ICPMS(2900),14752,ODP0135-0834B-037R-001/36-42,-18.5675,-177.856,1.00E-04,-2688,-2688,BACK-ARC_BASIN,LAU BASIN,WR,0.1
109143,"EWART,1994(1035)",ICPMS(2900),14753,ODP0135-0834B-040R-001/57-60,-18.5675,-177.856,1.00E-04,-2688,-2688,BACK-ARC_BASIN,LAU BASIN,WR,0.27
109158,"EWART,1994(1035)",ICPMS(2900),14754,ODP0135-0834B-055R-001/23-25,-18.5675,-177.856,1.00E-04,-2688,-2688,BACK-ARC_BASIN,LAU BASIN,WR,0.14
109173,"EWART,1994(1035)",ICPMS(2900),14755,ODP0135-0834B-057R-001/126-128,-18.5675,-177.856,1.00E-04,-2688,-2688,BACK-ARC_BASIN,LAU BASIN,WR,0.28
109188,"EWART,1994(1035)",ICPMS(2900),14756,ODP0135-0835B-004R-001/134-141,-18.50083,-177.3032,1.00E-05,-2905.6,-2905.6,BACK-ARC_BASIN,LAU BASIN,WR,0.11
109203,"EWART,1994(1035)",ICPMS(2900),14757,ODP0135-0835B-007R-001/15-22,-18.50083,-177.3032,1.00E-05,-2905.6,-2905.6,BACK-ARC_BASIN,LAU BASIN,WR,0.18
109228,"EWART,1994(1035)",ICPMS(2900),14759,ODP0135-0836A-003H-003/30-90,-20.14157,-176.5001,1.00E-05,-2455.4,-2455.4,BACK-ARC_BASIN,LAU BASIN,WR,1.00E-01
109262,"EWART,1994(1035)",ICPMS(2900),14762,ODP0135-0836A-004H-CC/0-13,-20.14157,-176.5001,1.00E-05,-2455.4,-2455.4,BACK-ARC_BASIN,LAU BASIN,WR,5.00E-03
109289,"EWART,1994(1035)",ICPMS(2900),14764,ODP0135-0836B-006R-001/105-110,-20.14175,-176.5002,1.00E-05,-2457.7,-2457.7,BACK-ARC_BASIN,LAU BASIN,WR,0.005
109304,"EWART,1994(1035)",ICPMS(2900),14765,ODP0135-0836B-009M-001/117-122,-20.14175,-176.5002,1.00E-05,-2457.7,-2457.7,BACK-ARC_BASIN,LAU BASIN,WR,0.01
109319,"EWART,1994(1035)",ICPMS(2900),14766,ODP0135-0837B-003R-001/141-145,-20.22198,-176.8227,1.00E-05,-2753,-2753,BACK-ARC_BASIN,LAU BASIN,WR,0.41
109334,"EWART,1994(1035)",ICPMS(2900),14767,ODP0135-0837B-005R-001/1-8,-20.22198,-176.8227,1.00E-05,-2753,-2753,BACK-ARC_BASIN,LAU BASIN,WR,0.36
109349,"EWART,1994(1035)",ICPMS(2900),14768,ODP0135-0838B-020H-001/70-114,-20.82715,-176.89,1.00E-05,-2333.8,-2333.8,BACK-ARC_BASIN,LAU BASIN,WR,0.21
109364,"EWART,1994(1035)",ICPMS(2900),14769,ODP0135-0839B-013R-002/25-30,-20.70898,-176.775,1.00E-05,-2617.3,-2617.3,BACK-ARC_BASIN,LAU BASIN,WR,0.19
109379,"EWART,1994(1035)",ICPMS(2900),14770,ODP0135-0839B-020R-001/29-35,-20.70898,-176.775,1.00E-05,-2617.3,-2617.3,BACK-ARC_BASIN,LAU BASIN,WR,0.3
109394,"EWART,1994(1035)",ICPMS(2900),14771,ODP0135-0839B-023R-001/0-6,-20.70898,-176.775,1.00E-05,-2617.3,-2617.3,BACK-ARC_BASIN,LAU BASIN,WR,0.13
109401,"EWART,1994(1035)",SSMS(2905),14771,ODP0135-0839B-023R-001/0-6,-20.70898,-176.775,1.00E-05,-2617.3,-2617.3,BACK-ARC_BASIN,LAU BASIN,WR,0.12
109410,"EWART,1994(1035)",ICPMS(2900),14772,ODP0135-0839B-025R-001/27-32,-20.70898,-176.775,1.00E-05,-2617.3,-2617.3,BACK-ARC_BASIN,LAU BASIN,WR,0.21
109425,"EWART,1994(1035)",ICPMS(2900),14773,ODP0135-0839B-025R-001/33-41,-20.70898,-176.775,1.00E-05,-2617.3,-2617.3,BACK-ARC_BASIN,LAU BASIN,WR,0.11
109432,"EWART,1994(1035)",SSMS(2905),14773,ODP0135-0839B-025R-001/33-41,-20.70898,-176.775,1.00E-05,-2617.3,-2617.3,BACK-ARC_BASIN,LAU BASIN,WR,0.55
109441,"EWART,1994(1035)",ICPMS(2900),14774,ODP0135-0839B-030R-001/7-11,-20.70898,-176.775,1.00E-05,-2617.3,-2617.3,BACK-ARC_BASIN,LAU BASIN,WR,0.23
109448,"EWART,1994(1035)",SSMS(2905),14774,ODP0135-0839B-030R-001/7-11,-20.70898,-176.775,1.00E-05,-2617.3,-2617.3,BACK-ARC_BASIN,LAU BASIN,WR,0.2
109457,"EWART,1994(1035)",ICPMS(2900),14775,ODP0135-0839B-035R-001/7-11,-20.70898,-176.775,1.00E-05,-2617.3,-2617.3,BACK-ARC_BASIN,LAU BASIN,WR,0.12
109464,"EWART,1994(1035)",SSMS(2905),14775,ODP0135-0839B-035R-001/7-11,-20.70898,-176.775,1.00E-05,-2617.3,-2617.3,BACK-ARC_BASIN,LAU BASIN,WR,0.148
109473,"EWART,1994(1035)",ICPMS(2900),14776,ODP0135-0839B-038R-001/8-12,-20.70898,-176.775,1.00E-05,-2617.3,-2617.3,BACK-ARC_BASIN,LAU BASIN,WR,0.13
109480,"EWART,1994(1035)",SSMS(2905),14776,ODP0135-0839B-038R-001/8-12,-20.70898,-176.775,1.00E-05,-2617.3,-2617.3,BACK-ARC_BASIN,LAU BASIN,WR,0.135
109606,"YI,2000(1041)",ICPMS(2911),1908,AII0127-1-021-003,38.4908,-30.2653,1.00E-04,-2095,-2095,SPREADING_CENTER,MID-ATLANTIC RIDGE,GL,0.73
109651,"YI,2000(1041)",ICPMS(2911),23223,HAK9303-001-B2,-25.381,69.9807,1.00E-04,-3886,-3886,SPREADING_CENTER,CENTRAL INDIAN RIDGE,GL,0.23
109660,"YI,2000(1041)",ICPMS(2911),23224,HAK9303-002-A3G,-25.553,70.0592,1.00E-04,-4199,-4199,TRIPLE_JUNCTION,CENTRAL INDIAN RIDGE,GL,0.14
109669,"YI,2000(1041)",ICPMS(2911),23225,HAK9303-003-B2,-25.235,69.9118,1.00E-04,-4100,-4100,SPREADING_CENTER,CENTRAL INDIAN RIDGE,GL,0.09
109678,"YI,2000(1041)",ICPMS(2911),23226,HAK9303-006-A3,-25.802,70.2202,1.00E-04,-3604,-3604,SPREADING_CENTER,SOUTHEAST INDIAN RIDGE,GL,0.13
109687,"YI,2000(1041)",ICPMS(2911),23227,HAK9303-006-B2,-25.802,70.2202,1.00E-04,-3604,-3604,SPREADING_CENTER,SOUTHEAST INDIAN RIDGE,GL,0.13
109696,"YI,2000(1041)",ICPMS(2911),23228,HAK9303-009-F1G,-25.509,70.0275,1.00E-04,-4050,-4050,TRIPLE_JUNCTION,CENTRAL INDIAN RIDGE,GL,0.14
109705,"YI,2000(1041)",ICPMS(2911),23229,HAK9303-009-G2,-25.509,70.0275,1.00E-04,-4050,-4050,TRIPLE_JUNCTION,CENTRAL INDIAN RIDGE,GL,0.14
109714,"YI,2000(1041)",ICPMS(2911),23221,HAK9303-R002-SEG-G,-25.757,70.172,1.00E-03,-3594,-3594,SPREADING_CENTER,SOUTHEAST INDIAN RIDGE,GL,0.11
109723,"YI,2000(1041)",ICPMS(2911),23222,HAK9303-R009-H,-25.637,70.05,1.00E-03,-3726,-3726,SPREADING_CENTER,SOUTHEAST INDIAN RIDGE,GL,0.21
109732,"YI,2000(1041)",NN(2910),5059,WASPLUM-2-024-032,-1.31,-90.9267,1.00E-04,-2399,-3039,OLD_OCEANIC_CRUST,,GL,1.12
109750,"YI,2000(1041)",NN(2910),15570,WASPLUM-2-030-001,1.5605,-91.9277,0.0001,-2116,-2395,SEAMOUNT,GALAPAGOS SMTS,GL,1.13
109925,"NAKADA,1994(1043)",INAA(2924),23251,CHRSPS2-002-005,-12.2,167.7,1.00E-02,,,BACK-ARC_BASIN,JEAN CHARCOT TROUGH,WR,0.32
109931,"NAKADA,1994(1043)",INAA(2924),23255,CHRSPS2-005-005,-12.152,167.808,1.00E-03,-1650,-1850,BACK-ARC_BASIN,JEAN CHARCOT TROUGH,WR,0.23
109935,"NAKADA,1994(1043)",INAA(2924),23252,CHRSPS2-003-001,-12.225,167.677,1.00E-03,-900,-1350,BACK-ARC_BASIN,JEAN CHARCOT TROUGH,WR,0.83
109939,"NAKADA,1994(1043)",INAA(2924),23248,CHRSPS2-001-008,-12.215,167.577,1.00E-03,-940,-1470,BACK-ARC_BASIN,JEAN CHARCOT TROUGH,WR,1.53
109943,"NAKADA,1994(1043)",INAA(2924),23249,CHRSPS2-001-009,-12.215,167.577,1.00E-03,-940,-1470,BACK-ARC_BASIN,JEAN CHARCOT TROUGH,WR,1.2
109946,"NAKADA,1994(1043)",XRF(2925),23263,KAIYO89-031-051,-12.193,167.582,1.00E-03,-459,-915,BACK-ARC_BASIN,JEAN CHARCOT TROUGH,WR,1.4
