ANALYSES_NUM,REF_ID,DQ_ID,SAMPLE_ID,LATITUDE,LONGITUDE,LAT_LONG_PRECISION,ELEVATION_MIN,ELEVATION_MAX,TECTONIC_SETTING,PRIMARY_LOCATION,MATERIAL,La,Ce,Pr,Nd,Sm,Eu,Gd,Tb,Dy,Ho,Er,Tm,Yb,Lu
89005,"WOOD,1978(625)",INAA(2399),DSDP049-0408-036-003/46-49,63.3772,-28.9118,1.00E-04,-1624,-1624,OLD_OCEANIC_CRUST,,WR,,,,,,1.36,,0.68
89006,"WOOD,1978(625)",INAA(2399),DSDP049-0408-036-004/37-40,63.3772,-28.9118,1.00E-04,-1624,-1624,OLD_OCEANIC_CRUST,,WR,,,,,,1.45,,0.74
89007,"WOOD,1978(625)",INAA(2399),DSDP049-0408-036-005/44-47,63.3772,-28.9118,1.00E-04,-1624,-1624,OLD_OCEANIC_CRUST,,WR,,,,,,1.1,,0.6
89008,"WOOD,1978(625)",INAA(2399),DSDP049-0408-037-001/50-52,63.3772,-28.9118,1.00E-04,-1624,-1624,OLD_OCEANIC_CRUST,,WR,7.6,,,,,1.35,,0.62
89009,"WOOD,1978(625)",INAA(2399),DSDP049-0408-037-001/114-120,63.3772,-28.9118,1.00E-04,-1624,-1624,OLD_OCEANIC_CRUST,,WR,,,,,,1.24,,0.66
89010,"WOOD,1978(625)",INAA(2399),DSDP049-0408-037-003/114-122,63.3772,-28.9118,1.00E-04,-1624,-1624,OLD_OCEANIC_CRUST,,WR,,,,,,1.59,,0.78
89011,"WOOD,1978(625)",INAA(2399),DSDP049-0408-038-001/119-134,63.3772,-28.9118,1.00E-04,-1624,-1624,OLD_OCEANIC_CRUST,,WR,8.8,,,,,1.59,,0.75
89012,"WOOD,1978(625)",INAA(2399),DSDP049-0408-038-003/119-122,63.3772,-28.9118,1.00E-04,-1624,-1624,OLD_OCEANIC_CRUST,,WR,,,,,,1.76,,0.88
89013,"WOOD,1978(625)",INAA(2399),DSDP049-0409-007-006/71-75,62.6163,-25.9528,1.00E-04,-832,-832,OFF-AXIS_SPREADING_CENTER,REYKJANES RIDGE (OFF-AXIS),WR,3.1,,,,,1.08,,0.7
89014,"WOOD,1978(625)",INAA(2399),DSDP049-0409-008-001/116-120,62.6163,-25.9528,1.00E-04,-832,-832,OFF-AXIS_SPREADING_CENTER,REYKJANES RIDGE (OFF-AXIS),WR,,,,,,1.12,,0.76
89015,"WOOD,1978(625)",INAA(2399),DSDP049-0409-009-001/127-130,62.6163,-25.9528,1.00E-04,-832,-832,OFF-AXIS_SPREADING_CENTER,REYKJANES RIDGE (OFF-AXIS),WR,3.6,,,,,1.25,,0.78
89016,"WOOD,1978(625)",INAA(2399),DSDP049-0409-009-003/17-20,62.6163,-25.9528,1.00E-04,-832,-832,OFF-AXIS_SPREADING_CENTER,REYKJANES RIDGE (OFF-AXIS),WR,3.6,,,,,1.22,,0.74
89017,"WOOD,1978(625)",INAA(2399),DSDP049-0409-009-003/119-121,62.6163,-25.9528,1.00E-04,-832,-832,OFF-AXIS_SPREADING_CENTER,REYKJANES RIDGE (OFF-AXIS),WR,2.1,,,,,0.96,,0.55
89018,"WOOD,1978(625)",INAA(2399),DSDP049-0409-010-001/10-12,62.6163,-25.9528,1.00E-04,-832,-832,OFF-AXIS_SPREADING_CENTER,REYKJANES RIDGE (OFF-AXIS),WR,3.1,,,,,0.96,,0.62
89019,"WOOD,1978(625)",INAA(2399),DSDP049-0409-010-002/16-20,62.6163,-25.9528,1.00E-04,-832,-832,OFF-AXIS_SPREADING_CENTER,REYKJANES RIDGE (OFF-AXIS),WR,2.9,,,,,0.99,,0.69
89020,"WOOD,1978(625)",INAA(2399),DSDP049-0409-010-002/22-24,62.6163,-25.9528,1.00E-04,-832,-832,OFF-AXIS_SPREADING_CENTER,REYKJANES RIDGE (OFF-AXIS),WR,8.4,,,,,2.35,,1.65
89021,"WOOD,1978(625)",INAA(2399),DSDP049-0409-010-003/69-72,62.6163,-25.9528,1.00E-04,-832,-832,OFF-AXIS_SPREADING_CENTER,REYKJANES RIDGE (OFF-AXIS),WR,2.83,4,,,,1,,0.65
89022,"WOOD,1978(625)",INAA(2399),DSDP049-0409-010-004/91-94,62.6163,-25.9528,1.00E-04,-832,-832,OFF-AXIS_SPREADING_CENTER,REYKJANES RIDGE (OFF-AXIS),WR,2.8,,,,,0.99,,0.63
89023,"WOOD,1978(625)",INAA(2399),DSDP049-0409-010-005/41-44,62.6163,-25.9528,1.00E-04,-832,-832,OFF-AXIS_SPREADING_CENTER,REYKJANES RIDGE (OFF-AXIS),WR,2.9,,,,,0.98,,0.63
89024,"WOOD,1978(625)",INAA(2399),DSDP049-0409-010-006/130-132,62.6163,-25.9528,1.00E-04,-832,-832,OFF-AXIS_SPREADING_CENTER,REYKJANES RIDGE (OFF-AXIS),WR,,,,,,0.94,,0.57
89025,"WOOD,1978(625)",INAA(2399),DSDP049-0409-010-007/4-6,62.6163,-25.9528,1.00E-04,-832,-832,OFF-AXIS_SPREADING_CENTER,REYKJANES RIDGE (OFF-AXIS),WR,2.7,,,,,1,,0.6
89026,"WOOD,1978(625)",INAA(2399),DSDP049-0409-010-008/62-64,62.6163,-25.9528,1.00E-04,-832,-832,OFF-AXIS_SPREADING_CENTER,REYKJANES RIDGE (OFF-AXIS),WR,3,,,,,1.1,,0.68
89027,"WOOD,1978(625)",INAA(2399),DSDP049-0409-011-001/61-63,62.6163,-25.9528,1.00E-04,-832,-832,OFF-AXIS_SPREADING_CENTER,REYKJANES RIDGE (OFF-AXIS),WR,,,,,,0.95,,0.61
89028,"WOOD,1978(625)",INAA(2399),DSDP049-0409-011-002/80-82,62.6163,-25.9528,1.00E-04,-832,-832,OFF-AXIS_SPREADING_CENTER,REYKJANES RIDGE (OFF-AXIS),WR,3.1,,,,,0.97,,0.6
89029,"WOOD,1978(625)",INAA(2399),DSDP049-0409-011-003/80-82,62.6163,-25.9528,1.00E-04,-832,-832,OFF-AXIS_SPREADING_CENTER,REYKJANES RIDGE (OFF-AXIS),WR,2.4,,,,,0.91,,0.6
89030,"WOOD,1978(625)",INAA(2399),DSDP049-0409-011-004/43-45,62.6163,-25.9528,1.00E-04,-832,-832,OFF-AXIS_SPREADING_CENTER,REYKJANES RIDGE (OFF-AXIS),WR,3.2,,,,,1.24,,0.71
89031,"WOOD,1978(625)",INAA(2399),DSDP049-0409-012-001/141-143,62.6163,-25.9528,1.00E-04,-832,-832,OFF-AXIS_SPREADING_CENTER,REYKJANES RIDGE (OFF-AXIS),WR,,,,,,0.98,,0.57
89032,"WOOD,1978(625)",INAA(2399),DSDP049-0409-013-001/39-41,62.6163,-25.9528,1.00E-04,-832,-832,OFF-AXIS_SPREADING_CENTER,REYKJANES RIDGE (OFF-AXIS),WR,1.8,,,,,1.08,,0.57
89033,"WOOD,1978(625)",INAA(2399),DSDP049-0409-013-003/40-42,62.6163,-25.9528,1.00E-04,-832,-832,OFF-AXIS_SPREADING_CENTER,REYKJANES RIDGE (OFF-AXIS),WR,6.2,,,,,1.48,,0.73
89034,"WOOD,1978(625)",INAA(2399),DSDP049-0409-014-001/51-53,62.6163,-25.9528,1.00E-04,-832,-832,OFF-AXIS_SPREADING_CENTER,REYKJANES RIDGE (OFF-AXIS),WR,5.8,,,,,1.43,,0.82
89035,"WOOD,1978(625)",INAA(2399),DSDP049-0409-015-001/130-132,62.6163,-25.9528,1.00E-04,-832,-832,OFF-AXIS_SPREADING_CENTER,REYKJANES RIDGE (OFF-AXIS),WR,6.4,,,,,1.37,,0.94
89036,"WOOD,1978(625)",INAA(2399),DSDP049-0409-015-001/130-133,62.6163,-25.9528,1.00E-04,-832,-832,OFF-AXIS_SPREADING_CENTER,REYKJANES RIDGE (OFF-AXIS),WR,6.9,,,,,1.46,,0.86
89037,"WOOD,1978(625)",INAA(2399),DSDP049-0409-015-002/36-38,62.6163,-25.9528,1.00E-04,-832,-832,OFF-AXIS_SPREADING_CENTER,REYKJANES RIDGE (OFF-AXIS),WR,6.1,,,,,1.33,,0.86
89038,"WOOD,1978(625)",INAA(2399),DSDP049-0409-015-003/105-107,62.6163,-25.9528,1.00E-04,-832,-832,OFF-AXIS_SPREADING_CENTER,REYKJANES RIDGE (OFF-AXIS),WR,5.8,,,,,1.29,,0.85
89039,"WOOD,1978(625)",INAA(2399),DSDP049-0409-015-004/64-66,62.6163,-25.9528,1.00E-04,-832,-832,OFF-AXIS_SPREADING_CENTER,REYKJANES RIDGE (OFF-AXIS),WR,5.5,,,,,1.29,,0.8
89040,"WOOD,1978(625)",INAA(2399),DSDP049-0409-015-006/55-59,62.6163,-25.9528,1.00E-04,-832,-832,OFF-AXIS_SPREADING_CENTER,REYKJANES RIDGE (OFF-AXIS),WR,,,,,,1.41,,0.88
89041,"WOOD,1978(625)",INAA(2399),DSDP049-0409-016-002/15-18,62.6163,-25.9528,1.00E-04,-832,-832,OFF-AXIS_SPREADING_CENTER,REYKJANES RIDGE (OFF-AXIS),WR,5.7,,,,,1.54,,0.74
89042,"WOOD,1978(625)",INAA(2399),DSDP049-0409-017-001/35-40,62.6163,-25.9528,1.00E-04,-832,-832,OFF-AXIS_SPREADING_CENTER,REYKJANES RIDGE (OFF-AXIS),WR,,,,,,1.22,,0.7
89043,"WOOD,1978(625)",INAA(2399),DSDP049-0409-017-001/36-40,62.6163,-25.9528,1.00E-04,-832,-832,OFF-AXIS_SPREADING_CENTER,REYKJANES RIDGE (OFF-AXIS),WR,5.5,,,,,1.23,,0.81
89044,"WOOD,1978(625)",INAA(2399),DSDP049-0409-018-001/74-78,62.6163,-25.9528,1.00E-04,-832,-832,OFF-AXIS_SPREADING_CENTER,REYKJANES RIDGE (OFF-AXIS),WR,,,,,,1.24,,0.82
89045,"WOOD,1978(625)",INAA(2399),DSDP049-0409-018-002/106-109,62.6163,-25.9528,1.00E-04,-832,-832,OFF-AXIS_SPREADING_CENTER,REYKJANES RIDGE (OFF-AXIS),WR,5.7,,,,,1.42,,0.77
89046,"WOOD,1978(625)",INAA(2399),DSDP049-0409-018-002/110-115,62.6163,-25.9528,1.00E-04,-832,-832,OFF-AXIS_SPREADING_CENTER,REYKJANES RIDGE (OFF-AXIS),WR,5.5,,,,,1.21,,0.77
89047,"WOOD,1978(625)",INAA(2399),DSDP049-0409-018-003/88-91,62.6163,-25.9528,1.00E-04,-832,-832,OFF-AXIS_SPREADING_CENTER,REYKJANES RIDGE (OFF-AXIS),WR,,,,,,1.24,,0.82
89048,"WOOD,1978(625)",INAA(2399),DSDP049-0409-018-003/120-122,62.6163,-25.9528,1.00E-04,-832,-832,OFF-AXIS_SPREADING_CENTER,REYKJANES RIDGE (OFF-AXIS),WR,5.8,,,,,1.41,,0.83
89049,"WOOD,1978(625)",INAA(2399),DSDP049-0409-020-001/31-36,62.6163,-25.9528,1.00E-04,-832,-832,OFF-AXIS_SPREADING_CENTER,REYKJANES RIDGE (OFF-AXIS),WR,6.3,,,,,1.4,,0.93
89050,"WOOD,1978(625)",INAA(2399),DSDP049-0409-021-001/83-86,62.6163,-25.9528,1.00E-04,-832,-832,OFF-AXIS_SPREADING_CENTER,REYKJANES RIDGE (OFF-AXIS),WR,6.4,,,,,1.35,,0.87
89051,"WOOD,1978(625)",INAA(2399),DSDP049-0409-021-002/87-91,62.6163,-25.9528,1.00E-04,-832,-832,OFF-AXIS_SPREADING_CENTER,REYKJANES RIDGE (OFF-AXIS),WR,,,,,,1.34,,0.68
89052,"WOOD,1978(625)",INAA(2399),DSDP049-0409-022-001/90-93,62.6163,-25.9528,1.00E-04,-832,-832,OFF-AXIS_SPREADING_CENTER,REYKJANES RIDGE (OFF-AXIS),WR,6.1,,,,,1.3,,0.83
89053,"WOOD,1978(625)",INAA(2399),DSDP049-0409-023-001/111-114,62.6163,-25.9528,1.00E-04,-832,-832,OFF-AXIS_SPREADING_CENTER,REYKJANES RIDGE (OFF-AXIS),WR,,,,,,1.21,,0.71
89054,"WOOD,1978(625)",INAA(2399),DSDP049-0409-023-002/38-41,62.6163,-25.9528,1.00E-04,-832,-832,OFF-AXIS_SPREADING_CENTER,REYKJANES RIDGE (OFF-AXIS),WR,6.1,,,,,1.36,,0.82
89055,"WOOD,1978(625)",INAA(2399),DSDP049-0409-024-002/87-90,62.6163,-25.9528,1.00E-04,-832,-832,OFF-AXIS_SPREADING_CENTER,REYKJANES RIDGE (OFF-AXIS),WR,6.1,,,,,1.43,,0.83
89056,"WOOD,1978(625)",INAA(2399),DSDP049-0409-024-003/80-83,62.6163,-25.9528,1.00E-04,-832,-832,OFF-AXIS_SPREADING_CENTER,REYKJANES RIDGE (OFF-AXIS),WR,5.9,,,,,1.22,,0.76
89057,"WOOD,1978(625)",INAA(2399),DSDP049-0409-024-004/89-92,62.6163,-25.9528,1.00E-04,-832,-832,OFF-AXIS_SPREADING_CENTER,REYKJANES RIDGE (OFF-AXIS),WR,,,,,,1.33,,0.89
89058,"WOOD,1978(625)",INAA(2399),DSDP049-0409-024-005/69-72,62.6163,-25.9528,1.00E-04,-832,-832,OFF-AXIS_SPREADING_CENTER,REYKJANES RIDGE (OFF-AXIS),WR,6,,,,,1.38,,0.74
89059,"WOOD,1978(625)",INAA(2399),DSDP049-0409-024-006/79-82,62.6163,-25.9528,1.00E-04,-832,-832,OFF-AXIS_SPREADING_CENTER,REYKJANES RIDGE (OFF-AXIS),WR,5.8,11,,,,1.34,,0.74
89060,"WOOD,1978(625)",INAA(2399),DSDP049-0409-024-007/56-59,62.6163,-25.9528,1.00E-04,-832,-832,OFF-AXIS_SPREADING_CENTER,REYKJANES RIDGE (OFF-AXIS),WR,5.9,,,,,1.4,,0.83
89061,"WOOD,1978(625)",INAA(2399),DSDP049-0409-025-001/82-85,62.6163,-25.9528,1.00E-04,-832,-832,OFF-AXIS_SPREADING_CENTER,REYKJANES RIDGE (OFF-AXIS),WR,6.5,,,,,1.48,,0.91
89062,"WOOD,1978(625)",INAA(2399),DSDP049-0409-025-002/35-38,62.6163,-25.9528,1.00E-04,-832,-832,OFF-AXIS_SPREADING_CENTER,REYKJANES RIDGE (OFF-AXIS),WR,4.1,,,,,0.99,,0.61
89063,"WOOD,1978(625)",INAA(2399),DSDP049-0409-025-003/79-82,62.6163,-25.9528,1.00E-04,-832,-832,OFF-AXIS_SPREADING_CENTER,REYKJANES RIDGE (OFF-AXIS),WR,5.8,,,,,1.17,,0.72
89064,"WOOD,1978(625)",INAA(2399),DSDP049-0409-025-004/102-105,62.6163,-25.9528,1.00E-04,-832,-832,OFF-AXIS_SPREADING_CENTER,REYKJANES RIDGE (OFF-AXIS),WR,6,,,,,1.26,,0.86
89065,"WOOD,1978(625)",INAA(2399),DSDP049-0409-026-001/29-32,62.6163,-25.9528,1.00E-04,-832,-832,OFF-AXIS_SPREADING_CENTER,REYKJANES RIDGE (OFF-AXIS),WR,6.8,,,,,1.34,,0.86
89066,"WOOD,1978(625)",INAA(2399),DSDP049-0409-031-001/29-32,62.6163,-25.9528,1.00E-04,-832,-832,OFF-AXIS_SPREADING_CENTER,REYKJANES RIDGE (OFF-AXIS),WR,6.2,,,,,1.48,,0.88
89067,"WOOD,1978(625)",INAA(2399),DSDP049-0409-031-001/121-124,62.6163,-25.9528,1.00E-04,-832,-832,OFF-AXIS_SPREADING_CENTER,REYKJANES RIDGE (OFF-AXIS),WR,6,,,,,1.37,,0.77
89068,"WOOD,1978(625)",INAA(2399),DSDP049-0409-032-001/135-138,62.6163,-25.9528,1.00E-04,-832,-832,OFF-AXIS_SPREADING_CENTER,REYKJANES RIDGE (OFF-AXIS),WR,3.8,,,,,1.16,,0.68
89069,"WOOD,1978(625)",INAA(2399),DSDP049-0410-039-004/56-58,45.5088,-29.476,1.00E-04,-2975,-2975,OLD_OCEANIC_CRUST,,WR,42.2,,,,,1.87,,0.72
89070,"WOOD,1978(625)",INAA(2399),DSDP049-0410-041-002/55-57,45.5088,-29.476,1.00E-04,-2975,-2975,OLD_OCEANIC_CRUST,,WR,50.2,,,,,1.67,,0.57
89071,"WOOD,1978(625)",INAA(2399),DSDP049-0410A-002-005/88-92,45.5088,-29.476,1.00E-04,-2977,-2977,OLD_OCEANIC_CRUST,,WR,14.1,,,,,1.25,,0.54
89072,"WOOD,1978(625)",INAA(2399),DSDP049-0410A-003-003/3-8,45.5088,-29.476,1.00E-04,-2977,-2977,OLD_OCEANIC_CRUST,,WR,19.2,,,,,1.4,,0.58
89073,"WOOD,1978(625)",INAA(2399),DSDP049-0410A-003-003/120-129,45.5088,-29.476,1.00E-04,-2977,-2977,OLD_OCEANIC_CRUST,,WR,19.7,,,,,1.45,,0.63
89074,"WOOD,1978(625)",INAA(2399),DSDP049-0410A-003-004/3-5,45.5088,-29.476,1.00E-04,-2977,-2977,OLD_OCEANIC_CRUST,,WR,19.7,,,,,1.4,,0.57
89075,"WOOD,1978(625)",INAA(2399),DSDP049-0410A-003-004/116-119,45.5088,-29.476,1.00E-04,-2977,-2977,OLD_OCEANIC_CRUST,,WR,19.5,,,,,1.45,,0.62
89076,"WOOD,1978(625)",INAA(2399),DSDP049-0410A-003-005/47-50,45.5088,-29.476,1.00E-04,-2977,-2977,OLD_OCEANIC_CRUST,,WR,,,,,,0.87,,0.36
89077,"WOOD,1978(625)",INAA(2399),DSDP049-0410A-004-001/53-60,45.5088,-29.476,1.00E-04,-2977,-2977,OLD_OCEANIC_CRUST,,WR,19.8,,,,,1.4,,0.61
89078,"WOOD,1978(625)",INAA(2399),DSDP049-0410A-004-004/65-70,45.5088,-29.476,1.00E-04,-2977,-2977,OLD_OCEANIC_CRUST,,WR,19.9,37,,,,1.31,,0.56
89079,"WOOD,1978(625)",INAA(2399),DSDP049-0410A-005-004/95-106,45.5088,-29.476,1.00E-04,-2977,-2977,OLD_OCEANIC_CRUST,,WR,20,,,,,1.36,,0.57
89080,"WOOD,1978(625)",INAA(2399),DSDP049-0410A-006-001/118-126,45.5088,-29.476,1.00E-04,-2977,-2977,OLD_OCEANIC_CRUST,,WR,26.1,,,,,1.78,,0.76
89081,"WOOD,1978(625)",INAA(2399),DSDP049-0411-001-001/78-82,36.7662,-33.3883,1.00E-04,-1935,-1935,OFF-AXIS_SPREADING_CENTER,MID-ATLANTIC RIDGE (OFF-AXIS),WR,2.4,,,,,0.66,,0.44
89082,"WOOD,1978(625)",INAA(2399),DSDP049-0411-003-001/44-46,36.7662,-33.3883,1.00E-04,-1935,-1935,OFF-AXIS_SPREADING_CENTER,MID-ATLANTIC RIDGE (OFF-AXIS),WR,2.7,,,,,0.73,,0.45
89083,"WOOD,1978(625)",INAA(2399),DSDP049-0411-003-001/96-100,36.7662,-33.3883,1.00E-04,-1935,-1935,OFF-AXIS_SPREADING_CENTER,MID-ATLANTIC RIDGE (OFF-AXIS),WR,5.8,,,,,0.88,,0.53
89084,"WOOD,1978(625)",INAA(2399),DSDP049-0411-005-001/22-28,36.7662,-33.3883,1.00E-04,-1935,-1935,OFF-AXIS_SPREADING_CENTER,MID-ATLANTIC RIDGE (OFF-AXIS),WR,6.3,,,,,0.87,,0.55
89085,"WOOD,1978(625)",INAA(2399),DSDP049-0412-014-CC/2-8,36.5623,-33.166,1.00E-04,-2609,-2609,OFF-AXIS_SPREADING_CENTER,MID-ATLANTIC RIDGE (OFF-AXIS),WR,,,,,,0.86,,0.48
89086,"WOOD,1978(625)",INAA(2399),DSDP049-0412-014-CC/37-42,36.5623,-33.166,1.00E-04,-2609,-2609,OFF-AXIS_SPREADING_CENTER,MID-ATLANTIC RIDGE (OFF-AXIS),WR,5.5,9,,,,0.93,,0.54
89087,"WOOD,1978(625)",INAA(2399),DSDP049-0412-015-001/50-56,36.5623,-33.166,1.00E-04,-2609,-2609,OFF-AXIS_SPREADING_CENTER,MID-ATLANTIC RIDGE (OFF-AXIS),WR,5,9,,,,0.91,,0.46
89088,"WOOD,1978(625)",INAA(2399),DSDP049-0412-015-001/62-68,36.5623,-33.166,1.00E-04,-2609,-2609,OFF-AXIS_SPREADING_CENTER,MID-ATLANTIC RIDGE (OFF-AXIS),WR,5.9,11,,,,0.95,,0.51
89089,"WOOD,1978(625)",INAA(2399),DSDP049-0412A-001-001/30-32,36.5623,-33.166,1.00E-04,-2609,-2609,FRACTURE_ZONE,FRACTURE ZONE B,WR,5.7,11,,,,0.88,,0.5
89090,"WOOD,1978(625)",INAA(2399),DSDP049-0412A-002-001/18-22,36.5623,-33.166,1.00E-04,-2609,-2609,FRACTURE_ZONE,FRACTURE ZONE B,WR,5.4,12,,,,0.87,,0.47
89091,"WOOD,1978(625)",INAA(2399),DSDP049-0412A-003-001/7-10,36.5623,-33.166,1.00E-04,-2609,-2609,FRACTURE_ZONE,FRACTURE ZONE B,WR,6.1,,,,,0.96,,0.57
89092,"WOOD,1978(625)",INAA(2399),DSDP049-0412A-003-001/70-80,36.5623,-33.166,1.00E-04,-2609,-2609,FRACTURE_ZONE,FRACTURE ZONE B,WR,4.8,,,,,0.87,,0.46
89093,"WOOD,1978(625)",INAA(2399),DSDP049-0412A-003-002/70-80,36.5623,-33.166,1.00E-04,-2609,-2609,FRACTURE_ZONE,FRACTURE ZONE B,WR,5,10,,,,0.92,,0.46
89094,"WOOD,1978(625)",INAA(2399),DSDP049-0412A-003-003/27-30,36.5623,-33.166,1.00E-04,-2609,-2609,FRACTURE_ZONE,FRACTURE ZONE B,WR,8,17,,,,1.1,,0.61
89095,"WOOD,1978(625)",INAA(2399),DSDP049-0412A-004-001/20-25,36.5623,-33.166,1.00E-04,-2609,-2609,FRACTURE_ZONE,FRACTURE ZONE B,WR,7.4,17,,,,1.16,,0.69
89096,"WOOD,1978(625)",INAA(2399),DSDP049-0412A-004-001/40-44,36.5623,-33.166,1.00E-04,-2609,-2609,FRACTURE_ZONE,FRACTURE ZONE B,WR,7,,,,,1.06,,0.68
89097,"WOOD,1978(625)",INAA(2399),DSDP049-0412A-005-001/91-94,36.5623,-33.166,1.00E-04,-2609,-2609,FRACTURE_ZONE,FRACTURE ZONE B,WR,6.1,12,,,,0.91,,0.48
89098,"WOOD,1978(625)",INAA(2399),DSDP049-0412A-006-001/70-73,36.5623,-33.166,1.00E-04,-2609,-2609,FRACTURE_ZONE,FRACTURE ZONE B,WR,5.5,11,,,,0.88,,0.49
89099,"WOOD,1978(625)",INAA(2399),DSDP049-0412A-007-002/60-62,36.5623,-33.166,1.00E-04,-2609,-2609,FRACTURE_ZONE,FRACTURE ZONE B,WR,5.7,11,,,,0.79,,0.48
89100,"WOOD,1978(625)",INAA(2399),DSDP049-0412A-007-002/110-115,36.5623,-33.166,1.00E-04,-2609,-2609,FRACTURE_ZONE,FRACTURE ZONE B,WR,5.7,11,,,,0.95,,0.49
89101,"WOOD,1978(625)",INAA(2399),DSDP049-0412A-008-001/130-133,36.5623,-33.166,1.00E-04,-2609,-2609,FRACTURE_ZONE,FRACTURE ZONE B,WR,5.4,11,,,,0.84,,0.49
89102,"WOOD,1978(625)",INAA(2399),DSDP049-0412A-008-002/35-39,36.5623,-33.166,1.00E-04,-2609,-2609,FRACTURE_ZONE,FRACTURE ZONE B,WR,,,,,,0.85,,0.47
89103,"WOOD,1978(625)",INAA(2399),DSDP049-0412A-010-001/50-51,36.5623,-33.166,1.00E-04,-2609,-2609,FRACTURE_ZONE,FRACTURE ZONE B,WR,4.9,11,,,,0.94,,0.49
89104,"WOOD,1978(625)",INAA(2399),DSDP049-0412A-011-001/32-35,36.5623,-33.166,1.00E-04,-2609,-2609,FRACTURE_ZONE,FRACTURE ZONE B,WR,4.6,9,,,,0.81,,0.45
89105,"WOOD,1978(625)",INAA(2399),DSDP049-0412A-011-002/17-21,36.5623,-33.166,1.00E-04,-2609,-2609,FRACTURE_ZONE,FRACTURE ZONE B,WR,4,9,,,,0.78,,0.5
89106,"WOOD,1978(625)",INAA(2399),DSDP049-0412A-012-001/10-15,36.5623,-33.166,1.00E-04,-2609,-2609,FRACTURE_ZONE,FRACTURE ZONE B,WR,4.6,10,,,,0.83,,0.51
89107,"WOOD,1978(625)",INAA(2399),DSDP049-0412A-013-002/55-60,36.5623,-33.166,1.00E-04,-2609,-2609,FRACTURE_ZONE,FRACTURE ZONE B,WR,5,10,,,,1,,0.49,,,,,,
89108,"WOOD,1978(625)",INAA(2399),DSDP049-0412A-013-003/31-36,36.5623,-33.166,1.00E-04,-2609,-2609,FRACTURE_ZONE,FRACTURE ZONE B,WR,5.2,11,,,,0.91,,0.49,,,,,,
89109,"WOOD,1978(625)",INAA(2399),DSDP049-0412A-014-001/4-14,36.5623,-33.166,1.00E-04,-2609,-2609,FRACTURE_ZONE,FRACTURE ZONE B,WR,5.5,9,,,,0.9,,0.5,,,,,,
89110,"WOOD,1978(625)",INAA(2399),DSDP049-0413-001-002/35-40,36.5432,-33.175,1.00E-04,-2598,-2598,FRACTURE_ZONE,FRACTURE ZONE B,WR,14.5,,,,,1.32,,0.64,,,,,,
89111,"WOOD,1978(625)",INAA(2399),DSDP049-0413-001-002/124-129,36.5432,-33.175,1.00E-04,-2598,-2598,FRACTURE_ZONE,FRACTURE ZONE B,WR,16,,,,,1.41,,0.53,,,,,,
89112,"WOOD,1978(625)",INAA(2399),DSDP049-0413-002-001/42-46,36.5432,-33.175,1.00E-04,-2598,-2598,FRACTURE_ZONE,FRACTURE ZONE B,WR,14.4,,,,,1.26,,0.55,,,,,,
89113,"WOOD,1978(625)",INAA(2399),DSDP049-0413-003-001/44-48,36.5432,-33.175,1.00E-04,-2598,-2598,FRACTURE_ZONE,FRACTURE ZONE B,WR,14.6,27,,,,1.27,,0.58,,,,,,
89114,"WOOD,1978(625)",INAA(2399),DSDP049-0411-001-001/78-82,36.7662,-33.3883,1.00E-04,-1935,-1935,OFF-AXIS_SPREADING_CENTER,MID-ATLANTIC RIDGE (OFF-AXIS),WR,2.4,,,,,0.66,,0.44,,,,,,
89445,"CASTILLO,1994(636)",INAA(2401),ODP0129-0802A-058-002/110-115,12.0963,153.2104,1.00E-04,-5968.6,-5968.6,OLD_OCEANIC_CRUST,,GL,3.01,7.7,,,2.19,0.81,,0.53,,,,,2.32,0.35
89448,"CASTILLO,1994(636)",INAA(2401),ODP0129-0802A-058-002/142-149,12.0963,153.2104,1.00E-04,-5968.6,-5968.6,OLD_OCEANIC_CRUST,,GL,3.16,8.2,,,2.32,0.85,,0.56,,,,,2.35,0.36
89450,"CASTILLO,1994(636)",INAA(2401),ODP0129-0802A-058-003/0-1,12.0963,153.2104,1.00E-04,-5968.6,-5968.6,OLD_OCEANIC_CRUST,,GL,3.09,7.9,,,2.31,0.86,,0.57,,,,,2.41,0.36
89453,"CASTILLO,1994(636)",INAA(2401),ODP0129-0802A-058-004/65-70,12.0963,153.2104,1.00E-04,-5968.6,-5968.6,OLD_OCEANIC_CRUST,,GL,3.18,8.3,,,,,,0.57,,,,,2.41,0.36
89456,"CASTILLO,1994(636)",INAA(2401),ODP0129-0802A-059-003/130-136,12.0963,153.2104,1.00E-04,-5968.6,-5968.6,OLD_OCEANIC_CRUST,,WR,3.16,8.1,,,2.35,0.86,,0.57,,,,,2.37,0.36
89458,"CASTILLO,1994(636)",INAA(2401),ODP0129-0802A-059-002/123-127,12.0963,153.2104,1.00E-04,-5968.6,-5968.6,OLD_OCEANIC_CRUST,,GL,3.14,8.7,,,2.31,0.88,,0.56,,,,,2.43,0.36
89461,"CASTILLO,1994(636)",INAA(2401),ODP0129-0802A-059-001/127-132,12.0963,153.2104,1.00E-04,-5968.6,-5968.6,OLD_OCEANIC_CRUST,,WR,3.13,8.3,,,2.25,0.86,,0.6,,,,,2.36,0.37
