ANALYSES_NUM,REF_ID,DQ_ID,SAMPLE_NUM,SAMPLE_ID,LATITUDE,LONGITUDE,LAT_LONG_PRECISION,ELEVATION_MIN,ELEVATION_MAX,TECTONIC_SETTING,PRIMARY_LOCATION,MATERIAL,Nb
3806,"LANGMUIR,1977(46)",SSMS(158),253,ALV0529-004,36.818,-33.265,1.00E-03,-2649,-2649,SPREADING_CENTER,MID-ATLANTIC RIDGE,ROCK,7.9
3823,"LE ROEX,1989(26)",XRF(212),1123,MELPROT-5-011-023,-53.16,25.488,1.00E-03,-5100,-5250,FRACTURE_ZONE,DU TOIT FRACTURE ZONE,WR,5.9
3829,"LE ROEX,1989(26)",XRF(212),1126,MELPROT-5-012-009,-53.175,25.508,1.00E-03,-4050,-4300,FRACTURE_ZONE,DU TOIT FRACTURE ZONE,WR,5.7
3832,"LE ROEX,1989(26)",XRF(212),1127,MELPROT-5-012-012,-53.175,25.508,1.00E-03,-4050,-4300,FRACTURE_ZONE,DU TOIT FRACTURE ZONE,WR,3.9
3835,"LE ROEX,1989(26)",XRF(212),1128,MELPROT-5-012-013,-53.175,25.508,1.00E-03,-4050,-4300,FRACTURE_ZONE,DU TOIT FRACTURE ZONE,WR,4.5
3838,"LE ROEX,1989(26)",XRF(212),1129,MELPROT-5-013-086,-53.095,25.537,1.00E-03,-4950,-5300,FRACTURE_ZONE,DU TOIT FRACTURE ZONE,WR,2.7
3841,"LE ROEX,1989(26)",XRF(212),1130,MELPROT-5-013-087,-53.095,25.537,1.00E-03,-4950,-5300,FRACTURE_ZONE,DU TOIT FRACTURE ZONE,WR,4.9
3844,"LE ROEX,1989(26)",XRF(212),1131,MELPROT-5-014-081,-53.113,25.327,1.00E-03,-3950,-4150,FRACTURE_ZONE,DU TOIT FRACTURE ZONE,WR,2.7
3847,"LE ROEX,1989(26)",XRF(212),1133,MELPROT-5-014-085,-53.113,25.327,1.00E-03,-3950,-4150,FRACTURE_ZONE,DU TOIT FRACTURE ZONE,WR,4.1
3850,"LE ROEX,1989(26)",XRF(212),1134,MELPROT-5-014-089,-53.113,25.327,1.00E-03,-3950,-4150,FRACTURE_ZONE,DU TOIT FRACTURE ZONE,WR,2.8
3853,"LE ROEX,1989(26)",XRF(212),1135,MELPROT-5-014-090,-53.113,25.327,1.00E-03,-3950,-4150,FRACTURE_ZONE,DU TOIT FRACTURE ZONE,WR,2.7
3856,"LE ROEX,1989(26)",XRF(212),1136,MELPROT-5-015-054,-47.7,32.147,1.00E-03,-4000,-4400,FRACTURE_ZONE,ANDREW BAIN FRACTURE ZONE,WR,3.2
3859,"LE ROEX,1989(26)",XRF(212),1137,MELPROT-5-015-120,-47.7,32.147,1.00E-03,-4000,-4400,FRACTURE_ZONE,ANDREW BAIN FRACTURE ZONE,WR,4
3862,"LE ROEX,1989(26)",XRF(212),1138,MELPROT-5-015-126,-47.7,32.147,1.00E-03,-4000,-4400,FRACTURE_ZONE,ANDREW BAIN FRACTURE ZONE,WR,3
3865,"LE ROEX,1989(26)",XRF(212),1139,MELPROT-5-015-133,-47.7,32.147,1.00E-03,-4000,-4400,FRACTURE_ZONE,ANDREW BAIN FRACTURE ZONE,WR,2.1
3868,"LE ROEX,1989(26)",XRF(212),1140,MELPROT-5-015-138,-47.7,32.147,1.00E-03,-4000,-4400,FRACTURE_ZONE,ANDREW BAIN FRACTURE ZONE,WR,3
3874,"LE ROEX,1989(26)",XRF(212),1142,MELPROT-5-015-146,-47.7,32.147,1.00E-03,-4000,-4400,FRACTURE_ZONE,ANDREW BAIN FRACTURE ZONE,WR,4
3877,"LE ROEX,1989(26)",XRF(212),1143,MELPROT-5-015-148,-47.7,32.147,1.00E-03,-4000,-4400,FRACTURE_ZONE,ANDREW BAIN FRACTURE ZONE,WR,4.2
3880,"LE ROEX,1989(26)",XRF(212),1144,MELPROT-5-015-152,-47.7,32.147,1.00E-03,-4000,-4400,FRACTURE_ZONE,ANDREW BAIN FRACTURE ZONE,WR,2.5
3883,"LE ROEX,1989(26)",XRF(212),1145,MELPROT-5-016-023,-47.647,32.352,1.00E-03,-2260,-2500,FRACTURE_ZONE,ANDREW BAIN FRACTURE ZONE,WR,3
3886,"LE ROEX,1989(26)",XRF(212),1146,MELPROT-5-017-022,-46.378,33.508,1.00E-03,-2050,-2380,SPREADING_CENTER,SOUTHWEST INDIAN RIDGE,WR,2.6
3889,"LE ROEX,1989(26)",XRF(212),1147,MELPROT-5-017-028,-46.378,33.508,1.00E-03,-2050,-2380,SPREADING_CENTER,SOUTHWEST INDIAN RIDGE,WR,3
3892,"LE ROEX,1989(26)",XRF(212),1148,MELPROT-5-017-032,-46.378,33.508,1.00E-03,-2050,-2380,SPREADING_CENTER,SOUTHWEST INDIAN RIDGE,WR,3
3901,"LE ROEX,1989(26)",XRF(212),1151,MELPROT-5-018-123,-46.525,33.763,1.00E-03,-4800,-5100,FRACTURE_ZONE,PRINCE EDWARD FRACTURE ZONE,WR,3.9
3904,"LE ROEX,1989(26)",XRF(212),1152,MELPROT-5-019-187,-46.507,33.832,1.00E-03,-2700,-3900,FRACTURE_ZONE,PRINCE EDWARD FRACTURE ZONE,WR,1.9
3907,"LE ROEX,1989(26)",XRF(212),1153,MELPROT-5-020-002,-46.495,33.87,1.00E-03,-2250,-2950,FRACTURE_ZONE,PRINCE EDWARD FRACTURE ZONE,WR,3.7
3910,"LE ROEX,1989(26)",XRF(212),1155,MELPROT-5-020-033,-46.495,33.87,1.00E-03,-2250,-2950,FRACTURE_ZONE,PRINCE EDWARD FRACTURE ZONE,WR,4.9
3913,"LE ROEX,1989(26)",XRF(212),1154,MELPROT-5-020-021,-46.495,33.87,1.00E-03,-2250,-2950,FRACTURE_ZONE,PRINCE EDWARD FRACTURE ZONE,WR,2.7
3916,"LE ROEX,1989(26)",XRF(212),1156,MELPROT-5-020-052,-46.495,33.87,1.00E-03,-2250,-2950,FRACTURE_ZONE,PRINCE EDWARD FRACTURE ZONE,WR,5.4
3919,"LE ROEX,1989(26)",XRF(212),1157,MELPROT-5-025-001,-44.815,35.847,1.00E-03,-1840,-1920,SPREADING_CENTER,SOUTHWEST INDIAN RIDGE,WR,11
3922,"LE ROEX,1989(26)",XRF(212),1158,MELPROT-5-025-005,-44.815,35.847,1.00E-03,-1840,-1920,SPREADING_CENTER,SOUTHWEST INDIAN RIDGE,WR,9.8
3925,"LE ROEX,1989(26)",XRF(212),1159,MELPROT-5-025-015,-44.815,35.847,1.00E-03,-1840,-1920,SPREADING_CENTER,SOUTHWEST INDIAN RIDGE,WR,9.8
3928,"LE ROEX,1989(26)",XRF(212),1160,MELPROT-5-025-033,-44.815,35.847,1.00E-03,-1840,-1920,SPREADING_CENTER,SOUTHWEST INDIAN RIDGE,WR,15.8
3931,"LE ROEX,1989(26)",XRF(212),1161,MELPROT-5-025-054,-44.815,35.847,1.00E-03,-1840,-1920,SPREADING_CENTER,SOUTHWEST INDIAN RIDGE,WR,5.7
3934,"LE ROEX,1989(26)",XRF(212),1162,MELPROT-5-025-127,-44.815,35.847,1.00E-03,-1840,-1920,SPREADING_CENTER,SOUTHWEST INDIAN RIDGE,WR,5.1
3937,"LE ROEX,1989(26)",XRF(212),1163,MELPROT-5-025-130,-44.815,35.847,1.00E-03,-1840,-1920,SPREADING_CENTER,SOUTHWEST INDIAN RIDGE,WR,15.1
3940,"LE ROEX,1989(26)",XRF(212),1164,MELPROT-5-025-152,-44.815,35.847,1.00E-03,-1840,-1920,SPREADING_CENTER,SOUTHWEST INDIAN RIDGE,WR,2.5
3943,"LE ROEX,1989(26)",XRF(212),1165,MELPROT-5-025-211,-44.815,35.847,1.00E-03,-1840,-1920,SPREADING_CENTER,SOUTHWEST INDIAN RIDGE,WR,15.6
3946,"LE ROEX,1989(26)",XRF(212),1166,MELPROT-5-026-001,-44.733,37.07,1.00E-03,-2800,-3050,SPREADING_CENTER,SOUTHWEST INDIAN RIDGE,WR,11.4
3949,"LE ROEX,1989(26)",XRF(212),1167,MELPROT-5-027-002,-43.612,39.308,1.00E-03,-3600,-3860,FRACTURE_ZONE,ERIC SIMPSON FRACTURE ZONE,WR,9.5
3952,"LE ROEX,1989(26)",XRF(212),1168,MELPROT-5-027-009,-43.612,39.308,1.00E-03,-3600,-3860,FRACTURE_ZONE,ERIC SIMPSON FRACTURE ZONE,WR,14.8
3955,"LE ROEX,1989(26)",XRF(212),1170,MELPROT-5-027-048,-43.612,39.308,1.00E-03,-3600,-3860,FRACTURE_ZONE,ERIC SIMPSON FRACTURE ZONE,WR,10.3
3958,"LE ROEX,1989(26)",XRF(212),1169,MELPROT-5-027-033,-43.612,39.308,1.00E-03,-3600,-3860,FRACTURE_ZONE,ERIC SIMPSON FRACTURE ZONE,WR,14.1
3961,"LE ROEX,1989(26)",XRF(212),1171,MELPROT-5-028-009,-43.377,39.852,1.00E-03,-2400,-2750,SPREADING_CENTER,SOUTHWEST INDIAN RIDGE,WR,9.2
3964,"LE ROEX,1989(26)",XRF(212),1172,MELPROT-5-028-013,-43.377,39.852,1.00E-03,-2400,-2750,SPREADING_CENTER,SOUTHWEST INDIAN RIDGE,WR,9.3
3967,"LE ROEX,1989(26)",XRF(212),1173,MELPROT-5-028-022,-43.377,39.852,1.00E-03,-2400,-2750,SPREADING_CENTER,SOUTHWEST INDIAN RIDGE,WR,5.4
3970,"LE ROEX,1989(26)",XRF(212),1175,MELPROT-5-028-026,-43.377,39.852,1.00E-03,-2400,-2750,SPREADING_CENTER,SOUTHWEST INDIAN RIDGE,WR,8.5
3973,"LE ROEX,1989(26)",XRF(212),1177,MELPROT-5-028-074,-43.377,39.852,1.00E-03,-2400,-2750,SPREADING_CENTER,SOUTHWEST INDIAN RIDGE,WR,11.1
3976,"LE ROEX,1989(26)",XRF(212),1178,MELPROT-5-028-148,-43.377,39.852,1.00E-03,-2400,-2750,SPREADING_CENTER,SOUTHWEST INDIAN RIDGE,WR,5.2
3979,"LE ROEX,1989(26)",XRF(212),1179,MELPROT-5-029-034,-42.685,41.89,1.00E-03,-4400,-4600,FRACTURE_ZONE,DISCOVERY II FRACTURE ZONE,WR,6.4
3982,"LE ROEX,1989(26)",XRF(212),1180,MELPROT-5-029-037,-42.685,41.89,1.00E-03,-4400,-4600,FRACTURE_ZONE,DISCOVERY II FRACTURE ZONE,WR,4.3
3985,"LE ROEX,1989(26)",XRF(212),1182,MELPROT-5-029-054,-42.685,41.89,1.00E-03,-4400,-4600,FRACTURE_ZONE,DISCOVERY II FRACTURE ZONE,WR,4.5
3988,"LE ROEX,1989(26)",XRF(212),1183,MELPROT-5-029-061,-42.685,41.89,1.00E-03,-4400,-4600,FRACTURE_ZONE,DISCOVERY II FRACTURE ZONE,WR,4.1
3991,"LE ROEX,1989(26)",XRF(212),1184,MELPROT-5-030-063,-42.687,41.985,1.00E-03,-3260,-3400,FRACTURE_ZONE,DISCOVERY II FRACTURE ZONE,WR,5.6
3994,"LE ROEX,1989(26)",XRF(212),1185,MELPROT-5-030-101,-42.687,41.985,1.00E-03,-3260,-3400,FRACTURE_ZONE,DISCOVERY II FRACTURE ZONE,WR,5.9
3997,"LE ROEX,1989(26)",XRF(212),1186,MELPROT-5-037-001,-40.13,45.76,1.00E-03,-3000,-3150,SPREADING_CENTER,SOUTHWEST INDIAN RIDGE,WR,20
4000,"LE ROEX,1989(26)",XRF(212),1187,MELPROT-5-037-002,-40.13,45.76,1.00E-03,-3000,-3150,SPREADING_CENTER,SOUTHWEST INDIAN RIDGE,WR,13.1
4003,"LE ROEX,1989(26)",XRF(212),1188,MELPROT-5-037-003,-40.13,45.76,0.001,-3000,-3150,SPREADING_CENTER,SOUTHWEST INDIAN RIDGE,WR,32
4006,"LE ROEX,1989(26)",XRF(212),1189,MELPROT-5-041-025,-38.66,46.63,0.01,-1650,-1925,SPREADING_CENTER,SOUTHWEST INDIAN RIDGE,WR,7.2
4009,"LE ROEX,1989(26)",XRF(212),1190,MELPROT-5-041-049,-38.66,46.63,0.01,-1650,-1925,SPREADING_CENTER,SOUTHWEST INDIAN RIDGE,WR,7.2
4012,"LE ROEX,1989(26)",XRF(212),1191,MELPROT-5-042-003,-38.42,36.72,0.01,-1615,-2100,SPREADING_CENTER,SOUTHWEST INDIAN RIDGE,WR,4.9
4015,"LE ROEX,1989(26)",XRF(212),1192,MELPROT-5-042-010,-38.66,46.63,1.00E-02,-1650,-1925,SPREADING_CENTER,SOUTHWEST INDIAN RIDGE,WR,4.3
4018,"LE ROEX,1989(26)",XRF(212),5620,DUF0034-003,-37.71,49.882,1.00E-03,-3260,-3260,SPREADING_CENTER,SOUTHWEST INDIAN RIDGE,WR,2.9
4021,"LE ROEX,1989(26)",XRF(212),1980,DUF0034-005,-43.8933,40.653,1.00E-03,-2550,-2550,SPREADING_CENTER,SOUTHWEST INDIAN RIDGE,WR,4
4024,"LE ROEX,1989(26)",XRF(212),5622,DUF0034-006,-44.18,38.795,1.00E-03,-2190,-2190,SPREADING_CENTER,SOUTHWEST INDIAN RIDGE,WR,8.2
4027,"LE ROEX,1989(26)",XRF(212),5623,DUF0034-007,-44.8067,36.302,1.00E-03,-1500,-1500,SPREADING_CENTER,SOUTHWEST INDIAN RIDGE,WR,14.5
4422,"LE ROEX,1982(27)",XRF(218),1456,AII0107-6-031-004,-54.69,-0.038,1.00E-03,-829,-884,TRIPLE_JUNCTION,BOUVET TRIPLE JUNCTION,WR,29
4425,"LE ROEX,1982(27)",XRF(218),1458,AII0107-6-031-022,-54.69,-0.038,1.00E-03,-829,-884,TRIPLE_JUNCTION,BOUVET TRIPLE JUNCTION,WR,32
4428,"LE ROEX,1982(27)",XRF(218),1460,AII0107-6-032-002,-54.662,-0.013,1.00E-03,-891,-900,TRIPLE_JUNCTION,BOUVET TRIPLE JUNCTION,WR,13.9
4431,"LE ROEX,1982(27)",XRF(218),1461,AII0107-6-032-003,-54.662,-0.013,1.00E-03,-891,-900,TRIPLE_JUNCTION,BOUVET TRIPLE JUNCTION,WR,22
4434,"LE ROEX,1982(27)",XRF(218),1462,AII0107-6-033-001,-54.648,0.068,1.00E-03,-937,-987,SPREADING_CENTER,SOUTHWEST INDIAN RIDGE,WR,20
4437,"LE ROEX,1982(27)",XRF(218),1465,AII0107-6-033-027,-54.648,0.068,1.00E-03,-937,-987,SPREADING_CENTER,SOUTHWEST INDIAN RIDGE,WR,18.2
4440,"LE ROEX,1982(27)",XRF(218),1466,AII0107-6-034-001,-54.635,0.127,1.00E-03,-1060,-1082,SPREADING_CENTER,SOUTHWEST INDIAN RIDGE,WR,23
4443,"LE ROEX,1982(27)",XRF(218),1467,AII0107-6-034-004,-54.635,0.127,1.00E-03,-1060,-1082,SPREADING_CENTER,SOUTHWEST INDIAN RIDGE,WR,22
4446,"LE ROEX,1982(27)",XRF(218),1468,AII0107-6-034-006,-54.635,0.127,1.00E-03,-1060,-1082,SPREADING_CENTER,SOUTHWEST INDIAN RIDGE,WR,23
4449,"LE ROEX,1982(27)",XRF(218),1469,AII0107-6-034-011,-54.635,0.127,1.00E-03,-1060,-1082,SPREADING_CENTER,SOUTHWEST INDIAN RIDGE,WR,30
4452,"LE ROEX,1982(27)",XRF(218),1470,AII0107-6-034-013,-54.635,0.127,1.00E-03,-1060,-1082,SPREADING_CENTER,SOUTHWEST INDIAN RIDGE,WR,30
4455,"LE ROEX,1982(27)",XRF(218),1471,AII0107-6-034-015,-54.635,0.127,0.001,-1060,-1082,SPREADING_CENTER,SOUTHWEST INDIAN RIDGE,WR,32
4458,"LE ROEX,1982(27)",XRF(218),4921,CHN0115-4-005-002,-54.67,0.02,0.01,-818,-861,SPREADING_CENTER,SOUTHWEST INDIAN RIDGE,WR,22
4460,"LE ROEX,1982(27)",XRF(218),4920,CHN0115-4-005-001,-54.67,0.02,1.00E-02,-818,-861,SPREADING_CENTER,SOUTHWEST INDIAN RIDGE,WR,26
4654,"MAHONEY,1992(29)",XRF(227),1487,MELPROT-5-030-075,-42.687,41.985,1.00E-03,-3260,-3400,FRACTURE_ZONE,DISCOVERY II FRACTURE ZONE,WR,5.8
4657,"MAHONEY,1992(29)",XRF(227),1483,MELPROT-5-025-217,-44.815,35.847,0.001,-1840,-1920,SPREADING_CENTER,SOUTHWEST INDIAN RIDGE,WR,5.3
4660,"MAHONEY,1992(29)",XRF(227),1477,AGU0053-003-003,-46.03,34.07,1.00E-02,-3000,-3500,SPREADING_CENTER,SOUTHWEST INDIAN RIDGE,WR,5.1
4663,"MAHONEY,1992(29)",XRF(227),1482,MELPROT-5-020-A,-46.495,33.87,0.001,-2250,-2950,FRACTURE_ZONE,PRINCE EDWARD FRACTURE ZONE,WR,2.9
4666,"MAHONEY,1992(29)",XRF(227),1476,AGU0053-001-032,-47.17,32.67,1.00E-02,-3100,-3400,SPREADING_CENTER,SOUTHWEST INDIAN RIDGE,WR,0.8
4670,"MAHONEY,1992(29)",XRF(227),1124,MELPROT-5-011-017,-53.16,25.488,1.00E-03,-5100,-5250,FRACTURE_ZONE,DU TOIT FRACTURE ZONE,WR,4
4676,"MAHONEY,1992(29)",XRF(227),1474,AGU0022-001-001,-52.293,16.91,0.001,-3700,-4000,SPREADING_CENTER,SOUTHWEST INDIAN RIDGE,WR,2.3
4774,"PERFIT,1983(107)",SSMS(236),1561,ALV1000-005B,0.78,-86.1,0.01,-2485,-2485,SPREADING_CENTER,GALAPAGOS SPREADING CENTER,GL,2.31
4776,"PERFIT,1983(107)",SSMS(236),1555,ALV0994-005B,0.68,-85.47,0.01,-2675,-2675,SPREADING_CENTER,GALAPAGOS SPREADING CENTER,GL,2.81
4778,"PERFIT,1983(107)",SSMS(236),1560,ALV0999-004B,0.73,-85.83,0.01,-2628,-2628,SPREADING_CENTER,GALAPAGOS SPREADING CENTER,GL,4.57
4780,"PERFIT,1983(107)",SSMS(236),1557,ALV0996-001B,0.73,-85.37,0.01,-2570,-2570,SPREADING_CENTER,GALAPAGOS SPREADING CENTER,GL,11.9
4782,"PERFIT,1983(107)",SSMS(236),1556,ALV0995-003B,0.7,-85.4,1.00E-02,-2731,-2731,SPREADING_CENTER,GALAPAGOS SPREADING CENTER,GL,10.4
4784,"PERFIT,1983(107)",SSMS(236),1552,ALV0994-001D,0.68,-85.47,1.00E-03,-1450,-1500,SPREADING_CENTER,GALAPAGOS SPREADING CENTER,GL,14
4786,"PERFIT,1983(107)",SSMS(236),1553,ALV0994-002E,0.68,-85.47,0.001,-2599,-2599,SPREADING_CENTER,GALAPAGOS SPREADING CENTER,GL,14
4788,"PERFIT,1983(107)",SSMS(236),1554,ALV0994-003A,0.68,-85.47,0.01,-2587,-2587,SPREADING_CENTER,GALAPAGOS SPREADING CENTER,GL,14.9
4790,"PERFIT,1983(107)",SSMS(236),1559,ALV0999-001B,0.73,-85.83,0.01,-2459,-2459,SPREADING_CENTER,GALAPAGOS SPREADING CENTER,GL,23.2
4792,"PERFIT,1983(107)",SSMS(236),1562,ALV1001-001B,0.75,-85.83,1.00E-02,-2570,-2570,SPREADING_CENTER,GALAPAGOS SPREADING CENTER,GL,22.5
4794,"PERFIT,1983(107)",SSMS(236),1551,ALV0994-001B,0.68,-85.47,0.001,-1450,-1500,SPREADING_CENTER,GALAPAGOS SPREADING CENTER,GL,24.5
4795,"PERFIT,1983(107)",SSMS(236),1523,ALV1120-002,1.75,-85.17,1.00E-02,-2990,-2990,SPREADING_CENTER,GALAPAGOS SPREADING CENTER,GL,0.85
4864,"LE ROEX,1985(177)",XRF(246),1577,MELVULC-5-018-002,-55.865,-4.29,1.00E-03,-2032,-2488,FRACTURE_ZONE,CONRAD FRACTURE ZONE,WR,4.2
4866,"LE ROEX,1985(177)",XRF(246),1579,MELVULC-5-020-029,-55.833,-4.422,1.00E-03,-3221,-4782,FRACTURE_ZONE,CONRAD FRACTURE ZONE,WR,5.9
4868,"LE ROEX,1985(177)",XRF(246),1581,MELVULC-5-021-021,-55.845,-4.422,1.00E-03,-3490,-3980,FRACTURE_ZONE,CONRAD FRACTURE ZONE,WR,7.1
4871,"LE ROEX,1985(177)",XRF(246),1584,MELVULC-5-023-046,-55.785,-3.928,1.00E-03,-3221,-4630,FRACTURE_ZONE,CONRAD FRACTURE ZONE,WR,7.4
4872,"LE ROEX,1985(177)",XRF(246),1585,MELVULC-5-024-017,-56.043,-4.702,1.00E-03,-3227,-3295,SPREADING_CENTER,AMERICAN-ANTARCTIC RIDGE,WR,5.9
4873,"LE ROEX,1985(177)",XRF(246),1586,MELVULC-5-025-001,-56.283,-4.653,1.00E-03,-3095,-3294,SPREADING_CENTER,AMERICAN-ANTARCTIC RIDGE,WR,1.8
4874,"LE ROEX,1985(177)",XRF(246),1587,MELVULC-5-026-010,-56.613,-4.448,1.00E-03,-3523,-3984,FRACTURE_ZONE,,WR,14.1
4875,"LE ROEX,1985(177)",XRF(246),1588,MELVULC-5-027-019,-56.895,-6.043,1.00E-03,-2379,-2495,SPREADING_CENTER,AMERICAN-ANTARCTIC RIDGE,WR,2.4
4876,"LE ROEX,1985(177)",XRF(246),1588,MELVULC-5-027-019,-56.895,-6.043,1.00E-03,-2379,-2495,SPREADING_CENTER,AMERICAN-ANTARCTIC RIDGE,WR,15.6
4877,"LE ROEX,1985(177)",XRF(246),1590,MELVULC-5-027-040,-56.895,-6.043,1.00E-03,-2379,-2495,SPREADING_CENTER,AMERICAN-ANTARCTIC RIDGE,WR,12.1
4878,"LE ROEX,1985(177)",XRF(246),1591,MELVULC-5-027-049,-56.895,-6.043,1.00E-03,-2379,-2495,SPREADING_CENTER,AMERICAN-ANTARCTIC RIDGE,WR,3.2
4880,"LE ROEX,1985(177)",XRF(246),1593,MELVULC-5-028-001,-56.96,-6.125,1.00E-03,-2822,-3098,SPREADING_CENTER,AMERICAN-ANTARCTIC RIDGE,WR,7.2
4881,"LE ROEX,1985(177)",XRF(246),1594,MELVULC-5-029-001,-57.055,-6.067,1.00E-03,-3589,-3648,SPREADING_CENTER,AMERICAN-ANTARCTIC RIDGE,WR,4.5
4882,"LE ROEX,1985(177)",XRF(246),1595,MELVULC-5-030-060,-57.468,-7.01,1.00E-03,-3794,-4074,SPREADING_CENTER,AMERICAN-ANTARCTIC RIDGE,WR,8.2
4883,"LE ROEX,1985(177)",XRF(246),1596,MELVULC-5-031-011,-57.573,-6.985,1.00E-03,-3500,-3730,SPREADING_CENTER,AMERICAN-ANTARCTIC RIDGE,WR,2.5
4884,"LE ROEX,1985(177)",XRF(246),1597,MELVULC-5-031-018,-57.573,-6.985,1.00E-03,-3500,-3730,SPREADING_CENTER,AMERICAN-ANTARCTIC RIDGE,WR,5.2
4885,"LE ROEX,1985(177)",XRF(246),1598,MELVULC-5-031-021,-57.573,-6.985,1.00E-03,-3500,-3730,SPREADING_CENTER,AMERICAN-ANTARCTIC RIDGE,WR,7.1
4886,"LE ROEX,1985(177)",XRF(246),1599,MELVULC-5-032-001,-57.71,-7.658,1.00E-03,-2543,-2831,FRACTURE_ZONE,BULLARD FRACTURE ZONE,WR,7.5
4887,"LE ROEX,1985(177)",XRF(246),1600,MELVULC-5-033-002,-57.772,-7.677,1.00E-03,-2797,-3734,FRACTURE_ZONE,BULLARD FRACTURE ZONE,WR,4.9
4888,"LE ROEX,1985(177)",XRF(246),1601,MELVULC-5-033-044,-57.772,-7.677,1.00E-03,-2797,-3734,FRACTURE_ZONE,BULLARD FRACTURE ZONE,WR,4.4
4889,"LE ROEX,1985(177)",XRF(246),1602,MELVULC-5-033-065,-57.772,-7.677,1.00E-03,-2797,-3734,FRACTURE_ZONE,BULLARD FRACTURE ZONE,WR,8.2
4890,"LE ROEX,1985(177)",XRF(246),1603,MELVULC-5-033-066,-57.772,-7.677,1.00E-03,-2797,-3734,FRACTURE_ZONE,BULLARD FRACTURE ZONE,WR,27
4891,"LE ROEX,1985(177)",XRF(246),1604,MELVULC-5-035-114,-57.95,-7.812,1.00E-03,-2920,-3479,FRACTURE_ZONE,BULLARD FRACTURE ZONE,WR,9.6
4892,"LE ROEX,1985(177)",XRF(246),1605,MELVULC-5-035-120,-57.95,-7.812,1.00E-03,-2920,-3479,FRACTURE_ZONE,BULLARD FRACTURE ZONE,WR,2.3
4893,"LE ROEX,1985(177)",XRF(246),1606,MELVULC-5-037-026,-58.43,-15.662,1.00E-03,-3319,-4047,FRACTURE_ZONE,BULLARD FRACTURE ZONE,WR,13.6
4894,"LE ROEX,1985(177)",XRF(246),1607,MELVULC-5-038-013,-58.453,-15.487,1.00E-03,-2966,-3208,FRACTURE_ZONE,BULLARD FRACTURE ZONE,WR,6.1
4895,"LE ROEX,1985(177)",XRF(246),1608,MELVULC-5-038-015,-58.453,-15.487,1.00E-03,-2966,-3208,FRACTURE_ZONE,BULLARD FRACTURE ZONE,WR,4.3
4896,"LE ROEX,1985(177)",XRF(246),1609,MELVULC-5-039-026,-58.652,-16.212,1.00E-03,-3822,-3958,SPREADING_CENTER,AMERICAN-ANTARCTIC RIDGE,WR,3.7
4897,"LE ROEX,1985(177)",XRF(246),1610,MELVULC-5-039-057,-58.652,-16.212,1.00E-03,-3822,-3958,SPREADING_CENTER,AMERICAN-ANTARCTIC RIDGE,WR,4.3
4898,"LE ROEX,1985(177)",XRF(246),1611,MELVULC-5-039-073,-58.652,-16.212,1.00E-03,-3822,-3958,SPREADING_CENTER,AMERICAN-ANTARCTIC RIDGE,WR,7.3
4899,"LE ROEX,1985(177)",XRF(246),1612,MELVULC-5-040-041,-58.99,-16.317,1.00E-03,-4372,-4442,SPREADING_CENTER,AMERICAN-ANTARCTIC RIDGE,WR,6
4900,"LE ROEX,1985(177)",XRF(246),1613,MELVULC-5-042-010,-59.363,-18.06,1.00E-03,-3832,-3984,SPREADING_CENTER,AMERICAN-ANTARCTIC RIDGE,WR,3.6
4901,"LE ROEX,1985(177)",XRF(246),1614,MELVULC-5-043-001,-59.748,-17.973,0.001,-2502,-2594,SPREADING_CENTER,AMERICAN-ANTARCTIC RIDGE,WR,2.6
5110,"PRICE,1986(31)",XRF(253),1686,AII0093-5-006-001,-27.6,65.83,1.00E-02,-5432,-5432,SPREADING_CENTER,SOUTHWEST INDIAN RIDGE,WR,4.5
5123,"PRICE,1986(31)",XRF(253),1692,AII0093-5-007-001-1,-26.565,67.66,1.00E-03,-3925,-4100,SPREADING_CENTER,SOUTHWEST INDIAN RIDGE,WR,3.9
5136,"PRICE,1986(31)",XRF(253),1693,AII0093-5-007-001-2,-26.565,67.66,1.00E-03,-3925,-4100,SPREADING_CENTER,SOUTHWEST INDIAN RIDGE,WR,4.6
5149,"PRICE,1986(31)",XRF(253),1696,AII0093-6-010-003,-24.98,70.012,1.00E-03,-3512,-3512,SPREADING_CENTER,CENTRAL INDIAN RIDGE,WR,1.6
5162,"PRICE,1986(31)",XRF(253),1697,AII0093-6-010-005,-24.98,70.012,1.00E-03,-3512,-3512,SPREADING_CENTER,CENTRAL INDIAN RIDGE,WR,1.2
5175,"PRICE,1986(31)",XRF(253),1701,AII0093-6-011-007,-24.675,70.045,1.00E-03,-3445,-3445,SPREADING_CENTER,SOUTHEAST INDIAN RIDGE,WR,2.4
5188,"PRICE,1986(31)",XRF(253),1702,AII0093-6-011-016,-24.675,70.045,1.00E-03,-3445,-3445,SPREADING_CENTER,SOUTHEAST INDIAN RIDGE,WR,2.4
5201,"PRICE,1986(31)",XRF(253),1704,AII0093-6-013-003,-25.78,70.183,1.00E-03,-3521,-3521,SPREADING_CENTER,SOUTHEAST INDIAN RIDGE,WR,2.2
5214,"PRICE,1986(31)",XRF(253),1706,AII0093-6-013-027,-25.78,70.183,1.00E-03,-3521,-3521,SPREADING_CENTER,SOUTHEAST INDIAN RIDGE,WR,2
