ANALYSES_NUM,REF_ID,DQ_ID,SAMPLE_NUM,SAMPLE_ID,LATITUDE,LONGITUDE,LAT_LONG_PRECISION,ELEVATION_MIN,ELEVATION_MAX,TECTONIC_SETTING,PRIMARY_LOCATION,MATERIAL,Zr
90007,"JOCHUM,1993(671)",SSMS(2422),8967,GIL7309-075,-0.558,-16.022,0.001,-3880,-3880,SPREADING_CENTER,MID-ATLANTIC RIDGE,ROCK,78
90008,"JOCHUM,1993(671)",SSMS(2422),8968,AII0060-009-011,-21.93,-11.81,0.01,-3402,-3767,SPREADING_CENTER,MID-ATLANTIC RIDGE,ROCK,124
90009,"JOCHUM,1993(671)",SSMS(2422),8969,AII0060-009-097,-21.93,-11.81,0.01,-3402,-3767,SPREADING_CENTER,MID-ATLANTIC RIDGE,ROCK,135
90010,"JOCHUM,1993(671)",SSMS(2422),8970,THO0029-011-002,46.39,-129.97,0.01,-2480,-2480,SPREADING_CENTER,JUAN DE FUCA RIDGE,ROCK,57.5
90011,"JOCHUM,1993(671)",SSMS(2422),12943,*D10-1,2.44,-95.62,0.01,,,SPREADING_CENTER,EAST PACIFIC RISE,ROCK,104
90012,"JOCHUM,1993(671)",SSMS(2422),9102,207.D10-2,2.44,-95.62,0.01,,,SPREADING_CENTER,EAST PACIFIC RISE,ROCK,134
90013,"JOCHUM,1993(671)",SSMS(2422),9103,*D10-3,2.44,-95.62,1.00E-02,,,SPREADING_CENTER,EAST PACIFIC RISE,ROCK,123
90014,"JOCHUM,1993(671)",SSMS(2422),8976,NHORIS3-030,13.833,-104.183,1.00E-03,-1425,-1490,SPREADING_CENTER,EAST PACIFIC RISE,ROCK,103
90015,"JOCHUM,1993(671)",SSMS(2422),8977,NHORIS3-010,12.142,-103.75,0.001,-1405,-1420,SPREADING_CENTER,EAST PACIFIC RISE,ROCK,113
90016,"JOCHUM,1993(671)",SSMS(2422),19755,VEM0024-C24-167,1.45,-101.35,1.00E-02,-4901,-4901,SPREADING_CENTER,EAST PACIFIC RISE,ROCK,75.3
90017,"JOCHUM,1993(671)",SSMS(2422),5410,SON0012-033-A,-20.5965,-114.0352,0.0001,-3367,-3458,SPREADING_CENTER,EAST PACIFIC RISE,ROCK,227
90018,"JOCHUM,1993(671)",SSMS(2422),8980,YAQ1973-036-006,-31,-113.12,1.00E-02,-2453,-2453,OLD_OCEANIC_CRUST,,ROCK,120
90019,"JOCHUM,1993(671)",SSMS(2422),6834,SON0012-143-G,2.6175,-95.2763,0.0001,-3125,-3196,SPREADING_CENTER,GALAPAGOS SPREADING CENTER,ROCK,105
90020,"JOCHUM,1993(671)",SSMS(2422),8987,DST0041-003-021,1.04,-85.42,1.00E-02,-1554,-1554,SPREADING_CENTER,GALAPAGOS SPREADING CENTER,ROCK,118
90021,"JOCHUM,1993(671)",SSMS(2422),14165,SON0012-123-H,1.7512,-85.1648,0.0001,-2924,-2934,SPREADING_CENTER,GALAPAGOS SPREADING CENTER,ROCK,42
90022,"JOCHUM,1993(671)",SSMS(2422),8989,*VG1583,5.35,68.69,0.01,,,SPREADING_CENTER,CARLSBERG RIDGE,ROCK,132
90023,"JOCHUM,1993(671)",SSMS(2422),8995,AII0093-5-005,-24.98,69.99,0.01,-3512,-3522,SPREADING_CENTER,CENTRAL INDIAN RIDGE,ROCK,96.7
90199,"HAWKINS,1971(692)",SPEC(2432),19793,AGA1969-002-A,32.33,-119.67,1.00E-02,-550,-1280,ABYSSAL_HILL,,WR,240
91293,"DRIL,1997(855)",XRF(2465),20038,MIR2177-001A,-9.7833,150.9795,1.00E-04,-903,-903,BACK-ARC_BASIN,WOODLARK BASIN,WR,210
91297,"DRIL,1997(855)",XRF(2465),20040,MIR2177-004A,-9.7792,150.9763,1.00E-04,-870,-870,BACK-ARC_BASIN,WOODLARK BASIN,WR,160
91302,"DRIL,1997(855)",XRF(2465),20041,MIR2177-009,-9.7755,150.9738,1.00E-04,-931,-931,BACK-ARC_BASIN,WOODLARK BASIN,WR,170
91307,"DRIL,1997(855)",XRF(2465),20043,MIR2177-020,-9.7777,150.9925,1.00E-04,-333,-333,BACK-ARC_BASIN,WOODLARK BASIN,WR,210
91312,"DRIL,1997(855)",XRF(2465),20044,MIR2186-001,-9.7925,151.0525,1.00E-04,-1390,-1390,BACK-ARC_BASIN,WOODLARK BASIN,WR,180
91316,"DRIL,1997(855)",XRF(2465),20045,MIR2186-003,-9.7917,151.0295,1.00E-04,-1165,-1165,BACK-ARC_BASIN,WOODLARK BASIN,WR,250
91321,"DRIL,1997(855)",XRF(2465),20046,MIR2186-004,-9.787,151.018,1.00E-04,-1158,-1158,BACK-ARC_BASIN,WOODLARK BASIN,WR,140
91325,"DRIL,1997(855)",XRF(2465),20042,MIR2177-019,-9.7797,150.9767,1.00E-04,-845,-845,BACK-ARC_BASIN,WOODLARK BASIN,WR,170
91329,"DRIL,1997(855)",XRF(2465),20047,MIR2186-005,-9.7847,151.0122,1.00E-04,-1128,-1128,BACK-ARC_BASIN,WOODLARK BASIN,WR,140
91334,"DRIL,1997(855)",XRF(2465),20048,MIR2170-001,-9.9255,151.855,1.00E-04,-2320,-2320,BACK-ARC_BASIN,WOODLARK BASIN,WR,120
91339,"DRIL,1997(855)",XRF(2465),20049,MIR2157-001,-9.9193,151.8127,1.00E-04,-2463,-2463,BACK-ARC_BASIN,WOODLARK BASIN,WR,150
91344,"DRIL,1997(855)",XRF(2465),20050,MIR2157-002,-9.9067,151.8175,1.00E-04,-2392,-2392,BACK-ARC_BASIN,WOODLARK BASIN,WR,140
91348,"DRIL,1997(855)",XRF(2465),20051,MIR2157-005,-9.9045,151.8258,1.00E-04,-2191,-2191,BACK-ARC_BASIN,WOODLARK BASIN,WR,130
91353,"DRIL,1997(855)",XRF(2465),20052,MIR2157-009,-9.907,151.8272,1.00E-04,-2242,-2242,BACK-ARC_BASIN,WOODLARK BASIN,WR,140
91357,"DRIL,1997(855)",XRF(2465),20053,MIR2192-003,-9.905,151.8167,1.00E-04,-2220,-2220,BACK-ARC_BASIN,WOODLARK BASIN,WR,140
91362,"DRIL,1997(855)",XRF(2465),20054,MIR2202-003A,-9.9083,151.831,1.00E-04,-2145,-2145,BACK-ARC_BASIN,WOODLARK BASIN,WR,150
91367,"DRIL,1997(855)",XRF(2465),20055,MIR2158,-9.805,151.6752,1.00E-04,-3234,-3234,BACK-ARC_BASIN,WOODLARK BASIN,WR,200
91372,"DRIL,1997(855)",XRF(2465),20056,MIR2160,-9.7812,151.6675,1.00E-04,-3235,-3235,BACK-ARC_BASIN,WOODLARK BASIN,WR,150
91376,"DRIL,1997(855)",XRF(2465),20057,MIR2197-001,-9.79,151.674,1.00E-04,-3300,-3300,BACK-ARC_BASIN,WOODLARK BASIN,WR,160
91381,"DRIL,1997(855)",XRF(2465),20058,MIR2197-003,-9.79,151.6833,1.00E-04,-3177,-3177,BACK-ARC_BASIN,WOODLARK BASIN,WR,150
91384,"DRIL,1997(855)",XRF(2465),20059,MIR2197-005,-9.79,151.6942,1.00E-04,-3183,-3183,BACK-ARC_BASIN,WOODLARK BASIN,WR,50
91388,"DRIL,1997(855)",XRF(2465),13946,MIR2212-002,-15.6615,-174.8423,1.00E-04,-2360,-2360,BACK-ARC_BASIN,LAU BASIN,WR,60
91393,"DRIL,1997(855)",XRF(2465),13948,MIR2212-006,-15.659,-174.8525,1.00E-04,-2302,-2302,BACK-ARC_BASIN,LAU BASIN,WR,80
91398,"DRIL,1997(855)",XRF(2465),13956,MIR2218-005,-15.6192,-174.8167,1.00E-04,-2234,-2234,BACK-ARC_BASIN,LAU BASIN,WR,70
91403,"DRIL,1997(855)",XRF(2465),13959,MIR2218-009,-15.612,-174.817,1.00E-04,-2221,-2221,BACK-ARC_BASIN,LAU BASIN,WR,80
91408,"DRIL,1997(855)",XRF(2465),13966,MIR2231-001,-18.6197,-176.4255,1.00E-04,-2433,-2433,BACK-ARC_BASIN,LAU BASIN,WR,60
91413,"DRIL,1997(855)",XRF(2465),13969,MIR2231-005,-18.6118,-176.4213,1.00E-04,-2410,-2410,BACK-ARC_BASIN,LAU BASIN,WR,90
91418,"DRIL,1997(855)",XRF(2465),13972,MIR2231-008,-18.607,-176.4433,1.00E-04,-2248,-2248,BACK-ARC_BASIN,LAU BASIN,WR,70
91423,"DRIL,1997(855)",XRF(2465),13974,MIR2239-001,-19.5148,-175.9608,1.00E-04,-2760,-2760,BACK-ARC_BASIN,LAU BASIN,WR,70
91428,"DRIL,1997(855)",XRF(2465),13964,MIR2226-001A,-15.3883,-174.6667,1.00E-04,-2078,-2078,BACK-ARC_BASIN,LAU BASIN,WR,50
91433,"DRIL,1997(855)",XRF(2465),20060,MIR2255-014,-3.1628,150.2807,1.00E-04,-2500,-2500,BACK-ARC_BASIN,MANUS BASIN,WR,60
91443,"DRIL,1997(855)",XRF(2465),20062,MIR2276-002,-3.3725,150.0372,1.00E-04,-2186,-2186,BACK-ARC_BASIN,MANUS BASIN,WR,70
91448,"DRIL,1997(855)",XRF(2465),20063,MIR2276-003,-3.3702,150.0348,1.00E-04,-2179,-2179,BACK-ARC_BASIN,MANUS BASIN,WR,70
91453,"DRIL,1997(855)",XRF(2465),20064,MIR2276-006,-3.3485,150.0535,0.0001,-2200,-2200,BACK-ARC_BASIN,MANUS BASIN,WR,60
91514,"VOLKER,1997(856)",SSMS(2476),18254,HANISH-H18,13.7,43,1,,,SPREADING_CENTER,RED SEA ,WR,155
91517,"VOLKER,1997(856)",XRF(2474),20065,ZUBAIR-Z4,15,42,1,,,SPREADING_CENTER,RED SEA ,WR,217
91521,"VOLKER,1997(856)",XRF(2474),20066,ZUBAIR-Z48,15,42,1,,,SPREADING_CENTER,RED SEA ,WR,188
91527,"VOLKER,1997(856)",SSMS(2476),5571,VLD0001-182,17,40.67,0.01,,,SPREADING_CENTER,RED SEA,WR,119
92034,"BATIZA,1977(272)",NN(2513),20218,BATGUAD-GS-44,29,-118,1,,,OCEAN_ISLAND,GUADALUPE ISLAND,WR,219
92035,"BATIZA,1977(272)",NN(2513),20219,BATGUAD-GS-60,29,-118,1,,,OCEAN_ISLAND,GUADALUPE ISLAND,WR,143
92036,"BATIZA,1977(272)",NN(2513),20207,BATGUAD-G-16,29,-118,1,,,OCEAN_ISLAND,GUADALUPE ISLAND,WR,290
92038,"BATIZA,1977(272)",NN(2513),20211,BATGUAD-G-34,29,-118,1,,,OCEAN_ISLAND,GUADALUPE ISLAND,WR,719
92039,"BATIZA,1977(272)",NN(2513),20204,BATGUAD-D-3,29,-118,1,,,OCEAN_ISLAND,GUADALUPE ISLAND,WR,848
92040,"BATIZA,1977(272)",NN(2513),20210,BATGUAD-G-29,29,-118,1.00E+00,,,OCEAN_ISLAND,GUADALUPE ISLAND,WR,478
92064,"RICHARDSON,1984(368)",XRF(2516),20225,DSDP081-0552-021-CC/6-9,56.0427,-23.2313,1.00E-04,-2301,-2301,OLD_OCEANIC_CRUST,,WR,211
92065,"RICHARDSON,1984(368)",XRF(2516),20226,DSDP081-0552-022-001/13-17,56.0427,-23.2313,1.00E-04,-2301,-2301,OLD_OCEANIC_CRUST,,WR,206
92066,"RICHARDSON,1984(368)",XRF(2516),20227,DSDP081-0552-022-002/66-68,56.0427,-23.2313,1.00E-04,-2301,-2301,OLD_OCEANIC_CRUST,,WR,213
92067,"RICHARDSON,1984(368)",XRF(2516),20228,DSDP081-0552-023-001/133-135,56.0427,-23.2313,1.00E-04,-2301,-2301,OLD_OCEANIC_CRUST,,WR,195
92068,"RICHARDSON,1984(368)",XRF(2516),20229,DSDP081-0553A-038-001/39-41,56.0887,-23.3435,1.00E-04,-2329,-2329,OLD_OCEANIC_CRUST,,WR,93
92069,"RICHARDSON,1984(368)",XRF(2516),20230,DSDP081-0553A-038-002/75-76,56.0887,-23.3435,1.00E-04,-2329,-2329,OLD_OCEANIC_CRUST,,WR,64
92070,"RICHARDSON,1984(368)",XRF(2516),20231,DSDP081-0553A-039-001/81-83,56.0887,-23.3435,1.00E-04,-2329,-2329,OLD_OCEANIC_CRUST,,WR,68
92071,"RICHARDSON,1984(368)",XRF(2516),20232,DSDP081-0553A-040-002/79-81,56.0887,-23.3435,1.00E-04,-2329,-2329,OLD_OCEANIC_CRUST,,WR,120
92072,"RICHARDSON,1984(368)",XRF(2516),20233,DSDP081-0553A-042-002/67-69,56.0887,-23.3435,1.00E-04,-2329,-2329,OLD_OCEANIC_CRUST,,WR,55
92073,"RICHARDSON,1984(368)",XRF(2516),20234,DSDP081-0553A-043-001/99-101,56.0887,-23.3435,1.00E-04,-2329,-2329,OLD_OCEANIC_CRUST,,WR,77
92074,"RICHARDSON,1984(368)",XRF(2516),20235,DSDP081-0553A-045-001/51-53,56.0887,-23.3435,1.00E-04,-2329,-2329,OLD_OCEANIC_CRUST,,WR,67
92075,"RICHARDSON,1984(368)",XRF(2516),20236,DSDP081-0553A-045-003/79-81,56.0887,-23.3435,1.00E-04,-2329,-2329,OLD_OCEANIC_CRUST,,WR,57
92076,"RICHARDSON,1984(368)",XRF(2516),20237,DSDP081-0553A-046-002/115-117,56.0887,-23.3435,1.00E-04,-2329,-2329,OLD_OCEANIC_CRUST,,WR,53
92077,"RICHARDSON,1984(368)",XRF(2516),20238,DSDP081-0553A-047-003/30-32,56.0887,-23.3435,1.00E-04,-2329,-2329,OLD_OCEANIC_CRUST,,WR,75
92078,"RICHARDSON,1984(368)",XRF(2516),20239,DSDP081-0553A-049-003/75-77,56.0887,-23.3435,1.00E-04,-2329,-2329,OLD_OCEANIC_CRUST,,WR,76
92079,"RICHARDSON,1984(368)",XRF(2516),20240,DSDP081-0553A-050-002/107-109,56.0887,-23.3435,1.00E-04,-2329,-2329,OLD_OCEANIC_CRUST,,WR,48
92080,"RICHARDSON,1984(368)",XRF(2516),20241,DSDP081-0553A-051-002/80-82,56.0887,-23.3435,1.00E-04,-2329,-2329,OLD_OCEANIC_CRUST,,WR,49
92081,"RICHARDSON,1984(368)",XRF(2516),20242,DSDP081-0553A-052-002/68-70,56.0887,-23.3435,1.00E-04,-2329,-2329,OLD_OCEANIC_CRUST,,WR,49
92082,"RICHARDSON,1984(368)",XRF(2516),20243,DSDP081-0553A-053-001/123-125,56.0887,-23.3435,1.00E-04,-2329,-2329,OLD_OCEANIC_CRUST,,WR,49
92083,"RICHARDSON,1984(368)",XRF(2516),20244,DSDP081-0553A-053-003/116-118,56.0887,-23.3435,1.00E-04,-2329,-2329,OLD_OCEANIC_CRUST,,WR,69
92084,"RICHARDSON,1984(368)",XRF(2516),20245,DSDP081-0553A-054-001/94-96,56.0887,-23.3435,1.00E-04,-2329,-2329,OLD_OCEANIC_CRUST,,WR,66
92085,"RICHARDSON,1984(368)",XRF(2516),20246,DSDP081-0553A-054-004/60-62,56.0887,-23.3435,1.00E-04,-2329,-2329,OLD_OCEANIC_CRUST,,WR,67
92086,"RICHARDSON,1984(368)",XRF(2516),20247,DSDP081-0553A-055-001/99-101,56.0887,-23.3435,1.00E-04,-2329,-2329,OLD_OCEANIC_CRUST,,WR,45
92087,"RICHARDSON,1984(368)",XRF(2516),20248,DSDP081-0553A-055-002/75-77,56.0887,-23.3435,1.00E-04,-2329,-2329,OLD_OCEANIC_CRUST,,WR,45
92088,"RICHARDSON,1984(368)",XRF(2516),20249,DSDP081-0553A-055-004/130-132,56.0887,-23.3435,1.00E-04,-2329,-2329,OLD_OCEANIC_CRUST,,WR,54
92089,"RICHARDSON,1984(368)",XRF(2516),20250,DSDP081-0553A-056-002/64-66,56.0887,-23.3435,1.00E-04,-2329,-2329,OLD_OCEANIC_CRUST,,WR,49
92090,"RICHARDSON,1984(368)",XRF(2516),20251,DSDP081-0553A-057-001/106-108,56.0887,-23.3435,1.00E-04,-2329,-2329,OLD_OCEANIC_CRUST,,WR,45
92091,"RICHARDSON,1984(368)",XRF(2516),20252,DSDP081-0553A-058-001/79-81,56.0887,-23.3435,1.00E-04,-2329,-2329,OLD_OCEANIC_CRUST,,WR,48
92092,"RICHARDSON,1984(368)",XRF(2516),20253,DSDP081-0553A-059-001/57-59,56.0887,-23.3435,1.00E-04,-2329,-2329,OLD_OCEANIC_CRUST,,WR,44
92093,"RICHARDSON,1984(368)",XRF(2516),20254,DSDP081-0553A-059-004/64-66,56.0887,-23.3435,1.00E-04,-2329,-2329,OLD_OCEANIC_CRUST,,WR,46
92094,"RICHARDSON,1984(368)",XRF(2516),20255,DSDP081-0554A-007-001/40-42,56.29,-23.5282,1.00E-04,-2574,-2574,OLD_OCEANIC_CRUST,,WR,52
92095,"RICHARDSON,1984(368)",XRF(2516),20256,DSDP081-0554A-007-004/27-29,56.29,-23.5282,1.00E-04,-2574,-2574,OLD_OCEANIC_CRUST,,WR,52
92096,"RICHARDSON,1984(368)",XRF(2516),20257,DSDP081-0554A-008-001/85-87,56.29,-23.5282,1.00E-04,-2574,-2574,OLD_OCEANIC_CRUST,,WR,57
92097,"RICHARDSON,1984(368)",XRF(2516),20258,DSDP081-0554A-009-001/79-81,56.29,-23.5282,1.00E-04,-2574,-2574,OLD_OCEANIC_CRUST,,WR,58
92098,"RICHARDSON,1984(368)",XRF(2516),20259,DSDP081-0554A-010-001/69-71,56.29,-23.5282,1.00E-04,-2574,-2574,OLD_OCEANIC_CRUST,,WR,61
92099,"RICHARDSON,1984(368)",XRF(2516),20260,DSDP081-0554A-011-001/9-11,56.29,-23.5282,1.00E-04,-2574,-2574,OLD_OCEANIC_CRUST,,WR,62
92100,"RICHARDSON,1984(368)",XRF(2516),20261,DSDP081-0554A-012-001/7-9,56.29,-23.5282,1.00E-04,-2574,-2574,OLD_OCEANIC_CRUST,,WR,59
92101,"RICHARDSON,1984(368)",XRF(2516),20262,DSDP081-0554A-013-001/2-4,56.29,-23.5282,1.00E-04,-2574,-2574,OLD_OCEANIC_CRUST,,WR,61
92102,"RICHARDSON,1984(368)",XRF(2516),20263,DSDP081-0554A-014-001/2-4,56.29,-23.5282,1.00E-04,-2574,-2574,OLD_OCEANIC_CRUST,,WR,61
92103,"RICHARDSON,1984(368)",XRF(2516),20264,DSDP081-0554A-014-001/97-99,56.29,-23.5282,1.00E-04,-2574,-2574,OLD_OCEANIC_CRUST,,WR,63
92104,"RICHARDSON,1984(368)",XRF(2516),20265,DSDP081-0555-069-003/37-39,56.5617,-20.7822,1.00E-04,-1659,-1659,OLD_OCEANIC_CRUST,,WR,101
92105,"RICHARDSON,1984(368)",XRF(2516),20266,DSDP081-0555-070-001/109-111,56.5617,-20.7822,1.00E-04,-1659,-1659,OLD_OCEANIC_CRUST,,WR,58
92106,"RICHARDSON,1984(368)",XRF(2516),20267,DSDP081-0555-076-001/85-87,56.5617,-20.7822,1.00E-04,-1659,-1659,OLD_OCEANIC_CRUST,,WR,50
92107,"RICHARDSON,1984(368)",XRF(2516),20268,DSDP081-0555-076-004/82-84,56.5617,-20.7822,1.00E-04,-1659,-1659,OLD_OCEANIC_CRUST,,WR,52
92108,"RICHARDSON,1984(368)",XRF(2516),20269,DSDP081-0555-077-002/65-67,56.5617,-20.7822,1.00E-04,-1659,-1659,OLD_OCEANIC_CRUST,,WR,71
92109,"RICHARDSON,1984(368)",XRF(2516),20270,DSDP081-0555-082-001/19-21,56.5617,-20.7822,1.00E-04,-1659,-1659,OLD_OCEANIC_CRUST,,WR,68
92110,"RICHARDSON,1984(368)",XRF(2516),20272,DSDP081-0555-082-002/2-4,56.5617,-20.7822,1.00E-04,-1659,-1659,OLD_OCEANIC_CRUST,,WR,68
92111,"RICHARDSON,1984(368)",XRF(2516),20271,DSDP081-0555-082-002/140-142,56.5617,-20.7822,1.00E-04,-1659,-1659,OLD_OCEANIC_CRUST,,WR,64
92112,"RICHARDSON,1984(368)",XRF(2516),20273,DSDP081-0555-086-001/126-128,56.5617,-20.7822,1.00E-04,-1659,-1659,OLD_OCEANIC_CRUST,,WR,64
92113,"RICHARDSON,1984(368)",XRF(2516),20274,DSDP081-0555-090-003/125-127,56.5617,-20.7822,1.00E-04,-1659,-1659,OLD_OCEANIC_CRUST,,WR,127
92114,"RICHARDSON,1984(368)",XRF(2516),20275,DSDP081-0555-093-002/48-50,56.5617,-20.7822,1.00E-04,-1659,-1659,OLD_OCEANIC_CRUST,,WR,67
92115,"RICHARDSON,1984(368)",XRF(2516),20276,DSDP081-0555-097-004/75-77,56.5617,-20.7822,1.00E-04,-1659,-1659,OLD_OCEANIC_CRUST,,WR,50
92155,"WEIS,1996(462)",XRF(2519),18694,DSDP022-0215-018-002/47-53,-8.1217,86.7917,1.00E-04,-5309,-5309,OLD_OCEANIC_CRUST,,WR,134
92157,"WEIS,1996(462)",XRF(2519),20289,DSDP022-0215-018-002/106-110,-8.1217,86.7917,1.00E-04,-5309,-5309,OLD_OCEANIC_CRUST,,WR,127
92159,"WEIS,1996(462)",XRF(2519),18695,DSDP022-0215-018-003/110-112,-8.1217,86.7917,1.00E-04,-5309,-5309,OLD_OCEANIC_CRUST,,WR,118
92161,"WEIS,1996(462)",XRF(2519),18698,DSDP022-0215-019-002/145-150,-8.1217,86.7917,1.00E-04,-5309,-5309,OLD_OCEANIC_CRUST,,WR,122
92163,"WEIS,1996(462)",XRF(2519),20286,DSDP022-0213-017-001/108-110,-10.2118,93.8962,1.00E-04,-5601,-5601,OLD_OCEANIC_CRUST,,WR,61
92165,"WEIS,1996(462)",XRF(2519),20287,DSDP022-0213-017-003/90-99,-10.2118,93.8962,1.00E-04,-5601,-5601,OLD_OCEANIC_CRUST,,WR,62
92167,"WEIS,1996(462)",XRF(2519),18586,DSDP022-0213-018-002/115-117,-10.2118,93.8962,1.00E-04,-5601,-5601,OLD_OCEANIC_CRUST,,WR,64
92169,"WEIS,1996(462)",XRF(2519),18587,DSDP022-0213-019-002/54-56,-10.2118,93.8962,1.00E-04,-5601,-5601,OLD_OCEANIC_CRUST,,WR,68
92171,"WEIS,1996(462)",XRF(2519),20288,DSDP022-0213-019-002/127-130,-10.2118,93.8962,1.00E-04,-5601,-5601,OLD_OCEANIC_CRUST,,WR,135
92173,"WEIS,1996(462)",XRF(2519),18583,DSDP022-0212-039-001/134-136,-19.189,99.2973,1.00E-04,-6233,-6233,OLD_OCEANIC_CRUST,,WR,45
92175,"WEIS,1996(462)",XRF(2519),20282,DSDP022-0212-039-001/146-149,-19.189,99.2973,1.00E-04,-6233,-6233,OLD_OCEANIC_CRUST,,WR,31
92177,"WEIS,1996(462)",XRF(2519),20283,DSDP022-0212-039-002/0-14,-19.189,99.2973,1.00E-04,-6233,-6233,OLD_OCEANIC_CRUST,,WR,30
92179,"WEIS,1996(462)",XRF(2519),20284,DSDP022-0212-039-002/39-42,-19.189,99.2973,1.00E-04,-6233,-6233,OLD_OCEANIC_CRUST,,WR,24
92181,"WEIS,1996(462)",XRF(2519),20285,DSDP022-0212-039-002/60-64,-19.189,99.2973,1.00E-04,-6233,-6233,OLD_OCEANIC_CRUST,,WR,26
92183,"WEIS,1996(462)",XRF(2519),18584,DSDP022-0212-039-003/145-147,-19.189,99.2973,1.00E-04,-6233,-6233,OLD_OCEANIC_CRUST,,WR,32
92185,"WEIS,1996(462)",XRF(2519),18578,DSDP022-0211-012-001/23-25,-9.7755,102.6992,1.00E-04,-5518,-5518,OLD_OCEANIC_CRUST,,WR,193
92187,"WEIS,1996(462)",XRF(2519),20277,DSDP022-0211-012-001/143-145,-9.7755,102.6992,1.00E-04,-5518,-5518,OLD_OCEANIC_CRUST,,WR,183
92189,"WEIS,1996(462)",XRF(2519),18579,DSDP022-0211-012-002/100-102,-9.7755,102.6992,1.00E-04,-5518,-5518,OLD_OCEANIC_CRUST,,WR,201
92191,"WEIS,1996(462)",XRF(2519),20278,DSDP022-0211-014-002/55-61,-9.7755,102.6992,1.00E-04,-5518,-5518,OLD_OCEANIC_CRUST,,WR,342
92193,"WEIS,1996(462)",XRF(2519),18580,DSDP022-0211-015-002/14-16,-9.7755,102.6992,1.00E-04,-5518,-5518,OLD_OCEANIC_CRUST,,WR,368
92195,"WEIS,1996(462)",XRF(2519),20279,DSDP022-0211-015-002/95-97,-9.7755,102.6992,1.00E-04,-5518,-5518,OLD_OCEANIC_CRUST,,WR,323
92197,"WEIS,1996(462)",XRF(2519),20280,DSDP022-0211-015-003/40-46,-9.7755,102.6992,1.00E-04,-5518,-5518,OLD_OCEANIC_CRUST,,WR,304
92199,"WEIS,1996(462)",XRF(2519),18581,DSDP022-0211-015-003/40-45,-9.7755,102.6992,1.00E-04,-5518,-5518,OLD_OCEANIC_CRUST,,WR,338
92201,"WEIS,1996(462)",XRF(2519),20281,DSDP022-0211-015-003/67-70,-9.7755,102.6992,1.00E-04,-5518,-5518,OLD_OCEANIC_CRUST,,WR,333
92203,"WEIS,1996(462)",XRF(2519),18582,DSDP022-0211-015-004/70-73,-9.7755,102.6992,1.00E-04,-5518,-5518,OLD_OCEANIC_CRUST,,WR,300
92205,"WEIS,1996(462)",XRF(2519),20291,DSDP026-0256-009-003/15-17,-23.4558,100.7743,1.00E-04,-5361,-5361,OLD_OCEANIC_CRUST,,WR,164
92209,"WEIS,1996(462)",XRF(2519),20290,DSDP026-0256-009-003/138-140,-23.4558,100.7743,1.00E-04,-5361,-5361,OLD_OCEANIC_CRUST,,WR,140
92211,"WEIS,1996(462)",XRF(2519),18610,DSDP026-0256-010-001/141-143,-23.4558,100.7743,1.00E-04,-5361,-5361,OLD_OCEANIC_CRUST,,WR,146
92213,"WEIS,1996(462)",XRF(2519),18612,DSDP026-0256-010-004/62-64,-23.4558,100.7743,1.00E-04,-5361,-5361,OLD_OCEANIC_CRUST,,WR,154
92215,"WEIS,1996(462)",XRF(2519),18611,DSDP026-0256-010-004/114-116,-23.4558,100.7743,1.00E-04,-5361,-5361,OLD_OCEANIC_CRUST,,WR,137
92217,"WEIS,1996(462)",XRF(2519),18613,DSDP026-0256-011-001/27-30,-23.4558,100.7743,1.00E-04,-5361,-5361,OLD_OCEANIC_CRUST,,WR,133
92219,"WEIS,1996(462)",XRF(2519),18614,DSDP026-0256-011-003/148-150,-23.4558,100.7743,1.00E-04,-5361,-5361,OLD_OCEANIC_CRUST,,WR,143
92221,"WEIS,1996(462)",XRF(2519),20293,DSDP026-0257-011-001/122-124,-30.986,108.3498,1.00E-04,-5278,-5278,OLD_OCEANIC_CRUST,,WR,82
92223,"WEIS,1996(462)",XRF(2519),18615,DSDP026-0257-011-003/25-27,-30.986,108.3498,1.00E-04,-5278,-5278,OLD_OCEANIC_CRUST,,WR,39
92225,"WEIS,1996(462)",XRF(2519),18630,DSDP026-0257-014-005/25-27,-30.986,108.3498,1.00E-04,-5278,-5278,OLD_OCEANIC_CRUST,,WR,52
92227,"WEIS,1996(462)",XRF(2519),18616,DSDP026-0257-016-001/65-67,-30.986,108.3498,1.00E-04,-5278,-5278,OLD_OCEANIC_CRUST,,WR,51
92229,"WEIS,1996(462)",XRF(2519),18618,DSDP026-0257-016-003/31-33,-30.986,108.3498,1.00E-04,-5278,-5278,OLD_OCEANIC_CRUST,,WR,43
92231,"WEIS,1996(462)",XRF(2519),18619,DSDP026-0257-017-001/70-72,-30.986,108.3498,1.00E-04,-5278,-5278,OLD_OCEANIC_CRUST,,WR,43
92233,"WEIS,1996(462)",XRF(2519),18620,DSDP026-0257-017-001/97-99,-30.986,108.3498,1.00E-04,-5278,-5278,OLD_OCEANIC_CRUST,,WR,48
92234,"WEIS,1996(462)",XRF(2519),20294,DSDP026-0257-017-005/67-69,-30.986,108.3498,1.00E-04,-5278,-5278,OLD_OCEANIC_CRUST,,WR,47
92236,"WEIS,1996(462)",XRF(2519),20295,DSDP027-0259-038-001/65-67,-29.6175,112.6963,1.00E-04,-4696,-4696,OLD_OCEANIC_CRUST,,WR,72
