ANALYSES_NUM,REF_ID,DQ_ID,SAMPLE_NUM,SAMPLE_ID,LATITUDE,LONGITUDE,LAT_LONG_PRECISION,ELEVATION_MIN,ELEVATION_MAX,TECTONIC_SETTING,PRIMARY_LOCATION,MATERIAL,Ba
2193,"BRYAN,1979(19)",DROES(101),256,ALV0530-002-001,36.805,-33.268,1.00E-03,-2663,-2663,SPREADING_CENTER,MID-ATLANTIC RIDGE,GL,40
2194,"BRYAN,1979(19)",DROES(101),258,ALV0530-003,36.805,-33.268,1.00E-03,-2646,-2646,SPREADING_CENTER,MID-ATLANTIC RIDGE,GL,21
2195,"BRYAN,1979(19)",DROES(101),263,ALV0534-002-001,36.797,-33.265,1.00E-03,-2679,-2679,SPREADING_CENTER,MID-ATLANTIC RIDGE,GL,31
2196,"BRYAN,1979(19)",DROES(101),357,ARP1973-010-002,36.8362,-33.2482,0.0001,-2710,-2725,SPREADING_CENTER,MID-ATLANTIC RIDGE,GL,53
2197,"BRYAN,1979(19)",DROES(101),369,ARP1974-010-014,36.83,-33.27,1.00E-02,,,SPREADING_CENTER,MID-ATLANTIC RIDGE,GL,75
2198,"BRYAN,1979(19)",DROES(101),374,ARP1974-012-019,36.858,-33.258,1.00E-03,,,SPREADING_CENTER,MID-ATLANTIC RIDGE,GL,47
2199,"BRYAN,1979(19)",DROES(101),375,ARP1974-014-031,36.95,-33.167,1.00E-03,,,SPREADING_CENTER,MID-ATLANTIC RIDGE,GL,12
2200,"BRYAN,1979(19)",DROES(101),376,ARP1974-014-033,36.95,-33.167,0.001,,,SPREADING_CENTER,MID-ATLANTIC RIDGE,GL,13
2414,"WHITE,1977(47)",MS-ID(119),820,TRI0119-004-001B,36.85,-33.23,0.01,-2375,-2375,SPREADING_CENTER,MID-ATLANTIC RIDGE,WR,63
2415,"WHITE,1977(47)",MS-ID(119),824,TRI0119-004-004,36.85,-33.23,1.00E-02,-2375,-2375,SPREADING_CENTER,MID-ATLANTIC RIDGE,WR,91
2416,"WHITE,1977(47)",MS-ID(119),90,AII0073-1-002-019,36.745,-33.253,1.00E-03,-2328,-2391,SPREADING_CENTER,MID-ATLANTIC RIDGE,WR,51
2417,"WHITE,1977(47)",MS-ID(119),95,AII0073-1-004-017,36.742,-33.287,1.00E-03,-2475,-2519,SPREADING_CENTER,MID-ATLANTIC RIDGE,WR,36
2418,"WHITE,1977(47)",MS-ID(119),100,AII0073-1-005-002,36.71,-33.293,1.00E-03,-2627,-2627,SPREADING_CENTER,MID-ATLANTIC RIDGE,WR,49
2419,"WHITE,1977(47)",MS-ID(119),110,AII0073-1-013-006,36.477,-33.638,1.00E-03,-2561,-2561,SPREADING_CENTER,MID-ATLANTIC RIDGE,WR,57
2420,"WHITE,1977(47)",MS-ID(119),185,ALV0521-004-003,36.82,-33.28,1.00E-03,-2450,-2450,SPREADING_CENTER,MID-ATLANTIC RIDGE,WR,56
2421,"WHITE,1977(47)",MS-ID(119),211,ALV0525-005-003,36.812,-33.273,1.00E-03,-2625,-2625,SPREADING_CENTER,MID-ATLANTIC RIDGE,WR,30
2422,"WHITE,1977(47)",MS-ID(119),237,ALV0527-006-001,36.808,-33.25,1.00E-03,-2565,-2565,SPREADING_CENTER,MID-ATLANTIC RIDGE,WR,68
2423,"WHITE,1977(47)",MS-ID(119),268,ALV0534-003-001,36.797,-33.265,1.00E-03,-2642,-2642,SPREADING_CENTER,MID-ATLANTIC RIDGE,WR,46
2448,"NIU,1997(33)",ICPMS(44),997,WASRAI2-001-014,5.777,-102.183,1.00E-03,-1834,-1938,SEAMOUNT,,GL,1.81
2449,"NIU,1997(33)",ICPMS(44),998,WASRAI2-001-017,5.777,-102.183,1.00E-03,-1834,-1938,SEAMOUNT,,GL,2.22
2450,"NIU,1997(33)",ICPMS(44),999,WASRAI2-003-001,5.775,-102.212,1.00E-03,-1760,-1820,SEAMOUNT,,GL,1.27
2451,"NIU,1997(33)",ICPMS(44),1000,WASRAI2-003-003,5.775,-102.212,1.00E-03,-1760,-1820,SEAMOUNT,,GL,2.41
2452,"NIU,1997(33)",ICPMS(44),1001,WASRAI2-003-004,5.775,-102.212,1.00E-03,-1760,-1820,SEAMOUNT,,GL,1.84
2453,"NIU,1997(33)",ICPMS(44),1002,WASRAI2-004-007,5.6,-103.018,1.00E-03,-2263,-2320,SEAMOUNT,,GL,38.32
2454,"NIU,1997(33)",ICPMS(44),1003,WASRAI2-007-013,8.145,-103.178,1.00E-03,-2087,-2087,SEAMOUNT,,GL,1.85
2455,"NIU,1997(33)",ICPMS(44),1004,WASRAI2-008-008,8.353,-103.023,1.00E-03,-3100,-3900,SEAMOUNT,,GL,9.31
2456,"NIU,1997(33)",ICPMS(44),1006,WASRAI2-010-003,8.348,-104.105,1.00E-03,-2731,-2830,SEAMOUNT,,GL,18.91
2457,"NIU,1997(33)",ICPMS(44),1008,WASRAI2-013-001,8.402,-104.688,1.00E-03,-2150,-2180,SEAMOUNT,,GL,384.26
2458,"NIU,1997(33)",ICPMS(44),1009,WASRAI2-013-002,8.402,-104.688,1.00E-03,-2150,-2180,SEAMOUNT,,GL,15.34
2459,"NIU,1997(33)",ICPMS(44),1010,WASRAI2-015-001,8.768,-104.528,1.00E-03,-1682,-1732,SEAMOUNT,,GL,325.52
2460,"NIU,1997(33)",ICPMS(44),1011,WASRAI2-016-001,8.843,-104.56,1.00E-03,-3000,-3100,SEAMOUNT,,GL,15.92
2461,"NIU,1997(33)",ICPMS(44),1012,WASRAI2-016-002,8.843,-104.56,1.00E-03,-3000,-3100,SEAMOUNT,,GL,9.52
2462,"NIU,1997(33)",ICPMS(44),1013,WASRAI2-017-001,8.912,-104.565,1.00E-03,-2700,-2720,SEAMOUNT,,GL,185.19
2463,"NIU,1997(33)",ICPMS(44),1014,WASRAI2-018-003,8.935,-104.457,1.00E-03,-2720,-2780,SEAMOUNT,,GL,104.93
2464,"NIU,1997(33)",ICPMS(44),1015,WASRAI2-019-004,8.933,-104.405,1.00E-03,-2310,-2360,SEAMOUNT,,GL,4.21
2465,"NIU,1997(33)",ICPMS(44),1016,WASRAI2-020-002,8.995,-104.373,1.00E-03,-2837,-2985,SEAMOUNT,,GL,11.59
2466,"NIU,1997(33)",ICPMS(44),1017,WASRAI2-020-003,8.995,-104.373,1.00E-03,-2837,-2985,SEAMOUNT,,GL,24.28
2467,"NIU,1997(33)",ICPMS(44),1018,WASRAI2-021-006,8.897,-104.143,1.00E-03,-2657,-2711,SEAMOUNT,,GL,9.98
2468,"NIU,1997(33)",ICPMS(44),1019,WASRAI2-022-001,8.897,-104.102,1.00E-03,-2749,-2761,SEAMOUNT,,GL,6.16
2469,"NIU,1997(33)",ICPMS(44),1020,WASRAI2-023-002,9.035,-104.045,1.00E-03,-2920,-3025,SEAMOUNT,,GL,3.12
2470,"NIU,1997(33)",ICPMS(44),1021,WASRAI2-024-001,8.963,-103.208,1.00E-03,-3054,-3140,SEAMOUNT,,GL,2.87
2471,"NIU,1997(33)",ICPMS(44),1022,WASRAI2-024-005,8.963,-103.208,1.00E-03,-3054,-3140,SEAMOUNT,,GL,15.36
2472,"NIU,1997(33)",ICPMS(44),1023,WASRAI2-025-001,8.882,-103.788,1.00E-03,-1940,-2220,SEAMOUNT,,GL,3.62
2473,"NIU,1997(33)",ICPMS(44),1024,WASRAI2-028-003,8.812,-103.902,1.00E-03,-1984,-2076,SEAMOUNT,,GL,15.2
2474,"NIU,1997(33)",ICPMS(44),1025,WASRAI2-028-007,8.812,-103.902,1.00E-03,-1984,-2076,SEAMOUNT,,GL,2.03
2475,"NIU,1997(33)",ICPMS(44),1026,WASRAI2-029-006,8.687,-104.072,1.00E-03,-2726,-2800,SEAMOUNT,,GL,14.83
2476,"NIU,1997(33)",ICPMS(44),1027,WASRAI2-030-030,9.168,-105.595,1.00E-03,-1700,-2000,SEAMOUNT,,GL,3.52
2477,"NIU,1997(33)",ICPMS(44),1028,WASRAI2-031-001,9.087,-105.02,1.00E-03,-2300,-2400,SEAMOUNT,,GL,10.24
2478,"NIU,1997(33)",ICPMS(44),1029,WASRAI2-032-001,9.075,-104.907,1.00E-03,-3025,-3138,SEAMOUNT,,GL,76.18
2479,"NIU,1997(33)",ICPMS(44),1030,WASRAI2-060-001,10,-104.908,1.00E-03,-2640,-2930,SEAMOUNT,,GL,6.04
2480,"NIU,1997(33)",ICPMS(44),1031,WASRAI2-061-002,9.998,-104.785,1.00E-03,-2364,-2493,SEAMOUNT,,GL,2.99
2481,"NIU,1997(33)",ICPMS(44),1032,WASRAI2-062-005,10.02,-104.193,1.00E-03,-2320,-2440,SEAMOUNT,,GL,10.69
2482,"NIU,1997(33)",ICPMS(44),1033,WASRAI2-062-007,10.02,-104.193,1.00E-03,-2320,-2440,SEAMOUNT,,GL,10.73
2483,"NIU,1997(33)",ICPMS(44),1034,WASRAI2-063-001,10.087,-103.46,1.00E-03,-2380,-2410,SEAMOUNT,,GL,2.88
2484,"NIU,1997(33)",ICPMS(44),1035,WASRAI2-065-001,10.12,-103.41,1.00E-03,-2074,-2150,SEAMOUNT,,GL,3.05
2485,"NIU,1997(33)",ICPMS(44),1036,WASRAI2-066-001,10.128,-103.333,1.00E-03,-2600,-2644,SEAMOUNT,,GL,3.01
2486,"NIU,1997(33)",ICPMS(44),1037,WASRAI2-068-005,10.19,-103.412,1.00E-03,-3177,-3220,SEAMOUNT,,GL,34.39
2487,"NIU,1997(33)",ICPMS(44),1038,WASRAI2-069-001,10.337,-103.638,1.00E-03,-2985,-3000,SEAMOUNT,,GL,27.12
2488,"NIU,1997(33)",ICPMS(44),1039,WASRAI2-070-001,10.297,-103.618,1.00E-03,-2964,-3010,SEAMOUNT,,GL,19.96
2489,"NIU,1997(33)",ICPMS(44),1041,WASRAI2-072-021,10.372,-103.927,1.00E-03,-2748,-2834,SEAMOUNT,,GL,16.08
2490,"NIU,1997(33)",ICPMS(44),1040,WASRAI2-072-002,10.372,-103.927,1.00E-03,-2748,-2834,SEAMOUNT,,GL,40.74
2491,"NIU,1997(33)",ICPMS(44),1042,WASRAI2-073-001,10.382,-103.923,1.00E-03,-2547,-2620,SEAMOUNT,,GL,48.57
2492,"NIU,1997(33)",ICPMS(44),1043,WASRAI2-074-006,10.61,-103.847,1.00E-03,-2320,-2500,SEAMOUNT,,GL,1.11
2493,"NIU,1997(33)",ICPMS(44),1044,WASRAI2-075-002,10.698,-103.872,1.00E-03,-3115,-3115,SEAMOUNT,,GL,58.36
2494,"NIU,1997(33)",ICPMS(44),1045,WASRAI2-076-001,10.63,-103.24,1.00E-03,-2344,-2381,SEAMOUNT,,GL,9.95
2495,"NIU,1997(33)",ICPMS(44),1046,WASRAI2-078-006,11.217,-103.59,1.00E-03,-2420,-2780,SEAMOUNT,,GL,216.87
2496,"NIU,1997(33)",ICPMS(44),1047,WASRAI2-079-002,11.979,-103.243,1.00E-03,-1600,-1700,SEAMOUNT,,GL,216.17
2497,"NIU,1997(33)",ICPMS(44),1048,WASRAI2-080-001,11.805,-103.252,1.00E-03,-1589,-1619,SEAMOUNT,,GL,68.31
2498,"NIU,1997(33)",ICPMS(44),1049,WASRAI2-081-001,11.525,-103.562,1.00E-03,-2174,-2276,SEAMOUNT,,GL,9.07
2499,"NIU,1997(33)",ICPMS(44),1050,WASRAI2-082-001,11.505,-103.603,1.00E-03,-2632,-2660,SEAMOUNT,,GL,7.18
2500,"NIU,1997(33)",ICPMS(44),1051,WASRAI2-083-003,11.238,-103.593,1.00E-03,-2785,-2905,SEAMOUNT,,GL,186.28
2501,"NIU,1997(33)",ICPMS(44),1052,WASRAI2-084-003,11.48,-103.87,1.00E-03,-2244,-2325,SEAMOUNT,,GL,20.55
2502,"NIU,1997(33)",ICPMS(44),1053,WASRAI2-086-002,11.5,-103.977,1.00E-03,-2509,-2559,SEAMOUNT,,GL,27.63
2503,"NIU,1997(33)",ICPMS(44),1054,WASRAI2-089-SG,11.523,-103.88,1.00E-03,-2448,-2455,SEAMOUNT,,GL,19.47
2504,"NIU,1997(33)",ICPMS(44),1005,WASRAI2-009-001,8.392,-103.525,1.00E-03,-3090,-3140,SEAMOUNT,,GL,5.99
2505,"NIU,1997(33)",ICPMS(44),1055,WASRAI2-091-004,11.787,-103.852,1.00E-03,-2620,-2630,SEAMOUNT,,GL,15.24
2506,"NIU,1997(33)",ICPMS(44),1056,WASRAI2-092-006,11.937,-103.89,1.00E-03,-2844,-2867,SEAMOUNT,,GL,40.47
2507,"NIU,1997(33)",ICPMS(44),1057,WASRAI2-093-007,12.29,-103.645,1.00E-03,-2680,-2721,SEAMOUNT,,GL,25.12
2508,"NIU,1997(33)",ICPMS(44),1058,WASRAI2-094-002,12.34,-103.715,1.00E-03,-2694,-2725,SEAMOUNT,,GL,20.49
2509,"NIU,1997(33)",ICPMS(44),1059,WASRAI2-096-024,13.073,-103.453,1.00E-03,-2525,-2540,SEAMOUNT,,GL,16.48
2510,"NIU,1997(33)",ICPMS(44),1060,WASRAI2-100-001,13.13,-102.765,1.00E-03,-1816,-1828,SEAMOUNT,,GL,16.46
2511,"NIU,1997(33)",ICPMS(44),1061,WASRAI2-102-001,13.212,-103.675,1.00E-03,-2350,-2350,SEAMOUNT,,GL,11.85
2512,"NIU,1997(33)",ICPMS(44),1062,WASRAI2-103-003,13.835,-103.805,1.00E-03,-2870,-2940,SEAMOUNT,,GL,5.03
2513,"NIU,1997(33)",ICPMS(44),1063,WASRAI2-104-001,13.902,-103.76,1.00E-03,-1842,-1851,SEAMOUNT,,GL,7.62
2514,"NIU,1997(33)",ICPMS(44),1064,WASRAI2-105-005,14.125,-103.815,1.00E-03,-2679,-2685,SEAMOUNT,,GL,6.15
2515,"NIU,1997(33)",ICPMS(44),1065,WASRAI2-106-001,14.108,-103.853,1.00E-03,-2746,-2871,SEAMOUNT,,GL,11.36
2516,"NIU,1997(33)",ICPMS(44),1066,WASRAI2-107-008,14.175,-104.437,1.00E-03,-2200,-2280,SEAMOUNT,,GL,3.34
2517,"NIU,1997(33)",ICPMS(44),1067,WASRAI2-109-005,14.137,-104.303,1.00E-03,-2570,-2610,SEAMOUNT,,GL,108.6
2518,"NIU,1997(33)",ICPMS(44),1068,WASRAI2-110-004,14.148,-104.35,1.00E-03,-2760,-2840,SEAMOUNT,,GL,100.47
2519,"NIU,1997(33)",ICPMS(44),1069,WASRAI2-110-005,14.148,-104.35,1.00E-03,-2760,-2840,SEAMOUNT,,GL,104.17
2520,"NIU,1997(33)",ICPMS(44),1070,WASRAI2-111-003,14.162,-104.342,1.00E-03,-2640,-2740,SEAMOUNT,,GL,87.48
2521,"NIU,1997(33)",ICPMS(44),1071,WASRAI2-111-004,14.162,-104.342,1.00E-03,-2640,-2740,SEAMOUNT,,GL,89.94
2522,"NIU,1997(33)",ICPMS(44),1072,WASRAI2-112-002,14.15,-104.352,1.00E-03,-2800,-2800,SEAMOUNT,,GL,100.36
2523,"NIU,1997(33)",ICPMS(44),1073,WASRAI2-116-001,14.453,-104.028,1.00E-03,-2876,-3053,SEAMOUNT,,GL,4.54
2524,"NIU,1997(33)",ICPMS(44),1074,WASRAI2-118-002,14.675,-103.792,1.00E-03,-2580,-2600,SEAMOUNT,,GL,18.78
2525,"NIU,1997(33)",ICPMS(44),1007,WASRAI2-012-001,8.363,-105.638,1.00E-03,-2833,-3020,SEAMOUNT,,GL,16.42
2526,"NIU,1997(33)",ICPMS(44),1075,WASRAI2-121-003,14.572,-104.518,1.00E-03,-2879,-2995,SEAMOUNT,,GL,6.83
2527,"NIU,1997(33)",ICPMS(44),1076,WASRAI2-123-004,14.797,-104.507,1.00E-03,-2580,-2600,SEAMOUNT,,GL,6.22
2987,"DOSSO,1991(50)",NAA(134),756,PIL7003-031-A,11.517,-43.603,1.00E-03,-3000,-3175,FRACTURE_ZONE,MERCURIUS FRACTURE ZONE,ROCK,3.8
2988,"DOSSO,1991(50)",NAA(134),757,PIL7003-031-L,11.517,-43.603,1.00E-03,-3000,-3175,FRACTURE_ZONE,MERCURIUS FRACTURE ZONE,ROCK,7.8
2989,"DOSSO,1991(50)",NAA(134),8583,PIL7003-030,11.478,-43.63,1.00E-03,-3400,-3600,SPREADING_CENTER,MID-ATLANTIC RIDGE,ROCK,3.1
2993,"DOSSO,1991(50)",NAA(134),754,PIL7003-029-D,11.283,-43.625,1.00E-03,-3900,-3900,FRACTURE_ZONE,MERCURIUS FRACTURE ZONE,ROCK,8.8
2994,"DOSSO,1991(50)",NAA(134),8582,PIL7003-012,10.967,-43.7,1.00E-03,-4600,-4600,SPREADING_CENTER,MID-ATLANTIC RIDGE,ROCK,4
3804,"LANGMUIR,1977(46)",SSMS(158),191,ALV0523-001,36.827,-33.252,1.00E-03,-2726,-2726,SPREADING_CENTER,MID-ATLANTIC RIDGE,ROCK,75
3805,"LANGMUIR,1977(46)",SSMS(158),229,ALV0527-001-001,36.808,-33.26,1.00E-03,-2707,-2707,SPREADING_CENTER,MID-ATLANTIC RIDGE,ROCK,20
3806,"LANGMUIR,1977(46)",SSMS(158),253,ALV0529-004,36.818,-33.265,1.00E-03,-2649,-2649,SPREADING_CENTER,MID-ATLANTIC RIDGE,ROCK,46
3823,"LE ROEX,1989(26)",XRF(212),1123,MELPROT-5-011-023,-53.16,25.488,1.00E-03,-5100,-5250,FRACTURE_ZONE,DU TOIT FRACTURE ZONE,WR,8.8
3829,"LE ROEX,1989(26)",XRF(212),1126,MELPROT-5-012-009,-53.175,25.508,1.00E-03,-4050,-4300,FRACTURE_ZONE,DU TOIT FRACTURE ZONE,WR,5.4
3832,"LE ROEX,1989(26)",XRF(212),1127,MELPROT-5-012-012,-53.175,25.508,1.00E-03,-4050,-4300,FRACTURE_ZONE,DU TOIT FRACTURE ZONE,WR,18
3835,"LE ROEX,1989(26)",XRF(212),1128,MELPROT-5-012-013,-53.175,25.508,1.00E-03,-4050,-4300,FRACTURE_ZONE,DU TOIT FRACTURE ZONE,WR,9.2
3838,"LE ROEX,1989(26)",XRF(212),1129,MELPROT-5-013-086,-53.095,25.537,1.00E-03,-4950,-5300,FRACTURE_ZONE,DU TOIT FRACTURE ZONE,WR,8.7
3841,"LE ROEX,1989(26)",XRF(212),1130,MELPROT-5-013-087,-53.095,25.537,1.00E-03,-4950,-5300,FRACTURE_ZONE,DU TOIT FRACTURE ZONE,WR,9.6
3844,"LE ROEX,1989(26)",XRF(212),1131,MELPROT-5-014-081,-53.113,25.327,1.00E-03,-3950,-4150,FRACTURE_ZONE,DU TOIT FRACTURE ZONE,WR,4.2
3847,"LE ROEX,1989(26)",XRF(212),1133,MELPROT-5-014-085,-53.113,25.327,1.00E-03,-3950,-4150,FRACTURE_ZONE,DU TOIT FRACTURE ZONE,WR,23
3850,"LE ROEX,1989(26)",XRF(212),1134,MELPROT-5-014-089,-53.113,25.327,1.00E-03,-3950,-4150,FRACTURE_ZONE,DU TOIT FRACTURE ZONE,WR,62
3853,"LE ROEX,1989(26)",XRF(212),1135,MELPROT-5-014-090,-53.113,25.327,1.00E-03,-3950,-4150,FRACTURE_ZONE,DU TOIT FRACTURE ZONE,WR,47
3856,"LE ROEX,1989(26)",XRF(212),1136,MELPROT-5-015-054,-47.7,32.147,1.00E-03,-4000,-4400,FRACTURE_ZONE,ANDREW BAIN FRACTURE ZONE,WR,12.5
3859,"LE ROEX,1989(26)",XRF(212),1137,MELPROT-5-015-120,-47.7,32.147,1.00E-03,-4000,-4400,FRACTURE_ZONE,ANDREW BAIN FRACTURE ZONE,WR,16.6
3862,"LE ROEX,1989(26)",XRF(212),1138,MELPROT-5-015-126,-47.7,32.147,1.00E-03,-4000,-4400,FRACTURE_ZONE,ANDREW BAIN FRACTURE ZONE,WR,9.7
3865,"LE ROEX,1989(26)",XRF(212),1139,MELPROT-5-015-133,-47.7,32.147,1.00E-03,-4000,-4400,FRACTURE_ZONE,ANDREW BAIN FRACTURE ZONE,WR,13.4
3868,"LE ROEX,1989(26)",XRF(212),1140,MELPROT-5-015-138,-47.7,32.147,1.00E-03,-4000,-4400,FRACTURE_ZONE,ANDREW BAIN FRACTURE ZONE,WR,6.6
3874,"LE ROEX,1989(26)",XRF(212),1142,MELPROT-5-015-146,-47.7,32.147,1.00E-03,-4000,-4400,FRACTURE_ZONE,ANDREW BAIN FRACTURE ZONE,WR,8.5
3877,"LE ROEX,1989(26)",XRF(212),1143,MELPROT-5-015-148,-47.7,32.147,1.00E-03,-4000,-4400,FRACTURE_ZONE,ANDREW BAIN FRACTURE ZONE,WR,5.3
3883,"LE ROEX,1989(26)",XRF(212),1145,MELPROT-5-016-023,-47.647,32.352,1.00E-03,-2260,-2500,FRACTURE_ZONE,ANDREW BAIN FRACTURE ZONE,WR,8.3
3886,"LE ROEX,1989(26)",XRF(212),1146,MELPROT-5-017-022,-46.378,33.508,1.00E-03,-2050,-2380,SPREADING_CENTER,SOUTHWEST INDIAN RIDGE,WR,5.8
3889,"LE ROEX,1989(26)",XRF(212),1147,MELPROT-5-017-028,-46.378,33.508,1.00E-03,-2050,-2380,SPREADING_CENTER,SOUTHWEST INDIAN RIDGE,WR,6.5
3892,"LE ROEX,1989(26)",XRF(212),1148,MELPROT-5-017-032,-46.378,33.508,1.00E-03,-2050,-2380,SPREADING_CENTER,SOUTHWEST INDIAN RIDGE,WR,18.6
3901,"LE ROEX,1989(26)",XRF(212),1151,MELPROT-5-018-123,-46.525,33.763,1.00E-03,-4800,-5100,FRACTURE_ZONE,PRINCE EDWARD FRACTURE ZONE,WR,17.5
3904,"LE ROEX,1989(26)",XRF(212),1152,MELPROT-5-019-187,-46.507,33.832,1.00E-03,-2700,-3900,FRACTURE_ZONE,PRINCE EDWARD FRACTURE ZONE,WR,11
3907,"LE ROEX,1989(26)",XRF(212),1153,MELPROT-5-020-002,-46.495,33.87,1.00E-03,-2250,-2950,FRACTURE_ZONE,PRINCE EDWARD FRACTURE ZONE,WR,17.2
3910,"LE ROEX,1989(26)",XRF(212),1155,MELPROT-5-020-033,-46.495,33.87,1.00E-03,-2250,-2950,FRACTURE_ZONE,PRINCE EDWARD FRACTURE ZONE,WR,22.1
3913,"LE ROEX,1989(26)",XRF(212),1154,MELPROT-5-020-021,-46.495,33.87,1.00E-03,-2250,-2950,FRACTURE_ZONE,PRINCE EDWARD FRACTURE ZONE,WR,11.1
3916,"LE ROEX,1989(26)",XRF(212),1156,MELPROT-5-020-052,-46.495,33.87,1.00E-03,-2250,-2950,FRACTURE_ZONE,PRINCE EDWARD FRACTURE ZONE,WR,41
3919,"LE ROEX,1989(26)",XRF(212),1157,MELPROT-5-025-001,-44.815,35.847,1.00E-03,-1840,-1920,SPREADING_CENTER,SOUTHWEST INDIAN RIDGE,WR,68
3922,"LE ROEX,1989(26)",XRF(212),1158,MELPROT-5-025-005,-44.815,35.847,1.00E-03,-1840,-1920,SPREADING_CENTER,SOUTHWEST INDIAN RIDGE,WR,63
3925,"LE ROEX,1989(26)",XRF(212),1159,MELPROT-5-025-015,-44.815,35.847,1.00E-03,-1840,-1920,SPREADING_CENTER,SOUTHWEST INDIAN RIDGE,WR,63
3928,"LE ROEX,1989(26)",XRF(212),1160,MELPROT-5-025-033,-44.815,35.847,1.00E-03,-1840,-1920,SPREADING_CENTER,SOUTHWEST INDIAN RIDGE,WR,90
3931,"LE ROEX,1989(26)",XRF(212),1161,MELPROT-5-025-054,-44.815,35.847,1.00E-03,-1840,-1920,SPREADING_CENTER,SOUTHWEST INDIAN RIDGE,WR,17.6
3934,"LE ROEX,1989(26)",XRF(212),1162,MELPROT-5-025-127,-44.815,35.847,1.00E-03,-1840,-1920,SPREADING_CENTER,SOUTHWEST INDIAN RIDGE,WR,17.7
3937,"LE ROEX,1989(26)",XRF(212),1163,MELPROT-5-025-130,-44.815,35.847,1.00E-03,-1840,-1920,SPREADING_CENTER,SOUTHWEST INDIAN RIDGE,WR,78
3940,"LE ROEX,1989(26)",XRF(212),1164,MELPROT-5-025-152,-44.815,35.847,1.00E-03,-1840,-1920,SPREADING_CENTER,SOUTHWEST INDIAN RIDGE,WR,2.46
3943,"LE ROEX,1989(26)",XRF(212),1165,MELPROT-5-025-211,-44.815,35.847,1.00E-03,-1840,-1920,SPREADING_CENTER,SOUTHWEST INDIAN RIDGE,WR,76
3946,"LE ROEX,1989(26)",XRF(212),1166,MELPROT-5-026-001,-44.733,37.07,1.00E-03,-2800,-3050,SPREADING_CENTER,SOUTHWEST INDIAN RIDGE,WR,59
3949,"LE ROEX,1989(26)",XRF(212),1167,MELPROT-5-027-002,-43.612,39.308,1.00E-03,-3600,-3860,FRACTURE_ZONE,ERIC SIMPSON FRACTURE ZONE,WR,86
3952,"LE ROEX,1989(26)",XRF(212),1168,MELPROT-5-027-009,-43.612,39.308,1.00E-03,-3600,-3860,FRACTURE_ZONE,ERIC SIMPSON FRACTURE ZONE,WR,139
3955,"LE ROEX,1989(26)",XRF(212),1170,MELPROT-5-027-048,-43.612,39.308,1.00E-03,-3600,-3860,FRACTURE_ZONE,ERIC SIMPSON FRACTURE ZONE,WR,175
3958,"LE ROEX,1989(26)",XRF(212),1169,MELPROT-5-027-033,-43.612,39.308,1.00E-03,-3600,-3860,FRACTURE_ZONE,ERIC SIMPSON FRACTURE ZONE,WR,176
3961,"LE ROEX,1989(26)",XRF(212),1171,MELPROT-5-028-009,-43.377,39.852,1.00E-03,-2400,-2750,SPREADING_CENTER,SOUTHWEST INDIAN RIDGE,WR,104
3964,"LE ROEX,1989(26)",XRF(212),1172,MELPROT-5-028-013,-43.377,39.852,1.00E-03,-2400,-2750,SPREADING_CENTER,SOUTHWEST INDIAN RIDGE,WR,153
3967,"LE ROEX,1989(26)",XRF(212),1173,MELPROT-5-028-022,-43.377,39.852,1.00E-03,-2400,-2750,SPREADING_CENTER,SOUTHWEST INDIAN RIDGE,WR,103
3970,"LE ROEX,1989(26)",XRF(212),1175,MELPROT-5-028-026,-43.377,39.852,1.00E-03,-2400,-2750,SPREADING_CENTER,SOUTHWEST INDIAN RIDGE,WR,138
3973,"LE ROEX,1989(26)",XRF(212),1177,MELPROT-5-028-074,-43.377,39.852,1.00E-03,-2400,-2750,SPREADING_CENTER,SOUTHWEST INDIAN RIDGE,WR,162
3976,"LE ROEX,1989(26)",XRF(212),1178,MELPROT-5-028-148,-43.377,39.852,1.00E-03,-2400,-2750,SPREADING_CENTER,SOUTHWEST INDIAN RIDGE,WR,82
3979,"LE ROEX,1989(26)",XRF(212),1179,MELPROT-5-029-034,-42.685,41.89,1.00E-03,-4400,-4600,FRACTURE_ZONE,DISCOVERY II FRACTURE ZONE,WR,13
3982,"LE ROEX,1989(26)",XRF(212),1180,MELPROT-5-029-037,-42.685,41.89,1.00E-03,-4400,-4600,FRACTURE_ZONE,DISCOVERY II FRACTURE ZONE,WR,21
3985,"LE ROEX,1989(26)",XRF(212),1182,MELPROT-5-029-054,-42.685,41.89,1.00E-03,-4400,-4600,FRACTURE_ZONE,DISCOVERY II FRACTURE ZONE,WR,16.9
3988,"LE ROEX,1989(26)",XRF(212),1183,MELPROT-5-029-061,-42.685,41.89,1.00E-03,-4400,-4600,FRACTURE_ZONE,DISCOVERY II FRACTURE ZONE,WR,11
3991,"LE ROEX,1989(26)",XRF(212),1184,MELPROT-5-030-063,-42.687,41.985,1.00E-03,-3260,-3400,FRACTURE_ZONE,DISCOVERY II FRACTURE ZONE,WR,23
3994,"LE ROEX,1989(26)",XRF(212),1185,MELPROT-5-030-101,-42.687,41.985,1.00E-03,-3260,-3400,FRACTURE_ZONE,DISCOVERY II FRACTURE ZONE,WR,21
3997,"LE ROEX,1989(26)",XRF(212),1186,MELPROT-5-037-001,-40.13,45.76,1.00E-03,-3000,-3150,SPREADING_CENTER,SOUTHWEST INDIAN RIDGE,WR,147
